actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
PRODUCCIÓN DE ACEITES Y GRASAS CUANDO EN SU FABRICACIÓN EXISTE REACCIÓN QUÍMICA O EXTRACCI	Fabricacion de aceites y grasas alimenticias	2004	CARRETERA PANAMERICANA KM	Atributo no considerado en este año	38160	ZONA INDUSTRIAL	Atributo no considerado en este año			PROTEINAS Y ACEITES DEL BAJÍO S.A. DE C.V.	GUANAJUATO	"20°32'31"""	APASEO EL GRANDE	"100°44'10"""	Apaseo el Grande	PABMC1100511	254		ZONA INDUSTRIAL	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
FABRICACION Y ENSAMBLE DE CALENTADORES DE AGUA	Produccion de calentadores y quemadores	2004	COSTA DE MARFIL	Atributo no considerado en este año	32697	FRACC.OASIS	Atributo no considerado en este año	6915		PRODUCTOS DE AGUA S. DE R.L. DE C.V.	CHIHUAHUA	31.65371		-106.42621	Juarez	PAG880803712	6915			Atributo no considerado en este año	Articulos y productos metalicos 	Atributo no considerado en este año	262381.0	2223810.0
MAQUILA DE PARTES Y COMPONENTES DE AVIONES	Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales	2004	PERIFERICO	Atributo no considerado en este año	97288	AMP. CIUDAD INDUSTRIAL	Atributo no considerado en este año	PERIFERICO	TERMOELECTRICA CFE	PCC AIRFOILS SA DE CV	YUCATAN	"20°55'38"""	MERIDA	"0.89°41'24"""	Merida	PAILK3105011	TAB 18464		AMPLIACION CIUDAD INDUSTRIAL	Atributo no considerado en este año	Metalurgica (incluye la siderurgica) 	Atributo no considerado en este año	0.0	0.0
Fabricacion de partes de hule para la industria en general	Fabricacion de articulos y productos de hule	2004	Alessandro Volta	Atributo no considerado en este año	54730	Parque Industrial Cuamatla	Atributo no considerado en este año	Av. Guillermo Gonzalez Camarena	Av. Antoinio Lavoisier	Polimeros y Amiantos S.A de C.V	MEXICO	"19°40'0"""	Cuautitlan Izcalli	"99°10'0"""	Cuautitlan	PAMEA1502411	34	A y B	Parque Industrial Cuamatla	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
FORMULACION DE COMBUSTIBLE ALTERNO	Tratamiento de residuos peligrosos para uso como combustibles alternos	2004	CARRETERA 30 KM. 4	Atributo no considerado en este año	27397	FRACC. LORETO	Atributo no considerado en este año			PRO AMBIENTE S.A. DE C.V.	COAHUILA	"25°29'18"""	Torreón	"103°23'27"""	Torreon	PAMLY0503511	SN		SEMIINDUSTRIAL	Atributo no considerado en este año	Tratamiento de residuos peligrosos 	Atributo no considerado en este año	0.0	0.0
DESNATURALACIÓN Y DESODORIZACIÓN DE ALCOHOL PARA LA IND. QUIMICA FARMACÉUTICA Y PERFUMERA	Produccion de materias primas para perfumes y cosmeticos	2004	PASE LIC VICENTE LOMBARDO TOLEDANO	Atributo no considerado en este año	50200	SANTA MARÍA TOTOLTEPEC	Atributo no considerado en este año	JUAN ALDAMA	PASE TOTOLTEPEC	PANAMENT S.A DE C.V.	MEXICO	"19°18'31"""	SANTA MARÍA TOTOLTEPEC	"99°35'8"""	Toluca	PANEA1510611	343			Atributo no considerado en este año	Quimica	Atributo no considerado en este año	438340.0	2134375.0
ELABORACION DE EXTRACTOS DE CEREALES PARA CONSUMO HUMANO	Produccion de extractos alimenticios de granos	2004	CARR A CHICHIMEQUILLAS KM 5 EL MARQUES	Atributo no considerado en este año	76260		Atributo no considerado en este año			PRODUCTOS ALIMENTARIOS EL PLAN S.A. DE C.V	QUERETARO	"0°0'0"""	EL MARQUES	"0°0'0"""	El Marques	PAP1J2201111	0		CARR. A CHICHIMEQUILLAS KM 5 EL MARQUES QRO.	Atributo no considerado en este año	Alimenticio y/o de consumo humano 	Atributo no considerado en este año	9901.335	9751.369
Fabricacion de Otras Partes y Accesorios Auto y Cam	Produccion de otras auto partes	2004	Brecha E99	Atributo no considerado en este año	88785	Parq. Ind. Reynosa	Atributo no considerado en este año	Brecha E99	Carr. Reynosa Matamoros	Panasonic Automotive Systems de México S.A. de C.V.	TAMAULIPAS	"26°1'03"""		"98°13'59"""	Reynosa	PAS9M2803211			Parque Industrial Reynosa	Atributo no considerado en este año	Automotriz 	Atributo no considerado en este año	0.0	0.0
TRATAMIENTO TÉRMICO DE RESIDUOS PELIGROSOS.	Tratamiento termico de residuos peligrosos	2004	CARRETERA VILLAHERMOSA CARDENAS KM 2.600	Atributo no considerado en este año	86280		Atributo no considerado en este año			PROMOTORA AMBIENTAL DEL SURESTE S.A. DE C.V.	TABASCO	"17°59'50"""	RA ANACLETO CANABAL 3A SECCION	"92°57'40"""	Centro	PASLX2700411			PARQUE INDUSTRIAL	Atributo no considerado en este año	Tratamiento de residuos peligrosos 	Atributo no considerado en este año	0.0	0.0
COMPRA-VENTA DE PAPEL Y CARTON USADO	Fabricacion de articulos y productos de papel y/o carton	2004	KM. 23.5 CARRETERA FEDERAL MEX. TEXCOCO	Atributo no considerado en este año	56440	LA MAGDALENA ATLICPAC	Atributo no considerado en este año	AV. DEL TRABAJO	AV. DE LAS FLORES	COMPAÑIA PAPELERA DE ATENQUIQUE S.A. DE C.V.	MEXICO	"19°22'00"""	LOS REYES LA PAZ	"98°56'53.89"""	La Paz	PAT581507011	23.5			Atributo no considerado en este año	Celulosa y papel	Atributo no considerado en este año	0.0	0.0
Comercialización e industrialización de toda clase de semillas oleaginosas y sus derivados	Beneficio y molienda de otros productos agricolas	2004	Antiguo Sendero Nacional KM 0.5	Atributo no considerado en este año	87350	Zona Industrial	Atributo no considerado en este año			Proteínas Básicas S.A. de C.V.	TAMAULIPAS	"25°52'36"""	Matamoros	"97°32'0"""	Matamoros	PBA272802211			Zona industrial	Atributo no considerado en este año	Alimenticio y/o de consumo humano 	Atributo no considerado en este año	0.0	0.0
ELABORACION DE LADRILLOS DE BARRO Y BLOQUES DE CONCRETO	Fabricacion de articulos y productos de ceramica, arcilla o similares	2004	CANUTILLO	Atributo no considerado en este año	32100	LADRILLERA	Atributo no considerado en este año			PRODUCTOS DE BARRO INDUSTRIALIZADO S. A.	CHIHUAHUA	31.77514	JUAREZ	-106.52373	Juarez	PBI760803711	310			Atributo no considerado en este año	Cemento y Cal	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES (EXCLUYE PRODUCTO	Produccion de pinturas, recubrimientos e impermeabilizantes	2004	AVENIDA REVOLUCION	Atributo no considerado en este año	44840	SECTOR REFORMA	Atributo no considerado en este año	SAN RAFAEL	CARPINTEROS	PINTURAS CASTHER S.A. DE C.V.	JALISCO	"20°26'2"""	GUADALAJARA	"103°18'7"""	Guadalajara	PCAEA1403911	2500			Atributo no considerado en este año	Pinturas y tintas 	Atributo no considerado en este año	262284.0	2220676.0
PRODUCCIÓN DE PETROQUÍMICOS SECUNDARIOS.	Produccion de petroquimicos secundarios	2004	CARRET. COATZACOALCOS VILLAHERMOSA KM 10	Atributo no considerado en este año	96400	NO APLICA	Atributo no considerado en este año	NO APLICA	NO APLICA	PEMEX GAS Y PETROQUIMICA BÁSICA C.P.G. ÁREA COATZACOALCOS SECTOR CANGREJERA	VERACRUZ	"18°5'28"""	COATZACOALCOS	"94°21'37"""	Coatzacoalcos	PCALQ3003911	NO APLICA		COMPLEJO PETROQUÍMICO CANGREJERA	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	0.0	0.0
ENSAMBLE Y MANUFACTURA DE COMPONENTES ELECTRONICOS	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas	2004	EJE VIAL JUAN GABRIEL	Atributo no considerado en este año	32380	PARTIDO IGLESISAS	Atributo no considerado en este año			PRODUCTOS DE CONSUMO ELECTRONICO PHILIPS S.A. DE C.V. PLANTA 10	CHIHUAHUA	"31°42'56"""	CD JUATREZ	"-106°28'7"""	Juarez	PCEEA0803711	2255		PARQUE INDUSTRIAL OMEGA	Atributo no considerado en este año	Articulos y productos metalicos 	Atributo no considerado en este año	1345.0	1450.0
FABRICACION DE CAPSULAS VACIAS DE GRENETINA	Produccion de materias primas para medicamentos	2004	CARRETERA MEXICO VERACRUZ	Atributo no considerado en este año	72270	PUEBLA 2000	Atributo no considerado en este año			PFIZER CONSUMER HEALTH CARE MEXICO S. DE R.L. DE C.V.	PUEBLA	"19°3'59"""	PUEBLA	"98°9'35"""	Puebla	PCH5M2111411	1030		PUEBLA 2000	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	588542.72	2107480.22
PRODUCCIÓN DE PAPEL.	Produccion de papel	2004	Plaza del Ferrocarril Kansas	Atributo no considerado en este año	31350	Popular	Atributo no considerado en este año	Avenida Vicente Lombardo Toledano	Via Rio Chuviscar	Papelera de Chihuahua S.A. de C.V.	CHIHUAHUA	"28°38'12"""	Chihuahua	"106°4'20"""	Chihuahua	PCI560801911	Uno			Atributo no considerado en este año	Celulosa y papel	Atributo no considerado en este año	3170425.1	396250.3
ELABORACION DE RESINA EN EMULSION	Produccion de resinas sinteticas	2004	AV. ING. ANTONIO GUTIERREZ CORTINA	Atributo no considerado en este año	34980	PARQUE INDUSTRIAL OPCION	Atributo no considerado en este año			POLIMEROS ESPECIALES S.A. DE C.V.	GUANAJUATO	"20°23'6"""		"100°16'05"""	San Jose Iturbide	PCLN51103211	21		PARQUE INDUSTRIAL	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
MANUFACTURA Y DISTRIBUCION DE ACEITES LUBRICANTES Y ANTICONGELANTES	Produccion de grasas, aceites lubricantes y aditivos	2004	ORIENTE 171 NO.401	Atributo no considerado en este año	7820	ARAGON INGUARAN	Atributo no considerado en este año	TALISMAN	PELICANO	PRODUCTOS CHEVRONTEXACO MEXICO S.A. DE C.V.	DISTRITO FEDERAL	"19°28'19"""		"99°6'8"""	Gustavo A. Madero	PCM690900511	401		PARQUE INDUSTRIAL	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
FABRICACION DE CINTAS ADHESIVAS (BASE SOLVENTE)	Produccion de adhesivos y selladores	2004	AV. RESURRECCION PONIENTE	Atributo no considerado en este año	72920	FRACC. IND. RESURRECCION	Atributo no considerado en este año	RESURRECCION NORTE	RESURRECCION SUR	PRODUCTOS CONVIL SA DE CV	PUEBLA	"19°4'43"""	PUEBLA	"98°09'03"""	Puebla	PCO5X2111411	10		FRACCIONAMIENTO INDUSTRIAL RESURRECCION	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
FABRICACIÓN DE ACCESORIOS ELÉCTRICOS	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	2004	AVENIDA DE LOS NOGALES	Atributo no considerado en este año	84090		Atributo no considerado en este año			PRODUCTOS DE CONTROL S. DE R.L. DE C.V	SONORA	"31°16'48"""		"111°55'49"""	Nogales	PCO952604311	136		PARQUE INDUSTRIAL SAN CARLOS OTE	Atributo no considerado en este año	Equipos y articulos electronicos, electricos y domesticos 	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE PETROQUIMICOS NO BASICOS	Produccion de petroquimicos secundarios	2004	CARRETERA COSTERA DEL GOLFO KM. 39	Atributo no considerado en este año	96730	ROSALINDA	Atributo no considerado en este año			PETROQUIMICA COSOLEACAQUE S.A. DE C.V.	VERACRUZ	"18°0'17"""	COSOLEACAQUE	"94°33'51"""	Cosoleacaque	PCOLQ3004811				Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	1991450.0	334427.82
Manufactura, fabricación y ensamble de utensilios eléctricos, electromecánicos y mecánico	Fabricacion de articulos y productos metalicos	2004	Prol. Hermanos Escobar	Atributo no considerado en este año	32320	P. Industrial Omega	Atributo no considerado en este año	Prolongacion las palmas	Av. San Lorenzo	Productos de Control S. de R.L. de C.V.	CHIHUAHUA	31.75046	Cd Juarez	-106.42089	Juarez	PCONS0803711	7151-B		Omega	Atributo no considerado en este año	Articulos y productos metalicos 	Atributo no considerado en este año	0.0	0.0
FUNDICIÓN Y MOLDEO DE PIEZAS DE METALES NO FERROSOS.	Fundicion y moldeo de piezas de metales no ferrosos	2004	TAMPICO	Atributo no considerado en este año	66477	LA FE	Atributo no considerado en este año	OCEANO PACIFICO	PUERTO PROGRESO	PRODUCTOS DECORATIVOS DE ALUMINIO S.A. DE C.V.	NUEVO LEON	"25°43'39.05"""	SAN NICOLAS DE LOS GARZA	"100°12'30.14"""	San Nicolas de los Garza	PDAND1904611	207			Atributo no considerado en este año	Metalurgica (incluye la siderurgica) 	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE PETROQUÍMICOS SECUNDARIOS ESPECIALMENTE POLIESTIRENOS	Produccion de petroquimicos secundarios	2004	KM 8 CARRETERA APIZACO-VERACRUZ	Atributo no considerado en este año	90460	CORREDOR INDUSTRIAL	Atributo no considerado en este año			Poliestireno y Derivados S.A. de C.V.	TLAXCALA	"19°23'22"""	SANCOSME XALOZTOC	"98°3'46"""	Xaloztoc	PDEMB2903911	S/N		CORREDOR INDUSTRIAL TOCHAC	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	2414582.0	435007.0
ELAB. Y FAB. DE TINAS LABAVOS Y DEMAS MUEBLES DE BAÑO IMITACION MARMOL A BASE ESTIRENO	Fabricacion de productos y articulos de plastico	2004	PARQUE MUNICIPAL	Atributo no considerado en este año	22680	ARBOLEDA	Atributo no considerado en este año			PRODUCTOS Y DISEÑOS DE MARMOL S.A. DE C.V.	BAJA CALIFORNIA	"32°27'44"""	LA PRESA	"116°56'11"""	Tijuana	PDM9D0200412	7502			Atributo no considerado en este año	Articulos y productos plasticos 	Atributo no considerado en este año	0.0	0.0
Ensamble de tablillas y productos electrónicos de usos diversos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	2004	Av. Las Torres	Atributo no considerado en este año	32575	Lote Bravo	Atributo no considerado en este año	Palacio del Mitla	Libramiento Aeropuerto	Plexus Electrónica S. de R. L de C. V.	CHIHUAHUA	31.63212	Ciudad Juárez	-106.44311	Juarez	PEL950803711	2304		Parque Industrial INTERMEX Salvacar	Atributo no considerado en este año	Equipos y articulos electronicos, electricos y domesticos 	Atributo no considerado en este año	0.0	0.0
Fabricación de Componentes Electrónicos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	2004	Alberto N. Swain	Atributo no considerado en este año	27019		Atributo no considerado en este año	Joaquin Serrano	Adolfo Aymes	Productos Electronicos de la Laguna S.A de C.V.	COAHUILA	25.58468		-103.38851	Torreon	PEL990503511	150		Parque Industrial de Torreón	Atributo no considerado en este año	Equipos y articulos electronicos, electricos y domesticos 	Atributo no considerado en este año	0.0	0.0
Estampados ensambles y pintado	Produccion de automoviles, camiones, tractocamiones y similares	2004	Carr. Panam. Tramo Celaya Salamanca Km 5	Atributo no considerado en este año	38020		Atributo no considerado en este año			PIntura Estampado y Montaje S. A. de C. V.	GUANAJUATO	"20°31'5"""		"0.1°51'11"""	Celaya	PEM9G1100711	km 5			Atributo no considerado en este año	Automotriz 	Atributo no considerado en este año	306374.0	2270449.0
Maquila Compra Venta producción Procesamiento Import Export de Artículos Diversos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	2004	Privada Martel	Atributo no considerado en este año	88780	Parque Industrial Reynosa	Atributo no considerado en este año	Blvd. Luis D. Colosio	Brecha E99	PROCESOS ESLABONADOS DE MANUFACTURA S.A. DE C.V. PLANTA 2	TAMAULIPAS	"26°0'0"""	Reynosa	"98°0'0"""	Reynosa	PEMRP2803211	6	6	Parque Industrial Reynosa	Atributo no considerado en este año	Equipos y articulos electronicos, electricos y domesticos 	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC	Produccion de substancias quimicas a partir de mezclas	2004	VIA MORELOS	Atributo no considerado en este año	55540	SANTA CLARA	Atributo no considerado en este año	AV. TALCO	AV. SANTA CLARA	PENNWALT S.A. DE C.V.	MEXICO	"19°32'28"""	SANTA CLARA	"99°3'7"""	Ecatepec de Morelos	PENMB1503311	KM 16.5			Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE ÁCIDOS, BASES Y SALES INORGÁNICAS.	Produccion de acidos, bases y sales inorganicas	2004	KM 22.5 CARRETERA GUADALAJARA EL SALTO	Atributo no considerado en este año	45680		Atributo no considerado en este año			PENNWALT S A DE C V	JALISCO	"20°29'23"""	EL SALTO	"103°13'6"""	El Salto	PENRP1407011	N A		ZONA INDUSTRIAL DE EL SALTO	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	685.0	2266.0
EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL.	Extraccion de petroleo y gas natural	2004	N.A.	Atributo no considerado en este año	0	N.A.	Atributo no considerado en este año	N.A.	N.A.	PEMEX EXPLORACION Y PRODUCCION COMPLEJO MARINO INYECCION DE AGUA	CAMPECHE	"19°14'3"""	CD DEL CARMEN	"90°15'1"""	Carmen	PEP100400211	N.A.	N.A.	INYECCION DE AGUA	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	0.0	0.0
EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL.	Extraccion de petroleo y gas natural	2004	N.A	Atributo no considerado en este año	0	N.A	Atributo no considerado en este año	N.A	N.A	PEMEX EXPLORACION Y PRODUCCION COMPLEJO MARINO ABKATUN D	CAMPECHE	"19°17'42"""	CD DEL CARMEN	"92°11'59"""	Carmen	PEP100400212	N.A	N.A	ABKATUN D Y PLATAFORMAS SATÉLITES	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	0.0	0.0
EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL.	Extraccion de petroleo y gas natural	2004	N.A.	Atributo no considerado en este año	0	N.A.	Atributo no considerado en este año	N.A	N.A	PEMEX EXPLORACION Y PRODUCCION COMPLEJO MARINO POL A	CAMPECHE	"19°14'3"""	SONDA CAMPECHE	"90°15'1"""	Carmen	PEP100400213	N.A.		POL A Y PLATAFORMAS SATÉLITES	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	0.0	0.0
EXTRACCION DE PETROLEO Y GAS NATURAL	Extraccion de petroleo y gas natural	2004	N.A.	Atributo no considerado en este año	0	N.A.	Atributo no considerado en este año	N.A.	N.A.	PEMEX EXPLORACION Y PRODUCCION COMPLEJO MARINO ABKATUN A	CAMPECHE	"19°17'51"""	CD DEL CARMEN	"92°10'10"""	Carmen	PEP100400214	N.A	N.A.	COMPLEJO MARINO ABKATUN A Y PLATAFORMAS SATELITES	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	0.0	0.0
INDUSTRIA DEL PETRÓLEO Y PETROQUIMICA CMAP 220011 EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL	Extraccion de petroleo y gas natural	2004		Atributo no considerado en este año	0		Atributo no considerado en este año			COMPLEJO DE PRODUCCIÓN AKAL-B Y SUS PLAT. PERIF DE PERF AKAL BN Y AKAL DB	CAMPECHE	"19°26'31"""	ZONA ECONÓMICA EXCLUSIVA, GOLFO DE MÉXICO	"92°2'2"""	Carmen	PEP100400217			ZONA ECONOMICA EXCLUSIVA GOLFO DE MÉXICO MUNICIO DEL CARMEN	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	0.0	0.0
INDUSTRIA DEL PETRÓLEO Y PETROQUIMICA CMAP 220011 EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL	Extraccion de petroleo y gas natural	2004		Atributo no considerado en este año	0		Atributo no considerado en este año			PEP.RMNE. AIC. COMPLEJO DE EXPLOTACIÓN AK C Y PLATF. SATELITES AK D.I.P.GP.G.GR	CAMPECHE	"19°23'55"""	ZONA ECONOMICA EXCLUSIVA, GOLFO DE MEXICO	"92°2'23"""	Carmen	PEP100400310			SONDA DE CAMPECHE ZONA ECONÓMICA EXCLUSIVA GOLFO DE MÉXICO	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	0.0	0.0
EXPLORACION Y EXPLOTACION DE PETROLEO Y GAS NATURAL	Extraccion de petroleo y gas natural	2004	N.A.	Atributo no considerado en este año	0	N.A.	Atributo no considerado en este año	N.A.	N.A.	PEMEX EXPLORACION Y PRODUCCION COMPLEJO DE PRODUCCION KUH Y SATELITES	CAMPECHE	"19°35'20"""	ZONA ECONOMICA EXCLUSIVA GOLFO DE MEXICO	"92°11'59"""	Carmen	PEP100400311	N.A.		SONDA DE CAMPECHE	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	0.0	0.0
INDUSTRIA DEL PETRÓLEO Y PETROQUIMICA CMAP 220011 EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL	Extraccion de petroleo y gas natural	2004		Atributo no considerado en este año	0		Atributo no considerado en este año			COMPLEJO DE PRODUCCION NOHOCH A Y PLATF.SATELITES AK H.S.R. NHB.NHC.CHAC A	CAMPECHE	"19°22'2"""	ZONA ECONOMICA EXCLUSIVA, GOLFO DE MEXICO	"92°0'16"""	Carmen	PEP100400314			ZONA ECONÓMICA EXCLUSIVA GOLFO DE MÉXICO MUNICIPIO DEL CARME	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	0.0	0.0
INDUSTRIA DEL PETRÓLEO Y PETROQUIMICA CMAP 220011 EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL	Extraccion de petroleo y gas natural	2004		Atributo no considerado en este año	0		Atributo no considerado en este año			EKBALAM EKA EKTA EKTB BALAMTA BALAMTB BALAMTC BALAMTCR BALAMTD BALAMTE Y BALAM1	CAMPECHE	"19°26'55"""	ZONA ECONOMICA EXCLUSIVA, GOLFO DE MEXICO	"92°5'1"""	Carmen	PEP100400315			ZONA ECONÓMICA EXCLUSIVA GOLFO DE MÉXICO ESTADO DE CAMPECHE	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	0.0	0.0
INDUSTRIA DEL PETRÓLEO Y PETROQUIMICA CMAP 220011 EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL	Extraccion de petroleo y gas natural	2004		Atributo no considerado en este año	0		Atributo no considerado en este año			PEP RMNE INSTALACIONES AIC PLATAFORMAS COMPLEJO MARINO IXTOC A	CAMPECHE	"19°24'22"""		"92°12'37"""	Carmen	PEP10040031B			ZONA ECONÓMICA EXCLUSIVA GOLFO DE MÉXICO ESTADO DE CAMPECHE	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	582753.0	2145829.0
EXPLORACION Y EXPLOTACION DE PETROLEO Y GAS NATURAL	Extraccion de petroleo y gas natural	2004	N.A.	Atributo no considerado en este año	0	N.A.	Atributo no considerado en este año	N.A.	N.A.	PEMEX EXPLORACION Y PRODUCCION COMPLEJO DE PRODUCCION KUA Y SATELITES	CAMPECHE	"19°31'9"""	ZONA ECONOMICA EXCLUSIVA GOLFO DE MEXICO	"92°11'19"""	Carmen	PEP10040031D	N.A.		SONDA DE CAMPECHE	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	0.0	0.0
MEDICION Y EMBARQUE DE ACEITE CRUDO EN ALTAMAR PARA EXPORTACIÓN (BUQUE-TANQUES)	Extraccion de petroleo y gas natural	2004		Atributo no considerado en este año	0		Atributo no considerado en este año			PEMEX EXPLORACIÓN Y PRODUCCIÓN RMNE GTDH TERMINAL MARÍTIMA CAYO ARCAS	CAMPECHE	"20°57'54"""	CIUDAD DEL CARMEN	"91°57'44"""	Carmen	PEP10040031K			TERMINAL MARÍTIMA CAYO ARCAS SONDA DE CAMP. GOLFO DE MEXICO	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	0.0	0.0
COMPRESION Y PROCESAMIENTO DE GAS AMARGO	Extraccion de petroleo y gas natural	2004		Atributo no considerado en este año	0		Atributo no considerado en este año			PEMEX EXPLORACIÓN Y PRODUCCIÓN RMNE CENTRO DE PROCESAMIENTO DE GAS AKALC7 Y C8	CAMPECHE	"19°23'35"""	CIUDAD DEL CARMEN	"92°2'24"""	Carmen	PEP10040031R			CENTRO DE PROCESAMIENTO DE GAS AKALC7 Y C8 SONDA DE CAMPECHE	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	0.0	0.0
INDUSTRIA DEL PETRÓLEO Y PETROQUIMICA CMAP 220011 EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL	Extraccion de petroleo y gas natural	2004	NO APLICA	Atributo no considerado en este año	0		Atributo no considerado en este año	NO APLICA	NO APLICA	CENTRO DE PROCESO AKAL L Y SUS PLATAFORMAS SATÉLITES AKAL KL Y AKAL TM	CAMPECHE	"19°26'24"""	ZONA EXCLUSIV GOLFO DE MÉXICO	"92°5'0"""	Carmen	PEP10040031T			SONDA DE CAMPECHE GOLFO DE MÉXICO	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	596161.0	2150368.0
EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL.	Extraccion de petroleo y gas natural	2004		Atributo no considerado en este año	0		Atributo no considerado en este año			Pemex Exploración y Producción. Batería de Separación Artesa	CHIAPAS	"17°45'0"""	Ranchería Santa Teresa ra Sección	"92°50'0"""	Juarez	PEP100704811			Medio Rural	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	0.0	0.0
EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL.	Extraccion de petroleo y gas natural	2004		Atributo no considerado en este año	0		Atributo no considerado en este año			Pemex Exploración y Producción. Batería de Separación Chiapas	CHIAPAS	"17°45'18"""	Ranchería Paltanar Abajo 3ra secc	"93°22'48"""	Pichucalco	PEP100706812	0	0	Medio Rural	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	0.0	0.0
EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL.	Extraccion de petroleo y gas natural	2004		Atributo no considerado en este año	86038		Atributo no considerado en este año			Pemex Exploración y Producción. Batería de Separación Sunuapa	CHIAPAS	"17°45'18"""	Ranchería Platanar Abajo 1ra sección	"93°22'48"""	Pichucalco	PEP100706814			RURAL	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	0.0	0.0
EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL.	Extraccion de petroleo y gas natural	2004		Atributo no considerado en este año	86038		Atributo no considerado en este año			Pemex Exploración y Producción. Estación de Compresión Giraldas	CHIAPAS	"17°39'31"""	Ranchería Platanar abajo 3ra Secc	"93°21'43"""	Pichucalco	PEP100706815				Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	0.0	0.0
EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL.	Extraccion de petroleo y gas natural	2004		Atributo no considerado en este año	86038		Atributo no considerado en este año			Pemex Exploración y Producción Estación de Compresión Sunuapa	CHIAPAS	"17°46'16"""	Ranchería Platanar Abajo 3ra sección	"92°54'51"""	Pichucalco	PEP100706816			Rural	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	0.0	0.0
EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL.	Extraccion de petroleo y gas natural	2004		Atributo no considerado en este año	86038		Atributo no considerado en este año			Pemex Exploración y Producción. Batería de Separación Cactus I	CHIAPAS	"17°45'0"""	Ranchería La Ceiba	"92°50'0"""	Reforma	PEP100707411				Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	0.0	0.0
