actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
FABRICACIÓN Y VENTA DE SILICATO DE SODIO Y POTASIO Y SULFATO DE ALUMINIO	Atributo no considerado en este año	2021	Calle RIO LERMA	5I	54030	Colonia FRACCIONAMIENTO INDUSTRIAL SAN NICOLAS	Fabricación de otros productos químicos básicos inorgánicos	Atributo no considerado en este año	Atributo no considerado en este año	SILICATOS Y DERIVADOS, S. A. DE C. V.,SILICATOS Y DERIVADOS, S.A. DE C.V.	MEXICO	"19°32'48"""	Tlalnepantla	"99°11'50"""	Tlalnepantla de Baz	SDEC11510411	NO.55 	 		325180	Quimica	Produccion de acidos, bases y sales inorganicas	479301.228	2161329.5228
PRODUCCION DE AGUARRAS Y BREA	Atributo no considerado en este año	2021	Calle ORIENTE 4	5Q	58200	Colonia CIUDAD INDUSTRIAL	Fabricación de resinas sintéticas	Atributo no considerado en este año	Atributo no considerado en este año	LA SIERRA Y SUS DERIVADOS SA DE CV,LA SIERRA	MICHOACAN	"19°44'0"""	Morelia	"101°8'1"""	Morelia	SDE1605305341	1158	1158		325211	Quimica	Produccion de resinas sinteticas	276374.3711	2183381.8436
MANUFACTURA DE PARTES AUTOMOTRICES	Atributo no considerado en este año	2021	Calle CALZ. LOMAS	9K	45560	Colonia ALAMO ORIENTE	Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	SUPER DIESEL SA DE CV,	JALISCO	"20°37'43"""	Tlaquepaque	"103°18'57"""	Tlaquepaque	SDI8L1409811	205	 		336330	Automotriz	Produccion de partes para el sistema de suspension y direccion	675456.7194	2281977.886
Hospitalización	Atributo no considerado en este año	2021	Calle Boulevard Manuel Ávila Camacho	HM	11200	Colonia LOMAS DE SOTELO	Hospitales generales del sector público	Atributo no considerado en este año	Atributo no considerado en este año	SECRETARIA DE LA DEFENSA NACIONAL,HOSPITAL CENTRAL MILITAR	DISTRITO FEDERAL	"19°26'58"""	Miguel Hidalgo	"99°11'24"""	Miguel Hidalgo	SDNHM0901611	S/N 	 		622112	Servicios de salud y de asistencia	Hospitales	480039.6706	2150579.1777
Lavandería industrial	Atributo no considerado en este año	2021	Carretera CARR. A SAN MARTIN DE LAS FLORES	TQ	45629	Colonia SAN MARTÍN DE LAS FLORES DE ABAJO	Lavanderías y tintorerías	Atributo no considerado en este año	Atributo no considerado en este año	SERVICIOS ESTRELLA AZUL DE OCCIDENTE S.A. DE C.V.,	JALISCO	"20°34'56"""	Tlaquepaque	"103°17'4"""	Tlaquepaque	SEAB21409811	KM. 1.9 	 		812210	Otros	Lavanderias, Tintorerias o Planchadurias de ropa, textiles y otros	678779.6245	2276878.8533
Fabricación de Señalamientos Viales	Atributo no considerado en este año	2021	Calle AUTOPISTA AL AEROPUERTO MARIANO ESCOBEDO	52	67114	Colonia VALLE SOLEADO	Fabricación de anuncios y señalamientos	Atributo no considerado en este año	Atributo no considerado en este año	SEMEX, S.A. DE C.V.,SEMEX	NUEVO LEON	"25°41'45"""	Guadalupe	"100°8'39"""	Guadalupe	SEM6E1902611	600	 		339950	Articulos y productos compuestos de diferentes materiales	Articulos y productos compuestos de diferentes materiales	385190.3395	2842526.8407
MANUFACTURA DE REFACCIONES PARA LA INDUSTRIA AUTOMOTRIZ	Atributo no considerado en este año	2021	Carretera Ribereña	9M	88614		Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	SMP ENGINE MANAGEMENT S DE RL DE CV,	TAMAULIPAS	"26°8'29"""	Reynosa	"98°20'28"""	Reynosa	SEM9M2803211	LOTE 18 	LOTE 18 	PARQUE INDUSTRIAL MAQUILPARK	336320	Automotriz	Produccion de otras auto partes	565847.2317	2891510.6509
MANUFACTURA Y ENSAMBLE	Atributo no considerado en este año	2021	Eje Vial 5 ORIENTE JAVIER ROJO GOMEZ	91	09300	Colonia BARRIO SAN PEDRO (ANTES GUADALUPE DEL MORAL Y CENTRAL DE ABASTOS)	Fabricación de equipo y aparatos de distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	SCHNEIDER ELECTRIC MEXICO SA DE CV,	DISTRITO FEDERAL	"19°21'58"""	Iztapalapa	"99°4'59"""	Iztapalapa	SEM910900711	1121	A 		335312	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	491251.1616	2141359.4774
Construcción de obras relacionadas con la distribución de petróleo y gas	Atributo no considerado en este año	2021	Calle Ejido Cuichapa	R9	96370	Colonia Obrera	Perforación de pozos petroleros y de gas	Atributo no considerado en este año	Atributo no considerado en este año	SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO S.A. DE C.V.,CAMPO CUICHAPA PONIENTE	VERACRUZ	"17°58'0"""	Cuichapa	"94°16'30"""	Moloacan	SEP3011100010	s/n 	 		213111	Otros	Perforacion de pozos	364979.7758	1986962.0717
CENTRO DE ACOPIO Y TRATAMIENTO DE RESIDUOS INDUSTRIALES	Atributo no considerado en este año	2021	Calle PRIVADA 20 DE NOVIEMBRE	B0	54900	Colonia IXTAPALCALCO	Autotransporte local de materiales y residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	SERCOPSA, S.A. DE C.V.,	MEXICO	"19°38'39"""	Tultitlán de Mariano Escobedo	"99°9'59"""	Tultitlan	SERBB1510911	S/N 	 		484222	Otros	Transporte de carga en general	482554.0289	2172128.2985
REPARACIÓN Y MANTENIMIENTO A EQUIPO MINERO	Atributo no considerado en este año	2021	Calle LERDO DE TEJADA	1F	35070	Colonia PARQUE IND. LAGUNERO	Reparación y mantenimiento de maquinaria y equipo industrial	Atributo no considerado en este año	Atributo no considerado en este año	SERVIMINAS SA DE CV,	DURANGO	"25°34'26"""	Gómez Palacio	"103°27'34"""	Gomez Palacio	SERTS1000711	302	 		811312	Otros	Reparacion y mantenimiento de equipos,maquinas y vehiculos industriales	654716.3586	2829422.7745
Tratamiento y Acopio de Residuos Peligrosos	Atributo no considerado en este año	2021	Avenida RIO LERMA	LX	54030	Fraccionamiento FRACCIONAMIENTO INDUSTRIAL TLAXCOLPAN	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	SI EQUIPO Y SERVICIOS, S. A. DE C. V.,	MEXICO	"19°32'51"""	Tlalnepantla	"99°12'22"""	Tlalnepantla de Baz	SESBB1510411	22	 		562111	Tratamiento de residuos peligrosos	Tratamiento termico de residuos peligrosos	478365.4007	2161444.2973
GENERACIÓN DE ENERGÍA ELÉCTRICA	Atributo no considerado en este año	2021	Ninguno DOMICILIO MANZANA J Y K	AD	74160		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	SKY EPS SUPPLY S.A. DE C.V.,	PUEBLA	"19°12'57"""	Santa Ana Xalmimilulco	"98°24'20"""	Huejotzingo	SES2107400031	LOTE 1 	 	Corredor industrial Quetzalcoatl	221110	Generación de energia electrica	Generacion y transmision de energia electrica	562462.2574	2124832.3165
GENERACIÓN DE ENERGÍA ELÉCTRICA	Atributo no considerado en este año	2021	Calle LOTE 2	LS	74126	Pueblo SAN BALTAZAR TEMAXCALAC	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	SKY EPS SUPPLY SM,	PUEBLA	"19°16'12"""	San Martín Texmelucan de Labastida	"98°24'51"""	San Martin Texmelucan	SES2113200004	MANZANA 2 	 		221110	Generación de energia electrica	Generacion de energia electrica por procedimientos no convencionales contaminantes	561555.6491	2130813.9589
FABRICACION Y COMERCIALIZACION DE SOLUCIONES ACUOSAS DE SILICATO DE SODIO	Atributo no considerado en este año	2021	Calle AV. CHOPE ALBARRAN	5I	55320	Colonia FRACC. IND. ESFUERZO NACIONAL	Fabricación de otros productos químicos básicos inorgánicos	Atributo no considerado en este año	Atributo no considerado en este año	SILICATOS ESPECIALES, S.A. DE C.V.,SILICATOS ESPECIALES, S.A DE C.V.	MEXICO	"19°31'44"""	Ecatepec de Morelos	"99°4'18"""	Ecatepec de Morelos	SES5I1503311	131	 		325180	Quimica	Produccion de acidos, bases y sales inorganicas	492479.2058	2159380.2681
AUTOTRANSPORTE DE CARGA DE PRODUCTOS ESPECIFICOS	Atributo no considerado en este año	2021	Calle BLVD. ARMANDO DEL CASTILLO FRANCO	B0	35078		Otro autotransporte foráneo de carga especializado	Atributo no considerado en este año	Atributo no considerado en este año	SERVICIOS ESPECIALIZADOS DE TRANSPORTE Y LOGISTICA S.A. DE C.V. ,SETYLSA	DURANGO	"25°34'55"""	Gómez Palacio	"103°27'27"""	Gomez Palacio	SETB31000711	820 4A. ETAPA 	 	PARQUE IND. CARLOS A HERRERA ARALUCE	484239	Otros	Transporte de carga en general	654915.9748	2830311.8896
Fabricación de plaguicidas y otros químicos agrícolas incluye productos orgánicos e inorga	Atributo no considerado en este año	2021	Carretera  FEDERAL MEXICO-TEXCOCO	5P	55885	Colonia TEPEXPAN	Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	SÍNTESIS Y FORMULACIONES DE ALTA TECNOLOGÍA S.A. DE C.V.,SÍNTESIS Y FORMULACIONES DE ALTA TECNOLOGÍA S. A.  DE C. V.	MEXICO	"19°36'44"""	Tepexpan	"98°57'19"""	Acolman	SFAML1500211	km 29.7 	 		325320	Quimica	Produccion de plaguicidas y otros quimicos agricolas	504678.1951	2168580.2098
FORMULACIÓN, MEZCLA Y ENVASADO DE PLAGUICIDAS Y NUTRIENTES VEGETALES	Atributo no considerado en este año	2021	Calle 4 Oriente, Lote 4 Y 5 Manzana I	5P	42970		Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	SÍNTESIS Y FORMULACIONES DE ALTA TECNOLOGÍA S.A. DE C.V.,	HIDALGO	"20°3'10"""	Cardonal	"99°15'32"""	Atitalaquia	SFA1301000026	N/A 	 	Tula	325320	Quimica	Produccion de plaguicidas y otros quimicos agricolas	472925.5437	2217357.4987
FORMULACIÓN, MEZCLA Y ENVASADO DE PLAGUICIDAS Y NUTRIENTES VEGETALES	Atributo no considerado en este año	2021	Calle SABINO HERNANDEZ, LOTE 11Y 12, MZA. III	5P	42970		Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	SÍNTESIS Y FORMULACIONES DE ALTA TECNOLOGÍA S.A. DE C.V.,SIFATEC PLANTA TULA I	HIDALGO	"20°3'15"""	Cardonal	"99°15'50"""	Atitalaquia	SFA5P1301011	S/N 	 	PARQUE INDUSTRIAL TULA	325320	Quimica	Produccion de plaguicidas y otros quimicos agricolas	472404.3794	2217524.4871
Fabricación y comercialización de equipo para escritura 	Atributo no considerado en este año	2021	Calle KM. 41.5 AUTOPISTA MEXICO QUERETARO	A5	54716	Colonia PARQUE INDUSTRIAL LA LUZ	Fabricación de artículos y accesorios para escritura, pintura, dibujo y actividades de oficina	Atributo no considerado en este año	Atributo no considerado en este año	NO SABE FALLAR, S.A. DE C.V.,BIC NO SABE FALLAR	MEXICO	"19°41'37"""	Cuautitlán Izcalli	"99°11'55"""	Cuautitlan Izcalli	SFA521512111	KM.41.5 	 		339940	Articulos y productos compuestos de diferentes materiales	Produccion de articulos escolares	479174.2775	2177600.647
Compra-Venta de sustancias quimicas.	Atributo no considerado en este año	2021	Calle INDUSTRÍA MINERA	MB	50160	Colonia SANTA ANA TLAPALTITLAN	Fabricación de otros productos químicos básicos orgánicos	Atributo no considerado en este año	Atributo no considerado en este año	SNF FLOERGER DE MEXICO, S.A. DE C.V.,	MEXICO	"19°23'34"""	San Antonio Buenavista	"99°40'5"""	Toluca	SFM1510601341	607	S/N 		325190	Quimica	Produccion de substancias quimicas a partir de mezclas 	429842.5836	2144449.3734
PRODUCCION DE PRODUCTOS QUIMICOS INORGANICOS FLUORADOS	Atributo no considerado en este año	2021	Carretera PANAMERICANA	5I	32690		Fabricación de otros productos químicos básicos inorgánicos	Atributo no considerado en este año	Atributo no considerado en este año	SOLVAY FLUOR MÉXICO S. A. DE C. V.,SOLVAY FLUOR MEXICO S.A. DE C.V.	CHIHUAHUA	"31°35'30"""	Juárez	"106°27'39"""	Juarez	SFM5I0803711	11375	 	LAS GRANJAS	325180	Quimica	Produccion de acidos, bases y sales inorganicas	361391.7496	3496121.8036
FABRICACIÓN  DE OTRAS PARTES PARA VEHÍCULOS AUTOMOTRICES	Atributo no considerado en este año	2021	Calle HENRY FORD	9M	83200	Colonia PARQUE INDUSTRIAL DYNATECH SUR	Fabricación de automóviles y camionetas	Atributo no considerado en este año	Atributo no considerado en este año	SONORA FORMING SA DE CV,SONORA FORMING	SONORA	"28°59'57"""	Hermosillo	"110°54'25"""	Hermosillo	SFO9M2603011	43 SN	SN SN		336110	Automotriz	Produccion de otras auto partes	509053.4066	3207907.4863
Fabricación de todo tipo de abrasivos	Atributo no considerado en este año	2021	Calle Mike Allen	7A	88780		Fabricación de productos abrasivos	Atributo no considerado en este año	Atributo no considerado en este año	SAINT GOBAIN ABRASIVOS, S.A. DE C.V.,	TAMAULIPAS	"26°0'30"""	Reynosa	"98°12'33"""	Reynosa	SGA2803200146	SN 	SN 	Reynosa	327910	Metalurgica (incluye la siderurgica)	Produccion de abrasivos	579113.8128	2876863.104
SERVICIOS DE ANÁLISIS QUÍMICOS, CARACTERIZACIÓN DE MATERIALES E INVESTIGACIÓN METALÚRGICA	Atributo no considerado en este año	2021	Calle INDUSTRIAL 6	V1	31074		Otros servicios profesionales, científicos y técnicos	Atributo no considerado en este año	Atributo no considerado en este año	SERVICIO GEOLÓGICO MEXICANO,	CHIHUAHUA	"28°38'6"""	Chihuahua	"106°1'36"""	Chihuahua	SGMTS0801911	6	1	INDUSTRIAL ROBINSON	541990	Otros	Laboratorios de Pruebas	399639.7147	3167998.0289
Laboratorio de ensayo y pruebas	Atributo no considerado en este año	2021	Calle CARRETERA A SAN LORENZO CACAOTEPEC	B2	68258	Colonia Hacienda Blanca	Laboratorios de pruebas	Atributo no considerado en este año	Atributo no considerado en este año	SERVICIO GEOLÓGICO MEXICANO,CENTRO EXPERIMENTAL OAXACA	OAXACA	"17°8'11"""	Hacienda Blanca	"96°46'40"""	San Pablo Etla	SGMTS2029311	KM 0.5 	 		541380	Otros	Alquiler, renta o venta de equipos,aparatos, instrumentos  y otros	736408.8074	1895994.4852
Fabricación de Parrillas de uso automotriz mediante procesos de Inyección, cromado , pinta	Atributo no considerado en este año	2021	Avenida AV. RIO SAN LORENZO	9M	36815		Fabricación de autopartes de plástico con y sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	SRG GLOBAL MEXICO S. DE R.L. DE C.V.,	GUANAJUATO	"20°47'3"""	La Calera	"101°20'7"""	Irapuato	SGM9M1101711	1921	 	PARQUE TECNOINDUSTRIAL CASTRO DEL RÍO	326192	Automotriz	Produccion de otras auto partes	256884.2881	2300024.7722
FABRICACION Y ENSAMBLE DE EQUIPO ELECTRICO INDUSTRIAL 	Atributo no considerado en este año	2021	Calle CURCUITO EL MARQUES NORTE	91	76246		Fabricación de equipo y aparatos de distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	SIEMENS ENERGY S. DE R.L. DE C.V,SIEMENS ENERGY S, DE R.L DE C.V	QUERETARO	"20°33'41"""	General Lázaro Cárdenas (El Colorado)	"100°15'41"""	El Marques	SGP2201101504	45	 	PARQUE INDUSTRIAL EL MARQUES	335312	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	368501.7967	2274137.7732
ELABORACION DE HARINA Y ACEITE DE PESCADO 	Atributo no considerado en este año	2021	Calle LOTE 1 MANZANA A	20	85485		Preparación y envasado de pescados y mariscos	Atributo no considerado en este año	Atributo no considerado en este año	SELECTA DE GUAYMAS, S.A. DE C.V.,SELECTA DE GUAYMAS	SONORA	"27°53'16"""	Heroica Guaymas	"110°52'9"""	Guaymas	SGUMC2602911	S/N 	 	PARQUE INDUSTRIAL	311710	Alimenticio y/o de consumo humano	Secado, salado y harinas de pescados y mariscos	512858.0731	3084801.0144
Producción de harina y aceite de pescado	Atributo no considerado en este año	2021	Calle LOTE 1 MANZANA C Y D	20	85489		Preparación y envasado de pescados y mariscos	Atributo no considerado en este año	Atributo no considerado en este año	SELECTA DE GUAYMAS, S.A. DE C.V.,PLANTA PITAHAYOSA	SONORA	"27°53'17"""	Heroica Guaymas	"110°52'11"""	Guaymas	SGU2602900117	S/N 	 	PARQUE INDUSTRIAL PESQUERO RODOLFO SANCHEZ TABUADA	311710	Alimenticio y/o de consumo humano	Secado, salado y harinas de pescados y mariscos	512805.5033	3084814.3261
FUNDICION Y LAMINACION DE HIERRO Y ACERO	Atributo no considerado en este año	2021	Calle AV.LAZARO CARDENAS	7T	44440	Colonia LA NOGALERA	Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	COMPA¿IA SIDERURGICA DE GUADALAJARA, S.A. DE C.V.,COMPAÑIA SIDERURGICA DE GUADALAJARA, S.A. DE C.V.	JALISCO	"20°38'10"""	Guadalajara	"103°20'30"""	Guadalajara	SGU7I1403911	601	 		331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	672760.1855	2282786.9382
FABRICACIÓN DE FIBRA DE VIDRIO	Atributo no considerado en este año	2021	Prolongación ZACATEPEC	6Y	90434		Fabricación de fibra de vidrio	Atributo no considerado en este año	Atributo no considerado en este año	SAINT GOBAIN AMERICA, S.A. DE C.V.,	TLAXCALA	"19°29'43"""	Tetla	"98°3'30"""	Tetla de la Solidaridad	SGV6Y2903121	MANZANA 42 	LOTE 3 	XICOHTENCATL	327214	Vidrio	Produccion de fibra y lana de vidrio	598816.3416	2155904.8761
PRODUCCIÓN DE YESO Y SUS PRODUCTOS	Atributo no considerado en este año	2021	Avenida PROLONGACION AV. INDUSTRIAS	75	78395		Fabricación de yeso y productos de yeso	Atributo no considerado en este año	Atributo no considerado en este año	SAINT-GOBAIN GYPSUM SA DE CV,SAINT-GOBAIN GYPSUM S.A. DE C.V.	SAN LUIS POTOSI	"22°3'10"""	San Luis Potosí	"100°51'45"""	San Luis Potosi	SGY2402800213	4950	 	ZONA INDUSTRIAL	327420	Cemento y Cal	Produccion de yeso y sus productos	307794.74	2439853.5676
COMPRESIÓN DE GAS	Atributo no considerado en este año	2021	Privada sonda de campeche 	10	24114	Ninguno cantarell	Extracción de petróleo y gas	Atributo no considerado en este año	Atributo no considerado en este año	SISTEMAS INTEGRALES DE COMPRESION SA DE CV,PAE AGOSTO 12	CAMPECHE	"19°22'7"""	Ciudad del Carmen	"91°39'9"""	Carmen	SIC0400300514	S/N 	 		211110	Petroleo y petroquimica	Extraccion de petroleo y gas natural	641512.3895	2142181.0046
FABRICACIÓN DE ACEROS COMUNES  Y  LAMINACIÓN PRIMARIA DE PRODUCTOS DE ACERO	Atributo no considerado en este año	2021	Calle Primera Sur	7T	54915	Colonia INDEPENDENCIA	Fabricación de otros productos de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	SIDERTUL, S.A. DE C.V.,GERDAU CORSA	MEXICO	"19°37'55"""	Tultitlán de Mariano Escobedo	"99°10'48"""	Tultitlan	SID1510901066	sin número 	 		331220	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	481105.2669	2170764.6729
Fabricación de materias primas para la industria farmacéutica	Atributo no considerado en este año	2021	Calle AV. INDUSTRIA AUTOMOTRIZ	5M	50071		Fabricación de materias primas para la industria farmacéutica	Atributo no considerado en este año	Atributo no considerado en este año	SIGNA, S. A DE C. V.,	MEXICO	"19°17'51"""	Toluca de Lerdo	"99°37'26"""	Toluca	SIG5M1510611	301	 	ZONA INDUSTRIAL	325411	Quimica	Produccion de materias primas para medicamentos	434444.9508	2133875.1295
FABRICACION DE OTRAS PARTES PARA VEHICULOS AUTOMOTRICES	Atributo no considerado en este año	2021	Calle JUAN RUIZ DE ALARCON	9M	31136		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	SUPERIOR INDUSTRIES DE MEXICO S. DE R.L. DE C.V.,SUPERIOR INDUSTRIES DE MEXICO PLANTA 7	CHIHUAHUA	"28°43'1"""	Chihuahua	"106°7'17"""	Chihuahua	SIMND0801911	306	 	COMPLEJO INDUSTRIAL CHIHUAHUA	336390	Automotriz	Produccion de otras auto partes	390460.7674	3177156.0816
Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	2021	Avenida  NICOLAS GOGOL	9M	31136		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	SUPERIOR INDUSTRIES DE MEXICO S. DE R.L. DE C.V.,SUPERIOR INDUSTRIES DE MÉXICO PLANTA 9	CHIHUAHUA	"28°43'8"""	Chihuahua	"106°7'1"""	Chihuahua	SIMND0801912	11354	 	COMPLEJO INDUSTRIAL CHIHUAHUA	336390	Automotriz	Produccion de otras auto partes	390908.0179	3177355.4573
FABRICACION PARA OTRAS PARTES PARA VEHICULOS AUTOMOTRICES	Atributo no considerado en este año	2021	Calle VIALIDAD ORIENTE 1	9M	31385		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	SUPERIOR INDUSTRIES DE MEXICO S. DE R.L. DE C.V.,SUPERIOR INDUSTRIES DE MEXICO PLANTA 10	CHIHUAHUA	"28°38'45"""	Chihuahua	"105°58'33"""	Chihuahua	SIMND0801913	7100	 	AVALOS	336390	Automotriz	Produccion de otras auto partes	404607.3127	3169142.2663
Administración y supervisión de construcción de obras para el petroleo y gas	Atributo no considerado en este año	2021	Avenida ISLA DE TRIS	10	24190	Fraccionamiento Isla del Carmen 2000	Extracción de petróleo y gas	Atributo no considerado en este año	Atributo no considerado en este año	SEADRILL INTREPID DE MEXICO S DE RL DE CV,PLATAFORMA MARINA AUTOELEVABLE WEST INTREPID	CAMPECHE	"18°42'34"""	Ciudad del Carmen	"91°40'24"""	Carmen	SIM0400300305	35	 		211110	Petroleo y petroquimica	Extraccion de petroleo y gas natural	639871.4001	2069218.1041
FABRICACIÓN DE OTRAS PARTES PARA VEHICULOS AUTOMOTRICES	Atributo no considerado en este año	2021	Calle LIBRAMIENTO ORIENTE 1	9M	31385	Colonia COMPLEJO INDUSTRIAL SUR	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	SUPERIOR INDUSTRIES DE MEXICO S. DE R.L. DE C.V.,SUPERIOR INDUSTRIES DE MEXICO PLANTA 15	CHIHUAHUA	"28°38'12"""	Chihuahua	"105°58'19"""	Chihuahua	SIM0801900171	8100	 		336390	Automotriz	Produccion de otras auto partes	404996.2525	3168133.5021
PRODUCCIÓN DE PIEZAS MAQUINADOS DE PRECISIÓN (PISTONES PRIMARIOS Y SECUNDARIOS)	Atributo no considerado en este año	2021	Circuito  MEXIAMORA PONIENTE	9M	36275		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	SAMOT INDUSTRIA MECANICA S DE  R.L. DE C.V.,SAMOT INDUSTRIA MECANICA S. DE R.L. DE C.V.	GUANAJUATO	"21°1'9"""	Silao de la Victoria	"101°29'52"""	Silao	SIM8L1103711	170	 	Puerto Interior	336390	Automotriz	Produccion de otras auto partes	240366.228	2326305.1121
MANUFACTURA DE PARTES AUTOMOTRICES	Atributo no considerado en este año	2021	Calle Circuito Aguascalientes Oriente	9M	20358		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	SANOH INDUSTRIAL DE MÉXICO S.A DE C.V,	AGUASCALIENTES	"21°58'8"""	San Francisco de los Romo	"102°16'27"""	San Francisco de los Romo	SIM9M0101111	130	 	Parque Industrial del Valle de Aguascalientes	336390	Automotriz	Produccion de otras auto partes	781492.5235	2431889.737
Hospital-Clínica de segundo nivel con consultas, cirugías, hospitalización, laboratorio	Atributo no considerado en este año	2021	Avenida Del Bosque	HM	66450	Colonia Cuauhtémoc	Hospitales del sector privado de otras especialidades médicas	Atributo no considerado en este año	Atributo no considerado en este año	SERVICIOS INTEGRALES NOVA DE MONTERREY, S. A. DE C. V.,HOSPITAL CLÍNICA NOVA	NUEVO LEON	"25°43'52"""	San Nicolás de los Garza	"100°17'57"""	San Nicolas de los Garza	SINHM1904611	139	 		622311	Servicios de salud y de asistencia	Hospitales	369663.1493	2846565.4186
MANUFACTURA DE LIMPIAPARABRISAS Y OTROS PRODUCTOS PARA USO AUTOMOTRIZ 	Atributo no considerado en este año	2021	Avenida Prolongacion Hermanos Escobar	9M	32320		Fabricación de otro equipo de transporte	Atributo no considerado en este año	Atributo no considerado en este año	SUBENSAMBLES INTERNACIONALES, S. DE R.L. DE C.V.,	CHIHUAHUA	"31°45'4"""	Juárez	"106°25'24"""	Juarez	SIN0803700417	7151	E 	OMEGA	336999	Automotriz	Produccion de otras auto partes	365177.8506	3513757.8704
FABRICACIÓN DE FARMOQUIMICOS O PRINCIPIOS ACTIVOS API´s	Atributo no considerado en este año	2021	Calle EJE NORTE SUR Y  13 ESTE	5M	62578	Colonia CIVAC, JIUTEPEC	Fabricación de materias primas para la industria farmacéutica	Atributo no considerado en este año	Atributo no considerado en este año	SINTENOVO, S.A. DE C.V.,	MORELOS	"18°55'5"""	Jiutepec	"99°10'27"""	Jiutepec	SIN5M1701111	3	 		325411	Quimica	Produccion de materias primas para medicamentos	481637.9391	2091784.5806
produccion de API  para medicamentoPRODUCTOS FARMACEUTICOS Y MEDICAMENTOS 	Atributo no considerado en este año	2021	Calle FLAVIO ZAVALA	5T	54090	Colonia SAN JERONIMO TEPETLACALCO	Fabricación de materias primas para la industria farmacéutica	Atributo no considerado en este año	Atributo no considerado en este año	SINBIOTIK, S.A. DE C.V.,SINBIOTIK S.A. DE C.V.	MEXICO	"19°31'15"""	Tlalnepantla	"99°12'9"""	Tlalnepantla de Baz	SIN5T1510411	7	 		325411	Quimica	Produccion de farmaceuticos y medicamentos	478725.7755	2158486.8473
Fabricacion  de Resinas plasticas	Atributo no considerado en este año	2021	Calle BOULEVARD DE LOS RIOS	5Q	89603		Fabricación de resinas sintéticas	Atributo no considerado en este año	Atributo no considerado en este año	SABIC INNOVATIVE PLASTICS MEXICO, S DE RL. DE CV.,	TAMAULIPAS	"22°24'42"""	Altamira	"97°53'11"""	Altamira	SIPQB2800311	KM. 4.8 NA	NA NA	PUERTO INDUSTRIAL DE ALTAMIRA	325211	Quimica	Produccion de resinas sinteticas	614614.0984	2478833.5949
Fabricación de postes y estructuras galvanizadas	Atributo no considerado en este año	2021	Calle CARRETERA LIBRE A CELAYA	MD	76915	Colonia Parque Industrial Balvanera	Fabricación de estructuras metálicas	Atributo no considerado en este año	Atributo no considerado en este año	SISTTEMEX, S.A. DE C.V.,SISTTEMEX	QUERETARO	"20°32'9"""	El Pueblito	"100°27'24"""	Corregidora	SISB12200611	KM. 8.5 	 		332310	Metalurgica (incluye la siderurgica)	Tratamiento termico de piezas metalicas	348112.4346	2271476.5624
