nra,estado,municipio
APN5E1904611,Nuevo León,San Nicolás de los Garza
APO132803211,Tamaulipas,Camargo
APO2800300002,Tamaulipas,Altamira
APO572201411,Querétaro,Querétaro
APO5S1903911,Nuevo León,Monterrey
APOTG1605211,Michoacán de Ocampo,Lázaro Cárdenas
APQ5X1510411,México,Tlalnepantla de Baz
APQMB1510011,México,Tezoyuca
APR1Y1610811,Michoacán de Ocampo,Zamora
APR5Q2201611,Querétaro,San Juan del Río
APREA1306911,Hidalgo,Tizayuca
APRK90502711,Coahuila de Zaragoza,Ramos Arizpe
APRLY1306911,Hidalgo,Tizayuca
APRND1512111,México,Cuautitlán
APS2605800007,Sonora,Santa Ana
APSKE3105012,Yucatán,Mérida
APSMA2604311,Sonora,Santa Ana
APT1904100061,Nuevo León,Pesquería
APV7L1406711,Jalisco,Puerto Vallarta
APVLM1506211,México,Ocoyoacac
AQM5U1507511,México,San Martín de las Pirámides
AQP642402811,San Luis Potosí,San Luis Potosí
AQU3003900036,Veracruz de Ignacio de la Llave,Coatzacoalcos
AQUMB1505111,México,Lerma
ARA910502511,Coahuila de Zaragoza,Piedras Negras
ARAEA0502511,Coahuila de Zaragoza,Piedras Negras
ARB9M1100711,Guanajuato,Celaya
ARC912901521,Tlaxcala,Ixtacuixtla de Mariano Matamoros
ARD1512200028,México,Valle de Chalco Solidaridad
ARE0801900844,Chihuahua,Chihuahua
AREKE1903911,Nuevo León,Monterrey
AREKE1903921,Nuevo León,Monterrey
ARERP2803211,Tamaulipas,Reynosa
ARG2G2804311,Tamaulipas,Xicoténcatl
ARI0400300506,Campeche,Carmen
ARM0803700418,Chihuahua,Juárez
ARM8T0803711,Chihuahua,Juárez
ARM9R0100111,Aguascalientes,Aguascalientes
ARN8L1901411,Nuevo León,Doctor Arroyo
ARN910500711,Coahuila de Zaragoza,Cuatro Ciénegas
ARN911904611,Nuevo León,San Nicolás de los Garza
ARN911904612,Nuevo León,San Nicolás de los Garza
ARN9M0706111,Chiapas,Ocozocoautla de Espinosa
ARN9M0710111,Chiapas,Tuxtla Gutiérrez
ARN9M0710122,Chiapas,Tuxtla Gutiérrez
ARN9M0710811,Chiapas,Villaflores
ARN9M2401311,San Luis Potosí,Ciudad Valles
ARN9M2401511,San Luis Potosí,Charcas
ARN9M2402211,San Luis Potosí,Moctezuma
ARN9M2404511,San Luis Potosí,Venado
ARN9M3200712,Zacatecas,Concepción del Oro
ARNZU1904611,Nuevo León,San Nicolás de los Garza
AROLM0900711,Ciudad de México,Iztapalapa
AROLM0900712,Ciudad de México,Iztapalapa
ART1306300011,Hidalgo,Tepeji del Río de Ocampo
ART1503900103,México,Ixtapaluca
ART1904800065,Nuevo León,Santa Catarina
ART2111400386,Puebla,Puebla
ART3A1610211,Michoacán de Ocampo,Uruapan
ART581904811,Nuevo León,Santa Catarina
ART582201611,Querétaro,San Juan del Río
ASA0200401053,Baja California,Tijuana
ASA0300800164,Baja California Sur,Los Cabos
ASA0400300012,Campeche,Carmen
ASA0503000123,Coahuila de Zaragoza,Saltillo
ASA0503000160,Coahuila de Zaragoza,Saltillo
ASA0702700003,Chiapas,Chiapa de Corzo
ASA0900500302,Ciudad de México,Gustavo A. Madero
ASA0900500303,Chihuahua,Chihuahua
ASA0900500305,Chihuahua,Juárez
ASA0900500309,Tabasco,Centro
ASA0901700115,Ciudad de México,Venustiano Carranza
ASA1000500033,Durango,Durango
ASA1103700078,Guanajuato,Silao de la Victoria
ASA1200100192,Guerrero,Acapulco de Juárez
ASA1409700142,Jalisco,Tlajomulco de Zúñiga
ASA1510600796,México,Toluca
ASA1800800006,Nayarit,Xalisco
ASA1900600136,Nuevo León,Apodaca
ASA1I1900611,Nuevo León,Apodaca
ASA2107400005,Puebla,Huejotzingo
ASA2200500017,Querétaro,Colón
ASA2300100025,Quintana Roo,Cozumel
ASA2300400071,Quintana Roo,Othón P. Blanco
ASA2300500217,Quintana Roo,Benito Juárez
ASA2500601045,Sinaloa,Culiacán
ASA2501200829,Sinaloa,Mazatlán
ASA2603000079,Sonora,Hermosillo
ASA2802200008,Tamaulipas,Matamoros
ASA3019300016,Veracruz de Ignacio de la Llave,Veracruz
ASAC21000511,Durango,Durango
ASAEA0503011,Coahuila de Zaragoza,Saltillo
ASAEE0900311,Ciudad de México,Coyoacán
ASAEE2404011,San Luis Potosí,Tamuín
ASAL70400211,Campeche,Campeche
ASAL70707811,Chiapas,San Cristóbal de las Casas
ASAL71610211,Michoacán de Ocampo,Uruapan
ASAL71800814,Nayarit,Xalisco
ASAL71801711,Nayarit,Xalisco
ASAL72115611,Puebla,Tehuacán
ASAL72300111,Quintana Roo,Othón P. Blanco
ASAL72601811,Sonora,Cajeme
ASAL72602911,Sonora,Guaymas
ASAL72604311,Sonora,Nogales
ASAL72804111,Tamaulipas,Victoria
ASAL73105012,Yucatán,Mérida
ASAM90100111,Aguascalientes,Aguascalientes
ASAQC1406711,Jalisco,Puerto Vallarta
ASAQY0400311,Campeche,Carmen
ASARP1610211,Michoacán de Ocampo,Uruapan
ASARP2601811,Sonora,Cajeme
ASARP2802211,Tamaulipas,Matamoros
ASARP2802711,Tamaulipas,Nuevo Laredo
ASATG2006711,Oaxaca,Santa Cruz Xoxocotlán
ASATG2031811,Oaxaca,San Pedro Mixtepec
ASATG2041311,Oaxaca,Santa María Huatulco
ASAZU0901711,Ciudad de México,Venustiano Carranza
ASC1Z1903311,Nuevo León,Linares
ASC3107600005,Yucatán,Tecoh
ASC870200211,Baja California,Mexicali
ASE462803211,Tamaulipas,Reynosa
ASELU1901811,Nuevo León,García
ASETN1506211,México,Ocoyoacac
ASH0803701014,Chihuahua,Juárez
ASHEE0901611,Ciudad de México,Miguel Hidalgo
ASI1507600058,México,San Mateo Atenco
ASI7T0200211,Baja California,Mexicali
ASIUB2800311,Tamaulipas,Altamira
ASJL70300821,Baja California Sur,Los Cabos
ASL2403500053,San Luis Potosí,Soledad de Graciano Sánchez
ASL7T2402811,San Luis Potosí,San Luis Potosí
ASL7T2402831,San Luis Potosí,San Luis Potosí
ASLKE1902611,Nuevo León,Guadalupe
ASLM92402811,San Luis Potosí,San Luis Potosí
ASM0400400059,Campeche,Champotón
ASM0803700514,Chihuahua,Juárez
ASM111605211,Michoacán de Ocampo,Lázaro Cárdenas
ASM3105001486,Yucatán,Mérida
ASM3201600002,Zacatecas,General Pánfilo Natera
ASM460400111,Campeche,Calkiní
ASM6E2402811,San Luis Potosí,San Luis Potosí
ASM820900511,Ciudad de México,Gustavo A. Madero
ASMKE0400821,Campeche,Tenabo
ASMQU1409811,Jalisco,San Pedro Tlaquepaque
ASO2300500084,Quintana Roo,Benito Juárez
ASOSP2605111,Sonora,Rosario
ASP2201401690,Querétaro,Querétaro
ASP3K2201411,Querétaro,Querétaro
ASP5S1406611,Jalisco,Poncitlán
ASP5S1901911,Nuevo León,San Pedro Garza García
ASP5S2201411,Querétaro,Querétaro
ASP5S2201421,Querétaro,Querétaro
ASS3008200016,Veracruz de Ignacio de la Llave,Nanchital de Lázaro Cárdenas del Río
ASSBF2104511,Puebla,Chalchicomula de Sesma
AST5T1510911,México,Tultitlán
AST7T1505712,México,Naucalpan de Juárez
ASTBF0200411,Baja California,Tijuana
ASTLK1900611,Nuevo León,Apodaca
ASUEE0901411,Ciudad de México,Benito Juárez
AT&911510611,México,Toluca
ATA5E1900611,Nuevo León,Apodaca
ATAL72803811,Tamaulipas,Tampico
ATARP0708911,Chiapas,Tapachula
ATATI0400311,Campeche,Carmen
ATC0900200413,Ciudad de México,Azcapotzalco
ATD8A1505711,México,Naucalpan de Juárez
ATE1301300006,Hidalgo,Atotonilco de Tula
ATE190261111,Nuevo León,Guadalupe
ATE1A2111411,Puebla,Puebla
ATE3I2111411,Puebla,Puebla
ATE3I2113211,Puebla,San Martín Texmelucan
ATE411503311,México,Ecatepec de Morelos
ATE9M2201411,Querétaro,Querétaro
ATEEE1903911,Nuevo León,Monterrey
ATEKE1903911,Nuevo León,Monterrey
ATEKE1903912,Nuevo León,Monterrey
ATEM02114011,Tabasco,Centro
ATEQY3019311,Veracruz de Ignacio de la Llave,Veracruz
ATESY1508111,México,Tecámac
ATF520900611,Ciudad de México,Iztacalco
ATGS71409711,Jalisco,Tlajomulco de Zúñiga
ATIL70200411,Baja California,Tijuana
ATL1409700576,Jalisco,Tlajomulco de Zúñiga
ATL1412001285,Jalisco,Zapopan
ATL1605200080,Michoacán de Ocampo,Lázaro Cárdenas
ATL5T0901611,Ciudad de México,Miguel Hidalgo
ATLKE0900311,Ciudad de México,Coyoacán
ATM1101700332,Guanajuato,Irapuato
ATM1102800016,Guanajuato,Salvatierra
ATM2Y3001411,Veracruz de Ignacio de la Llave,Amatlán de los Reyes
ATM913110111,Yucatán,Umán
ATMM03010811,Veracruz de Ignacio de la Llave,Minatitlán
ATMM12800911,Tamaulipas,Ciudad Madero
ATO0901400966,Ciudad de México,Benito Juárez
ATO910503311,Coahuila de Zaragoza,San Pedro
ATOEE0801711,Chihuahua,Cuauhtémoc
ATOEE0801912,Chihuahua,Chihuahua
ATOEE0801921,Chihuahua,Chihuahua
ATOEE0901411,Ciudad de México,Benito Juárez
ATOEE1903911,Nuevo León,Monterrey
ATOKE0503511,Coahuila de Zaragoza,Torreón
ATOKE0901411,Ciudad de México,Benito Juárez
ATOKE1200111,Guerrero,Acapulco de Juárez
ATOKE1901911,Nuevo León,San Pedro Garza García
ATP7X1902111,Nuevo León,General Escobedo
ATR1605200194,Michoacán de Ocampo,Lázaro Cárdenas
ATR5N1306911,Hidalgo,Tizayuca
ATR5N1508111,México,Tecámac
ATR7F1605211,Michoacán de Ocampo,Lázaro Cárdenas
ATR910803711,Chihuahua,Juárez
ATR910803712,Chihuahua,Juárez
ATRAI2803211,Tamaulipas,Reynosa
ATRNS0803711,Chihuahua,Juárez
ATRRP3008711,Veracruz de Ignacio de la Llave,Xalapa
ATRTH3008711,Veracruz de Ignacio de la Llave,Xalapa
ATSKE2300511,Quintana Roo,Benito Juárez
ATSKE3105011,Yucatán,Mérida
ATSLJ1407011,Jalisco,El Salto
ATTS71307611,Hidalgo,Tula de Allende
ATU7I1510911,México,Tultitlán
ATVS71301311,Hidalgo,Atotonilco de Tula
ATX2700400508,Tabasco,Centro
AUB7T1503311,México,Ecatepec de Morelos
AUM0801900340,Chihuahua,Chihuahua
AUM2I3019311,Veracruz de Ignacio de la Llave,Veracruz
AUM9M0503011,Coahuila de Zaragoza,Saltillo
AUM9M2403511,San Luis Potosí,Soledad de Graciano Sánchez
AUMEA0801911,Chihuahua,Chihuahua
AUMEA1605311,Michoacán de Ocampo,Morelia
AUMND0801911,Chihuahua,Chihuahua
AUN0901400307,Ciudad de México,Benito Juárez
AUT0901600076,Ciudad de México,Miguel Hidalgo
AUT1902600005,Nuevo León,Guadalupe
AUT1902600005,Nuevo León,Monterrey
AUT1904600006,Nuevo León,San Nicolás de los Garza
AUT1904600013,Nuevo León,San Nicolás de los Garza
AUT2300400034,Quintana Roo,Othón P. Blanco
AUT3105000474,Yucatán,Mérida
AUT7T1510411,México,Tlalnepantla de Baz
AUT7T2900511,Tlaxcala,Xaloztoc
AUT9J2201411,Querétaro,Querétaro
AUTEA0803711,Chihuahua,Juárez
AUTEE0400311,Campeche,Carmen
AUTEE0900511,Ciudad de México,Gustavo A. Madero
AUTEE0900711,Ciudad de México,Iztapalapa
AUTK92300511,Quintana Roo,Benito Juárez
AUTKE0901511,Ciudad de México,Cuauhtémoc
AUTKE1903911,Nuevo León,Monterrey
AUTKE3105041,Yucatán,Mérida
AUTMV2902811,Tlaxcala,Teolocholco
AVA0200400819,Baja California,Tijuana
AVA1901900122,Nuevo León,San Pedro Garza García
AVA7I1503311,México,Ecatepec de Morelos
AVAEA1605311,Michoacán de Ocampo,Morelia
AVAEE1502011,México,Coacalco de Berriozábal
AVAKE0900211,Ciudad de México,Azcapotzalco
AVAKE1901911,Nuevo León,San Pedro Garza García
AVCMB1505111,México,Lerma
AVE1C2604312,Sonora,Nogales
AVE3S2604311,Sonora,Nogales
AVE5P0503511,Coahuila de Zaragoza,Torreón
AVE6E2603621,Sonora,Magdalena
AVEL73019311,Veracruz de Ignacio de la Llave,Veracruz
AVESY3019311,Veracruz de Ignacio de la Llave,Veracruz
AVIEE0900611,Ciudad de México,Iztacalco
AVIL72700411,Tabasco,Centro
AVMKE1307611,Hidalgo,Tula de Allende
AVMKE2104111,Puebla,Cuautlancingo
AVO271608211,Michoacán de Ocampo,Tacámbaro
AVOKE1901911,Nuevo León,San Pedro Garza García
AVV1900600372,Nuevo León,Apodaca
AVV1901900091,Nuevo León,San Pedro Garza García
AW&7N1903911,Nuevo León,Monterrey
AWP9M1901211,Nuevo León,Ciénega de Flores
AWP9M1901221,Nuevo León,Ciénega de Flores
AYM911904621,Nuevo León,San Nicolás de los Garza
AYUC23105011,Yucatán,Mérida
AYUKE3105021,Yucatán,Mérida
AZA0503000223,Coahuila de Zaragoza,Saltillo
AZA7H1103711,Guanajuato,Silao de la Victoria
AZAL73200511,Zacatecas,Calera
B&D0200200203,Baja California,Mexicali
B&D0200200356,Baja California,Mexicali
B&D8L2803211,Tamaulipas,Reynosa
B&D8L2803221,Tamaulipas,Reynosa
B&D912803221,Tamaulipas,Reynosa
B&DAI2803211,Tamaulipas,Reynosa
B&DK90200211,Baja California,Mexicali
B&DK90200221,Baja California,Mexicali
BAALJ1407011,Jalisco,El Salto
BABLM0900211,Ciudad de México,Azcapotzalco
BAC1M0100111,Aguascalientes,Aguascalientes
BAC1M1100711,Guanajuato,Celaya
BAC1M1410911,Jalisco,Lagos de Moreno
BAC1M2114411,Puebla,San Salvador Huixcolotla
BAC1M3003911,Veracruz de Ignacio de la Llave,Coatzacoalcos
BAC1M3003912,Veracruz de Ignacio de la Llave,Coatzacoalcos
BAC2120500001,Puebla,Yehualtepec
BAC2W2200611,Querétaro,Corregidora
BAC2W3008211,Veracruz de Ignacio de la Llave,Ixhuatlán del Sureste
BAC301400821,Jalisco,Arandas
BAC301510911,México,Tultitlán
BACBJ1901211,Nuevo León,Ciénega de Flores
BACBJ2501711,Sinaloa,Culiacán
BACMB2108511,Puebla,Izúcar de Matamoros
BACMB2108561,Puebla,Izúcar de Matamoros
BAI1506200003,México,Ocoyoacac
BAI1510400013,México,Tlalnepantla de Baz
BALLK2201411,Querétaro,Querétaro
BAM2201401434,Querétaro,Querétaro
BAP9M1101711,Guanajuato,Irapuato
BAR1409700051,Jalisco,Tlajomulco de Zúñiga
BAR1505100057,México,Lerma
BAR1510600597,México,Toluca
BAR1U2402811,San Luis Potosí,San Luis Potosí
BAR2402800425,San Luis Potosí,San Luis Potosí
BAR2M2802211,Tamaulipas,Matamoros
BAR2T1000711,Durango,Gómez Palacio
BAR2T1301011,Hidalgo,Atitalaquia
BAR2T1404711,Jalisco,Jamay
BAR2T1405311,Jalisco,Lagos de Moreno
BAR2T3105012,Yucatán,Mérida
BAR361903911,Nuevo León,Monterrey
BAR361903913,Nuevo León,Monterrey
BAR5U1510611,México,Toluca
BAR930803711,Chihuahua,Juárez
BARRP1903911,Nuevo León,Monterrey
BAT0200200023,Baja California,Mexicali
BAT371903911,Nuevo León,Monterrey
BATTC0200412,Baja California,Tijuana
BAU8A1403911,Jalisco,Guadalajara
BAUTC2601811,Sonora,Hermosillo
BAV8A1403911,Jalisco,Guadalajara
BAVTN1604811,Michoacán de Ocampo,Lagunillas
BAX5T1701111,Morelos,Jiutepec
BAX5T1701121,Morelos,Jiutepec
BBA0200400090,Baja California,Tijuana
BBA1C1501211,México,Atizapán de Zaragoza
BBAA60200411,Baja California,Tijuana
BBC1501900001,México,Capulhuac
BBC1501900008,México,Capulhuac
BBC1506200021,México,Ocoyoacac
BBCLJ1506211,México,Ocoyoacac
BBD2604200033,Sonora,Navojoa
BBE0400200313,Campeche,Campeche
BBE0400200314,Campeche,Campeche
BBE0702700002,Chiapas,Chiapa de Corzo
BBE1F0400311,Campeche,Carmen
BBEBT2300511,Quintana Roo,Benito Juárez
BBEKE2300111,Quintana Roo,Cozumel
BBEKE2300511,Quintana Roo,Benito Juárez
BBEKE2300811,Quintana Roo,Solidaridad
BBEKE3105021,Yucatán,Mérida
BBEKE3105023,Yucatán,Mérida
BBEKE3108911,Yucatán,Ticul
BBEKE3110211,Yucatán,Valladolid
BBETZ2300411,Quintana Roo,Othón P. Blanco
BBW0200401426,Baja California,Tijuana
BCA0801900567,Chihuahua,Chihuahua
BCA910801011,Chihuahua,Buenaventura
BCA950800111,Chihuahua,Ahumada
BCIA50900211,Ciudad de México,Azcapotzalco
BCM5U1510911,México,Tultitlán
BCM6E2803212,Tamaulipas,Reynosa
BCM8A0200311,Baja California,Tecate
BCM9L0500211,Coahuila de Zaragoza,Acuña
BCM9L0500212,Coahuila de Zaragoza,Acuña
BCM9N2803211,Tamaulipas,Reynosa
BCO302114011,Puebla,San Pedro Cholula
BCO3105000850,Yucatán,Mérida
BCO990200411,Baja California,Tijuana
BCO9P1306111,Hidalgo,Tepeapulco
BDE2T1902613,Nuevo León,Guadalupe
BDM1512102389,México,Cuautitlán Izcalli
BDM1V3110111,Yucatán,Umán
BDM5T1512111,México,Cuautitlán
BDM5T1512111,México,Cuautitlán Izcalli
BEB0600200744,Colima,Colima
BEL8V2803211,Tamaulipas,Reynosa
BELRP2803211,Tamaulipas,Reynosa
BEM1407000074,Jalisco,El Salto
BEM2201400590,Querétaro,Querétaro
BEM8A1403911,Jalisco,Guadalajara
BEM8A1403921,Jalisco,Guadalajara
BEMLY2201411,Querétaro,Querétaro
BEP362603011,Sonora,Hermosillo
BER5Y1510411,México,Tlalnepantla de Baz
BESHM0901612,Ciudad de México,Miguel Hidalgo
BFA1900900024,Nuevo León,Cadereyta Jiménez
BFCBB1900911,Nuevo León,Cadereyta Jiménez
BFCBB1903911,Nuevo León,Cadereyta Jiménez
BFM090161111,Ciudad de México,Miguel Hidalgo
BFM1100700177,Guanajuato,Celaya
BFM6B0901611,Ciudad de México,Miguel Hidalgo
BFM6B1700711,Morelos,Cuernavaca
BFO8L1512111,México,Cuautitlán
BFO8L1512111,México,Cuautitlán Izcalli
BFR8A2802211,Tamaulipas,Matamoros
BFR8A2802212,Tamaulipas,Matamoros
BFR8A2802213,Tamaulipas,Matamoros
BFR8A2802214,Tamaulipas,Matamoros
BGP0710800014,Chiapas,Villaflores
BGP1M0710811,Chiapas,Villaflores
BGP250710811,Chiapas,Villaflores
BGPTN0710811,Chiapas,Villaflores
BGSMQ2114011,Puebla,Juan C. Bonilla
BGTKE0900211,Ciudad de México,Azcapotzalco
BHM1F2803211,Tamaulipas,Reynosa
BHO0400300015,Campeche,Carmen
BHO7J2405011,San Luis Potosí,Villa de Reyes
BHOMG3004011,Veracruz de Ignacio de la Llave,Coatzintla
BIB7X1902111,Nuevo León,General Escobedo
BIC8A2904311,Tlaxcala,Yauhquemehcan
BID3020600009,Veracruz de Ignacio de la Llave,Nanchital de Lázaro Cárdenas del Río
BIL8A1403911,Jalisco,Guadalajara
BIM1Z0200411,Baja California,Tijuana
BIM2402800258,San Luis Potosí,San Luis Potosí
BIM291412011,Jalisco,Zapopan
BIM2A0200211,Baja California,Mexicali
BIM2A0801911,Chihuahua,Chihuahua
BIM2A0900211,Ciudad de México,Azcapotzalco
BIM2A0900212,Ciudad de México,Azcapotzalco
BIM2A1101711,Guanajuato,Irapuato
BIM2A1412011,Jalisco,Zapopan
BIM2A1502412,México,Cuautitlán
BIM2A1510612,México,Toluca
BIM2A1510613,México,Toluca
BIM2A1903911,Nuevo León,Monterrey
BIM2A1904612,Nuevo León,San Nicolás de los Garza
BIM2A2402811,San Luis Potosí,San Luis Potosí
BIM2A2501211,Sinaloa,Mazatlán
BIM2A2603013,Sonora,Hermosillo
BIM2A2700411,Tabasco,Centro
BIM3019300462,Veracruz de Ignacio de la Llave,Veracruz
BIM9M2803211,Tamaulipas,Reynosa
BIMB32111411,Puebla,Puebla
BIMBU2802211,Tamaulipas,Matamoros
BIMKE2803211,Tamaulipas,Reynosa
BIMZU1901811,Nuevo León,García
BIN0900200235,Ciudad de México,Azcapotzalco
BIN5H1505111,México,Lerma
BIN5T1503311,México,Ecatepec de Morelos
BIN8A0900211,Ciudad de México,Azcapotzalco
BIN8A0901611,Ciudad de México,Azcapotzalco
BIO5N0803611,Chihuahua,Jiménez
BIO602800311,Tamaulipas,Altamira
BIP5T0901311,Ciudad de México,Xochimilco
BIPEA1501311,México,Atizapán de Zaragoza
BIU0400300065,Campeche,Carmen
BIUB20400312,Campeche,Carmen
BIV5T1403911,Jalisco,Guadalajara
BIV5T1410111,Jalisco,Guadalajara
BKDEA2803211,Tamaulipas,Reynosa
BKP5Y2803211,Tamaulipas,Reynosa
BLA1403900270,Jalisco,Guadalajara
BLA2104100089,Puebla,Cuautlancingo
BLA5T1701111,Morelos,Jiutepec
BLAHH1403921,Jalisco,Guadalajara
BLAQF1510911,México,Tultitlán
BLI3Y2802711,Tamaulipas,Nuevo Laredo
BLIRP2802711,Tamaulipas,Nuevo Laredo
BLITZ0901011,Ciudad de México,Álvaro Obregón
BLIZU1503511,México,Huehuetoca
BLM911904611,Nuevo León,San Nicolás de los Garza
BMA0803700515,Chihuahua,Juárez
BMA7X1901811,Nuevo León,García
BMA910803711,Chihuahua,Juárez
BMA910803713,Chihuahua,Juárez
BMA910803722,Chihuahua,Juárez
BMC520900511,Ciudad de México,Gustavo A. Madero
BMC7X2803211,Tamaulipas,Reynosa
BME0200202201,Baja California,Mexicali
BME0803700395,Chihuahua,Juárez
BME0803701267,Chihuahua,Juárez
BME0803701642,Chihuahua,Juárez
BME1000900002,Durango,Guanaceví
BME1102001025,Guanajuato,León
BME1407000023,Jalisco,El Salto
BME1409800225,Jalisco,San Pedro Tlaquepaque
BME1505100069,México,Lerma
BME1505700130,México,Naucalpan de Juárez
BME151061111,México,Toluca
BME1900600149,Nuevo León,Apodaca
BME1902100055,Nuevo León,General Escobedo
BME1902100166,Nuevo León,General Escobedo
BME1904500057,Nuevo León,Salinas Victoria
BME1F0900511,Ciudad de México,Gustavo A. Madero
BME1Z2402811,San Luis Potosí,San Luis Potosí
BME220000005,Querétaro,Querétaro
BME2201600123,Querétaro,San Juan del Río
BME2402800899,San Luis Potosí,San Luis Potosí
BME2600300002,Sonora,Alamos
BME2901500004,Tlaxcala,Ixtacuixtla de Mariano Matamoros
BME2S2802211,Tamaulipas,Matamoros
BME2T1505111,México,Lerma
BME3V0803711,Chihuahua,Juárez
BME3Y2803211,Tamaulipas,Reynosa
BME463105011,Yucatán,Mérida
BME4L1102011,Guanajuato,León
BME520200411,Baja California,Tijuana
BME580803711,Chihuahua,Juárez
BME5E0901611,Ciudad de México,Miguel Hidalgo
BME5E2201411,Querétaro,Querétaro
BME5M1904811,Nuevo León,Santa Catarina
BME5Q2800311,Tamaulipas,Altamira
BME5Q2800321,Tamaulipas,Altamira
BME5T0901611,Ciudad de México,Miguel Hidalgo
BME5T1505111,México,Lerma
BME5T3008512,Veracruz de Ignacio de la Llave,Ixtaczoquitlán
BME5U1510911,México,Tultitlán
BME5U2201411,Querétaro,Querétaro
BME5X1505711,México,Naucalpan de Juárez
BME5X1510411,México,Tlalnepantla de Baz
BME5X1902611,Nuevo León,Guadalupe
BME5Y1409811,Jalisco,San Pedro Tlaquepaque
BME691510611,México,Toluca
BME6E2803211,Tamaulipas,Reynosa
BME7T1904811,Nuevo León,Santa Catarina
BME7X3006811,Veracruz de Ignacio de la Llave,Fortín
BME8K2802711,Tamaulipas,Nuevo Laredo
BME8L0803711,Chihuahua,Juárez
BME910200411,Baja California,Tijuana
BME912803211,Tamaulipas,Reynosa
BME990200411,Baja California,Tijuana
BME9L2802711,Tamaulipas,Nuevo Laredo
BME9M0502711,Coahuila de Zaragoza,Ramos Arizpe
BME9M0801911,Chihuahua,Chihuahua
BME9M2104111,Puebla,Cuautlancingo
BME9M2111421,Puebla,Puebla
BME9M2201111,Querétaro,El Marqués
BME9M2201421,Querétaro,El Marqués
BMEC21901211,Nuevo León,Ciénega de Flores
BMEEA0901611,Ciudad de México,Miguel Hidalgo
BMEEA1503311,México,Ecatepec de Morelos
BMEEA2802221,Tamaulipas,Matamoros
BMEJU1900611,Nuevo León,Apodaca
BMEKE1407011,Jalisco,El Salto
BMELJ1407011,Jalisco,El Salto
BMELT1610211,Michoacán de Ocampo,Uruapan
BMEMB1503311,México,Ecatepec de Morelos
BMEMB1503321,México,Ecatepec de Morelos
BMEMB2111421,Puebla,Puebla
BMEMB2800311,Tamaulipas,Altamira
BMEMU2803211,Tamaulipas,Reynosa
BMEMV1102011,Guanajuato,León
BMEN42800311,Tamaulipas,Altamira
BMEQF1900611,Nuevo León,Apodaca
BMEQH0803711,Chihuahua,Juárez
BMERP2201411,Querétaro,Querétaro
BMERP2800311,Tamaulipas,Altamira
BMETC1900611,Nuevo León,Apodaca
BMETF1900611,Nuevo León,Apodaca
BMEUB2802211,Tamaulipas,Matamoros
BMFMB1505711,México,Naucalpan de Juárez
BMM1103700034,Guanajuato,Silao de la Victoria
BMOKE1901911,Nuevo León,San Pedro Garza García
BMOUC1900611,Nuevo León,Apodaca
BMQ7L1510911,México,Tultitlán
BMS0900300233,Ciudad de México,Coyoacán
BMS1000500009,Durango,Guanaceví
BMS1000900012,Durango,Guanaceví
BMS2I0802111,Chihuahua,Delicias
BMS5T0900311,Ciudad de México,Benito Juárez
BMS5T0900311,Ciudad de México,Coyoacán
BMS5T0901011,Ciudad de México,Álvaro Obregón
BMT9J1407011,Jalisco,El Salto
BMU0100100012,Aguascalientes,Aguascalientes
BMU0100100014,Aguascalientes,Aguascalientes
BMU0503500027,Coahuila de Zaragoza,Torreón
BMU0503500035,Coahuila de Zaragoza,Torreón
BMU1000500015,Durango,Durango
BMU1403900235,Jalisco,Guadalajara
BMU1409300003,Jalisco,Tepatitlán de Morelos
BMU1412000040,Jalisco,Zapopan
BMU190391111,Nuevo León,Monterrey
BMU2402800119,San Luis Potosí,San Luis Potosí
