"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA 
UTM X"	"COORDENADA 
UTM Y"	"LATITUD 
NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"JME9M0100111"	"JATCO MEXICO, S.A. DE C.V."	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCION DE OTRAS AUTOPARTES SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN"	"COMPLEJO INDUSTRIAL"			"21°48'3"""	"102°16'42"""	"CARRETERA PANAMERICANA"	"KM 75"		"LOS ARELLANO"	"AGUASCALIENTES"	"AGUASCALIENTES"	"Aguascalientes"	"20340"
"JMM9M2201111"	"Johnson Matthey de México S.A. de C.V."	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricación y venta de catalizadores para el control de emisiones"	"Parque Industrial Bernardo Quintana"			"20°33'58"""	"100°16'11"""	"Av. La Cañada"	"1"		"Parque Ind. B. Quintana"	"El Marqués"	"QUERETARO"	"El Marques"	"76246"
"JMR8A0100111"	"J. M. ROMO, S.A. DE C.V."	339999	"Otras industrias manufactureras."	"Articulos y productos compuestos de diferentes materiales"	"52"	"Articulos y productos compuestos de diferentes materiales"	"FABRICACIÓN DE MUEBLES DE MADERA Y ESTANTERIA METALICA"				"21°52'41"""	"102°17'47"""	"DR.  DIAZ DE LEON"	"405"		"EL ENCINO"		"AGUASCALIENTES"	"Aguascalientes"	"20240"
"JMR8A0100511"	"J.M. ROMO, S.A. DE C.V. PLANTA JESUS MARIA"	332810	"Recubrimientos y terminados metálicos."	"Quimica"	"8A"	"Galvanoplastia"	"GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA)."				"22°0'6"""	"102°19'49"""	"CARRETERA VALLADOLID JESUS MARIA KM 4.5"	"1020"		"EL CENIZO"		"AGUASCALIENTES"	"Jesus Maria"	"20902"
"JMT5U2800311"	"JMTEXSA S.A. DE C.V."	325510	"Fabricación de pinturas y recubrimientos."	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES (EXCLUYE PRODUCTO"	"PARQUE DE LA PEQUEÑA Y MEDIANA INDUSTRIA"			"26°23'31"""	"98°55'40"""	"BAHIA DE ADAHIR"	"4"	"13"	"ALTAMIRA"	"ALTAMIRA"	"TAMAULIPAS"	"Altamira"	"89608"
"JRMTF2800312"	"J. RAY MCDERMOTT DE MEXICO S.A. DE C.V."	336610	"Fabricación de embarcaciones."	"Otros"	"TF"	"Construccion de obras civiles"	"FABRICACION DE PLATAFORMAS MARINAS"	"PUERTO INDUSTRIAL DE ALTAMIRA"			"22°29'59"""	"97°52'54"""	"BLVD. GOLFO DE MEXICO NORTE LADO PONIENT"	"380"		"PUERTO INDUSTRIAL DE ALTAMIRA"	"ALTAMIRA"	"TAMAULIPAS"	"Altamira"	"89603"
"JVA2M1509511"	"JUGOS DEL VALLE, S.A.P.I. DE C.V."	312112	"Purificación y embotellado de agua."	"Bebidas y tabaco"	"MQ"	"Envasado de aguas purificadas o de manantial"	"FABRICACIÓN, DISTRIBUCIÓN Y VENTA DE BEBIDAS NO ALCOHOLICAS"				"19°42'50"""	"99°13'40"""	"Avenida Insurgentes"	"30"		"Barrio Texcacoa"	"Tpotzotlan"	"MEXICO"	"Tepotzotlan"	"54600"
"KCM560502711"	"KIMBERLY CLARK DE MÉXICO S.A.B DE C.V."	322122	"Fabricación de papel a partir de pulpa."	"Celulosa y papel"	"56"	"Produccion de papel"	"PRODUCCIÓN DE PAPEL."	"AUTOPISTA SALTILLO MONTERREYKM  21"			"25°35'41"""	"100°52'56"""	"N.A."	"N.A."	"N.A."	"N.A."	"RAMOS ARIZPE"	"COAHUILA"	"Ramos Arizpe"	"25900"
"KCM561605311"	"Kimberly Clark de México, S.A.B. de C.V., Planta Morelia"	322122	"Fabricación de papel a partir de pulpa."	"Celulosa y papel"	"56"	"Produccion de papel"	"PRODUCCIÓN DE PAPEL HIGIENICO"	"INDUSTRIA AISLADA"			"19°39'43"""	"101°16'10"""	"DOMICILIO CONOCIDO EJIDO DE COINTZIO"	"SN"		"ND"	"COINTZIO"	"MICHOACAN"	"Morelia"	"58341"
"KCM562201621"	"KIMBERLY CLARK DE MEXICO .S.A.B  DE C.V"	322122	"Fabricación de papel a partir de pulpa."	"Celulosa y papel"	"56"	"Produccion de papel"	"PRODUCCIÓN DE PAPEL."	"ZONA INDUSTRIAL SAN JUAN DEL RIO"			"20°22'53"""	"99°58'43"""	"AV.RIO SAN JUAN"	"4"		"SAN CAYETANO"		"QUERETARO"	"San Juan del Rio"	"76806"
"KEL8L2803211"	"KIMBALL ELECTRONICS MEXICO S.A. DE C.V."	334410	"Fabricación de componentes electrónicos."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Ensamble y sub.-Ensamble de Componentes Electrónicos"	"PARQUE INDUSTRIAL REYNOSA"			"26°2'2"""	"98°13'10"""	"Brecha E -99 Norte"	"SN"		"PARQUE INDUSTRIAL REYNOSA"	"REYNOSA"	"TAMAULIPAS"	"Reynosa"	"88780"
"KEN9G0200211"	"KENFABRICA S.A DE C.V"	336110	"Fabricación de automóviles y camionetas."	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"PRODUCCIÓN DE AUTOMÓVILES Y CAMIONES (INCLUYE TRACTOCAMIONES Y SIMILARES)."	"Unidad Industrial PACCAR México"			"32°39'48"""	"115°28'4"""	"Calzada Gustavo Vildósola Castro"	"2000"		"Unidad Industrial PACCAR México"	"Mexicali"	"BAJA CALIFORNIA"	"Mexicali"	"21385"
"KFI5S2800311"	"KALTEX FIBERS SA DE CV"	325220	"Fabricación de fibras químicas."	"Quimica"	"5S"	"Produccion de fibras y filamentos sinteticos y artificiales"	"PRODUCCIÓN DE FIBRAS Y FILAMENTOS SINTÉTICOS Y ARTIFICIALES (SÓLO SI  INVOLUCRA REACCIÓN Q"	"PUERTO INDUSTRIAL DE ALTAMIRA"			"22°24'34"""	"97°53'14"""	"BOULEVARD DE LOS RIOS"	"4390"		"ZONA INDUSTRIAL"	"ALTAMIRA"	"TAMAULIPAS"	"Altamira"	"89600"
"KFM1Z1503321"	"KRAFT FOODS DE MEXICO S. DE R. L. DE C. V."	311930	"Elaboración de concentrados, polvos, jarabes y esencias de sabor para bebidas."	"Alimenticio y/o de consumo humano"	"BF"	"Produccion de aditivos para alimentos"	"Elaboración, distribución y venta de bebidas en polvo, mayonesas, jarabes y quesos"	"ZONA INDUSTRIAL DE ECATEPEC, ESTADO DE MEXICO"			"19°33'99"""	"99°3'9"""	"AVENIDA JOSÉ MARIA MORELOS Y PAVON"	"314"		"INDUSTRIAL CERRO GORDO"	"ECATEPEC DE MORELOS"	"MEXICO"	"Ecatepec de Morelos"	"55500"
"KIM3A1510411"	"Kimex S.A. de C.V."	325220	"Fabricación de fibras químicas."	"Quimica"	"5S"	"Produccion de fibras y filamentos sinteticos y artificiales"	"Fabricante de Fibras Sintéticas de Poliéster y Nylon"				"19°32'0"""	"99°11'39"""	"Autopista México Quéretaro"	"Km 26.5"		"Lomas Boulevares"	"Tlalnepantla"	"MEXICO"	"Tlalnepantla de Baz"	"54020"
"KLM692201411"	"KLUBER LUBRICACION MEXICANA S.A. DE C.V."	324191	"Fabricación de aceites y grasas lubricantes."	"Quimica"	"69"	"Produccion de grasas, aceites lubricantes y aditivos"	"PRODUCCIÓN DE GRASAS, ACEITES LUBRICANTES Y ADITIVOS (INCLUYE MEZCLAS)."	"PARQUE INDUSTRIAL QUERETARO"			"20°44'49"""	"100°26'33"""	"AV. DE LA MONTANA"	"109"		"SANTA ROSA JAUREGUI"	"SANTA ROSA JAUREGUI"	"QUERETARO"	"Queretaro"	"76220"
"KMA522802211"	"Kidde Matamoros S de R L de C V"	339999	"Otras industrias manufactureras."	"Articulos y productos compuestos de diferentes materiales"	"AZ"	"Fabricación de extintores para combatir fuegos"	"Elaboración de Extintores"	"Ciudad Industrial FINSA Oriente"			"0°0'0"""	"0°0'0"""	"Ave. Horizonte"	"109"		"Ciudad Industrial"	"Matamoros"	"TAMAULIPAS"	"Matamoros"	"87494"
"KME5U1505711"	"KERAMCHEMIE DE MEXICO S.A. DE C.V."	325510	"Fabricación de pinturas y recubrimientos."	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"PRODUCCIONDE MATERIALES ANTICORROSIVOS"	"FRACCIONAMIENTO INDUSTRIAL NAUCALPAN"			"19°27'51"""	"99°13'13"""	"CALLE TRES"	"100"		"SECCION INDUSTRIAL NAUCALPAN"	"ESTADO DE MEXICO"	"MEXICO"	"Naucalpan de Juarez"	"53370"
"KME7T1505111"	"KIRIU MEXICANA S.A. DE C.V."	331510	"Moldeo por fundición de piezas de hierro y acero."	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FUNDICION DE HIERRO GRIS Y NODULAR FABRICACION DE AUTOPARTES FRENOS"	"PARQUE INDUSTRIAL LERMA"			"19°17'23"""	"100°32'2"""	"AVENIDA CIRCUITO DE LA INDUSTRIA PTE."	"SIN NUMERO"		"PARQUE IND. LERMA"	"LERMA"	"MEXICO"	"Lerma"	"52000"
"KME952804111"	"KEMET DE MEXICO, S.A. DE C.V."	334410	"Fabricación de componentes electrónicos."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Industria Productora de Componentes Electrónicos"				"23°4'0"""	"99°9'0"""	"Ave. Las Américas Ote."	"780"		"México"	"Cd Victoria"	"TAMAULIPAS"	"Victoria"	"87020"
"KME9G0200211"	"Kenworth Mexicana S.A de C.V"	336120	"Fabricación de camiones y tractocamiones."	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"Fabricación y Ensambles de Tractocamiones"	"Unidad Industrial Paccar Mexico"			"32°39'48"""	"115°28'4"""	"Calzada Gustavo Vildósola Castro"	"2000"		"Unidad Industrial PACCAR"	"Mexicali"	"BAJA CALIFORNIA"	"Mexicali"	"21385"
"KME9J2201411"	"KOSTAL MEXICANA S.A. DE C.V."	336350	"Fabricación de partes de sistemas de transmisión para vehículos automotores."	"Automotriz"	"9J"	"Produccion de partes para el sistema de transmision automotriz"	"FABRICACIÓN Y ENSAMBLE DE PRODUCTOS ELECTRÓNICOS ELECTROMECÁNICOS Y MECATRÓNICOS"	"PARQUE INDUSTRIAL BENITO JUAREZ"			"20°38'8"""	"100°25'16"""	"ACCESO II"	"36"		"PARQUE IND. BENITO JUAREZ"	"QUERETARO"	"QUERETARO"	"Queretaro"	"76120"
"KME9M1100711"	"Kolbenschmidt de Mexico S. de R.L. de C.V."	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN)."	"Corredor industrial Celaya-Salamanca"			"20°30'50"""	"100°53'36"""	"Carretera Panamericana km 284"	"SN"		"2a. Fraccion de Crespo"	"Celaya"	"GUANAJUATO"	"Celaya"	"38110"
"KMEMB2804111"	"Kidde de México S.A. de C.V."	325999	"Fabricación de otros productos químicos."	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas"	"FABRICACION Y COMERCIALIZACION DE PRODUCTOS QUÍMICOS"	"Colonia Industrial"			"22°12'59"""	"100°8'42"""	"Avenida División del Golfo"	"3308"		"Fraccionamiento Industrial la Libertad"	"Ciudad Victoria"	"TAMAULIPAS"	"Victoria"	"87019"
"KMEQB2902311"	"KEMIRA DE MEXICO, S.A. DE C.V."	325999	"Fabricación de otros productos químicos."	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas"	"COMPRA,VENTA,FABRICACION,IMPORTACION DE COAGULANTES QUIMICOS PARA EL TRATAMIENTO DE AGUAS"				"19°11'0"""	"98°20'0"""	"C. XOXTLA-TLALTENANGO"	"SN"		"SAN MIGUEL ANALCO"	"NATIVITAS"	"TLAXCALA"	"Nativitas"	"90721"
"KMG5P2802211"	"KMG DE MEXICO S.A. DE C.V."	325320	"Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes."	"Quimica"	"5P"	"Produccion de plaguicidas y otros quimicos agricolas"	"PRODUCCIÓN DE PLAGUICIDAS Y OTROS QUÍMICOS AGRÍCOLAS (INCLUYE PRODUCTOS ORGÁNICOS E INORGÁ"				"0°0'0"""	"0°0'0"""	"Sendero Nacional Km 8"	"NA"		"La Gloria"	"Matamoros"	"TAMAULIPAS"	"Matamoros"	"87560"
"KMGMI1904111"	"Kinder Morgan Gas Natural de México S de RL de CV"	486210	"Transporte de gas natural por ductos."	"Petroleo y petroquimica"	"MI"	"Transportacion por ductos de gas natural y otros tipos de gases"	"Transportación de gas natural por ductos  (220022 MI)"				"26°26'34"""	"99°9'42"""	"Carr. Pesquería a Dulces Nombres"	"NA"		"Jesús María"		"NUEVO LEON"	"Pesqueria"	"66650"
"KPM8A2803211"	"KUN PLATING DE MEXICO S.A. DE C.V."	332810	"Recubrimientos y terminados metálicos."	"Quimica"	"8A"	"Galvanoplastia"	"ELAVORACION DE PROCESOS DE GALVANOPLASTIA"				"26°2'20"""	"98°22'52"""	"AVENIDA ZACATECAS"	"804"		"AMPL.ESFUERZO NACIONAL"	"REYNOSA"	"TAMAULIPAS"	"Reynosa"	"88735"
"KQUR61900611"	"KEY QUIMICA, S.A. DE C.V."	325610	"Fabricación de jabones, limpiadores y dentífricos."	"Quimica"	"QV"	"Fabricacion de productos quimicos para aseo en general"	"FABRICACIÓN DE PRODUCTOS QUIMICOS DE LIMPIEZA"	"LA UBICACIÓN ES SOBRE CARRETERA DE CUOTA"			"25°50'40"""	"100°15'321"""	"ANILLO PERIFERICO KM 37 CUOTA"	"KM 37"		"MOISES SAENZ"	"APODACA"	"NUEVO LEON"	"Apodaca"	"66600"
"KRE7X2803211"	"KOHLER REYNOSA S. DE R.L. DE C.V."	332999	"Fabricación de otros productos metálicos."	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"Fabricación de Lavabos de Acero Inoxidable"	"Reynosa Industrial Center"			"26°2'33"""	"98°13'47"""	"Ave. Industrial Reynosa"	"Lote G9"		"Reynosa Industrial Center"	"Reynosa"	"TAMAULIPAS"	"Reynosa"	"88780"
"KSA6T1903111"	"KOHLER SANIMEX S DE RL DE CV"	327112	"Fabricación de muebles de baño."	"Cemento y Cal"	"6S"	"Produccion de muebles ceramicos"	"FABRICACION DE MUEBLES SANITARIOS DE CERAMICA"	"PROPIEDAD PRIVADA"			"25°40'27"""	"100°5'45"""	"AUTOPISTA MONTERREY CADEREYTA  KM19"	"NA"	"NA"	"FRACCIONAMIENTO LOMAS DEL SOL"	"CIUDAD BENITO JUAREZ"	"NUEVO LEON"	"Juarez"	"67250"
"KYO520200413"	"Kyomex SA de CV"	326192	"Fabricación de autopartes de plástico con y sin reforzamiento."	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"Fabricación productos de plástico para vehiculos"	"Parque Industrial Pacifico"			"32°27'35"""	"116°59'50"""	"Blvd. Pacifico"	"7915"		"San Antonio de los Buenos"		"BAJA CALIFORNIA"	"Tijuana"	"22643"
"KYO6J0200411"	"Kyomex SA de CV"	326199	"Fabricación de otros productos de plástico sin reforzamiento."	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"Fabricación productos moldeados de plastico"	"Parque Industrial Pacífico"			"32°27'37"""	"116°59'45"""	"Ave. Ensenada"	"14522"		"Parque Industrial Pacifico"	"Tijuana"	"BAJA CALIFORNIA"	"Tijuana"	"22643"
"LAG5P2903111"	"LABORATORIOS AGROENZYMAS S.A. DE C.V."	325310	"Fabricación de fertilizantes."	"Quimica"	"5N"	"Produccion de fertilizantes quimicos"	"PRODUCCIÓN  DE FERTILIZANTES QUÍMICOS (SÓLO INCLUYE SU PRODUCCIÓN MEDIANTE REACCIONES QUÍM"				"19°27'37"""	"98°4'46"""	"EJE 3 NORTE"	"329"		"CIUDAD INDUSTRIAL XICOHTENCATL"	"TETLA"	"TLAXCALA"	"Tetla de la Solidaridad"	"90431"
"LAM691904811"	"LUBRICANTES DE AMERICA S.A. DE C.V."	324191	"Fabricación de aceites y grasas lubricantes."	"Quimica"	"69"	"Produccion de grasas, aceites lubricantes y aditivos"	"PRODUCCION DE GRASAS ACEITES LUBRICANTES Y ADITIVOS (INCLUYE MEZCLAS)"	"PARQUE INDUSTRIAL GONHER"			"25°42'10"""	"100°31'40"""	"CARRETERA A GARCIA KM 1.2"	"INT 8"				"NUEVO LEON"	"Santa Catarina"	"66350"
"LAM9M2803211"	"LAMOSA S.A. DE C.V."	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN)."	"PARQUE INDUSTRIAL REYNOSA"			"26°1'40"""	"98°13'98"""	"AVENIDA BRECHA E99"	"1011"		"PARQIE INDUSTRIAL REYNOSA"	"REYNOSA"	"TAMAULIPAS"	"Reynosa"	"88780"
"LAP5T1606911"	"LAPISA, S.A. DE C.V."	325412	"Fabricación de preparaciones farmacéuticas."	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO)."	"COMUNIDAD RURAL"			"20°20'16"""	"102°3'40"""	"CARR. TANQUE DE PEÑA KM. 2"	"ND"	"ND"	"ND"	"LA PIEDAD"	"MICHOACAN"	"La Piedad"	"59300"
"LAP7I1306911"	"LAMINADORA DE ANGULOS Y PERFILES SA DE CV"	331111	"Complejos siderúrgicos."	"Metalurgica (incluye la siderurgica)"	"7I"	"Laminacion secundaria de hierro y acero"	"LAMINACION SECUNDARIA DE HIERRO Y ACERO (SOLO INCLUYE PRODUCTOS OBTENIDOS MEDIANTE PROCESO"	"PARQUE INDUSTRIAL TIZAYUCA"			"19°49'11"""	"98°57'28"""	"CAMINO A HUITZILA"	"SN"		"HUITZILA"	"HUITZILA"	"HIDALGO"	"Tizayuca"	"43800"
"LAZQA0901411"	"LABORATORIOS AZTECA, S.A. DE C.V."	339111	"Fabricación de equipo no electrónico para uso médico, dental y para laboratorio."	"Articulos y productos compuestos de diferentes materiales"	"1C"	"Produccion de equipos y/o articulos, medicos y/o quirurgicos"	"ELABORACIÓN DE MATERIALES DE CURACIÓN Y CUIDADO PERSONAL"				"19°21'46"""	"99°9'49"""	"SAN FELIPE"	"49"		"XOCO"		"DISTRITO FEDERAL"	"Benito Juarez"	"03330"
"LBE5T0900711"	"LABORATORIOS BEST, S.A."	325412	"Fabricación de preparaciones farmacéuticas."	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y O ETIQUETADO"				"19°19'31"""	"99°4'25"""	"BILBAO[AV. SAN LORENZO y PERIFERICO]"	"281"		"SAN NICOLAS TOLENTINO"		"DISTRITO FEDERAL"	"Iztapalapa"	"09850"
"LBE5T0901411"	"LABORATORIOS BEST, S. A."	325412	"Fabricación de preparaciones farmacéuticas."	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO)."				"19°22'6"""	"99°9'13"""	"MUNICIPIO LIBRE"	"199"		"PORTALES"		"DISTRITO FEDERAL"	"Benito Juarez"	"03300"
"LBI5T0901111"	"LABORATORIOS BIODECI, S.A. DE C.V."	325412	"Fabricación de preparaciones farmacéuticas."	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO)."				"19°18'37"""	"99°3'20"""	"PORVENIR"	"6"		"LOS OLIVOS"		"DISTRITO FEDERAL"	"Tlahuac"	"13210"
"LBR5T0901411"	"LABORATORIOS BROVEL, S.A. DE C.V."	325412	"Fabricación de preparaciones farmacéuticas."	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO)."				"19°22'25"""	"99°10'59"""	"EMPRESA"	"66"		"MIXCOAC"		"DISTRITO FEDERAL"	"Benito Juarez"	"03910"
"LBR5T0901611"	"LABORATORIOS DE BIOLÓGICOS Y REACTIVOS DE MÉXICO S.A. DE C.V."	325412	"Fabricación de preparaciones farmacéuticas."	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO)."				"19°27'18"""	"99°10'51"""	"MARIANO ESCOBEDO"	"20"		"POPOTLA"	"MEXICO"	"DISTRITO FEDERAL"	"Miguel Hidalgo"	"11400"
"LBR5T0901612"	"LABORATORIOS DE BIOLOGICOS Y REACTIVOS DE MEXICO SA DE CV"	325412	"Fabricación de preparaciones farmacéuticas."	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"FABRICA O LABORATORIO DE MEDICAMENTOS O PRODUCTOS BIOLÓGICOS PARA USO HUMANO"				"19°27'8"""	"99°10'15"""	"PROLONGACION DE CARPIO"	"492"		"SANTO TOMAS"	"MEXICO"	"DISTRITO FEDERAL"	"Miguel Hidalgo"	"11340"
"LCE731301312"	"Lafarge Cementos, S.A. de C.V. Planta Tula"	327310	"Fabricación de cemento y productos a base de cemento en plantas integradas."	"Cemento y Cal"	"73"	"Produccion de cemento"	"PRODUCCIÓN DE CEMENTO."				"20°32'32"""	"99°10'53"""	"Casco del rancho Batajé"	"sin número"		"El Refugio"	"El Refugio"	"HIDALGO"	"Atotonilco de Tula"	"42980"
"LCM9M0501011"	"LEAR CORPORATION S. DE R.L. DE C.V."	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PIEZAS METALICAS DE ACERO EN DISTINTAS PARTES"	"PARQUE INDUSTRIAL AEROPUERTO"			"26°56'36"""	"101°27'40"""	"LIBRAMIENTO CARLOS SALINAS DE GORTARI"	"206"		"FRACCIONAMIENTO AEROPUERTO"		"COAHUILA"	"Frontera"	"25617"
"LCMMV0502711"	"LEAR CORPORATION MEXICO S. DE R.L. DE C.V."	336360	"Fabricación de asientos y accesorios interiores para vehículos automotores."	"Automotriz"	"MV"	"Confeccion de asientos y accesorios de tela de uso automotriz"	"FABRICACION DE OTRAS PARTES AUTOMOTRICES"	"PARQUE INDUSTRIAL SALTILLO RAMOS ARIZPE"			"25°33'35"""	"100°55'45"""	"AVENIDA AUTOMOTRIZ"	"3044"		"PARQUE INDUSTRIAL SALTILLO  RAMOS ARIZPE"		"COAHUILA"	"Ramos Arizpe"	"25900"
"LCR5T1409711"	"Laboratorios Cryopharma S.A. de C.V."	325412	"Fabricación de preparaciones farmacéuticas."	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"Fábricación o laboratorio de Fármaco, Medicamentos o Productos Biológicos para uso humano."	"Parque Industrial Químico Farmacéutico"			"20°28'17"""	"103°30'9"""	"Km. 22.5  Carretera Guadalajara - Moreli"	"Km. 22.5"		"Parque Industrial Químico Farmacéutico"	"Tlajomulco de Zúñiga"	"JALISCO"	"Tlajomulco de Zuniga"	"45640"
"LEI8N1100711"	"LEISER S. DE R.L. DE C.V."	333412	"Fabricación de equipo de refrigeración industrial y comercial."	"Articulos y productos metalicos"	"8N"	"Produccion de aparatos de refrigeracion y/o aire acondicionado"	"ENSAMBLE DE REFRIGERADORES"	"EJE INDUSTRIAL"			"20°22'7"""	"100°47'41"""	"CARR.FEDERAL 51 KM 110 TRAMO SALVATIERRA"	"NA"	"NA"	"OJO SECO"	"CELAYA"	"GUANAJUATO"	"Celaya"	"38158"
"LEIBC2402811"	"LEISER S. DE R.L. DE C.V."	335210	"Fabricación de enseres electrodomésticos menores."	"Articulos y productos compuestos de diferentes materiales"	"BC"	"Fabricacion de productos electrodomesticos"	"FABRICACION Y VENTA DE APARATOS ELECTRODOMESTICOS"	"ZONA INDUSTRIAL DEL POTOSI"			"22°4'27"""	"100°53'51"""	"EJE 128 ESQ AV CFE"	"10"	"SN"	"ZONA INDUSTRIAL DEL POTOSI"	"SAN LUIS POTOSI"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78395"
"LEM5T0901311"	"LEMERY S.A. DE C.V."	325412	"Fabricación de preparaciones farmacéuticas."	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS."				"19°15'45"""	"99°7'12"""	"MÁRTIRES DE RIO BLANCO"	"54"		"HUICHAPAN"		"DISTRITO FEDERAL"	"Xochimilco"	"16030"
"LEM5T1505111"	"Lemery S.A. de C.V."	325412	"Fabricación de preparaciones farmacéuticas."	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO)."	"Parque Industrial Lerma"			"19°17'51"""	"100°31'38"""	"Av. Santa Ana"	"65"		"Parque Industrial Lerma"	"Lerma de Villada"	"MEXICO"	"Lerma"	"52000"
"LEM911900611"	"LG Electronics Monterrey México, S.A. DE C.V."	335210	"Fabricación de enseres electrodomésticos menores."	"Articulos y productos compuestos de diferentes materiales"	"BC"	"Fabricacion de productos electrodomesticos"	"Fabricación y ensamble de refrigeradores y estufas"	"Fraccionamiento Industrial PIMSA Oriente"			"25°46'15"""	"100°9'35"""	"Av. Industrias"	"180"		"Fracc. Industrial PIMSA ote."		"NUEVO LEON"	"Apodaca"	"66603"
"LFO5E1510421"	"LITHO FORMAS, S.A. DE C.V."	323119	"Impresión de formas continuas y otros impresos."	"Otros"	"5E"	"Edicion, Encuadernacion y/o impresion"	"LITOGRAFIA E IMPRENTA"	"COLONIA INDUSTRIAL TLALNEPANTLA"			"19°32'40"""	"99°11'55"""	"FILIBERTO GOMEZ"	"15"		"INDUSTRIAL TLALNEPANTLA"	"TLALNEPANTLA"	"MEXICO"	"Tlalnepantla de Baz"	"54030"
"LFOLJ2201411"	"LBQ, Foundry, S.A. DE C.V"	331510	"Moldeo por fundición de piezas de hierro y acero."	"Metalurgica (incluye la siderurgica)"	"LJ"	"Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos"	"FUNDICION DE CHATARRA DE FIERRO, DE ALUMINIO, DE BRONCE, DE PLOMO Y DE OTROS MAT METALICOS"	"ZONA INDUSTRIAL BENITO JUAREZ"			"20°37'33"""	"100°26'24"""	"CALLE 2"	"18"		"IND. BENITO JUAREZ"	"QUERETARO QRO."	"QUERETARO"	"Queretaro"	"76120"
