"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA
UTM X"	"COORDENADA
UTM Y"	"LATITUD NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"LMS2402800822"	"LOCOMOTIVE MANUFACTURING AND SERVICES, S.A. DE C.V.,WABTEC"	"488210"	"Servicios relacionados con el transporte por ferrocarril"	"Otros"	"B0"	"Transporte de carga en general"	"Servicios relacionados con el transporte de ferrocarril   Fabricación de Equipo Ferroviaro"		"296661.7834"	"2451932.4225"	"22°9'38"""	"100°58'18"""	"Calle AV. 20 DE NOVIEMBRE"	"1200 "	" "	"Barrio TLAXCALA"	"SAN LUIS POTOSI"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78038"
"LMTMV0803714"	"LEAR MEXICAN TRIM OPERATIONS S DE RL DE CV,LEAR MEXICAN TRIM OPERATIONS S.DE R.L DE C.V  PLANTA LA CUESTA"	"339999"	"Otras industrias manufactureras"	"Automotriz"	"MV"	"Confeccion de asientos y accesorios de tela de uso automotriz"	"Corte y confección de vestiduras automotrices e inyección de poliuretano"		"369069.7848"	"3497074.9369"	"31°36'4"""	"106°22'48"""	"Calle CARRETERA PANAMERICANA"	"5176 "	" "	"Colonia LA CUESTA"	"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32650"
"LMT0803700576"	"LEAR MEXICAN TRIM OPERATIONS S. DE R.L. DE C.V.,LEAR MEXICAN TRIM OPERATIONS S. DE R.L. DE C.V. PLANTA JARUDO"	"316110"	"Curtido y acabado de cuero y piel"	"Textiles, fibras e hilos"	"4L"	"Curtido y acabado de cuero y/o piel y sus productos"	"Acabado de piel para vestiduras automotrices"		"364373.5016"	"3505733.6714"	"31°40'44"""	"106°25'51"""	"Avenida Cesareo Santos"	"6551 "	" "	"Colonia La Cuesta"	"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32650"
"LMT1102000474"	"LEAR MEXICAN TRIM OPERATIONS S DE RL DE CV,LEAR MEXICAN"	"316999"	"Fabricación de otros productos de cuero, piel y materiales sucedáneos"	"Textiles, fibras e hilos"	"MV"	"Confeccion de asientos y accesorios de tela de uso automotriz"	"Corte de piel para vestiduras automotrices "		"223019.7406"	"2333704.7573"	"21°5'0"""	"101°39'57"""	"Boulevard STIVA"	"101 "	" "	"Colonia SAN JOSE DE CEMENTOS"	"LEON DE LOS ALDAMA"	"GUANAJUATO"	"Leon"	"37555"
"LMT1102000570"	"LEAR MEXICAN TRIM OPERATIONS S DE RL DE CV,"	"316999"	"Fabricación de otros productos de cuero, piel y materiales sucedáneos"	"Automotriz"	"MV"	"Confeccion de asientos y accesorios de tela de uso automotriz"	"FABRICACION DE FORROS PARA ASIENTOS DE PIEL"	"PARQUE INDUSTRIAL STIVA LEON"	"222829.4613"	"2333062.1371"	"21°4'39"""	"101°40'3"""	"Boulevard STIVA"	"301 "	" "		"LEON DE LOS ALDAMA"	"GUANAJUATO"	"Leon"	"37560"
"LOMBJ1503711"	"EPIFANIO CARLOS LOPEZ MARTINEZ,LOMBANOS I"	"112211"	"Explotación de porcinos en granja"	"Alimenticio y/o de consumo humano"	"1M"	"Matanza de ganado y aves"	"PORCICULTURA"		"464055.8032"	"2142106.5801"	"19°22'21"""	"99°20'32"""	"Calle CONOCIDO"	"S/N. "	" "	"Colonia DOS RIOS"	"DOS RIOS"	"MEXICO"	"Huixquilucan"	"52790"
"LOM6E1901211"	"LEGO OPERACIONES DE MÉXICO, S.A DE C.V.,LEGO OPERACIONES DE MÉXICO, S.A. DE C.V."	"339930"	"Fabricación de juguetes"	"Articulos y productos compuestos de diferentes materiales"	"A6"	"Produccion de juguetes"	"Fabricación de juguetes"		"380030.151"	"2871200.42"	"25°57'16"""	"100°11'53"""	"Calle BLVD. NEXXUS  ADN"	"2400 "	" "	"Colonia PARQUE INDUSTRIAL NEXXUS ADN"	"CIENEGA DE FLORES"	"NUEVO LEON"	"Cienega de Flores"	"65550"
"LOO1512000011"	"JOSE ESTEBAN LOPEZ ORDOÑEZ,JOSE ESTEBAN LOPEZ ORDOÑEZ"	"331520"	"Moldeo por fundición de piezas metálicas no ferrosas"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"Moldeo por fundición de piezas metálicas no ferrosas"		"494470.3992"	"2184357.0015"	"19°45'17"""	"99°3'10"""	"Calle SAN CARLOS"	"S/N. "	" "	"Colonia PUEBLO NUEVO DE MORELOS"	"ZUMPANGO DE OCAMPO"	"MEXICO"	"Zumpango"	"55636"
"LOQ0900500453"	"LOQUAY, S.A.,"	"325620"	"Fabricación de cosméticos, perfumes y otras preparaciones de tocador"	"Quimica"	"N6"	"Produccion de perfumes, cosmeticos y similares a base de mezclas"	"FABRICACIÓN DE PRODUCTOS COSMÉTICOS"		"485844.0644"	"2153650.6648"	"19°28'38"""	"99°8'5"""	"Calle PONIENTE 116"	"284 "	" "	"Colonia CAPULTITLAN"	"GUSTAVO A. MADERO"	"DISTRITO FEDERAL"	"Gustavo A. Madero"	"07370"
"LPA7P1607911"	"LAMINADORA PATZCUARO S.A. DE C.V.,"	"331520"	"Moldeo por fundición de piezas metálicas no ferrosas"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"FUNDICIÓN Y LAMINADO DE COBRE Y LATON"		"223904.3362"	"2148747.8496"	"19°24'50"""	"101°37'44"""	"Calle ZONA SUBURBANA DE SANTA CLARA YUNQUE"	"34 "	" "	"Colonia EL ARTESANO"	"SANTA CLARA DEL COBRE"	"MICHOACAN"	"Salvador Escalante"	"61800"
"LPC7J1904611"	"LÁMINA Y PLACA COMERCIAL, S.A. DE C.V., - PLANTA TUNA"	"332999"	"Fabricación de otros productos metálicos"	"Metalurgica (incluye la siderurgica)"	"7J"	"Produccion de tubos y postes de hierro y acero"	"Producción de tubos y porte de hierro y acero"		"370874.926"	"2844278.8131"	"25°42'38"""	"100°17'13"""	"Calle DIEGO DIAZ DE BERLANGA"	"1002 "	" "	"Colonia VILLA DE SAN MIGUEL"	"SAN NICOLAS DE LOS GARZA"	"NUEVO LEON"	"San Nicolas de los Garza"	"66480"
"LPC7M3001411"	"LÁMINA Y PLACA COMERCIAL, S.A. DE C.V., - PLANTA VERACRUZ"	"339999"	"Otras industrias manufactureras"	"Articulos y productos metalicos"	"8A"	"Galvanoplastia"	"Metalmecánica"		"719019.9684"	"2084991.5737"	"18°50'42"""	"96°55'16"""	"Carretera KM 10  FEDERAL CORDOBA VERACRUZ"	"sn "	" "	"Ninguno Amatlan de los Reyes"	"AMATLAN DE LOS REYES"	"VERACRUZ"	"Amatlan de los Reyes"	"94946"
"LPC8A1900611"	"LÁMINA Y PLACA COMERCIAL, S.A. DE C.V., - PLANTA ZINCACERO"	"332999"	"Fabricación de otros productos metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"GALVANIZADO , DECAPADO Y PINTADO DE LÁMINA DE ACERO"		"377248.9422"	"2848625.5214"	"25°45'1"""	"100°13'26"""	"Calle BLVD CARLOS SALINAS DE GORTARI KM 7.7"	"S/N "	" "	"Colonia VALLE DEL MEZQUITAL"	"CIUDAD APODACA"	"NUEVO LEON"	"Apodaca"	"66632"
"LPI5T1403912"	"LABORATORIOS PISA S.A. DE C.V.,LABORATORIOS PISA S.A DE C.V"	"325412"	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"Producción de farmaceuticos y medicamentos (no incluye empacado y/o etiquetado)"		"670038.0023"	"2282683.1951"	"20°38'8"""	"103°22'4"""	"Calle 7"	"1308 "	" "	"Colonia ZONA INDUSTRIAL"	"GUADALAJARA"	"JALISCO"	"Guadalajara"	"44940"
"LPI5T1409712"	"LABORATORIOS PISA S.A. DE C.V.,LABORATORIOS PISA TLAJOMULCO"	"325412"	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"FABRICACION DE MEDICAMENTOS Y SOLUCIONES"	"SANTA CRUZ DE LAS FLORES"	"649870.945"	"2266534.7367"	"20°29'29"""	"103°33'46"""	"Carretera  A SAN ISIDRO MAZATEPEC"	"7000 "	" "		"SANTA CRUZ DE LAS FLORES"	"JALISCO"	"Tlajomulco de Zuniga"	"45640"
"LPM912802211"	"LINEAGE POWER MATAMOROS S.A. DE C.V.,LINEAGE POWER MATAMOROS, S.A. DE C.V."	"335999"	"Fabricación de otros productos eléctricos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Manufactura de Productos Electronicos"		"655894.5797"	"2859007.5301"	"25°50'27"""	"97°26'40"""	"Calle PTE 2, ENTRE NORTE. 7 Y LIM. FRACC."	"# 3 "	" "	"Colonia CIUDAD INDUSTRIAL"	"HEROICA MATAMOROS"	"TAMAULIPAS"	"Matamoros"	"87494"
"LPU2107400018"	"SCHAEFFLER TRANSMISIÓN S. DE R. DE C.V.,SCHAEFFLER"	"336350"	"Fabricación de partes de sistemas de transmisión para vehículos automotores"	"Automotriz"	"9J"	"Produccion de partes para el sistema de transmision automotriz"	"PRODUCCIÓN DE CONVERTIDOR DE TORQUE y TRANSMISIÓN VARIABLE CONTINUA (CVT)"	"CIUDAD TEXTIL DE PUEBLA "	"565180.5811"	"2118727.1825"	"19°9'38"""	"98°22'48"""	"Boulevard CIRCUITO ESTEBAN DE ANTUÑANO"	"10 "	" "		"HUEJOTZINGO"	"PUEBLA"	"Huejotzingo"	"74160"
"LPU9L2111411"	"SCHAEFFLER TRANSMISIÓN S. DE R. L. DE C. V.,SCHAEFFLER"	"336350"	"Fabricación de partes de sistemas de transmisión para vehículos automotores"	"Automotriz"	"9J"	"Produccion de partes para el sistema de transmision automotriz"	"PRODUCCIÓN DE EMBRAGUES, EMBRAGUES DOBLES, DISCOS, VOLANTES"		"589471.9803"	"2109991.0242"	"19°4'51"""	"98°8'58"""	"Avenida RESURRECCION NORTE"	"12 "	" "	"Colonia PARQUE INDUSTRIAL RESURRECCION"	"LA RESURRECCION"	"PUEBLA"	"Puebla"	"72228"
"LQM5I1502411"	"LIQUID QUIMICA MEXICANA, S.A. DE C.V.,LIQUID QUÍMICA"	"325180"	"Fabricación de otros productos químicos básicos inorgánicos"	"Quimica"	"5I"	"Produccion de acidos, bases y sales inorganicas"	"PRODUCCIÓN DE CARBONATO DE CALCIO PRECIPITADO"		"480718.428"	"2172589.4509"	"19°38'54"""	"99°11'2"""	"Calle CARR. ANTIGUA MEXICO CUAUTITLAN KM. 31+5"	"_ "	" "	"Colonia LOMA BONITA"	"CUAUTITLAN"	"MEXICO"	"Cuautitlan"	"54800"
"LQS5T2111411"	"LABORATORIOS QUIMICA SON'S SA DE CV,QUIMICA SONS 23 PTE"	"325412"	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"Fabricación de medicamentos"		"582057.0584"	"2105870.6432"	"19°2'38"""	"98°13'12"""	"Calle 23 PONIENTE"	"2302-A "	" "	"Colonia LOS VOLCANES"	"HEROICA PUEBLA DE ZARAGOZA"	"PUEBLA"	"Puebla"	"72410"
"LQS5T2111912"	"LABORATORIOS QUIMICA SON'S SA DE CV,QUIMICA SONS"	"325412"	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE MEDICAMENTOS PARA CONSUMO HUMANO"		"577063.8721"	"2101909.5841"	"19°0'29"""	"98°16'4"""	"Calle BLVD. LOS REYES"	"6217 "	" "	"Colonia SAN BERNARDINO TLAXCALANCINGO"	"SAN BERNARDINO TLAXCALANCINGO"	"PUEBLA"	"San Andres Cholula"	"72820"
"LRM2803200161"	"LEROY SOMER REYNOSA MAQUINARIA Y HERRAMIENTA, S. DE R.L. DE C.V.,LEROY-SOMER REYNOSA MAQUINARIA Y HERRAMIENTA S. DE R.L. DE C.V."	"339999"	"Otras industrias manufactureras"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricación de otra maquinaria y equipo para la industria en general"	"PARQUE INDUSTRIAL REYNOSA CENTER"	"577139.4373"	"2880960.4332"	"26°2'44"""	"98°13'44"""	"Avenida INDUSTRIAL REYNOSA"	"LOTE M- 6 "	" "		"REYNOSA"	"TAMAULIPAS"	"Reynosa"	"88788"
"LRU5T1510411"	"LABORATORIOS RUSSEK S. DE R.L. DE C.V.,"	"325412"	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"FABRICACIÓN DE PREPARACIONES FARMACEUTICAS"		"477803.6337"	"2156931.4389"	"19°30'24"""	"99°12'41"""	"Calzada LAS ARMAS"	"110 "	" "	"Fraccionamiento INDUSTRIAL LAS ARMAS"	"TLALNEPANTLA"	"MEXICO"	"Tlalnepantla de Baz"	"54080"
"LSAB82700411"	"LMC SERVICIOS AMBIENTALES S.A. DE C.V,N/A"	"488990"	"Otros servicios relacionados con el transporte"	"Otros"	"S7"	"Plantas de tratamiento de aguas residuales"	"SERVICIO DE RECOLECCION, TRANSPORTE Y TRATAMIENTO DE AGUAS RESIDUALES"		"493528.8607"	"1986840.018"	"17°58'11"""	"93°3'40"""	"Carretera RANCHERIA GONZALEZ"	"1RA. SECCION "	" "	"Ranchería GONZALEZ 1A SECC"	"VILLAHERMOSA"	"TABASCO"	"Centro"	"86280"
"LSA3001200005"	"LMC SERVICIOS AMBIENTALES S.A. DE C.V,N/A"	"562112"	"Manejo de desechos no peligrosos y servicios de remediación a zonas dañadas por desechos no peligrosos"	"Otros"	"S7"	"Plantas de tratamiento de aguas residuales"	"TRATAMIENTO DE AGUAS RESIDUALES"		"212260.5634"	"2039568.6574"	"18°25'36"""	"95°43'25"""	"Camino D/C"	"SN "	" "	"Pueblo DOS BOCAS"	"AMATITLAN"	"VERACRUZ"	"Amatitlan"	"95450"
"LSA5T1409711"	"LABORATORIOS SALUS, S.A. DE C.V.,"	"325412"	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"Fábrica o laboratorio de medicamentos para uso humano"		"658277.0793"	"2267514.1435"	"20°29'58"""	"103°28'55"""	"Carretera CARR. GUADALAJARA-MORELIA"	"KM.22.5 "	" "	"Colonia Parque Industrial Químico Farmacéutico"	"TLAJOMULCO DE ZUÑIGA"	"JALISCO"	"Tlajomulco de Zuniga"	"45640"
"LSC5T1510611"	"LANDSTEINER SCIENTIFIC SA DE CV,LANDSTEINER SCIENTIFIC S.A. DE C.V."	"325412"	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"fabricación de productos farmacéuticos "	"PARQUE INDUSTRIAL TOLUCA 2000"	"440094.129"	"2143384.9157"	"19°23'1"""	"99°34'13"""	"Calle 6 Norte Lote 14 Manzana H"	"S/N. "	" "		"TOLUCA DE LERDO"	"MEXICO"	"Toluca"	"50233"
"LSE5T0900711"	"LABORATORIOS SERVET, S.A. DE C.V.,SERVET"	"325412"	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"Fabricación de productos farmacéuticos"		"487018.3554"	"2140434.9356"	"19°21'28"""	"99°7'24"""	"Calle CALZADA ERMITA IZTAPALAPA"	"436 "	" "	"Colonia MEXICALTZINGO"	"IZTAPALAPA"	"DISTRITO FEDERAL"	"Iztapalapa"	"09099"
"LSE5T0901611"	"LABORATORIOS SENOSIAIN, S.A. DE C.V.,"	"325412"	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"Producción de Farmacéuticos y Medicamentos"		"477302.2769"	"2150592.6793"	"19°26'58"""	"99°12'58"""	"Calle LAGO SILVERIO"	"177 NA"	"NA "	"Colonia ANAHUAC"	"MIGUEL HIDALGO"	"DISTRITO FEDERAL"	"Miguel Hidalgo"	"11320"
"LSE5T1100711"	"LABORATORIOS SENOSIAIN, S.A. DE C.V.,LABORATORIOS SENOSIAIN"	"325412"	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"Producción de Farmacéuticos y medicamentos"		"312219.7808"	"2275570.0189"	"20°34'11"""	"100°48'5"""	"Calle CAMINO A SAN LUIS REY"	"221 "	"Na Na"	"Colonia SANTA RITA"	"CELAYA"	"GUANAJUATO"	"Celaya"	"38137"
"LSO5T1412011"	"LABORATORIOS SOPHIA S.A. DE C.V.,"	"325412"	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCION DE MEDICAMENTOS FARMACEUTICOS OFTALMICOS, HORMONALES Y NO HORMONALES"	"ZAPOPAN"	"656883.3472"	"2292683.1295"	"20°43'37"""	"103°29'35"""	"Calle PASEO DEL NORTE"	"5255 "	" "		"ZAPOPAN"	"JALISCO"	"Zapopan"	"45010"
"LST1904800083"	"LATIN STEEL, S.A. DE C.V.,"	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"GALVANIZADO POR INMERSIÓN EN CALIENTE"		"350114.5707"	"2844775.9002"	"25°42'47"""	"100°29'38"""	"Calle ANTIGUO CAMINO A VILLA DE GARCIA"	"1000 "	" "	"Colonia SANTA CATARINA CENTRO"	"CIUDAD SANTA CATARINA"	"NUEVO LEON"	"Santa Catarina"	"66350"
"LTE912803212"	"LAIRD TECHNOLOGIES S DE RL DE CV,LAIRD TECHNOLOGIES, S. DE R. L. DE C. V."	"339999"	"Otras industrias manufactureras"	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"FABRICACION DE ANTENAS, BATERIAS, SOLUCIONES Y PRODUCTOS PARA LA PROTECCION CONTRA INTERFE"	"PARQUE INDUSTRIAL PROLOGIST"	"581274.8085"	"2875452.2235"	"25°59'44"""	"98°11'16"""	"Avenida AV. IND. DRIVE"	"S/N "	" "		"REYNOSA"	"TAMAULIPAS"	"Reynosa"	"88780"
"LTM5Y1512111"	"LACAS Y TINTAS DE MEXICO, S.A. DE C.V.,LACAS Y TINTAS DE MEXICO SA DE CV"	"325910"	"Fabricación de tintas para impresión"	"Pinturas y tintas"	"5Y"	"Produccion de tintas para impresion y escritura"	"ELABORACION DE TINTAS PARA ARTES GRAFICAS"		"480404.6132"	"2174122.902"	"19°39'44"""	"99°11'12"""	"Calle ANTOINE LAVOISIER"	"23 "	" "	"Colonia PARQUE INDUSTRIAL CUAMATLA"	"CUAUTITLAN IZCALLI"	"MEXICO"	"Cuautitlan Izcalli"	"54730"
"LUC0901000247"	"LUCK, SA DE CV,"	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA)"		"477110.2607"	"2141236.9222"	"19°21'54"""	"99°13'4"""	"Avenida Centenario"	"1510 "	" "	"Colonia PUERTA GRANDE"	"ALVARO OBREGON"	"DISTRITO FEDERAL"	"Alvaro Obregon"	"01630"
"LUG1407000054"	"RAUL MELITON LUNA GARCIA,QUIMI KAO S. A. DE C. V."	"325190"	"Fabricación de otros productos químicos básicos orgánicos"	"Quimica"	"5H"	"Produccion de acidos organicos"	"Fabricación compra y venta de aminas grasas y derivados"	"La Azucena"	"685231.8607"	"2267727.1996"	"20°29'57"""	"103°13'25"""	"Camino Conocido"	"sin numero "	"sin numero "		"EL SALTO"	"JALISCO"	"El Salto"	"45680"
"LUHHI1505711"	"LAPI UNIDAD DE HEMODIALISIS, S.A. DE C.V.,LAPI UNIDAD DE HEMODIALISIS"	"621511"	"Laboratorios médicos y de diagnóstico del sector privado"	"Servicios de salud y de asistencia"	"HH"	"Laboratorios de analisis clinicos"	"CONSULTORIO Y LABORATORIO DE ANÁLISIS CLÍNICOS Y HEMODIÁLISIS"		"475431.2117"	"2157623.1247"	"19°30'47"""	"99°14'2"""	"Calle PAFNUNCIO PADILLA"	"15 INT. 102 "	" "	"Colonia CIUDAD SATÉLITE"	"NAUCALPAN DE JUAREZ"	"MEXICO"	"Naucalpan de Juarez"	"53100"
"LUN2111400427"	"LUNKOMEX S. DE R.L. DE C.V.,"	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricación de otras partes para vehículos automotrices"	"PARQUE INDUSTRIAL RESURRECCION"	"589185.1166"	"2109672.4506"	"19°4'40"""	"98°9'8"""	"Avenida Resurrección Sur"	"6 "	" "		"HEROICA PUEBLA DE ZARAGOZA"	"PUEBLA"	"Puebla"	"72228"
"LUP0502700029"	"LII UNITED PRODUCTS S DE RL DE CV, PLANTA 2"	"333411"	"Fabricación de equipo de aire acondicionado y calefacción"	"Articulos y productos metalicos"	"8N"	"Produccion de aparatos de refrigeracion y/o aire acondicionado"	"FABRICACION DE CALEFACTORES RESIDENCIALES Y MANEJADORAS DE AIRE"	"PARQUE INDUSTRIAL AMISTAD AEROPUERTO ETAPA II"	"307155.1905"	"2826288.1232"	"25°32'28"""	"100°55'9"""	"Boulevard OSCAR FLORES TAPIA"	"1755 "	" "		"RAMOS ARIZPE"	"COAHUILA"	"Ramos Arizpe"	"25900"
"LUP910502711"	"LII UNITED PRODUCTS S DE RL DE CV,"	"333411"	"Fabricación de equipo de aire acondicionado y calefacción"	"Equipos y articulos electronicos, electricos y domesticos"	"8N"	"Produccion de aparatos de refrigeracion y/o aire acondicionado"	"Fabricacion de Equipos de Aire Acondicionados"	"PARQUE INDUSTRIAL AMISTAD AEROPUERTO"	"306729.063"	"2826650.674"	"25°32'40"""	"100°55'25"""	"Periférico OSCAR FLORES TAPIA"	"1505 "	" "		"RAMOS ARIZPE"	"COAHUILA"	"Ramos Arizpe"	"25900"
"LVA5T0901211"	"LABORATORIOS VALDECASAS, S.A.,LABORATORIOS VALDECASAS"	"325412"	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"Laboratorio de productos medicinales"		"481576.4895"	"2132468.0059"	"19°17'9"""	"99°10'31"""	"Calle AV. INSURGENTES SUR"	"4058 "	" "	"Colonia TLALPAN CENTRO"	"TLALPAN"	"DISTRITO FEDERAL"	"Tlalpan"	"14000"
"LVI6Z1505711"	"LATINOAMERICANA DE VIDRIO S.A. DE C.V.,PAVISA"	"339999"	"Otras industrias manufactureras"	"Vidrio"	"6Z"	"Produccion de botellas, envases y similares de vidrio"	"Produccion de botellas, envases y similares de vidrio"		"476253.9886"	"2152972.4309"	"19°28'16"""	"99°13'34"""	"Calle GENERAL AGUSTIN MILLAN"	"10 "	" "	"Colonia SAN ANDRES ATOTO"	"NAUCALPAN DE JUAREZ"	"MEXICO"	"Naucalpan de Juarez"	"53000"
"MAB6P0200411"	"MABAMEX, S. A. DE C. V.,MABAMEX"	"339930"	"Fabricación de juguetes"	"Articulos y productos compuestos de diferentes materiales"	"A6"	"Produccion de juguetes"	"Fabricación de juguetes"		"513195.4219"	"3593056.1221"	"32°28'28"""	"116°51'34"""	"Calle BLVD.  EL REFUGIO"	"25551 "	" "	"Colonia EL FLORIDO"	"TIJUANA"	"BAJA CALIFORNIA"	"Tijuana"	"22237"
"MAB7X2200511"	"MEGGITT AIRCRAFT BRAKING SYSTEMS QUERETARO S DE RL DE CV,"	"332110"	"Fabricación de productos metálicos forjados y troquelados"	"Automotriz"	"9S"	"Industria aeroespacial"	"FABRICACIÓN DE COMPONENTES DE FRENADO PARA AVIONES "	"PARQUE AEROESPACIAL DE QUERÉTARO"	"379848.7593"	"2297458.7254"	"20°46'22"""	"100°9'15"""	"Carretera ESTATAL  200 QRO TEQUISQUIAPAN KM 22+547"	"SN "	" A"		"COLON"	"QUERETARO"	"Colon"	"76278"
"MAC1502500104"	"MOLINOS AZTECA DE CHALCO S.A. DE C.V.,MOLINOS AZTECA DE CHALCO, S.A. DE C.V."	"311213"	"Elaboración de harina de maíz"	"Alimenticio y/o de consumo humano"	"25"	"Produccion de harinas"	"FABRICACIÓN Y VENTA DE HARINA DE MAÍZ NIXTAMALIZADO "		"508186.6896"	"2125160.1293"	"19°13'11"""	"98°55'19"""	"Carretera ANTIGUO CAMINO A PUENTE VIEJO"	"S/N "	"S/N "	"Pueblo SANTA CATARINA AYOTZINGO"	"SANTA CATARINA AYOTZINGO"	"MEXICO"	"Chalco"	"56623"
"MAC1509200002"	"MOLINOS AZTECA DE CHALCO S.A. DE C.V.,MASECA"	"311830"	"Elaboración de tortillas de maíz y molienda de nixtamal"	"Alimenticio y/o de consumo humano"	"25"	"Produccion de harinas"	"FABRICACION DE HARINA DE MAIZ"		"518955.2994"	"2174823.0668"	"19°40'7"""	"98°49'9"""	"Carretera OXTOTIPAC - BELEN"	"NO.5 "	" "	"Colonia SAN FRANCISCO MAZAPA"	"TEOTIHUACAN DE ARISTA"	"MEXICO"	"Teotihuacan"	"55830"
"MAC9L0803711"	"ROBERT BOSCH MEXICO SISTEMAS DE FRENOS, S. DE R.L. DE C.V. PLANTA JU4,BOSCH JU4"	"336340"	"Fabricación de partes de sistemas de frenos para vehículos automotrices"	"Automotriz"	"9L"	"Produccion de partes para el sistema de frenos automotriz"	"ALMACENAJE Y PREPARACIÓN DE METAL PARA LA ELABORACIÓN DE BALATAS"		"361915.4025"	"3507143.8944"	"31°41'28"""	"106°27'25"""	"Calle MAGNETO"	"2035 "	" "	"Colonia PARQUE INDUSTRIAL JUAREZ"	"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32630"
"MAC9L0803712"	"ROBERT BOSCH MEXICO SISTEMAS DE FRENOS, S. DE R.L. DE C.V. PLANTA JU3,BOSCH JU3"	"336340"	"Fabricación de partes de sistemas de frenos para vehículos automotrices"	"Automotriz"	"9L"	"Produccion de partes para el sistema de frenos automotriz"	"PRODUCCION DE PARTES DEL SISTEMA DE FRENOS AUTOMOTRIZ"		"362582.0064"	"3507863.8435"	"31°41'52"""	"106°27'0"""	"Calle HORNOS"	"5051 "	" "	"Colonia PARQUE INDUSTRIAL JUAREZ"	"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32630"
"MAD1412000771"	"MADARIS, S.A. DE C.V.,GUADALAJARA TECHNOLOGY PARK (ASOCIACION DE USUARIOS)"	"531311"	"Servicios de administración de bienes raíces"	"Otros"	"3C"	"Aprovechamiento de aguas subterraneas"	"ADMINISTRACIÓN DE INMUEBLES"		"656900.9364"	"2292653.3165"	"20°43'36"""	"103°29'35"""	"Carretera GUADALAJARA - NOGALES"	"KM 13.5 "	"S/N "	"Colonia SAN JUAN DE OCOTAN"	"LA VENTA DEL ASTILLERO"	"JALISCO"	"Zapopan"	"45019"
"MAE1000500001"	"MOTORES Y APARATOS ELECTICOS DE DURANGO S.A. DE C.V.,MOTORES Y APARATOS ELECTRICOS DE DURANGO S.A. DE C.V. PLANTA 3"	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCION DE PARTES PLASTICAS Y DE ALUMINIO PARA SISTEMAS DE AIRE ACONDICIONADO AUTOMOTRI"	"CIUDAD INDUSTRIAL"	"540044.0804"	"2662027.1682"	"24°4'11"""	"104°36'21"""	"Calle 2DA SELENIO"	"SN "	" "		"VICTORIA DE DURANGO"	"DURANGO"	"Durango"	"34208"
