"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA 
UTM X"	"COORDENADA 
UTM Y"	"LATITUD 
NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"IMP5U0900511"	"IMPERIAL S.A. DE C.V."	325510	"Fabricación de pinturas y recubrimientos."	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES (EXCLUYE PRODUCTO"				19.47774	-99.11047	"MOCTEZUMA"	"148"		"MOCTEZUNA"		"DISTRITO FEDERAL"	"Gustavo A. Madero"	"0700"
"IMP7L1503311"	"Internacional de Metales Preciosos, S.A. de C.V."	331419	"Fundición y refinación de otros metales no ferrosos."	"Metalurgica (incluye la siderurgica)"	"7L"	"Afinacion y refinacion de otros metales no ferrosos"	"AFINACIÓN Y REFINACIÓN DE OTROS METALES NO FERROSOS (INCLUYE FUNDICIÓN, EXTRUSIÓN O ESTIRA"		0	0	"19°35'0"""	"95°15'0"""	"Gobernador Fernando González"	"16"		"Granjas Valle de Guadalupe"	"Granjas Valle de Guadalupe"	"MEXICO"	"Ecatepec de Morelos"	"55270"
"IMPLY1503312"	"IMPULSORA MEXICANA DE PRODUCTOS QUIMICOS S.A DE C.V"	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Tratamiento de residuos peligrosos"	"LY"	"Tratamiento de residuos peligrosos para uso como combustibles alternos"	"TRATAMIENTO DE RESIDUOS PELIGROSOS PARA USO COMO COMBUSTIBLES ALTERNOS."				"19°31'45.82"""	"99°3'53.00"""	"VICENTE  LOMBARDO TOLEDANO"	"89"		"MIGUEL HIDALGO"	"ECATEPEC"	"MEXICO"	"Ecatepec de Morelos"	"55490"
"IMPMB1508111"	"IMPERQUIMIA S. A. DE C.V."	325510	"Fabricación de pinturas y recubrimientos."	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"FABRICACION DE IMPERMEABILIZANTES PINTURA Y SIMILARES."	"ZONA INDUSTRIAL TECAMAC"			"19°42'34.71"""	"99°58'34.19"""	"KM. 47.6 CARR. FEDERAL  MEXICO  PACHUCA"	"sS N"		"LOS REYES ACOZAC"	"TECAMAC"	"MEXICO"	"Tecamac"	"43800"
"IMS3Y0803711"	"International Manufacturing Solutions Operaciones S. De R. L. De C. V. Planta 16"	326110	"Fabricación de bolsas y películas de plástico flexible."	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"Manufactura de Bolsas de Polipropileno"	"Parque Industrial Los Aztecas"	0	0	31.67533	-106.45363	"Alberto García"	"1415"		"Parque Industrial Los Aztecas"	"Cd Juárez"	"CHIHUAHUA"	"Juarez"	"32679"
"IMS4K0803711"	"International Manufacturing Solutions Operaciones S De R L De C V Planta 5"	315999	"Confección de otros accesorios y prendas de vestir no clasificados en otra parte."	"Textiles, fibras e hilos"	"4K"	"Produccion de accesorios de vestir"	"Manufactura de Uniformes Deportivos"		0	0	31.73461	-106.45258	"General Mariano Monterde"	"357"		"Partido Escobedo"	"Juárez"	"CHIHUAHUA"	"Juarez"	"32320"
"IMS520803711"	"International Manufacturing Solutions Operaciones S De R L De C V Planta 6"	339999	"Otras industrias manufactureras."	"Articulos y productos compuestos de diferentes materiales"	"52"	"Articulos y productos compuestos de diferentes materiales"	"Manufactura de diversos productos"		0	0	"31°41'49"""	"106°25'57"""	"Av Ramón Rivera Lara"	"6325"		"Partido Iglesias"	"Cd Juárez"	"CHIHUAHUA"	"Juarez"	"32600"
"IMS862802211"	"IDEAL MANUFACTURING SOLUTIONS DE MEXICO S. DE R.L. DE C.V."	332710	"Maquinado de piezas metálicas para maquinaria y equipo en general."	"Articulos y productos metalicos"	"86"	"Fabricacion de articulos maquinados"	"MANUFACTURA ENSAMBLE REPARACION Y DISTRIBUCION DE TODO TIPO DE PARTES DE HOJAS DE METAL Y"		0	0	"25°53'30"""	"0°32'27"""	"Calle Juan Zavala Ruiz"	"SN"		"Las Fuentes"	"H Matamoros"	"TAMAULIPAS"	"Matamoros"	"87317"
"IMS870803711"	"International Manufacturing Solutions Operaciones S De R L De C  V Planta 9"	332910	"Fabricación de válvulas metálicas."	"Articulos y productos metalicos"	"87"	"Produccion de valvulas metalicas"	"Maquinados y Ensamble de Productos Electromecánicos"	"Parque Industrial Géminis"	0	0	31.64528	-106.45352	"Av Ishikawa"	"9711"			"Juárez"	"CHIHUAHUA"	"Juarez"	"32690"
"IMS910803711"	"International Manufacturinfg Solutions Operaciones S De R L De C V Planta 15"	335312	"Fabricación de equipo y aparatos de distribución de energía eléctrica."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Manufactura de Bobinas y Transformadores Eléctricos"		0	0	31.62045	-106.39623	"Av. De Las Torres"	"2162"		"Lote Bravo"	"Juárez"	"CHIHUAHUA"	"Juarez"	"32575"
"IMS910803712"	"International Manufacturing Solutions Operaciones S De R L De C  V Planta 11"	339111	"Fabricación de equipo no electrónico para uso médico, dental y para laboratorio."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Manufactura de Alineadores Dentales"	"Parque Industrial Fernández"	0	0	31.68971	-106.46437	"Mayas"	"7710"				"CHIHUAHUA"	"Juarez"	"32649"
"IMS910803715"	"International Manufacturing Solutions Operaciones S de R L de C V Planta 13"	334410	"Fabricación de componentes electrónicos."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Manufactura y Ensamble de Circuitos Electronicos de Intercomunicaciones"	"Parque Industrial Intermex"	0	0	31.6329	-106.38441	"Av Valle del Cedro"	"1520"			"Juarez"	"CHIHUAHUA"	"Juarez"	"32630"
"IMS910803716"	"International Manufacturing Solutions Operaciones S De R L De C V Planta 4"	335999	"Fabricación de otros productos eléctricos."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Manufactura y Ensamble de Productos Diversos"		0	0	"31°37'39"""	"106°23'17"""	"Paseo De La Victoria"	"9450"		"Infonavit Ampliación Aeropuerto"	"Cd Juárez"	"CHIHUAHUA"	"Juarez"	"32695"
"IMSHI0803722"	"INSTITUTO MEXICANO DEL SEGURO SOCIAL"	622112	"Hospitales generales del sector público."	"Servicios de salud y de asistencia"	"HM"	"Hospitales"	"SERVICIOS NO REMUNERADOS DE ATENCION A LA SALUD"		0	0	"31°40'0"""	"106°31'0"""	"VALENTIN FUENTES"	"1348"		"INFONAVIT CASAS GRANDES"	"CD. JUAREZ"	"CHIHUAHUA"	"Juarez"	"32600"
"IMSHI2700422"	"UNIDAD DE MEDICINA FAMILIAR No. 39 DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL"	621114	"Consultorios de medicina especializada del sector público."	"Servicios de salud y de asistencia"	"HI"	"Clinicas, centros de salud y consultorios"	"PRESTACION DE SERVICIOS DE ATENCION MEDICA DE PRIMER NIVEL"		0	0	"17°59'26"""	"0.92°55'45"""	"PROLONGACION DE ZARAGOZA"	"SN"		"NUEVA VILLAHERMOSA"	"VILLAHERMOSA"	"TABASCO"	"Centro"	"86170"
"IMSHM0803714"	"INSTITUTO MEXICANO DEL SEGURO SOCIAL              HOSPITAL GENERAL DE ZONA No. 6"	622112	"Hospitales generales del sector público."	"Servicios de salud y de asistencia"	"HM"	"Hospitales"	"SERVICIOS HOSPITALARIOS"		356272	3503748	"31°40'0"""	"106°30'60"""	"JUVENAL ARAGON ROMO"	"450"	"NORTE"	"AREA PRONAF"	"CD JUAREZ"	"CHIHUAHUA"	"Juarez"	"32310"
"IMSHM2700211"	"Instituto Mexicano del Seguro Social - Hospital General de Zona II"	622112	"Hospitales generales del sector público."	"Servicios de salud y de asistencia"	"HM"	"Hospitales"	"Atencion Hospitalaria y Consulta Externa"		0	0	"18°8'2"""	"92°57'57"""	"FRANCISCO TRUJILLO GURRIA"	"SN"		"CENTRO"	"CARDENAS"	"TABASCO"	"Cardenas"	"86500"
"IMSHM2700411"	"Instituto Mexicano del Seguro Social - Unidad de Medicina Familiar No. 43"	622112	"Hospitales generales del sector público."	"Servicios de salud y de asistencia"	"HM"	"Hospitales"	"Atencion Hospitalaria y Consulta Externa"		0	0	"17°58'44"""	"92°55'57"""	"AVENIDA SANDINO"	"102"		"PRIMERO DE MAYO"	"VILLAHERMOSA"	"TABASCO"	"Centro"	"86190"
"IMSHM2700421"	"HOSPITAL GENERAL DE ZONA Num. 46 DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL"	622112	"Hospitales generales del sector público."	"Servicios de salud y de asistencia"	"HM"	"Hospitales"	"SERVICIOS DE ATENCION MEDICA DE SEGUNDO NIVEL"		0	0	"18°0'46"""	"92°54'54"""	"AV. UNIVERSIDAD KM 02"	"SIN NUMERO"		"CASA BLANCA"	"VILLAHERMOSA"	"TABASCO"	"Centro"	"86060"
"IMSHM2701711"	"Instituto Mexicano del Seguro Social- Hospital General de Subzona 04/MF"	622112	"Hospitales generales del sector público."	"Servicios de salud y de asistencia"	"HM"	"Hospitales"	"Servicios de atención hospitalaria"		0	0	"17°28'6"""	"0.91°25'35"""	"CALLE 20"	"SN"		"CENTRO"	"TENOSIQUE"	"TABASCO"	"Tenosique"	"86900"
"IMSHM2903311"	"INSTITUTO MEXICANO DEL SEGURO SOCIAL"	622112	"Hospitales generales del sector público."	"Servicios de salud y de asistencia"	"HM"	"Hospitales"	"PROTECCION A LA SALUD"		0	0	"0°0'0"""	"0°0'0"""	"AVENIDA UNIVERSIDAD"	"SN"		"LA LOMA XICOHTENCATL"	"TLAXCALA"	"TLAXCALA"	"Tlaxcala"	"90090"
"IMSHM2903312"	"HOSPITAL GENERAL DE SUBZONA CON MEDICINA FAMILIAR No 8"	622112	"Hospitales generales del sector público."	"Servicios de salud y de asistencia"	"HM"	"Hospitales"	"ATENCION MEDICA A PACIENTES DE CONSULTA EXTERNA Y HOSPITALIZACION"				"0°0'0"""	"0°0'0"""	"GUILLERMO VALLE"	"115"		"CENTRO"	"TLAXCALA"	"TLAXCALA"	"Tlaxcala"	"90000"
"IND662800311"	"Indelpro S. A. de C. V."	325211	"Fabricación de resinas sintéticas."	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"Fabricar elaborar comprar vender importar y comercio en gral. de prods. quimico secundario"	"Puerto Industrial Altamira"			"22°23'12"""	"97°54'29"""	"Boulevard Petrocel Km 0.5"	"NA"		"NA"	"Altamira"	"TAMAULIPAS"	"Altamira"	"89603"
"IND7Q1904611"	"INDALUM S. A."	331310	"Industria básica del aluminio."	"Metalurgica (incluye la siderurgica)"	"7Q"	"Afinacion y laminacion de aluminio"	"AFINACIÓN Y LAMINACIÓN DE ALUMINIO (INCLUYE FUNDICIÓN, EXTRUSIÓN O ESTIRAJE)."				"25°42'51.19"""	"100°16'9.60"""	"AQUILES SERDAN"	"203"		"DIAZ ORDAZ"		"NUEVO LEON"	"San Nicolas de los Garza"	"66480"
"IND7X0901011"	"INDUX S.A. DE C.V."	332810	"Recubrimientos y terminados metálicos."	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"INDUSTRIA METALMECANICA Elementos de fijaciónremaches, ojillos, botones, maquinaria"				19.39525	-99.19695	"LAMINADORA"	"37"		"BELLAVISTA TACUBAYA"		"DISTRITO FEDERAL"	"Alvaro Obregon"	"01140"
"INE5R2800311"	"Industrias NEGROMEX, S.A. de C.V."	325212	"Fabricación de hules sintéticos."	"Quimica"	"5R"	"Produccion de hule sintetico"	"Producción de Hule Sintético"	"Corredor Industrial de Altamira"			"22°23'3"""	"0.97°56'0"""	"Carretera Tampico Mante Km. 13.5"	"Km. 13.5"		"Laguna de la Puerta"	"Altamira"	"TAMAULIPAS"	"Altamira"	"89608"
"INF5K2601811"	"INFRA, S.A. DE C.V."	325120	"Fabricación de gases industriales."	"Quimica"	"5K"	"Produccion de gases industriales"	"PRODUCCIÓN DE GASES INDUSTRIALES."	"ZONA INDUSTRIAL No. 02"	0	0	"27°27'40"""	"109°54'1"""	"CARRETERA INTERNACIONAL"	"KM."	"1848"	"ZONA INDUSTRIAL No. 02"	"CIUDAD OBREGON"	"SONORA"	"Cajeme"	"85000"
"INFND1306911"	"INFU, S.A."	331520	"Moldeo por fundición de piezas metálicas no ferrosas."	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"FUNDICIÓN Y MOLDEO DE PIEZAS DE METALES NO FERROSOS."				"20°33'24"""	"99°42'52"""	"AV. INDUSTRIA MANUFACTURERA"	"9 A"		"ATEMPA"	"TIZAYUCA"	"HIDALGO"	"Tizayuca"	"43800"
"INLLY1412011"	"INDUSTRIA NACIONAL DE LUBRICANTES SA DE CV"	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Tratamiento de residuos peligrosos"	"LY"	"Tratamiento de residuos peligrosos para uso como combustibles alternos"	"TRATAMIENTO DE RESIDUOS PELIGROSOS PARA USO COMO COMBUSTIBLES ALTERNOS."	"ZONA INDUSTRIAL ZAPOPAN NORTE"	0	0	20.74924	-103.39412	"PRIVADA DE LOS OLIVOS"	"100"		"ALTAGRACIA"	"ZAPOPAN"	"JALISCO"	"Zapopan"	"45130"
"INP9N2602911"	"INDUSTRIA NAVAL DEL PACIFICO, S.A. DE C.V."	561790	"Otros servicios de limpieza."	"Automotriz"	"9N"	"Produccion de embarcaciones"	"CONSTRUCCION, REPARACION, MANTENIMIENTO Y DESGUACE DE EMBARCACIONES"				"27°52'45"""	"110°48'30"""	"ZONA INDUSTRIAL"	"SN"		"PUNTA ARENA"	"GUAYMAS"	"SONORA"	"Guaymas"	"85430"
"INV7Y2803211"	"INVAMEX S. DE R.L DE C.V"	332999	"Fabricación de otros productos metálicos."	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"FABRICACION Y ENSAMBLE DE MUEBLES METALICOS ESPECCIALES Y ACCESORIOS"				"26°1'5"""	"98°11'10"""	"AVE. INDUSTRIAL EL PUENTE MANIMEX"	"NA"	"NA"	"NA"	"REYNOSA"	"TAMAULIPAS"	"Reynosa"	"88783"
"IPA5P2601811"	"INSECTICIDAS DEL PACIFICO, S.A. DE C.V."	325320	"Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes."	"Quimica"	"5P"	"Produccion de plaguicidas y otros quimicos agricolas"	"PRODUCCIÓN DE PLAGUICIDAS Y OTROS QUÍMICOS AGRÍCOLAS (INCLUYE PRODUCTOS ORGÁNICOS E INORGÁ"	"ZONA INDUSTRIAL 2"			"27°27'35"""	"109°53'48"""	"CARRETERA INTERNACIONAL KM 540"	"KM 540"		"ZONA IND 2"	"CD. OBREGON"	"SONORA"	"Cajeme"	"85000"
"IPA7J1904611"	"INDUSTRIAL DE PERFILES Y ACEROS S.A. DE C.V."	331210	"Fabricación de tubos y postes de hierro y acero."	"Metalurgica (incluye la siderurgica)"	"7J"	"Produccion de tubos y postes de hierro y acero"	"FABRICACION DE PERFIL TUBULAR DE ACERO"				"25º43'39.02"""	"100º15'6.85"""	"ANTIGUO CAMINO REAL A APODACA"	"713"		"RINCON DE ORIENTE"	"NUEVO LEON"	"NUEVO LEON"	"San Nicolas de los Garza"	"64470"
"IPAMC3004411"	"INDUSTRIAL PARONA S.A. DE C.V."	311222	"Elaboración de aceites y grasas vegetales comestibles."	"Quimica"	"MC"	"Fabricacion de aceites y grasas alimenticias"	"ELABORACION Y COMERCIALIZACION DE ACEITE VEGETAL COMESTIBLE."	"ZONA INDUSTRIAL"	0	0	"19°46'9"""	"98°28'7"""	"CALLE PATRONA"	"13"		"ZONA INDUSTRIAL"	"CORDOBA"	"VERACRUZ"	"Veracruz"	"94690"
"IPE5U1503311"	"INDUSTRIAL DE PINTURAS ECATEPEC S. A. DE C. V."	325510	"Fabricación de pinturas y recubrimientos."	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES"	"FRACCIONAMIENTO INSDUSTRIAL XALOSTOC"	99.0741601	19.52341623	"19°31'16"""	"99°4'27"""	"ocho"	"75"		"RUSTICA XALOSTOC"		"MEXICO"	"Ecatepec de Morelos"	"55340"
"IPI690901511"	"INGENIERIA Y PROCESOS INDUSTRIALES SA"	326290	"Fabricación de otros productos de hule."	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"ELABORACION DE ACEITES PLASTIFICANTES PARA LA INDUSTRIA HULERA"		0	0	"19°27'45"""	"99°9'45"""	"EULALIA GUZMAN"	"232"		"ATLAMPA"		"DISTRITO FEDERAL"	"Cuauhtemoc"	"06450"
"IPI743001411"	"INDUSTRIALIZADORA DE PIEDRA S.A. DE C.V."	327410	"Fabricación de cal."	"Cemento y Cal"	"74"	"Produccion de cal"	"ELABORACION DE CAL"	"PREDIO UBICADO EN ZONA RURAL"	722000	2087000	"18°51'45"""	"96°53'27"""	"KM. 343.7 CARRETERA CORDOBA A VERACRUZ"	"1"	"457"		"PEÑUELA"	"VERACRUZ"	"Amatlan de los Reyes"	"94945"
"IPM551610211"	"INDUSTRIAL PAPELERA MEXICANA S.A. DE C.V."	322110	"Fabricación de pulpa."	"Celulosa y papel"	"55"	"Fabricacion de celulosa"	"FABRICACIÓN DE PAPEL"	"SALIDA DE LA CIUDAD"			"19°25'30"""	"102°01'00"""	"BOULEVARD INDUSTRIAL"	"3201"		"LA COFRADÍA"	"URUAPAN"	"MICHOACAN"	"Uruapan"	"60221"
"IPM5H1503311"	"INDUSTRIAS PETROTEC DE MEXICO SA DE CV"	325320	"Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes."	"Quimica"	"5P"	"Produccion de plaguicidas y otros quimicos agricolas"	"FABRICACION DE ANTIOXIDANTES Y FUNGICIDAS DE USO HUMANO Y AGROPECUARIO"		0	0	"19°35'23.00"""	"99°01'50.60"""	"GUANAJUATO"	"49"	"A"	"TULPETLAC"	"SANTA MARIA"	"MEXICO"	"Ecatepec de Morelos"	"55400"
"IPM5T0502711"	"IVAX Pharmaceuticals México SA de CV"	325412	"Fabricación de preparaciones farmacéuticas."	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO)."		0	0	"25°32'26"""	"100°57'2"""	"Blvd Morelos"	"1655"		"Año de Juarez"	"Ramos Arizpe"	"COAHUILA"	"Ramos Arizpe"	"25900"
"IPM5T0901211"	"IVAX PHARMACEUTICALS MEXICO S.A. de C.V."	325412	"Fabricación de preparaciones farmacéuticas."	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS"		2135300	485200	19.31452	-99.14099	"CALZADA DE TLALPAN"	"3007"		"SANTA URSULA COAPA"	"DISTRITO FEDERAL"	"DISTRITO FEDERAL"	"Coyoacan"	"04650"
"IPM6H1900611"	"Inoac Polytec de México S.A. de C.V."	326160	"Fabricación de botellas de plástico."	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"Maquila para la exportación de botella de plástico y Hule espumado"	"Parque Industrial Monterrey"	0	0	"25º46'43.48"""	"100º10'32.59"""	"Carr. Miguel Alemán"	"Km 20.5"		"Parque Industrial Monterrey"		"NUEVO LEON"	"Apodaca"	"66600"
"IPM8S0803711"	"IK PRECISION DE MEXICO SA DE CV IKPMI"	334110	"Fabricación de computadoras y equipo periférico."	"Equipos y articulos electronicos, electricos y domesticos"	"8S"	"Produccion de equipo de computo y sus perifericos"	"MANUFACTURA DE PRODUCTOS Y COMPONENTES PARA LA INDUSTRIA ELECTRICA"	"PARQUE INDUSTRIAL RIO BRAVO"	0	0	31.66509	-106.34567	"CALLE ENRICO FERMI 1351"	"1351"		"PARQUE IND RIO BRAVO"	"ZARAGOZA DISTRITO DE BRAVOS"	"CHIHUAHUA"	"Juarez"	"32557"
"IPO2G3002111"	"FIDEICOMISO INGENIO EL POTRERO 80329"	311311	"Elaboración de azúcar de caña."	"Alimenticio y/o de consumo humano"	"2G"	"Ingenios azucareros"	"INDUSTRIA AZUCARERA"		0	0	"18°53'5"""	"96°47'15"""	"CALLE PRINCIPAL"	"SN"		"CENTRO"	"VILLA GENERAL MIGUEL ALEMAN"	"VERACRUZ"	"Atoyac"	"94965"
"IPP562101511"	"COMPACIA INDUSTRIAL PAPELERA POBLANA, S.A. DE C.V."	322122	"Fabricación de papel a partir de pulpa."	"Celulosa y papel"	"56"	"Produccion de papel"	"FABRICACION DE CARTONCILLO Y PAPEL PARA ENVOLTURA."	"KM 136 5 AUTOPISTA MEXICO ORIZABA"			"19°3'5"""	"98°2'58"""	"KM 136 5 AUTOPISTA MEXICO ORIZABA"	"SN"			"PUEBLA"	"PUEBLA"	"Amozoc"	"72570"
"IPS562402811"	"INDUSTRIAL PAPELERA SAN LUIS, S.A. DE C.V"	322122	"Fabricación de papel a partir de pulpa."	"Celulosa y papel"	"56"	"Produccion de papel"	"FABRICACIÓN DE PAPEL Y CARTÓN"	"ZONA INDUSTRIAL PRIMERA SECCIÓN"			"22°7'30"""	"100°55'16"""	"EJE SHAOP 210"	"210"		"ZONA INDUSTRIAL"	"SAN LUIS POTOSI"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78395"
"IPU8A2201411"	"INDUSTRIAS PULITEC S.A DE C. V."	332810	"Recubrimientos y terminados metálicos."	"Quimica"	"8A"	"Galvanoplastia"	"LIJADO PULIDO Y CROMADO DE PIEZAS DE LATÓN (ACCESORIOS PARA BAÑO)"	"PARQUE INDUSTRIAL BENITO JUAREZ"	0	0	20.62535	-100.43831	"ACCESO II"	"26"		"BENITO JUAREZ"	"QUERÉTARO"	"QUERETARO"	"Queretaro"	"76120"
"IQA5W1412011"	"INDUSTRIA QUÍMICA ADMEX S.A. DE C.V."	325610	"Fabricación de jabones, limpiadores y dentífricos."	"Quimica"	"5W"	"Produccion de jabones y detergentes"	"FABRICACIÓN COMPRA VENTA DE INSUMOS QUÍMICOS"	"CD. GRANJA"	0	0	"20°40'58"""	"103°27'8"""	"CALZADA LAURELES"	"170"		"CD GRANJA"		"JALISCO"	"Zapopan"	"45010"
"IQF5M1701111"	"INDUSTRIAS QUIMICAS FALCON DE MEXICO, S.A. DE C.V."	325411	"Fabricación de materias primas para la industria farmacéutica."	"Quimica"	"5M"	"Produccion de materias primas para medicamentos"	"Fabricación de Materias Primas para Medicamentos"	"CIVAC"			"18°54'23"""	"99°10'36"""	"Km. 4.5 Carretera Fed.Cuernavaca Cuautla"	"NA"	"NA"	"CIVAC"	"JIUTEPEC"	"MORELOS"	"Jiutepec"	"62578"
"IQF5T1505111"	"INDUSTRIAS QUIMICO FARMACEUTICAS AMERICANAS S.A. DE C.V."	325412	"Fabricación de preparaciones farmacéuticas."	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO)."	"PARQUE INDUSTRIAL   EL CERRILLO II"	0	0	"19°18'55.86"""	"99°32'45.80"""	"AVENIDA  CIRCUITO  CERRILLO II"	"M 1"	"L 17"	"EL CERILLO II"	"LERMA"	"MEXICO"	"Lerma"	"52000"
"IQI5I1903911"	"Industria Química del Istmo S.A. de C.V."	325411	"Fabricación de materias primas para la industria farmacéutica."	"Quimica"	"5M"	"Produccion de materias primas para medicamentos"	"Fabricación de productos químicos básicos inorgánicos"		0	0	"25º42'17.87"""	"100º20'13.86"""	"Ave. Adolfo Ruiz Cortines"	"2333"		"Pedro Lozano"	"Monterrey"	"NUEVO LEON"	"Monterrey"	"64400"
"IQI5I3003911"	"INDUSTRIA QUIMICA DEL ISTMO S.A DE C.V."	325120	"Fabricación de gases industriales."	"Quimica"	"5K"	"Produccion de gases industriales"	"PRODUCTORA DE GASES INORGANICOS"	"Complejo Industrial Pajaritos"			"18°6'6"""	"94°23'26"""	"AVENIDA No. 4"	"SN"	"SN"	"NA"		"VERACRUZ"	"Coatzacoalcos"	"96400"
"IQIMB2903911"	"INDUSTRIA QUIMICA DEL ISTMO S.A. DE C.V."	325999	"Fabricación de otros productos químicos."	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas"	"PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC"	"CORREDOR INDUSTRIAL SAN COSME XALOZTOC"			"19°23'5"""	"98°3'0"""	"CARRETERA MEXICO-VERACRUZ"	"KM 128"			"SAN COSME XALOZTOC"	"TLAXCALA"	"Xaloztoc"	"90460"
"IQM5I2402811"	"INDUSTRIAL QUÍMICA DE MEXICO S.A. DE C.V."	325180	"Fabricación de otros productos químicos básicos inorgánicos."	"Quimica"	"5I"	"Produccion de acidos, bases y sales inorganicas"	"FABRICACIÓN DE PRODUCTOS QUÍMICOS INORGANICOS"		0	0	"22°7'50"""	"100°56'59"""	"KM B 522 VIA FFCC MEXICO LAREDO"	"SN"		"FRACC ESPAÑITA"	"SAN LUIS POTOSI SLP"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78378"
"IRA1Z2104111"	"Industrias Ragar S.A. de C.V."	311999	"Elaboración de otros alimentos."	"Alimenticio y/o de consumo humano"	"1Z"	"Preparacion y envasado alimentos"	"DESHIDRATACION DE MATERIAS PRIMAS"	"CORREDOR EMPRESARIAL CUAUTLANCINGO"			"19°6'40"""	"98°15'29"""	"Rio Grijalva"	"5"		"Corredor Empresarial Cuautlancingo"		"PUEBLA"	"Cuautlancingo"	"72730"
"IRE5U1902611"	"INNOVA Recubrimientos S.A. de C.V."	325510	"Fabricación de pinturas y recubrimientos."	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES (EXCLUYE PRODUCTO"	"SAN MIGUEL KM  5"	344	456	"25º22'0.2"""	"100º12'20.17"""	"CARR. A SAN MIGUEL KM.5"	"SN"		"HACIENDA LA ESPAÑOLA"	"GUADALUPE"	"NUEVO LEON"	"Guadalupe"	"67110"
"IRH8N2802711"	"INDUSTRIAS RHEEM S.A. DE C.V."	333411	"Fabricación de equipo de aire acondicionado y calefacción."	"Articulos y productos metalicos"	"8N"	"Produccion de aparatos de refrigeracion y/o aire acondicionado"	"Fabricacion de unidades de aire acondicionado tipo split."	"PARQUE INDUSTRIAL LOS DOS LAREDOS"	0	0	"27°27'45"""	"99°31'53"""	"AVE. LOS DOS LAREDOS"	"10"		"PARQUE INDUSTRIAL LOS DOS LAREDOS"	"NUEVO LAREDO"	"TAMAULIPAS"	"Nuevo Laredo"	"88290"
