"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA 
UTM X"	"COORDENADA 
UTM Y"	"LATITUD 
NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"IRI8A0200411"	"ER INDUSTRIAL SA DE CV"	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA)."	"Ciudad Industrial"			"32°31'29"""	"116°54'37"""	"Tres Norte"	"103 B"		"Ciudad Industrial"		"BAJA CALIFORNIA"	"Tijuana"	"22444"
"IRN361900612"	"INDUSTRIA DE REFRESCOS DEL NORESTE, S. A. DE R. L. DE C. V."	"312111"	"Elaboración de refrescos y otras bebidas no alcohólicas"	"Bebidas y tabaco"	"36"	"Produccion de refrescos"	"ELABORACIÓN  Y ENVASADO DE BEBIDAS GASEOSAS Y SIN GAS"	"PARQUE INDUSTRIAL MONTERREY"	"389209.65625"	"2816811"	"25º46'26"""	"100º10'13"""	"BOULEVARD PARQUE INDUSTRIAL MONTERREY"	"400"		"PARQUE INDUSTRIAL MONTERREY"	"APODACA"	"NUEVO LEON"	"Apodaca"	"66600"
"IRN362800311"	"INDUSTRIA DE REFRESCOS DEL NORESTE S DE R.L. DE C.V."	"312111"	"Elaboración de refrescos y otras bebidas no alcohólicas"	"Bebidas y tabaco"	"36"	"Produccion de refrescos"	"ELABORACION Y ENVASADO DE REFRESCOS GASEOSOS Y SIN GAS"	"CORREDOR INDUSTRIAL TAMPICO ALTAMIRA"			"22°31'0"""	"0.97°56'0"""	"CARRETERA TAMPICO MANTE KM 12.5"	"2000"			"ALTAMIRA"	"TAMAULIPAS"	"Altamira"	"89600"
"ISELT0100111"	"INSTITUTO DE SALUD DEL ESTADO DE AGUASCALIENTES PLANTA DE TRATAMIENTO DE RPBIS"	"562111"	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos"	"Tratamiento de residuos peligrosos"	"LT"	"Tratamiento de residuos biologico-infecciosos"	"TRATAMIENTO DE RESIDUOS BIOLÓGICO-INFECCIOSOS."	"CIUDAD INDUSTRIAL"			21.84209	-102.28758	"JESUS RIVERA FRANCO"	"305"		"CIUDAD INDUSTRIAL"	"AGUASCALIENTES"	"AGUASCALIENTES"	"Aguascalientes"	"20290"
"ISN2G3005211"	"INGENIO SAN NICOLAS S.A. DE C.V."	"311311"	"Elaboración de azúcar de caña"	"Alimenticio y/o de consumo humano"	"2G"	"Ingenios azucareros"	"PRODUCCION DE AZUCAR Y ALCOHOL"	"UBICADO A LA ORILLA DE LA CARRETERA AMATLAN  CUICHAPA"	"10600"	"4600"	"18°46'3"""	"96°51'10"""	"NA"	"SIN NUM."			"CONGREGACION COBOS GARCIA"	"VERACRUZ"	"Cuichapa"	"94920"
"ISY1I2200411"	"INDUSTRIAS SYLPYL S.A DE C.V"	"332810"	"Recubrimientos y terminados metálicos"	"Otros"	"1I"	"Maquila de acabado y pintado de piezas metalicas y de otros materiales"	"APLICACION DE RECUBRIMIENTOS ANTICORROSIVOS EN TUBERIA"		"0"	"0"	"20°42'2"""	"99°46'19"""	"CARRETERA SAN JUAL DEL RIOS - XILITLA"	"KM 53"		"VILLA GUERRERO"	"CADEREYTA DE MONTES"	"QUERETARO"	"Cadereyta de Montes"	"76500"
"ITAAD2201411"	"ITALAISE S.A. DE C.V."	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"EMPRESA DE SERVICIOS, GENERACIÓN   DE ENERGÍA ELÉCTRICA Y TERMICA,"				"20°36'28"""	"0.1°24'32"""	"AV. SAN DIEGO"	"1"		"CARRILLO PUERTO"	"SANTIAGO DE QUERETARO"	"QUERETARO"	"Queretaro"	"76200"
"ITALM1507011"	"ITAPSA S.A. DE C.V."	"327999"	"Fabricación de otros productos a base de minerales no metálicos"	"Asbesto"	"LM"	"Autopartes para transportes fabricadas con asbesto"	"FABRICACION DE BALATAS"				"19°21'4"""	"98°58'14"""	"CARRETERA MEXICO  TEXCOCO Km 19.5"	"19.5"		"LOS REYES LA PAZ"		"MEXICO"	"La Paz"	"56400"
"ITE8Q1700711"	"INDUSTRIAS TECNOS S.A. DE C.V."	"332999"	"Fabricación de otros productos metálicos"	"Metalurgica (incluye la siderurgica)"	"8Q"	"Produccion de armas de fuego y/o sus complementos"	"FABRICACION DE CARTUCHOS DE DIFERENTES CALIBRES"	"AHUATEPEC"			"18°58'15"""	"99°12'9"""	"CARRETERA CUERNAVACA TEPOZTLAN"	"Km.6"		"AHUATEPEC"	"AHUATEPEC"	"MORELOS"	"Cuernavaca"	"62300"
"ITE910803721"	"IEC TECHNOLOGIES S. DE R.L. DE C.V."	"334519"	"Fabricación de otros instrumentos de medición, control, navegación, y equipo médico electrónico"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"FABRICACION DE COMPONENTES ELECTRONICOS"		"0"	"0"	"31°36'15"""	"106°26'2"""	"BOULEVARD INDEPENDENCIA"	"10150"		"MUNICIPIO LIBRE"	"CHIHUAHUA"	"CHIHUAHUA"	"Juarez"	"32575"
"ITE950803711"	"INDUSTRIA DE TRABAJOS ELECTRICOS S.A. DE C.V."	"335930"	"Fabricación de enchufes, contactos, fusibles y otros accesorios para instalaciones eléctricas"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Manufactura y Ensamble de Elementos Electricos"	"Parque Industrial Rio Bravo"	"0"	"0"	31.66472	-106.3444	"Enrico Fermini"	"351"		"Rio Bravo"	"Cd Juarez"	"CHIHUAHUA"	"Juarez"	"32550"
"ITELJ1509011"	"INDUSTRIAL TENANGO S.A. DE C.V."	"331510"	"Moldeo por fundición de piezas de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"LJ"	"Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos"	"Fabricación Compra-Venta de Articulos de Metal Inyectados a Presión y otros Articulos"	"Parque Industrial Tenango"			"19°6'16"""	"99°34'45"""	"Llama"	"Lote 3"	"No. 3"	"Parque Industrial Tenango"	"Tenango del Valle"	"MEXICO"	"Tenango del Valle"	"52300"
"ITP5U1505112"	"INDUSTRIAL TECNICA DE PINTURAS S.A. DE C.V."	"325510"	"Fabricación de pinturas y recubrimientos"	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"FABRICACION DE PINTURA VINÍLICA Y ALQUIDÁLICA"	"PARQUE INDUSTRIAL LERMA"			19.30155	-99.52743	"AV DEL PARQUE"	"MZ10"	"LOTE 11"	"PARQUE INDUSTRIAL LERMA"	"LERMA"	"MEXICO"	"Lerma"	"52000"
"IUN7P1504811"	"IUSA, S.A. DE C.V."	"331420"	"Laminación secundaria de cobre"	"Metalurgica (incluye la siderurgica)"	"7P"	"Laminacion de cobre y sus aleaciones"	"LAMINACIÓN DE COBRE Y SUS ALEACIONES (SÓLO MEDIANTE PROCESOS TÉRMICOS O DE FUNDICIÓN)."	"CIUDAD INDUSTRIAL ING. ALEJO PERALTA Y DIAZ CEBALLOS"	"2233231"	"2460832"	"19°49'30.27"""	"99°47'57.48"""	"KM. 109 CARR. PANAMERICANA MEX QRO"	"KM 109"		"PASTEJE"	"PASTEJE"	"MEXICO"	"Jocotitlan"	"50700"
"IVE7T0900711"	"INDUSTRIAS VERONA S.A. DE C.V."	"331510"	"Moldeo por fundición de piezas de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FUNDICIÓN Y MOLDEO DE PIEZAS METALICAS"				"19°21'10"""	"99°8'5"""	"MAIZ"	"131"		"GRANJAS ESMERALDA"		"DISTRITO FEDERAL"	"Iztapalapa"	"09810"
"IVP7X1901211"	"INDUSTRIAS MONTERREY S.A DE C.V. PLANTA VARCO PRUDEN"	"332999"	"Fabricación de otros productos metálicos"	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"METAL MECANICA"	"CORREDOR INDUSTRIAL CIENEGA DE FLORES"	"0"	"0"	"25º52'18.88"""	"100º'13'39.1"""	"CARRETERA MONTERREY A LAREDO KM 22.5"	"SN"		"SN"	"CIENEGA DE FLORES"	"NUEVO LEON"	"Cienega de Flores"	"65550"
"JAPSY2201611"	"JUNTA DE AGUA POTABLE Y ALCANTARILLADO MUNICIPAL"	"222111"	"Captación, tratamiento y suministro de agua realizados por el sector público"	"Otros"	"UB"	"Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot"	"EXTRACCION, CONDUCCION, SUMINISTRO DE AGUA POTABLE Y SANEAMIENTO DE AGUA RESIDUAL"		"397005.90625"	"2258688.75"	"20°25'20"""	"99°59'14"""	"Zaragoza"	"SN"				"QUERETARO"	"San Juan del Rio"	"76802"
"JATLJ2902511"	"FUNDI TLAX (CAMILO COSME JARAMILLO TECHALOTZI)"	"331510"	"Moldeo por fundición de piezas de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"LJ"	"Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos"	"FUNDICIÓN DE CHATARRA DE FIERRO, DE ALUMINIO, DE BRONCE, DE PLOMO Y DE OTROS MATERIALES ME"				"19°11'9"""	"98°07'04"""	"SOLEDAD"	"1"		"SAN BARTOLOME"	"VILLA VICENTE GUERRERO"	"TLAXCALA"	"San Pablo del Monte"	"90970"
"JATLJ2902522"	"JARAMILLO TIZAMITL BLANCA CONCEPCIÓN"	"331510"	"Moldeo por fundición de piezas de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"LJ"	"Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos"	"FUNDICIÓN DE CHATARRA DE FIERRO, DE ALUMINIO, DE BRONCE, DE PLOMO Y DE OTROS MATERIALES ME"				"19°15'8"""	"98°11'15"""	"CALLE PROGRESO"	"117"		"B. SAN NICOLAS"	"SAN PABLO DEL MONTE"	"TLAXCALA"	"San Pablo del Monte"	"90930"
"JCAMV0803711"	"JOHNSON CONTROLS AUTOMOTRIZ MÉXICO, S. DE R.L. DE C.V. PLANTA 1"	"336360"	"Fabricación de asientos y accesorios interiores para vehículos automotores"	"Automotriz"	"MV"	"Confeccion de asientos y accesorios de tela de uso automotriz"	"Fabricación de Vestiduras para Automóviles"	"Colonia Acacias"	"0"	"0"	"31°41'26"""	"106°26'13"""	"Boulevard Oscar Flores Sanchez"	"4250"		"Acacias"	"Ciudad Juarez"	"CHIHUAHUA"	"Juarez"	"32360"
"JCAMV0803712"	"JOHNSON CONTROLS AUTOMOTRIZ MEXICO, S. DE R.L. DE C.V. PLANTA III"	"336360"	"Fabricación de asientos y accesorios interiores para vehículos automotores"	"Automotriz"	"MV"	"Confeccion de asientos y accesorios de tela de uso automotriz"	"ENSAMBLE DE INTERIORES AUTOMOTRICES (COSTURA)"	"PARQUE INDUSTRIAL ZONA SUR"	"0"	"0"	"88°9'31"""	"1°50'19"""	"INDEPENDENCIA"	"8351"		"PARQUE INDUSTRIAL ZONA SUR"	"CD JUAREZ"	"CHIHUAHUA"	"Chihuahua"	"32695"
"JCAMV0803713"	"JOHNSON CONTROLS AUTOMOTRIZ MÉXICO, S. DE R.L. DE C.V. PLANTA II"	"336360"	"Fabricación de asientos y accesorios interiores para vehículos automotores"	"Automotriz"	"MV"	"Confeccion de asientos y accesorios de tela de uso automotriz"	"Fabricación de Vestiduras para Automóviles"	"Parque Industrial Gema II"	"0"	"0"	"31°40'12"""	"106°27'5"""	"Cerrada Industrial"	"5540"		"Parque Industrial Gema II"	"Ciudad Juarez"	"CHIHUAHUA"	"Juarez"	"32648"
"JCAMV0803714"	"JOHNSON CONTROL AUTOMOTRIZ MEXICO S. DE R.L. DE C.V. PLANTA IV"	"336360"	"Fabricación de asientos y accesorios interiores para vehículos automotores"	"Automotriz"	"MV"	"Confeccion de asientos y accesorios de tela de uso automotriz"	"ENSAMBLE DE INTERIORES AUTOMOTRICES (COSTURA)"		"0"	"0"	"31°37'28"""	"106°20'46"""	"PUERTO DE PALOS"	"1080"		"PATRIA"	"CD JUAREZ"	"CHIHUAHUA"	"Chihuahua"	"32580"
"JCB8N1000511"	"JOHNSON CONTROLS BE MANUFACTURA MÉXICO, S. DE R.L. DE C.V."	"333411"	"Fabricación de equipo de aire acondicionado y calefacción"	"Articulos y productos metalicos"	"8N"	"Produccion de aparatos de refrigeracion y/o aire acondicionado"	"PRODUCCIÓN DE APARATOS DE AIRE ACONDICIONADO"	"LOCALIZADO EN ÁREA SUBURBANA"			"24°1'30"""	"104°34'9"""	"CARR. MÉXICO-CD. JUÁREZ KM. 945"	"NA"			"DURANGO"	"DURANGO"	"Durango"	"34000"
"JCC910801911"	"JABIL CIRCUIT DE CHIHUAHUA S. DE R.L. DE C.V."	"334410"	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Manufactura de ensambles y subensambles de tablillas electrónicas y productos terminados"	"Complejo Industrial Chihuahua"			28.71798	-106.11002	"Av. Alejandro Dumas"	"11341"		"Complejo Industrial Chihuahua"	"Chihuahua"	"CHIHUAHUA"	"Chihuahua"	"31109"
"JCI5T2107411"	"JANSSEN CILAG, S.A. DE C.V."	"325412"	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"FABRICACION DE PRODUCTOS FARMACEUTICOS PARA CONSUMO HUMANO"	"CORREDOR INDUSTRIAL QUETZALCOATL"			"19°12'20"""	"98°25'08"""	"CARRETERA FEDERAL MEX-PUE"	"KM. 81.5"			"SAN MATEO CAPULTITLAN"	"PUEBLA"	"Huejotzingo"	"74160"
"JIN6E0900211"	"JOYMA INDUSTRIAL S.A. DE C.V."	"326150"	"Fabricación de espumas y productos de uretano"	"Quimica"	"6M"	"Fabricacion de productos de espumas uretanicas"	"FABRICACION COMPRA-VENTA DE PRODUCTOS URETANOS PLASTICOS"				19.46168	-99.17227	"BIOL. MAXIMINO MARTINEZ"	"3371"		"SAN. SALVADOR XOCHIMANCA"		"DISTRITO FEDERAL"	"Azcapotzalco"	"02870"
"JIN9D0803711"	"JUVER INDUSTRIAL S.A. DE C.V."	"335210"	"Fabricación de enseres electrodomésticos menores"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"MANUFACTURA DE TODO TIPO DE COMPONENTES ELECTRICOS Y ASPIRADORAS Y PRODUCTOS PARA EL HOGAR"	"OMEGA"	"0"	"0"	31.74639	-106.42893	"PROL. HNOS ESCOBAR"	"6640"		"P. I. OMEGA"	"CIUDAD JUAREZ"	"CHIHUAHUA"	"Juarez"	"32320"
"JME642107411"	"JANSSEN CILAG DE MEXICO S. DE R.L. DE C.V."	"325190"	"Fabricación de otros productos químicos básicos orgánicos"	"Quimica"	"5H"	"Produccion de acidos organicos"	"FABRICACIÓN DE PRODUCTOS QUÍMICOS BÁSICO-ORGÁNICOS"	"CORREDOR INDUSTRIAL QUETZALCOATL"	"0"	"0"	"19°12'0"""	"98°25'0"""	"CARRETERA FEDERAL MEXICO PUEBLA"	"KM 81.5"	"A"		"SAN MATEO CAPULTITLAN"	"PUEBLA"	"Huejotzingo"	"74160"
"JME9M0100111"	"JATCO MEXICO, S.A. DE C.V."	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCION DE OTRAS AUTOPARTES SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN"	"COMPLEJO INDUSTRIAL"			"21°48'3"""	"102°16'42"""	"CARRETERA PANAMERICANA"	"km"	"75"	"LOS ARELLANO"	"AGUASCALIENTES"	"AGUASCALIENTES"	"Aguascalientes"	"20340"
"JMI5E0803711"	"JMIMX  S.A  DE  C.V."	"323120"	"Industrias conexas a la impresión"	"Otros"	"5E"	"Edicion, Encuadernacion y/o impresion"	"IMPRESION Y ENCUADERNACION"		"0"	"0"	"31°39'54"""	"106°22'3"""	"AV. JARDINES DEL VALLE"	"1151"		"PARTIDO ZARAGOZA"		"CHIHUAHUA"	"Juarez"	"32551"
"JMI5U2800311"	"JOHNS MANVILLE INDUSTRIAL S.A.DE C.V."	"325510"	"Fabricación de pinturas y recubrimientos"	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"Fabricacion de impermeabilizantes a base de asfalto modificado."	"Parque de la pequeña y mediana industria"	"0"	"0"	22.41609	-97.88022	"Bahia Adahir"	"4"	"13"		"Altamira"	"TAMAULIPAS"	"Altamira"	"89600"
"JMM9M2201111"	"JOHNSON MATTHEY DE MÉXICO S.A. DE C.V."	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricación y venta de catalizadores para el control de emisiones"	"Parque Industrial Bernardo Quintana"			"20°33'59"""	"100°24'14"""	"Av. La CaDada"	"1"		"Parque Ind. B. Quintana"	"El Marqués"	"QUERETARO"	"El Marques"	"76246"
"JMR8A0100111"	"J. M. ROMO, S.A. DE C.V."	"339999"	"Otras industrias manufactureras"	"Articulos y productos compuestos de diferentes materiales"	"52"	"Articulos y productos compuestos de diferentes materiales"	"FABRICACIÓN DE MUEBLES DE MADERA Y ESTANTERIA METALICA"				21.87702	-102.29344	"DR.  DIAZ DE LEON"	"405"		"EL ENCINO"		"AGUASCALIENTES"	"Aguascalientes"	"20240"
"JMR8A0100511"	"J.M. ROMO, S.A. DE C.V. PLANTA JESUS MARIA"	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA)."				"21°58'29"""	"102°20'18"""	"CARRETERA VALLADOLID JESUS MARIA KM 4.5"	"1020"		"EL CENIZO"		"AGUASCALIENTES"	"Jesus Maria"	"20902"
"JPA6E0803711"	"JONES PALSTIC & ENGINEERING DE JUAREZ S DE RL DE CV"	"326199"	"Fabricación de otros productos de plástico sin reforzamiento"	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"Moldeo de plastico"	"Parque Industrial Intermex Sur"	"0"	"0"	"31°33'24"""	"106°22'58"""	"Circuito Intermex Sur"	"1520"		"Parque Industrial Intermex Sur"	"cd. Juarez"	"CHIHUAHUA"	"Juarez"	"32575"
"JVA2M1509511"	"JUGOS DEL VALLE, S.A.P.I. DE C.V."	"312112"	"Purificación y embotellado de agua"	"Bebidas y tabaco"	"MQ"	"Envasado de aguas purificadas o de manantial"	"FABRICACIÓN, DISTRIBUCIÓN Y VENTA DE BEBIDAS NO ALCOHOLICAS"		"477985.625"	"2179696.5"	"19.71°0'0"""	"99.2°0'0"""	"Avenida Insurgentes"	"30"		"Barrio Texcacoa"	"Tpotzotlan"	"MEXICO"	"Tepotzotlan"	"54600"
"KAA9M2804011"	"KEY AUTOMOTIVE ACCESSORIES DE MEXICO S. DE R. L. DE C. V."	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricacion de autopartes"	"Parque Industrial Sin Ref"	"0"	"0"	"25°38'31"""	"0.97°49'2"""	"Avenida Valle Hermoso"	"18 19 y 20"		"Parque Industrial Sin Ref"	"Cd Valle Hermoso"	"TAMAULIPAS"	"Valle Hermoso"	"87500"
"KAM8A0200412"	"KAMIMEX S.A DE C.V"	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA)."	"PARQUE INDUSTRIAL PACIFICO"	"0"	"0"	32.47075	-116.98861	"BLVD PACIFICO"	"14537"		"PARQUE INDUSTRIAL PACIFICO"		"BAJA CALIFORNIA"	"Tijuana"	"22490"
"KCM560502711"	"KIMBERLY CLARK DE MÉXICO S.A.B DE C.V."	"322122"	"Fabricación de papel a partir de pulpa"	"Celulosa y papel"	"56"	"Produccion de papel"	"PRODUCCIÓN DE PAPEL."	"AUTOPISTA SALTILLO MONTERREYKM  21"			"25°35'0"""	"100°53'0"""	"N.A."	"N.A."	"N.A."	"N.A."	"RAMOS ARIZPE"	"COAHUILA"	"Ramos Arizpe"	"25900"
"KCM561605311"	"KIMBERLY CLARK DE MÉXICO, S.A.B. DE C.V., PLANTA MORELIA"	"322122"	"Fabricación de papel a partir de pulpa"	"Celulosa y papel"	"56"	"Produccion de papel"	"PRODUCCIÓN DE PAPEL HIGIENICO"	"INDUSTRIA AISLADA"			"19°39'43"""	"101°16'10"""	"DOMICILIO CONOCIDO EJIDO DE COINTZIO"	"SN"		"ND"	"COINTZIO"	"MICHOACAN"	"Morelia"	"58341"
"KCM562201621"	"KIMBERLY CLARK DE MEXICO .S.A.B  DE C.V"	"322122"	"Fabricación de papel a partir de pulpa"	"Celulosa y papel"	"56"	"Produccion de papel"	"PRODUCCIÓN DE PAPEL."	"ZONA INDUSTRIAL SAN JUAN DEL RIO"			"20°22'31"""	"99°58'42"""	"AV.RIO SAN JUAN"	"4"		"SAN CAYETANO"		"QUERETARO"	"San Juan del Rio"	"76806"
"KEN9G0200211"	"KENFABRICA S.A DE C.V"	"336110"	"Fabricación de automóviles y camionetas"	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"PRODUCCIÓN DE AUTOMÓVILES Y CAMIONES (INCLUYE TRACTOCAMIONES Y SIMILARES)."	"Unidad Industrial PACCAR México"			"32°39'48"""	"115°28'4"""	"Calzada Gustavo Vildósola Castro"	"2000"		"Unidad Industrial PACCAR México"	"Mexicali"	"BAJA CALIFORNIA"	"Mexicali"	"21385"
"KFI5S2800311"	"KALTEX FIBERS SA DE CV"	"325220"	"Fabricación de fibras químicas"	"Quimica"	"5S"	"Produccion de fibras y filamentos sinteticos y artificiales"	"PRODUCCIÓN DE FIBRAS Y FILAMENTOS SINTÉTICOS Y ARTIFICIALES (SÓLO SI  INVOLUCRA REACCIÓN Q"	"PUERTO INDUSTRIAL DE ALTAMIRA"			"22°23'0"""	"97°56'0"""	"BOULEVARD DE LOS RIOS"	"4390"		"ZONA INDUSTRIAL"	"ALTAMIRA"	"TAMAULIPAS"	"Altamira"	"89600"
"KFM1Z1503321"	"KRAFT FOODS DE MEXICO S. DE R. L. DE C. V."	"311930"	"Elaboración de concentrados, polvos, jarabes y esencias de sabor para bebidas"	"Alimenticio y/o de consumo humano"	"BF"	"Produccion de aditivos para alimentos"	"Elaboración, distribución y venta de bebidas en polvo, mayonesas, jarabes y quesos"	"ZONA INDUSTRIAL  DE ECATEPEC, ESTADO DE MEXICO"			"19°33'99"""	"99°3'9"""	"AVENIDA JOSÉ MARIA MORELOS Y PAVON"	"314"		"INDUSTRIAL CERRO GORDO"	"ECATEPEC DE MORELOS"	"MEXICO"	"Ecatepec de Morelos"	"55500"
"KIM3A1510411"	"KIMEX S.A. DE C.V."	"313310"	"Acabado de productos textiles"	"Textiles, fibras e hilos"	"3K"	"Acabado de fibras, hilos, hilados y telas textiles"	"Fabricante de Fibras Sintéticas de Poliéster y Nylon"				"19°32'0"""	"99°11'39"""	"Autopista México Quéretaro"	"Km 26.5"		"Lomas Boulevares"	"Tlalnepantla"	"MEXICO"	"Tlalnepantla de Baz"	"54020"
"KLM692201411"	"KLUBER LUBRICACION MEXICANA S.A. DE C.V."	"324191"	"Fabricación de aceites y grasas lubricantes"	"Quimica"	"69"	"Produccion de grasas, aceites lubricantes y aditivos"	"PRODUCCIÓN DE GRASAS, ACEITES LUBRICANTES Y ADITIVOS (INCLUYE MEZCLAS)."	"PARQUE INDUSTRIAL QUERETARO"			"20°44'49"""	"100°26'33"""	"AV. DE LA MONTANA"	"109"		"SANTA ROSA JAUREGUI"	"SANTA ROSA JAUREGUI"	"QUERETARO"	"Queretaro"	"76220"
"KMA522802211"	"KIDDE MATAMOROS S DE R L DE C V"	"339999"	"Otras industrias manufactureras"	"Articulos y productos compuestos de diferentes materiales"	"AZ"	"Fabricación de extintores para combatir fuegos"	"Elaboración de Extintores"	"Ciudad Industrial FINSA Oriente"	"0"	"0"	"25°50'3"""	"0.97°25'44"""	"Ave. Horizonte"	"109"		"Ciudad Industrial"	"Matamoros"	"TAMAULIPAS"	"Matamoros"	"87494"
"KME7T1505111"	"KIRIU MEXICANA S.A. DE C.V."	"331510"	"Moldeo por fundición de piezas de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FUNDICION DE HIERRO GRIS Y NODULAR FABRICACION DE AUTOPARTES FRENOS"	"PARQUE INDUSTRIAL LERMA"			"19°17'23"""	"0.99°32'2"""	"AVENIDA CIRCUITO DE LA INDUSTRIA PTE."	"SIN NUMERO"		"PARQUE IND. LERMA"	"LERMA"	"MEXICO"	"Lerma"	"52000"
"KME970200211"	"KYOWA MEXICALI SA DE CV"	"326199"	"Fabricación de otros productos de plástico sin reforzamiento"	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"Fabricacion productos de plastico con resinas plasticas"	"Parque Industrial Progreso"	"0"	"0"	"32°37'2"""	"115°30'45"""	"Circuito del Progreso"	"50"		"Progreso"	"Mexicali"	"BAJA CALIFORNIA"	"Mexicali"	"21100"
"KME9G0200211"	"KENWORTH MEXICANA S.A DE C.V"	"336120"	"Fabricación de camiones y tractocamiones"	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"Fabricación y Ensambles de Tractocamiones"	"Unidad Industrial Paccar Mexico"			"32°43'0"""	"105°56'0"""	"Calzada Gustavo Vildósola Castro"	"2000"		"Unidad Industrial PACCAR"	"Mexicali"	"BAJA CALIFORNIA"	"Mexicali"	"21385"
"KME9J2201411"	"KOSTAL MEXICANA S.A. DE C.V."	"336320"	"Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"FABRICACIÓN Y ENSAMBLE DE PRODUCTOS ELECTRÓNICOS ELECTROMECÁNICOS Y MECATRÓNICOS"	"PARQUE INDUSTRIAL BENITO JUAREZ"			"20°38'8"""	"100°25'16"""	"ACCESO II"	"36"		"PARQUE IND. BENITO JUAREZ"	"QUERETARO"	"QUERETARO"	"Queretaro"	"76120"
"KMEMB2804111"	"KIDDE DE MÉXICO S.A. DE C.V."	"325999"	"Fabricación de otros productos químicos"	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas "	"FABRICACION Y COMERCIALIZACION DE PRODUCTOS QUÍMICOS"	"Colonia Industrial"			"23°45'59"""	"0.99°9'42"""	"Avenida División del Golfo"	"3308"		"Fraccionamiento Industrial la Libertad"	"Ciudad Victoria"	"TAMAULIPAS"	"Victoria"	"87019"
