"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA 
UTM X"	"COORDENADA 
UTM Y"	"LATITUD 
NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"HME9G1407011"	"HONDA DE MEXICO S.A DE C.V"	336110	"Fabricación de automóviles y camionetas."	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"PRODUCCIÓN DE AUTOMÓVILES Y CAMIONES (INCLUYE TRACTOCAMIONES Y SIMILARES)."	"PARQUE INDUSTRIAL EL SALTO"			"20°34'21"""	"0.103°12'5"""	"CARRETERA A EL CASTILLO"	"7250"			"EL SALTO"	"JALISCO"	"El Salto"	"45680"
"HME9Q1407011"	"HONDA DE MEXICO S.A. DE C.V."	336991	"Fabricación de motocicletas."	"Automotriz"	"9Q"	"Produccion de motocicletas"	"PRODUCCIÓN DE MOTOCICLETAS (INCLUYE CUADRIMOTOS). FABRICACION DE AUTOPARTES Y MOTOPARTES"	"PARQUE INDUSTRIAL EL SALTO"			"20°34'21"""	"-103°12'5"""	"CARRETERA A EL CASTILLO"	"7250"		"PARQUE INDUSTRIAL EL SALTO"	"EL SALTO"	"JALISCO"	"El Salto"	"45680"
"HMM8V0803711"	"HOPKINS MANUFACTURING DE MEXICO S. DE R.L. DE C.V."	336320	"Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Fabricación de Arneses Automotrices"	"Parque Industrial Fernández"	0	0	31.68899	-106.46986	"Oliver Cromwell"	"2810"		"NA"	"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32649"
"HNAMC1100511"	"HIDROGENADORA NACIONAL"	311222	"Elaboración de aceites y grasas vegetales comestibles."	"Quimica"	"MC"	"Fabricacion de aceites y grasas alimenticias"	"PRODUCCION DE ACEITES Y GRASAS CUANDO EN SU FABRICACIÓN EXISTE REACCIÓN QUÍMICA"	"ZONA INDUSTRIL"			"20°32'31"""	"100°44'10"""	"CARRETERA PANAMERICANA"	"254"		"RANCHO NUEVO"	"APASEO EL GRANDE"	"GUANAJUATO"	"Apaseo el Grande"	"38160"
"HOL7Q1510911"	"HOLOPHANE, S.A. DE C.V."	335110	"Fabricación de focos."	"Equipos y articulos electronicos, electricos y domesticos"	"92"	"Produccion de focos y tubos de iluminacion"	"FABRICACIÓN DE LUMINARIA"				"19°39'0"""	"99°10'0"""	"KM 31 Carretera México Cuautitlán"	"SN"		"Barrio de la Concepcion"	"Estado de México"	"MEXICO"	"Tultitlan"	"54900"
"HOP910803713"	"HONEYWELL OPTOELECTRONICA S. DE R. L. DE C.V."	334410	"Fabricación de componentes electrónicos."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"ENSAMBLE Y PROCESAMIENTO DE COMPONENTES Y - Ó ARTICULOS ELECTRONICOS Y-Ó ELECTROMECÁNICOS"	"PARQUE INDUSTRIAL JUAREZ INTERMEX"			"31°42'5"""	"106°27'10"""	"PARQUE INDUSTRIAL JUAREZ"	"3328"		"PARQUE INDUSTRIAL JUAREZ"	"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32630"
"HOVN22900511"	"HOVOMEX S. A.  DE C. V."	322220	"Fabricación de bolsas de papel y productos celulósicos recubiertos y tratados."	"Celulosa y papel"	"N2"	"Produccion de papeles recubiertos y sus productos"	"FABRICACION  DE PAPEL FILTROAUTOMOTRIZ"	"KM. 1.2 CAMINO A COL. MORELOS"			"98°8'53"""	"19°25'38"""	"KM1.2 CAMINO A COLONIA MORELOS"	"S/N"			"APIZACO"	"TLAXCALA"	"Apizaco"	"90308"
"HPC5U1900611"	"DUPONT POWDER COATINGS DE MEXICO S.A. DE C.V."	325510	"Fabricación de pinturas y recubrimientos."	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES (EXCLUYE PRODUCTO"	"Carretera a Miguel Alemán"	0	0	"25º44'04.52"""	"100º12'36.44"""	"Carretera a Miguel Alemán kilometro 11.2"	"Sin No."		"Apodaca"	"Apodaca"	"NUEVO LEON"	"Apodaca"	"66600"
"HPCMD3019311"	"HYDRIL PRESSURE CONTROL S. DE R.L. DE C.V."	332110	"Fabricación de productos metálicos forjados y troquelados."	"Metalurgica (incluye la siderurgica)"	"MD"	"Tratamiento termico de piezas metalicas"	"METAL MECÁNICA"	"CD. INDUSTRIAL BRUNO PAGLIAI"			"19°9'37"""	"96°14'24"""	"AV. ACACIAS ESQ. ARAUCARIAS"	"MZ. 11"	"LOTE 2"		"VERACRUZ"	"VERACRUZ"	"Veracruz"	"91697"
"HSM9K0502511"	"HENDRICKSON SPRING MÉXICO S. DE R.L. DE C.V."	336330	"Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices."	"Automotriz"	"9K"	"Produccion de partes para el sistema de suspension y direccion"	"PRODUCCIÓN DE PARTES PARA EL SISTEMA DE SUSPENSIÓN Y DIRECCIÓN (SI INCLUYE PROCESOS TÉRMIC"				28.68925	-100.52168	"RASSINI S.A. DE C.V."	"801"		"NICOLÁS BRAVO"	"PIEDRAS NEGRAS"	"COAHUILA"	"Piedras Negras"	"26030"
"HST7X2111411"	"HERRAMIENTAS STANLEY S.A. DE C.V."	332999	"Fabricación de otros productos metálicos."	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"MANUFACTURAS DE HERRAMIENTAS"	"ZONA INDUSTRIAL NORTE"			"19°2'58"""	"98°13'13"""	"KM 124 AUTOPISTA MEXICO PUEBLA"	"SN"	"SN"	"ZONA INDUSTRIAL NORTE"	"PUEBLA"	"PUEBLA"	"Puebla"	"72030"
"HTO6B0900211"	"COMPACIA HULERA TORNEL S.A. DE C.V.   PLANTA No. 2"	326211	"Fabricación de llantas y cámaras."	"Automotriz"	"6B"	"Produccion de llantas y camaras nuevas"	"FABRICACIÓN DE LLANTAS Y PRODUCTOS DE HULE"	"SANTA CRUZ ACAYUCAN"			19.4765	-99.19384	"AV. SANTA LUCIA"	"311"		"SANTA CRUZ ACAYUCAN"		"DISTRITO FEDERAL"	"Azcapotzalco"	"02770"
"HTO6B0900213"	"COMPAÑIA HULERA TORNEL S.A. DE C.V.       PLANTA No.3"	326211	"Fabricación de llantas y cámaras."	"Automotriz"	"6B"	"Produccion de llantas y camaras nuevas"	"PRODUCCIÓN DE CUERDA AHULADA PARA LLANTA"	"FRACCIONAMIENTO INDUSTRIAL SAN ANTONIO"	0	0	19.47699	-99.19551	"NUEVA SANTO DOMINGO"	"110"		"FRACCIONAMIENTO INDUSTRIAL SAN ANTONIO"		"DISTRITO FEDERAL"	"Azcapotzalco"	"02760"
"HTO6B0901611"	"COMPACIA HULERA TORNEL S.A. DE C.V. PLANTA 5"	326211	"Fabricación de llantas y cámaras."	"Automotriz"	"6B"	"Produccion de llantas y camaras nuevas"	"FABRICACIÓN DE LLANTAS Y PRODUCTOS DE HULE"				19.45773	-99.19899	"LAGO AULLAGAS"	"60"		"TORRE BLANCA"		"DISTRITO FEDERAL"	"Miguel Hidalgo"	"11280"
"HTO6B1510911"	"COMPACIA HULERA TORNEL S.A DE C.V. PLANTA 4"	326211	"Fabricación de llantas y cámaras."	"Automotriz"	"6B"	"Produccion de llantas y camaras nuevas"	"FABRICACION DE LLANTAS Y PRODUCTOS DE HULE"	"PARQUE INDUSTRIAL CARTAGENA"			"19°7'0"""	"89°10'28"""	"VIA JOSE LOPEZ PORTILLO"	"85"		"SAN FRANCISCO CHILPAN"	"TULTITLAN DE MARIANO ESCOBEDO"	"MEXICO"	"Tultitlan"	"54940"
"HUL6D1901811"	"Hultek S. A. de C.V"	326290	"Fabricación de otros productos de hule."	"Quimica"	"6D"	"Fabricacion de articulos y productos de hule"	"Fabricacion de Productos de Hule"	"Parque Industrial Mitras"			"25º48'26"""	"100º34'45"""	"Cobre"	"9361"				"NUEVO LEON"	"Garcia"	"66000"
"HYL7I1904611"	"HYLSA S.A. DE C.V. DIVISION ACEROS PLANOS"	331111	"Complejos siderúrgicos."	"Metalurgica (incluye la siderurgica)"	"7I"	"Laminacion secundaria de hierro y acero"	"LAMINACIÓN SECUNDARIA DE HIERRO Y ACERO (SÓLO INCLUYE PRODUCTOS OBTENIDOS MEDIANTE PROCESO"		0	0	"25º43'19"""	"100º18'11.3"""	"Av. Los Angeles"	"325 Ote."		"NA"		"NUEVO LEON"	"San Nicolas de los Garza"	"66452"
"HYU5W3105011"	"HIDROGENADORA YUCATECA S.A. DE C.V."	325610	"Fabricación de jabones, limpiadores y dentífricos."	"Quimica"	"5W"	"Produccion de jabones y detergentes"	"ELABORACION DE JABONES"				"0°0'0"""	"0°0'0"""	"63-C"	"198"		"CORTES SARMIENTO"	"MERIDA"	"YUCATAN"	"Merida"	"97000"
"HYUMC3105011"	"HIDROGENADORA YUCATECA S.A. DE C.V."	311222	"Elaboración de aceites y grasas vegetales comestibles."	"Quimica"	"MC"	"Fabricacion de aceites y grasas alimenticias"	"PRODUCCIÓN DE ACEITES Y GRASAS COMESTIBLES"	"CUIDAD INDUSTRIAL FELIPE CARRILLO PUERTO"			"20°55'48"""	"0.89°40'52"""	"17"	"409 A"		"CIUDAD INDUSTRIAL"	"MERIDA"	"YUCATAN"	"Merida"	"97288"
"IAIQ71505411"	"INGENIERIA AMBIENTAL INTEGRAL, S.A. DE C.V."	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Tratamiento de residuos peligrosos"	"M1"	"Otros tratamientos a residuos peligrosos"	"RECOLECCION, TRANSPORTE, ACOPIO Y MANEJO DE MATERIALES PELIGROSOS"				"19°13'30"""	"0.99°33'4"""	"CAMINO ANCHO"	"SN."		"ALVARO OBREGON"	"METEPEC"	"MEXICO"	"Metepec"	"52144"
"IAL5I1901811"	"INDUSTRIA DEL ALCALI S.A. DE C.V."	325180	"Fabricación de otros productos químicos básicos inorgánicos."	"Quimica"	"5I"	"Produccion de acidos, bases y sales inorganicas"	"FABRICACION - VENTA DE PRODUCTOS QUIMICOS BASICOS INORGANICOS"	"CORREDOR INDUSTRIAL GARCIA"			"25º46'10.15"""	"100º32'55.55"""	"CARRETERA A GARCIA KM. 9"	"SN"		"NA"	"GARCIA"	"NUEVO LEON"	"Garcia"	"66000"
"IAP2G2403611"	"Ingenio Alianza Popular, S.A. de C.V."	311311	"Elaboración de azúcar de caña."	"Alimenticio y/o de consumo humano"	"2G"	"Ingenios azucareros"	"Elaboración de azúcar estándar y mieles incristalizables"				"21°57'40"""	"99°18'12"""	"DOMICILIO CONOCIDO S/N"	"SN"		"SN"	"TAMBACA"	"SAN LUIS POTOSI"	"Tamasopo"	"79730"
"IAR9M1000521"	"MOTORES Y APARATOS ELECTRICOS DE DURANGO S.A. DE C.V. PLANTA 2"	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACION DE PARTES PLASTICAS"	"CD. INDUSTRIAL"			"24°3'54"""	"0.104°36'32"""	"SELENIO"	"98"		"CD. INDUSTRIAL"	"DURANGO"	"DURANGO"	"Durango"	"34208"
"IAS9M0101111"	"INDUSTRIA DE ASIENTO SUPERIOR, S.A. DE C.V."	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN)."	"VALLE DE AGUASCALIENTES"			"21°57'47"""	"102°16'46"""	"CIRCUITO AGUASCALIENTES SUR"	"117"		"VALLE DE AGUASCALIENTES"	"SAN FRANCISCO DE LOS ROMO"	"AGUASCALIENTES"	"San Francisco de los Romo"	"20358"
"IAW9A1100711"	"INDUSTRIAS ACROS WHIRLPOOL S.A. DE C.V. PLANTA ERNA"	335220	"Fabricación de aparatos de línea blanca."	"Equipos y articulos electronicos, electricos y domesticos"	"9C"	"Produccion de lavadoras de ropa de uso domestico"	"Fabricación venta y servicio de aparatos eléctricos paral hogar lavadoras y refrigeradores"	"CORREDOR INDUSTRIAL"			"20°30'58"""	"100°51'33"""	"KM 280 CARRETERA PANAMERICANA"	"NA"	"NA"	"PREDIO LA PROVIDENCIA"	"CELAYA"	"GUANAJUATO"	"Celaya"	"38020"
"ICA7P0901111"	"INDUSTRIAS CAR S.A. DE C.V."	331420	"Laminación secundaria de cobre."	"Metalurgica (incluye la siderurgica)"	"7P"	"Laminacion de cobre y sus aleaciones"	"FABRICACIÓN DE ALAMBRES, SOLDADURAS, CINTAS Y SOLERAS EN COBRE Y SUS ALEACIONES"				"19°18'8"""	"99°2'22"""	"F.F.C.C. SAN RAFAEL ATLIXCO"	"3442"		"ZAPOTITLAN"		"DISTRITO FEDERAL"	"Tlahuac"	"13300"
"ICA8A1903911"	"INDUSTRIAS CAT, S.A. DE C.V."	332610	"Fabricación de alambre, productos de alambre y resortes."	"Articulos y productos metalicos"	"82"	"Produccion de alambre y productos de alambre"	"FABRICACION DE PRODUCTOS DE ALAMBRE"				"25º37'48.81"""	"100º16'48.16"""	"CERRO DE LAMPAZOS"	"1706"		"SIERRA VENTANA"	"MONTERREY"	"NUEVO LEON"	"Monterrey"	"64780"
"ICA8C1412011"	"INDUSTRIAS CABRERA, S.A. DE C.V."	333111	"Fabricación de maquinaria y equipo agrícola."	"Metalurgica (incluye la siderurgica)"	"8C"	"Produccion de maquinaria agricola y de ganaderia"	"FABRICACION DE IMPLEMENTOS AGRICOLAS"				"0°0'0"""	"0°0'0"""	"CARRETERA INTERNACIONAL A NOGALES"	"8500"		"SAN JUAN DE OCOTAN"		"JALISCO"	"Zapopan"	"45010"
"ICALV0502711"	"INGENIERIA Y CIENCIAS APLICADAS SA DE CV"	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Tratamiento de residuos peligrosos"	"LV"	"Tratamiento quimico de residuos peligrosos"	"TRATAMIENTO QUÍMICO DE RESIDUOS PELIGROSOS."	"PARQUE INDUSTRIAL RAMOS ARIZPE"			"25°33'36"""	"100°55'52"""	"AVENIDA INDUSTRIA AUTOMOTRIZ"	"3045"		"PARQUE INDUSTRIAL RAMOS ARIZPE"		"COAHUILA"	"Ramos Arizpe"	"25900"
"ICAND0900211"	"COMPACÍA INDUSTRIAL Y COMERCIAL DEL AGUA S.A DE C.V"	331520	"Moldeo por fundición de piezas metálicas no ferrosas."	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"FABRICACIÓN Y VENTA DE INSTRUMENTOS DE PRECISIÓN Y MEDICIÓN"	"PARQUE INDUSTRIAL VALLEJO"			"19°29'33"""	"99°9'59"""	"PONIENTE 134"	"779"		"iNDUSTRIAL VALLEJO"		"DISTRITO FEDERAL"	"Azcapotzalco"	"02300"
"ICAUA1901811"	"Industrializadora de Caliza sa de cv"	212311	"Minería de piedra caliza."	"Cemento y Cal"	"UA"	"Explotacion y produccion de materiales para la construccion"	"Explotacion de piedra caliza"	"Zona industrial"			"25°45'22"""	"100°20'51"""	"Libramiento Noreste km.9"	"NA"		"NA"	"Garcia"	"NUEVO LEON"	"Garcia"	"66000"
"ICAUA1904811"	"Industrializadora de Caliza SA de CV"	212311	"Minería de piedra caliza."	"Cemento y Cal"	"UA"	"Explotacion y produccion de materiales para la construccion"	"Explotacion procesamiento de piedra caliza"	"Zona industrial"			"25°45'22"""	"100°20'51"""	"Boulebard Luis Donaldo Colosio"	"km 6.3"		"NA"	"Santa Catarina"	"NUEVO LEON"	"Santa Catarina"	"66350"
"ICE6T0801911"	"INTERNACIONAL DE CERAMICA S.A.B. DE C.V. PLANTA 1"	327122	"Fabricación de azulejos y losetas no refractarias."	"Cemento y Cal"	"6T"	"Fabricacion de articulos y productos de ceramica, arcilla o similares"	"FABRICACION DE LOSETA ESMALTADA"				"28°37'50"""	"106°2'59"""	"AV. CARLOS PACHECO"	"7200"		"MADERA 65"	"CHIHUAHUA"	"CHIHUAHUA"	"Chihuahua"	"31060"
"ICE6T0801912"	"INTERNACIONAL DE CERAMICA S.A.B. DE C.V. PLANTA 5 Y 7"	327122	"Fabricación de azulejos y losetas no refractarias."	"Cemento y Cal"	"6T"	"Fabricacion de articulos y productos de ceramica, arcilla o similares"	"FABRICACION DE LOSETA CERAMICA"	"COMPLEJO INDUSTRIAL CHIHUAHUA"			"28°43'7"""	"106°6'19"""	"AV. ALEJANDRO DUMAS Y ESPUELAS DEL FFCC"	"SN"		"COMPLEJO INDUSTRIAL CHIHUAHUA"	"CHIHUAHUA"	"CHIHUAHUA"	"Chihuahua"	"31136"
"ICE6T0801913"	"INTERNACIONAL DE CERAMICA S.A.B DE C.V"	327122	"Fabricación de azulejos y losetas no refractarias."	"Cemento y Cal"	"6T"	"Fabricacion de articulos y productos de ceramica, arcilla o similares"	"FABRICACIÓN DE LOSETA CERAMICA"	"COMPLEJO INDUSTRIAL CHIHUAHUA"			"28°43'16"""	"106°6'21"""	"AV. ALEJANDRO DUMAS"	"NA"	"NA"	"COMPLEJO INDUSTRIAL CHIHUAHUA"	"CHIHUAHUA"	"CHIHUAHUA"	"Chihuahua"	"31136"
"ICE7T1307511"	"INDUSTRIAS CELAVIL, S.A. DE C.V."	332710	"Maquinado de piezas metálicas para maquinaria y equipo en general."	"Articulos y productos metalicos"	"8L"	"Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas"	"FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO."	"DESPOBLADO"			"19°58'0"""	"98°55'0"""	"CARRETERA MEXICO PACHUCA KM. 62 S/N"	"NA"		"NA"	"TOLCAYUCA"	"HIDALGO"	"Tolcayuca"	"43860"
"ICM301509911"	"INAMEX DE CERVEZA Y MALTA, S. A. DE C. V."	332710	"Maquinado de piezas metálicas para maquinaria y equipo en general."	"Articulos y productos metalicos"	"8L"	"Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas"	"FABRICAC.E INSTALAC.DE EQUIPO PARTES PARA MAQUINARIA Y BIENES DE CAPITAL PARA LA INDUSTRIA"				"19°26'46.55"""	"98°54'30.24"""	"CARRETERA LOS REYES TEXCOCO KM 13.3"	"KM 13.3"		"CUAUTLALPAN"	"CUAUTLALPAN"	"MEXICO"	"Texcoco"	"56259"
"IDA9M1403911"	"INDUSTRIA DISECADORA DE AUTOPARTES SA  DE CV."	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACION DE ACCESORIOS AUTOMOTRICES"	"ZONA INDUSTRIAL"			20.63767	-103.37031	"CALLE 2"	"2731"		"ZONA INDUSTRIAL"	"GUADALAJARA"	"JALISCO"	"Guadalajara"	"44940"
"IDELQ3003911"	"INDUSTRIAS DERIVADAS DEL ETILENO S.A. DE C.V"	325110	"Fabricación de petroquímicos básicos del gas natural y del petróleo refinado."	"Petroleo y petroquimica"	"LQ"	"Produccion de petroquimicos secundarios"	"PRODUCCIÓN DE PETROQUIMICOS SECUNDARIOS PRINCIPALMENTE ETILENGLICOLES  Y ETANOLAMINAS"	"PARQUE INDUSTRIAL PETROQUIMICO MORELOS"			"18°7'52"""	"94°22'17"""	"Km 4.2 BOULEVARD MORLEOS"	"S/N"		"PARQUE INDUSTRIAL PETROQUIMICO MORELOS"		"VERACRUZ"	"Coatzacoalcos"	"96400"
"IDEMB2111421"	"INDUSTRIAS DELTA S.A. DE C.V."	325999	"Fabricación de otros productos químicos."	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas"	"PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC"				"19°2'36"""	"98°11'50"""	"32 NORTE"	"207"		"SANTA BARBARA"	"PUEBLA"	"PUEBLA"	"Puebla"	"72380"
"IEAMI2800311"	"IBERDROLA ENERGIA ALTAMIRA S.A. DE C.V."	221110	"Generación, transmisión y distribución de energía eléctrica."	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN DE ENERGIA ELECTRICA"	"PUERTO INDUSTRIAL ALTAMIRA"			"22°25'55"""	"0.97°53'13"""	"BOULEVARD DE LOS RIOS KM 10.3"	"10.3"		"LOMAS DEL REAL"	"ALTAMIRA"	"TAMAULIPAS"	"Altamira"	"89600"
"IEMAD1903911"	"IBERDROLA ENERGÍA MONTERREY S.A. DE C.V. PLANTA DE COGENERACIÓN MONTERREY F T"	221110	"Generación, transmisión y distribución de energía eléctrica."	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN DE ENERGÍA ELÉCTRICA Y VAPOR"				"25º41'32"""	"100º19'08"""	"MIGUEL BARRAGÁN PTE"	"702"		"INDUSTRIAL"	"MONTERREY"	"NUEVO LEON"	"Monterrey"	"64440"
"IEMAD1904111"	"IBERDROLA ENERGIA MONTERREY CENTRAL DE CICLO COMBINADO DULCES NOMBRES"	221110	"Generación, transmisión y distribución de energía eléctrica."	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES)"				"25º43'03.82"""	"100º05'51.32"""	"KM 12.5 CARR. MONTERREY DULCES NOMBRES"	"NA"		"NA"	"PESQUERIA"	"NUEVO LEON"	"Pesqueria"	"66650"
"IEP6J1306911"	"INDUSTRIAL DE ESPUMAS PLASTICAS  S.A. DE C.V."	326140	"Fabricación de espumas y productos de poliestireno."	"Quimica"	"6J"	"Fabricacion de productos de espumas de poliestireno expandible"	"FABRICACIÓN DE PRODUCTOS DE ESPUMAS DE POLIESTIRENO EXPANDIBLE"	"CD INDUSTRIAL TIZAYUCA"			19.821	-98.96155	"EJE ORIENTE PONIENTE"	"MZ 7"	"LT 1"	"CD. IND. TIZAYUCA"	"TIZAYUCA"	"HIDALGO"	"Tizayuca"	"43800"
"IEPBC1900613"	"Industrias Electronicas Pacifico S.A. de C.V."	335930	"Fabricación de enchufes, contactos, fusibles y otros accesorios para instalaciones eléctricas."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Manufactura. Ensambe y reparación de productos electricos y similares"	"Parque Ind Apodaca Technology Park"	0	0	"25º47'25"""	"100º9'33"""	"Blvd. Apodaca"	"100"		"Parque Ind. Apodaca Technology Park"	"ND"	"NUEVO LEON"	"Apodaca"	"66600"
"IEQ362201411"	"INDUSTRIA ENVASADORA DE QUERÉTARO S.A. DE C.V."	312111	"Elaboración de refrescos y otras bebidas no alcohólicas."	"Bebidas y tabaco"	"36"	"Produccion de refrescos"	"ELABORACION DE BEBIDAS CARBONATADAS Y NO CARBONATADAS SIN ALCOHOL"				"20°37'45"""	"100°25'33"""	"AV. 5 DE FEBRERO"	"1323"		"OBRERA CARRILLO PUERTO"		"QUERETARO"	"Queretaro"	"76130"
"IETQS2403711"	"IBERDROLA ENERGÍA TAMAZUNCHALE S.A. DE C.V."	221110	"Generación, transmisión y distribución de energía eléctrica."	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN DE ENERGÍA ELÉCTRICA"				"21°18'16"""	"98°43'56"""	"PREDIO EL CLÉRIGO ENTRE TEPETATE Y CUIXC"	"SN"	"SN"	"ND"		"SAN LUIS POTOSI"	"Tamazunchale"	"79960"
"IFA5T0901611"	"INDUSTRIA FARMACEUTICA ANDROMACO S.A. DE C.V."	325412	"Fabricación de preparaciones farmacéuticas."	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"FRABRICACION DE MEDICAMENTOS O PRODUCTOS BIOLOGICOS PARA CONSUMO HUMANO"				"19°26'28"""	"0.99°12'8"""	"ADROMACO"	"104"		"AMPLIACION GRANADA"		"DISTRITO FEDERAL"	"Miguel Hidalgo"	"11520"
"IFF641510411"	"INTERNATIONAL FLAVORS & FRAGRANCES MEXICO S. DE R.L. DE C.V."	325999	"Fabricación de otros productos químicos."	"Quimica"	"64"	"Produccion de aceites esenciales"	"PRODUCCIÓN DE ACEITES ESENCIALES."	"FRACC. INDUSTRIAL SAN NICOLAS"			"19°32'59"""	"99°12'12"""	"SAN NICOLAS"	"5"		"FRACC. INDUSTRIAL SAN NICOLAS"		"MEXICO"	"Tlalnepantla de Baz"	"54030"
"IFH9M2802711"	"INDUSTRIAS FRONTERIZAS HI S.A DE C.V."	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN)."	"NUEVO LAREDO"			27.48151	-99.54443	"AVENIDA GENERAL MANUEL AVILA CAMACHO"	"MANZ 3"	"LOTES 8 Y 9"	"PARQUE IND. NUEVO LAREDO"		"TAMAULIPAS"	"Nuevo Laredo"	"88130"
"IFHLJ0100511"	"Industrial Fundidora Hidráulica S.A. de C.V."	331420	"Laminación secundaria de cobre."	"Metalurgica (incluye la siderurgica)"	"LJ"	"Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos"	"FUNDICIÓN DE CHATARRA DE FIERRO, DE ALUMINIO, DE BRONCE Y DE OTROS MATERIALES ME"	"Comunidad Los Arquitos"	1942600	2710439	"21°57'16.86"""	"102°21'17.66"""	"Carr. a Los Arquitos Km. 4"	"SN"			"Los Arquitos"	"AGUASCALIENTES"	"Jesus Maria"	"20996"
"IFMMB3003911"	"INNOPHOS FOSFATADOS DE MEXICO S. DE R.L. DE C.V."	325999	"Fabricación de otros productos químicos."	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas"	"PRODUCCIÓN DE ÁCIDOS BASES Y SALES INORGÁNICAS"	"COMPLEJO INDUSTRIAL PAJARITOS"			"18°7'39"""	"94°23'46"""	"AVENIDA 5 Y 12"	"NA"			"PAJARITOS"	"VERACRUZ"	"Coatzacoalcos"	"96380"
"IFT1I2201411"	"INDUSTRIAS FRIGUS THERME, S.A. DE C.V."	332910	"Fabricación de válvulas metálicas."	"Articulos y productos metalicos"	"87"	"Produccion de valvulas metalicas"	"FABRICACION Y COMERCIALIZA DE EQUIPOS PARA GAS VALVULAS PARA FLUIDO Y ARRENDAMIENTO"	"ZONA INDUSTRIAL BENITO JUAREZ"			"20°37'51"""	"100°25'13"""	"ACCESO II CALLE 2"	"48"	"NA"	"ZONA IND. BENITO JUAREZ"	"QUERÉTARO"	"QUERETARO"	"Queretaro"	"76120"
"IGD2T0200411"	"Industrial de Grasa y Derivados, S.A. de C.V."	311614	"Elaboración de manteca y otras grasas animales comestibles."	"Alimenticio y/o de consumo humano"	"UC"	"Produccion de sebo y harina de hueso y carne"	"Produccion de alimentos para animales"	"Zona Rural"	0	0	"32°28'29"""	"116°44'69"""	"Carretera Tijuana-Tecate"	"km 36"	"SN"		"El Carricito"	"BAJA CALIFORNIA"	"Tijuana"	"22680"
