"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA 
UTM X"	"COORDENADA 
UTM Y"	"LATITUD 
NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"GAL8A1403911"	"GALBER S.A. DE C.V."	326140	"Fabricación de espumas y productos de poliestireno."	"Quimica"	"6J"	"Fabricacion de productos de espumas de poliestireno expandible"	"FABRICACION DE PRODUCTOS QUIMICOS Y CAJAS DE POLIESTIRENO EXPANDIDO"	"ZONA INDUSTRIAL"			"20°38'11"""	"103°22'13"""	"CALLE 2"	"2711"		"ZONA INDUSTRIAL"	"GUADALAJARA"	"JALISCO"	"Guadalajara"	"44940"
"GAL8A1409711"	"GALVATEK S.A. DE C.V."	332810	"Recubrimientos y terminados metálicos."	"Quimica"	"8A"	"Galvanoplastia"	"GALVANIZADO POR INMERSION EN CALIENTE"	"CONDOMINIO INDUSTRIAL SANTA CRUZ DE LAS FLORES"			"20°28'37"""	"103°30'36"""	"AV. PRIVADA DE LAS FLORES"	"53"		"SANTA CRUZ DE LAS FLORES"	"TLAJOMULCO DE ZÚÑIGA"	"JALISCO"	"Tlajomulco de Zuniga"	"45640"
"GAL8A1510411"	"GALVANOLYTE S.A. DE C.V."	332810	"Recubrimientos y terminados metálicos."	"Quimica"	"8A"	"Galvanoplastia"	"GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA)."				"19°31'59"""	"99°9'36"""	"Felipe Angeles"	"53"		"san lucas patoni"		"MEXICO"	"Tlalnepantla de Baz"	"54100"
"GAL8A1900611"	"GALVASID, S.A. DE C.V."	332810	"Recubrimientos y terminados metálicos."	"Quimica"	"8A"	"Galvanoplastia"	"GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA)."				"25°45'49"""	"100°12'1"""	"BLVD. CARLOS SALINAS DE GORTARI KM 10"	"SN"		"NA"		"NUEVO LEON"	"Apodaca"	"66600"
"GAL8A2201421"	"GALNIK S.A. DE C.V."	332810	"Recubrimientos y terminados metálicos."	"Quimica"	"8A"	"Galvanoplastia"	"GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA)."	"PARQUE INDUSTRIAL BENITO JUAREZ"			"20°39'10"""	"100°25'16"""	"AV DE LA LUZ"	"24"	"17"	"CONJUNTO INDUSTRIAL"	"QUERETARO"	"QUERETARO"	"Queretaro"	"76120"
"GAP7T2902511"	"GARCIA PRISCO OSCAR"	331510	"Moldeo por fundición de piezas de hierro y acero."	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO."				"19°6'59"""	"98°10'24"""	"5 DE FEBRERO"	"1"		"BARRIO SAN BARTOLOME"	"SAN PABLO DEL MONTE"	"TLAXCALA"	"San Pablo del Monte"	"90970"
"GAR5H0900211"	"Gardhal, S.A."	325190	"Fabricación de otros productos químicos básicos orgánicos."	"Quimica"	"5H"	"Produccion de acidos organicos"	"FABRICACION DE PRODUCTOS QUÍMICOS PARA LA INDUSTRIA ALIMENTICIA"				"19°29'15"""	"99°10'24"""	"Cerrada Av. de las Granjas"	"65"		"El jaguey"		"DISTRITO FEDERAL"	"Azcapotzalco"	"02519"
"GASKE0500411"	"GRUPO ANTOLIN SALTILLO S.DE R.L DE C.V."	811111	"Reparación mecánica en general de automóviles y camiones."	"Otros"	"KE"	"Reparacion y mantenimiento automotriz"	"FABRICACION DE OTRAS PARTES PARA VEHICULOS AUTOMOTORES"	"PARQUE INDUSTRIAL ARTEAGA"			"25°26'48"""	"100°53'18"""	"DR.JESUS VLADEZ SANCHEZ"	"SN"	"INT. A"	"PARQUE INDUSTRIAL ARTEAGA"	"ARTEAGA"	"COAHUILA"	"Arteaga"	"25350"
"GAS2G3009711"	"GRUPO AZUCARERO SAN PEDRO S.A. DE C.V."	311311	"Elaboración de azúcar de caña."	"Alimenticio y/o de consumo humano"	"2G"	"Ingenios azucareros"	"PRODUCCION DE AZUCAR ESTANDAR"	"A LAS AFUERAS DEL POBLADO"			"18°36'40"""	"95°31'44"""	"CAMINO VECINAL LERDO SALTABARRANCA"	"SN"			"LERDO DE TEJADA"	"VERACRUZ"	"Lerdo de Tejada"	"95282"
"GAT8A1501311"	"GALVANIZADORA ATIZAPAN, S.A. DE C.V."	332810	"Recubrimientos y terminados metálicos."	"Quimica"	"8A"	"Galvanoplastia"	"GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA)."				"19°57'59"""	"99°21'59"""	"COATLICUE"	"5"		"SAN MIGUEL XOCHIMANGA"	"ATIZAPAN"	"MEXICO"	"Atizapan de Zaragoza"	"52927"
"GAUEE0503011"	"GALO AUTOMOTRIZ S.A. DE C.V."	811111	"Reparación mecánica en general de automóviles y camiones."	"Otros"	"KE"	"Reparacion y mantenimiento automotriz"	"COMPRA VENTA DE VEHICULOS SERVICIOS DE MANTENIMIENTO Y VENTA DE REFACCIONES"				"25°25'46"""	"100°59'51"""	"ALLENDE"	"944"		"ZONA CENTRO"	"SALTILLO"	"COAHUILA"	"Saltillo"	"25000"
"GAUEE1000711"	"GUTIERREZ AUTOMOTORES S.A.D E C.V."	811111	"Reparación mecánica en general de automóviles y camiones."	"Otros"	"EE"	"Centros distribuidores de autotransportes"	"COMPRA-VENTA Y MANTENIMIENTO MECANICO DE AUTOMOVILES AUTOMOTORES"				"25°33'8"""	"103°29'45"""	"BLVD. MIGUEL ALEMAN"	"400"	"PTE."	"CENTRO"	"GOMEZ PALACIO"	"DURANGO"	"Gomez Palacio"	"35000"
"GBM5N0502711"	"GRUPO BIOQUIMICO MEXICANO S. A. DE C. V."	325310	"Fabricación de fertilizantes."	"Quimica"	"5N"	"Produccion de fertilizantes quimicos"	"PRODUCCIÓN  DE FERTILIZANTES QUÍMICOS (SÓLO INCLUYE SU PRODUCCIÓN MEDIANTE REACCIONES QUÍM"	"Parque Industrial Ramos Arizpe"			"25°33'28"""	"100°55'30"""	"Carretera Saltillo  Monterrey Km. 15.5"	"Km 15.5"		"Parque Industrial Ramos Arizpe"	"Ramos Arizpe"	"COAHUILA"	"Ramos Arizpe"	"25900"
"GBW5Y0900711"	"GBW PRODUCTOS GRAFICOS S.A. DE C.V."	325910	"Fabricación de tintas para impresión."	"Pinturas y tintas"	"5Y"	"Produccion de tintas para impresion y escritura"	"PRODUCCIÓN DE TINTAS PARA IMPRESIÓN Y ESCRITURA."				"19°21'56"""	"99°4'49"""	"MAJADITAS"	"70"		"GUADALUPE DEL MORAL"		"DISTRITO FEDERAL"	"Gustavo A. Madero"	"09300"
"GCA912604311"	"GRUPO CHAMBARLAIN S. DE R.L. DE C.V. DEPTO DE MOLDEO"	326199	"Fabricación de otros productos de plástico sin reforzamiento."	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"FABRICACION DE PIEZAS DE PLASTICO"	"Colonia las Granjas"			"31°21'48"""	"110°56'13"""	"Blvd. Luis Donaldo Colosio M."	"SN"		"las Granjas"	"Nogales"	"SONORA"	"Nogales"	"84065"
"GCA942604311"	"Grupo Chamberlain S. de R.L. de C.V."	334220	"Fabricación de equipo de transmisión y recepción de señales de radio y televisión, y equipo de comunicación inalámbrico."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Fabricación de Abridores de Puertas para Garage"	"otros"			"31°17'57"""	"110°57'5"""	"Boulevard Luis Donaldo Colosio M."	"1891"		"Obrera"		"SONORA"	"Nogales"	"84080"
"GCELQ3003911"	"Grupo Celanese S. de R.L. de C.V. Complejo Cangrejera"	325110	"Fabricación de petroquímicos básicos del gas natural y del petróleo refinado."	"Petroleo y petroquimica"	"LQ"	"Produccion de petroquimicos secundarios"	"Fabricación de petroquímicos secundarios"	"Cangrejera"			"18°4'8"""	"94°22'0"""	"Carretera Coatzacoalcos Villahermosa"	"Km. 12.3"	"NA"	"LA CANGREJERA"	"Coatzacoalcos"	"VERACRUZ"	"Coatzacoalcos"	"96400"
"GCELQ3003921"	"GRUPO CELANESE, S. DE R. L. DE C. V."	486990	"Transporte por ductos de otros productos, excepto de productos refinados del petróleo."	"Petroleo y petroquimica"	"N4"	"Transportacion por ductos de petroquimicos"	"Almacenamiento y Bombeo de Productos Petroquímicos"				"18°6'2"""	"94°23'0"""	"INTERIOR DEL RECINTO FISCAL AUTORIZADO"	"SN"		"RECINTO FISCAL AUTORIZADO"	"COATZACOALCOS"	"VERACRUZ"	"Coatzacoalcos"	"96400"
"GCEUA0803712"	"GCC Cemento S.A. de C.V. Planta Juárez Unidad de Agregados"	212329	"Minería de otras arcillas y de otros minerales refractarios."	"Cemento y Cal"	"UA"	"Explotacion y produccion de materiales para la construccion"	"Elaboración de agregados y otros materiales de construcción"				"31°38'49"""	"106°29'22"""	"5 KM. AL PONIENTE DEL AEROPUERTO FEDERAL"	"NA"		"CEMENTERA"	"CIUDAD JUAREZ"	"CHIHUAHUA"	"Juarez"	"32000"
"GCE5S1406611"	"GRUPO CELANESE, S. DE R.L. DE C.V."	325220	"Fabricación de fibras químicas."	"Quimica"	"5S"	"Produccion de fibras y filamentos sinteticos y artificiales"	"PRODUCCIÓN DE FIBRAS Y FILAMENTOS SINTÉTICOS Y ARTIFICIALES (SÓLO SI  INVOLUCRA REACCIÓN Q"	"Pie de carretera"			"20°21'12"""	"102°47'31"""	"Km. 78.5 Carretera Guadalajara - La Barc"	"n.a."		"Cuitzeo"		"JALISCO"	"Poncitlan"	"45965"
"GCE6D0901611"	"GRUPO CEGAPI, S.A. DE C.V."	326290	"Fabricación de otros productos de hule."	"Quimica"	"6D"	"Fabricacion de articulos y productos de hule"	"PRODUCCIÓN DE ARTÍCULOS DE HULE (SÓLO SI SE ELABORA EL HULE)."				"19°26'54"""	"99°10'40"""	"LAGO XOCHIMILCO"	"47"		"ANAHUAC"		"DISTRITO FEDERAL"	"Miguel Hidalgo"	"11320"
"GCE730801911"	"GCC CEMENTO S.A. DE C.V."	327310	"Fabricación de cemento y productos a base de cemento en plantas integradas."	"Cemento y Cal"	"73"	"Produccion de cemento"	"Elaboración y fabricacion de Cemento"	"Parque Industrial de Nombre de Dios"			"28°41'12"""	"106°5'14"""	"Vicente Suárez y Sexta"	"sin numero"		"Nombre de Dios"	"Chihuahua"	"CHIHUAHUA"	"Chihuahua"	"31110"
"GCE730803711"	"GCC CEMENTO S.A. DE C.V. PLANTA SAMALAYUCA"	327310	"Fabricación de cemento y productos a base de cemento en plantas integradas."	"Cemento y Cal"	"73"	"Produccion de cemento"	"PRODUCCIÓN DE CEMENTO"				"31°24'52"""	"106°26'57"""	"Km. 332 Carretera 45"	"SN"		"NA"	"Ciudad Juárez"	"CHIHUAHUA"	"Juarez"	"32730"
"GCE730803712"	"GCC CEMENTO S.A. DE C.V. PLANTA JUAREZ"	327310	"Fabricación de cemento y productos a base de cemento en plantas integradas."	"Cemento y Cal"	"73"	"Produccion de cemento"	"FABRICACION DE CEMENTO HIDRAULICO Y MEZCLAS SECAS PARA CONSTRUCCION"				"31°39'27"""	"106°28'44"""	"5. KM AL PONIENTE DEL AEROPUERTO FEDERAL"	"SN"		"CEMENTERA"	"CIUDAD JUAREZ"	"CHIHUAHUA"	"Juarez"	"32000"
"GCIMI0803711"	"GASODUCTOS DE CHIHUAHUA S. DE R.L. DE C.V."	486210	"Transporte de gas natural por ductos."	"Petroleo y petroquimica"	"MI"	"Transportacion por ductos de gas natural y otros tipos de gases"	"SISTEMA DE TRANSPORTE DE GAS NATURAL"	"Terreno ejidal sin poblacion"			"31°27'16"""	"106°27'41"""	"Carretera Panamericana Km 332"	"NA"		"Terreno ejidal sin poblacion"	"Gloria a Dios Ejido Ojo de la casa"	"CHIHUAHUA"	"Juarez"	"32000"
"GCJ5E0900711"	"GRAFICAS CORONA JE S.A. DE C.V."	511191	"Edición de otros materiales."	"Otros"	"5E"	"Edicion, Encuadernacion y/o impresion"	"IMPRESIONES GRAFICAS EN DIVERSOS MATERIALES"				"19°21'59"""	"99°6'23"""	"CALLE 8"	"195"		"GRANJAS DE SAN ANTONIO"		"DISTRITO FEDERAL"	"Iztapalapa"	"09070"
"GCMBJ300861B"	"GRANJAS CARROLL DE MEXICO, S. DE R.L. DE  C.V. -SITIO 4-3"	112212	"Explotación de porcinos en traspatio."	"Alimenticio y/o de consumo humano"	"BJ"	"Incubacion, cria y engorda de animales para consumo alimenticio"	"CRIANZA DE LECHONES PARA ENGORDA O SACRIFICIO"				"19°34'21"""	"97°19'47"""	"LOTE 437 DEL PREDIO EL PALMAR"	"1"		"UBICADO EN EL POBLADO EL DEL RINCON CONG"	"JALACINGO"	"VERACRUZ"	"Jalacingo"	"93670"
"GCMBJ300861C"	"GRANJAS CARROLL DE MEXICO, S. DE R.L. DE  C.V. -SITIO 5-1"	112212	"Explotación de porcinos en traspatio."	"Alimenticio y/o de consumo humano"	"BJ"	"Incubacion, cria y engorda de animales para consumo alimenticio"	"CRIANZA DE LECHONES PARA ENGORDA O SACRIFICIO"				"19°36'17"""	"97°19'47"""	"LOTE 441, DEL PREDIO VESANA DEL LINDERO"	"1"		"CONGREGACION ORILLA DEL MONTE"	"JALACINGO"	"VERACRUZ"	"Jalacingo"	"93670"
"GCMBJ300861D"	"GRANJAS CARROLL DE MEXICO, S. DE R.L. DE  C.V. -SITIO 5-2"	112212	"Explotación de porcinos en traspatio."	"Alimenticio y/o de consumo humano"	"BJ"	"Incubacion, cria y engorda de animales para consumo alimenticio"	"CRIANZA DE LECHONES PARA ENGORDA O SACRIFICIO"				"19°36'17"""	"97°19'17"""	"LOTE 320"	"1"		"DE ORILLA DEL MONTE"	"JALACINGO"	"VERACRUZ"	"Jalacingo"	"93670"
"GCMBJ300861E"	"GRANJAS CARROLL DE MEXICO, S. DE R.L. DE  C.V. SITIO 5-3"	112212	"Explotación de porcinos en traspatio."	"Alimenticio y/o de consumo humano"	"BJ"	"Incubacion, cria y engorda de animales para consumo alimenticio"	"CRIANZA DE LECHONES PARA ENGORDA O SACRIFICIO"				"19°36'45"""	"97°20'22"""	"LOTE 208,DEL PREDIO EL PALMAR CAMINO A O"	"1"		"DE LA CONGREGACION DE ORILLA DEL MONTE"	"JALACINGO"	"VERACRUZ"	"Xalapa"	"93670"
"GCMBJ300861H"	"GRANJAS CARROLL DE MEXICO, S. DE R.L. DE  C.V. -SITIO 16-1"	112212	"Explotación de porcinos en traspatio."	"Alimenticio y/o de consumo humano"	"BJ"	"Incubacion, cria y engorda de animales para consumo alimenticio"	"CRIANZA DE LECHONES PARA ENGORDA O SACRIFICIO"				"19°37'39"""	"97°18'32"""	"PREDIO TLAXCANTENO,UBICADO EN EL FRIJOL"	"1"		"ORILLA DEL MONTE"	"JALACINGO"	"VERACRUZ"	"Jalacingo"	"93670"
"GCMBJ300861K"	"GRANJAS CARROLL DE MEXICO, S. DE R.L. DE  C.V. -SITIO 16-3C"	112212	"Explotación de porcinos en traspatio."	"Alimenticio y/o de consumo humano"	"BJ"	"Incubacion, cria y engorda de animales para consumo alimenticio"	"CRIANZA DE LECHONES PARA ENGORDA O SACRIFICIO"				"19°36'55"""	"97°18'33"""	"LOTE 227 Y 911, PREDIO TLAXCANTENO"	"1"		"DE LA CONGREGACION DE ORILLA DEL MONTE"	"JALACINGO"	"VERACRUZ"	"Jalacingo"	"93670"
"GCMBJ300861L"	"GRANJAS CARROLL DE MEXICO, S. DE R.L. DE  C.V.  -SITIO 16-3D"	112212	"Explotación de porcinos en traspatio."	"Alimenticio y/o de consumo humano"	"BJ"	"Incubacion, cria y engorda de animales para consumo alimenticio"	"CRIANZA DE LECHONES PARA ENGORDA O SACRIFICIO"				"19°36'39"""	"97°18'56"""	"LOTE  703 DEL PREDIO TLAXCANTENO"	"1"		"DE LA CONGREGACION DE ORILLA DEL MONTE"	"JALACINGO"	"VERACRUZ"	"Jalacingo"	"93670"
"GCMBJ300861N"	"GRANJAS CARROLL DE MEXICO, S. DE R.L. DE  C.V. SITIO 16-3F"	112212	"Explotación de porcinos en traspatio."	"Alimenticio y/o de consumo humano"	"BJ"	"Incubacion, cria y engorda de animales para consumo alimenticio"	"CRIANZA DE LECHONES PARA ENGORDA O SACRIFICIO"				"19°38'10"""	"97°18'50"""	"PREDIO EL SABINO CAMINO FRIJOL COLORADO"	"1"		"DE LA CONGREGACION DE ORILLA DEL MONTE"	"JALACINGO"	"VERACRUZ"	"Jalacingo"	"93670"
"GCMBJ300861O"	"GRANJAS CARROLL DE MEXICO S. DE R.L. DE C.V."	112212	"Explotación de porcinos en traspatio."	"Alimenticio y/o de consumo humano"	"BJ"	"Incubacion, cria y engorda de animales para consumo alimenticio"	"CRIA Y ENGORDA DE CERDOS EN GRANJA"				"19°35'41"""	"97°19'15"""	"LOTE 172"	"1"		"PREDIO DEL LLANO TEHUSTOCAN"	"JALACINGO"	"VERACRUZ"	"Jalacingo"	"91270"
"GCMBJ3008616"	"GRANJAS CARROLL DE MEXICO, S. DE R.L. DE  C.V.  -SITIO 1-2B"	112212	"Explotación de porcinos en traspatio."	"Alimenticio y/o de consumo humano"	"BJ"	"Incubacion, cria y engorda de animales para consumo alimenticio"	"CRIANZA DE LECHONES PARA ENGORDA O SACRIFICIO"				"19°37'4"""	"97°16'40"""	"LOTE 897"	"1"		"CONGREGACION ORILLA DEL MONTE"	"JALACINGO"	"VERACRUZ"	"Jalacingo"	"93660"
"GCMBJ3008617"	"GRANJAS CARROLL DE MEXICO, S. DE R.L. DE  C.V. -SITIO 1-3B"	112212	"Explotación de porcinos en traspatio."	"Alimenticio y/o de consumo humano"	"BJ"	"Incubacion, cria y engorda de animales para consumo alimenticio"	"CRIANZA DE LECHONES PARA ENGORDA O SACRIFICIO"				"19°35'31"""	"97°17'35"""	"LOTE 598 DEL PREDIO LLANO DE PEROTE"	"1"		"PEROTE LOMA.LARGA"	"JALACINGO"	"VERACRUZ"	"Jalacingo"	"93700"
"GCMBJ3008618"	"GRANJAS CARROLL DE MEXICO, S. DE R.L. DE  C.V. -SITIO 3-1/4-1"	112212	"Explotación de porcinos en traspatio."	"Alimenticio y/o de consumo humano"	"BJ"	"Incubacion, cria y engorda de animales para consumo alimenticio"	"CRIANZA DE LECHONES PARA ENGORDA O SACRIFICIO"				"19°35'34"""	"97°18'30"""	"LOTE 357, DE LA CONGREGACION"	"1"		"LOMA LARGA-ORILLA DEL MONTE"	"JALACINGO"	"VERACRUZ"	"Jalacingo"	"93660"
"GCMBJ3012818"	"GRANJAS CARROLL DE MEXICO, S. DE R.L. DE  C.V. -SITIO 1-2A"	112212	"Explotación de porcinos en traspatio."	"Alimenticio y/o de consumo humano"	"BJ"	"Incubacion, cria y engorda de animales para consumo alimenticio"	"CRIANZA DE LECHONES PARA ENGORDA O SACRIFICIO"				"19°35'6"""	"97°17'12"""	"LOTE 692 DEL PREDIO TAHUIXTOCAN"	"1"		"CAMINO PEROTE-HUMEROS"	"PEROTE"	"VERACRUZ"	"Perote"	"91270"
"GCM2W3012812"	"GRANJAS CARROLL DE MEXICO S. DE R.L. DE C.V."	311110	"Elaboración de alimentos para animales."	"Otros"	"2W"	"Produccion de alimentos para animales"	"FABRICACIÓN DE ALIMENTO BALANCEADO PARA CERDOS EXCLUSIVO PARA AUTOCONSUMO"				"19°30'54"""	"97°19'47"""	"CARRETERA FEDERAL 140 PUEBLA XALAPA"	"KM 91"		"N.A."	"SAN ANTONIO EL LIMON TOTALCO"	"VERACRUZ"	"Perote"	"91282"
"GCM7N2903111"	"General Cable de México S.A de C.V"	331411	"Fundición y refinación de cobre."	"Metalurgica (incluye la siderurgica)"	"7N"	"Afinacion y refinacion de cobre"	"Afinación y refinación de cobre y alumino, así como sus aleaciones, fundición y extrusuón."	"Cd. Industrial Xicohtencatl,Tetla"			"19°29'30"""	"98°3'25"""	"Boulevard Emilio Sánchez Piedras"	"208"		"Industrial Xicohtencatl"	"Morelos"	"TLAXCALA"	"Tetla de la Solidaridad"	"90434"
"GCM921903911"	"GE COMMERCIAL MATERIALS S de RL de CV"	335110	"Fabricación de focos."	"Equipos y articulos electronicos, electricos y domesticos"	"92"	"Produccion de focos y tubos de iluminacion"	"FABRICACION DE LAMPARAS Y FOCOS PARA TODO USO"	"COLONIA INDUSTRIAL BENITO JUAREZ"			"25°42'23"""	"100°16'10"""	"AVE. CHURUBUSCO"	"3900"		"INDUSTRIAL BENITO JUAREZ"	"MONTERREY"	"NUEVO LEON"	"Monterrey"	"64517"
"GCOBD1510911"	"GRUPO COLLADO SA DE CV."	332710	"Maquinado de piezas metálicas para maquinaria y equipo en general."	"Articulos y productos metalicos"	"86"	"Fabricacion de articulos maquinados"	"FABRICACION DE TUBERIA,ACERLOSA,COMPRA Y VENTA Y DISTRIBUCION DE VIGA."	"PARQUE INDUSTRIAL CARTAGENA"			"19°59'5"""	"99°15'49"""	"AVENIDA HIDALGO"	"96"		"PARQUE INDUSTRIAL CARTAGENA"		"MEXICO"	"Tultitlan"	"54918"
"GCO2111400088"	"GRUPO CONVERMEX S A DE C V"	326199	"Fabricación de otros productos de plástico sin reforzamiento."	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"FABRICACIÓN  DE OTROS PRODUCTOS DE PLÁSTICO"	"ZONA INDUSTRIAL ORIENTE"			"19°3'31"""	"98°9'19"""	"ENTRONQUE"	"25"		"ZONA INDUSTRIAL ORIENTE"	"PUEBLA"	"PUEBLA"	"Puebla"	"72300"
"GCO5E1506211"	"AG CONVERTIDORA SA DE CV"	323119	"Impresión de formas continuas y otros impresos."	"Otros"	"5E"	"Edicion, Encuadernacion y/o impresion"	"IMPRESION DE PELICULA PLASTICA"	"PARQUE INDUSTRIAL OCOYOACAC"			"19°16'25"""	"99°28'46"""	"AV. DEL RIO OCOYOACAC"	"603"		"ZONA INDUSTRIAL OCOYOACAC"	"OCOYOACAC"	"MEXICO"	"Ocoyoacac"	"52740"
"GCO5U1510111"	"Grace Container S.A. de C.V."	325510	"Fabricación de pinturas y recubrimientos."	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"Fabricación de barnices esmaltes  plastisoles y compuestos para la construcción"	"Parque Santiago Tianguistenco"			"19°10'8"""	"99°28'1"""	"Isidro Fabela SN"	"SN"		"NA"	"Santiago Tianguistenco"	"MEXICO"	"Tianguistenco"	"52600"
"GCP561509311"	"GRUPO CORPORATIVO PAPELERA S.A. DE C.V."	322122	"Fabricación de papel a partir de pulpa."	"Celulosa y papel"	"56"	"Produccion de papel"	"PRODUCCIÓN DE PAPEL."				"19°34'21"""	"98°49'9"""	"Prolongación Xolaltenco"	"SN"		"BARRIO LA COLUMNA"	"TEPETLAOXTOC"	"MEXICO"	"Tepetlaoxtoc"	"56070"
"GCX742107111"	"GRUPO CALERO DE XICOTEPEC S.A. DE C.V."	327410	"Fabricación de cal."	"Cemento y Cal"	"74"	"Produccion de cal"	"PRODUCCIÓN DE CAL."				"20°12'2"""	"98°2'39"""	"KM 2 CARR. MICHIUCA-NAUPAN"	"SN"		"SIN COLONIA"	"MICHIUCA"	"PUEBLA"	"Huauchinango"	"73165"
"GCY3I1103211"	"Grupo Comercial Yazbek S.A. de C.V."	315221	"Confección en serie de ropa interior y de dormir."	"Textiles, fibras e hilos"	"46"	"Confeccion de prendas de vestir"	"Compra, venta, importación, exportación, fabricación y maquila de prendas de vestir"	"NA"			"21°4'5"""	"100°30'16"""	"Carretera Federal No. 57 San Luis Potosí"	"NA"	"NA"	"NA"	"San José Iturbide"	"GUANAJUATO"	"San Jose Iturbide"	"37980"
"GDC9M1100711"	"GKN DRIVELINE CELAYA"	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE AUTOPARTES (INCLUYE PROCESOS TÉRMICOS)."	"CORREDOR INDUSTRIAL CELAYA SALAMANCA"			"20°31'12"""	"100°52'36"""	"CARRETERA PANAMERICANA"	"KM"	"284"		"CELAYA"	"GUANAJUATO"	"Celaya"	"38110"
"GDC9M1104411"	"GKN DRIVELINE CELAYA S.A DE C.V"	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN)."	"CORREDOR INDUSTRIAL SALAMANCA CELAYA"			"20°30'49"""	"100°56'51"""	"CARRETERA ALTERNA CELAYA VILLAGRAN KM 11"	"NA"	"NA"	"RANCHO EL PINTOR"	"VILLAGRÁN"	"GUANAJUATO"	"Villagran"	"38060"
"GDE3I2113211"	"GLOBAL DENIM S.A. DE C.V."	313210	"Fabricación de telas anchas de trama."	"Textiles, fibras e hilos"	"3I"	"Fabricacion de telas y sus productos"	"FABRICACION DE TELA MEZCLILLA"	"CORREDOR INDUSTRIAL QUETZALCOATL"			"19°4'39"""	"98°9'12"""	"CORREDOR INDUSTRIAL LOTE 2 MANZANA 2"	"2"	"2"	"CORREDOR INDUSTRIAL QUETZALCOATL"	"SAN BALTAZAR TEMAXCALAC"	"PUEBLA"	"San Martin Texmelucan"	"74129"
"GDE8A0901011"	"GALVANO DEPOSITOS, S.A. DE C.V."	332810	"Recubrimientos y terminados metálicos."	"Quimica"	"8A"	"Galvanoplastia"	"GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA)."				"19°25'1"""	"99°11'46"""	"PRIMERA CERRADA DE MINAS"	"31"		"LOMAS DE BECERRA"		"DISTRITO FEDERAL"	"Alvaro Obregon"	"03901"
"GDFSP0901211"	"GDF/SOBSE/PlLANTA DE ASFALTO DEL DISTRITO FEDERAL_PPTB PARRES"	212319	"Minería de otras piedras dimensionadas."	"Otros"	"SP"	"Exploraciones y explotaciones mineras"	"EXPLOTACIÓN Y TRITURACIÓN DE ROCA VOLCÁNICA"				"19°8'59"""	"99°11'59"""	"CARRETERA FEDERAL MÉXICO - CUERNAVACA"	"Km 38.171"		"PUEBLO DE PARRES"		"DISTRITO FEDERAL"	"Tlalpan"	"14900"
"GDF6A0900311"	"GDF/SOBSE/PLANTA DE ASFALTO DEL DISTRITO FEDERAL"	324120	"Fabricación de productos de asfalto."	"Petroleo y petroquimica"	"6A"	"Produccion de asfalto y sus mezclas para pavimentacion"	"PRODUCCIÓN DE MEZCLAS ASFÁLTICAS"				"19°18'49"""	"99°10'7"""	"Av. de la Imán"	"263"		"Ajusco"		"DISTRITO FEDERAL"	"Coyoacan"	"04300"
"GDM5E1510411"	"GIESECKE Y DEVRIENT DE MÉXICO S.A. DE C.V."	323119	"Impresión de formas continuas y otros impresos."	"Otros"	"5E"	"Edicion, Encuadernacion y/o impresion"	"MANUFACTURA DE IMPRESORA DE VALORES, PROCESAMIENTO DE LOS BIENES IMPRESOS"				"19°31'50"""	"99°10'44"""	"AV SANTA ROSA"	"11"		"LA JOYA IXTACALA"	"NA"	"MEXICO"	"Tlalnepantla de Baz"	"54160"
