"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA 
UTM X"	"COORDENADA 
UTM Y"	"LATITUD 
NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"HSM9K0502511"	"HENDRICKSON SPRING MEXICO S DE RL DE CV,"	"336330"	"Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices"	"Automotriz"	"9K"	"Produccion de partes para el sistema de suspension y direccion"	"FABRICACIÓN DE MUELLES AUTOMOTRICES"				"28°41'48"""	"100°33'38"""	"Calle AV. RASSINI"	"801 "	" "	"Colonia BRAVO"	"Piedras Negras"	"COAHUILA"	"Piedras Negras"	"26030"
"HSM9M0200111"	"HUTCHINSON SEAL DE MEXICO, S.A. DE C.V.,AEROESPACIAL Y AUTOMOTRIZ (ANTES P1,P2, STILLMAN)"	"326290"	"Fabricación de otros productos de hule"	"Quimica"	"6D"	"Fabricacion de articulos y productos de hule "	"FABRICACION DE PIEZAS DE HULE Y METAL PARA LA INDUSTRIA AERONAUTICA Y AUTOMOTRIZ"				"31°46'31"""	"116°35'8"""	"Calle PELICANOS"	"313 "	" "	"Colonia LOMAS DE SAN FERNANDO"	"Ensenada"	"BAJA CALIFORNIA"	"Ensenada"	"22785"
"HSM9M0200112"	"HUTCHINSON SEAL DE MEXICO, S.A. DE C.V.,HUTCHINSON SEAL DE MEXICO"	"325212"	"Fabricación de hules sintéticos"	"Quimica"	"5R"	"Produccion de hule sintetico"	"Fabricación de hule por procesos de mezclado"				"31°47'1"""	"116°35'21"""	"Calle PASEO DE TODOS LOS SANTOS"	"238 "	" "	"Colonia CHAPULTEPEC"	"Ensenada"	"BAJA CALIFORNIA"	"Ensenada"	"22785"
"HST7X2111411"	"HERRAMIENTAS STANLEY, S.A. DE C.V.,HERRAMIENTAS STANLEY, S.A DE C.V."	"332211"	"Fabricación de herramientas de mano metálicas sin motor"	"Metalurgica (incluye la siderurgica)"	"7Z"	"Produccion de herramientas de mano"	"fabricacion de herramientas agricolas y mecanicas"				"19°5'4"""	"98°11'37"""	"Calle AUTOPISTA MEXICO-PUEBLA  KM."	"124 "	" "	"Colonia ZONA INDUSTRIAL NORTE"	"Heróica Puebla de Zaragoza"	"PUEBLA"	"Puebla"	"72030"
"HTO6B0901611"	"COMPANÍA HULERA TORNEL, S.A. DE C.V.,COMPAÑÍA HULERA TORNEL, S.A. DE C.V."	"326211"	"Fabricación de llantas y cámaras"	"Automotriz"	"6B"	"Produccion de llantas y camaras nuevas"	"Fabricación de llantas"				"19°27'27"""	"99°11'56"""	"Calle LAGO AULLAGAS"	"60 "	" "	"Colonia TORRE BLANCA"	"Miguel Hidalgo"	"DISTRITO FEDERAL"	"Miguel Hidalgo"	"11280"
"HTO6B1510911"	"COMPANÍA HULERA TORNEL, S.A. DE C.V.,COMPAÑÍA HULERA TORNEL, S.A. DE C.V. PLANTA 4"	"326211"	"Fabricación de llantas y cámaras"	"Automotriz"	"6B"	"Produccion de llantas y camaras nuevas"	"FABRICACIÓN DE LLANTAS Y PRODUCTOS DE HULE"				"19°37'13"""	"99°10'16"""	"Avenida JOSE LOPEZ PORTILLO"	"85 "	" "	"Colonia SAN FRANCISCO CHILPAN"	"Tultitlán de Mariano Escobedo"	"MEXICO"	"Tultitlan"	"54940"
"IAC1C0500211"	"INTERMETRO DE ACUÑA S. DE R.L. DE C.V.,"	"339111"	"Fabricación de equipo no electrónico para uso médico, dental y para laboratorio"	"Articulos y productos compuestos de diferentes materiales"	"1C"	"Produccion de equipos y/o articulos, medicos y/o quirurgicos"	"FABRICACION DE EQUIPO NO ELECTRONICO PARA USO MEDICO DENTAL Y PARA LABORATORIO"				"29°21'1"""	"101°0'16"""	"Calle ZACATECAS"	"505 "	" "	"Colonia PARQUE INDUSTRIAL LA AMISTAD"	"Ciudad Acuña"	"COAHUILA"	"Acuna"	"26220"
"IAI0500400004"	"INTIER AUTOMOTIVE INTERIORS DE SALTILLO S.A. DE C.V.,"	"336360"	"Fabricación de asientos y accesorios interiores para vehículos automotores"	"Automotriz"	"MV"	"Confeccion de asientos y accesorios de tela de uso automotriz"	"FABRICACIÓN DE TOLDOS E INTERIORES DE PUERTAS AUTOMOTRIZ"				"25°26'42"""	"100°53'56"""	"Boulevard VALDEZ SANCHEZ"	"728 "	" "	"Colonia ARTEAGA CENTRO"	"Arteaga"	"COAHUILA"	"Arteaga"	"25350"
"IAL2G2018411"	"INGENIO ADOLFO LOPEZ MATEOS S. A. DE C. V.,INGENIO ADOLFO LOPEZ MATEOS, S. A. DE C. V."	"311311"	"Elaboración de azúcar de caña"	"Alimenticio y/o de consumo humano"	"2G"	"Ingenios azucareros"	"ELABORACIÓN DE AZÚCAR DE CAÑA Y MIELES INCRISTALIZABLES"				"18°3'9"""	"96°9'8"""	"Carretera TUXTEPEC - OAXACA"	"KM 7 "	" "	"Colonia SAN ANTONIO EL ENCINAL"	"San Juan Bautista Tuxtepec"	"OAXACA"	"San Juan Bautista Tuxtepec"	"68330"
"IAL5I1901811"	"INDUSTRIA DEL ALCALI SA DE CV,INDUSTRIA DEL ÁLCALI, S. A. DE C. V."	"325180"	"Fabricación de otros productos químicos básicos inorgánicos"	"Quimica"	"5I"	"Produccion de acidos, bases y sales inorganicas"	"FABRICACIÓN - VENTA DE PRODUCTOS QUÍMICOS BÁSICOS INORGÁNICOS"	"de Garcia, N.L."			"25°47'16"""	"100°34'42"""	"Carretera  A GARCIA KM. 9"	"S/N "	"S/N "		"García"	"NUEVO LEON"	"Garcia"	"66000"
"IAP2G2403611"	"INGENIO ALIANZA POPULAR, S.A. DE C.V.,"	"311311"	"Elaboración de azúcar de caña"	"Alimenticio y/o de consumo humano"	"2G"	"Ingenios azucareros"	"Elaboración y refinación de azúcar de caña"				"21°57'19"""	"99°24'17"""	"Calle Av 20 de Noviembre"	"1 "	"1 "	"Ejido Tambaca"	"Tambaca"	"SAN LUIS POTOSI"	"Tamasopo"	"79730"
"IAR9M1000521"	"MOTORES Y APARATOS ELECTICOS DE DURANGO S.A. DE C.V.,MOTORES Y APARATOS ELECTRICOS DE DURANGO S.A DE C.V"	"326198"	"Fabricación de otros productos de plástico con reforzamiento"	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"FABRICACION DE PARTES PLASTICAS"	"CIUDAD INDUSTRIAL"			"24°4'0"""	"104°36'26"""	"Calle ALUMINIO "	"M-4B; LOTES 4 Y 5 s/n"	" "		"Victoria de Durango"	"DURANGO"	"Durango"	"34208"
"IAS300000007"	"INDUSTRIAL AZUCARERA SAN CRISTOBAL S.A. DE C.V.,INDUSTRIAL AZUCARERA SAN CRISTÓBAL, S.A. DE C.V."	"311311"	"Elaboración de azúcar de caña"	"Alimenticio y/o de consumo humano"	"2G"	"Ingenios azucareros"	"PRODUCCIÓN DE AZÚCAR REFINADA"				"18°22'16"""	"95°44'34"""	"Calle Nicolas Bravo"	"5 "	" "	"Ciudad CARLOS A CARRILLO CENTRO"	"Carlos A. Carrillo"	"VERACRUZ"	"Carlos A. Carrillo"	"95330"
"IAW9A1100711"	"INDUSTRIAS ACROS WHIRLPOOL S.A. DE C.V.,INDUSTRIAS ACROS WHIRLPOOL S.A DE C.V."	"335220"	"Fabricación de aparatos de línea blanca"	"Articulos y productos metalicos"	"8N"	"Produccion de aparatos de refrigeracion y/o aire acondicionado"	"Fabricación de estufas, refrigeradores y lavadoras"	"PREDIO LA PROVIDENCIA"			"20°31'9"""	"100°51'50"""	"Carretera CARR. PANAMERICANA CELAYA, GUANAJUATO"	"KM. 280 "	" "		"Celaya"	"GUANAJUATO"	"Celaya"	"38000"
"IAW9A1900611"	"INDUSTRIAS ACROS WHIRLPOOL S.A. DE C.V.,PLANTA SUPSA"	"335220"	"Fabricación de aparatos de línea blanca"	"Articulos y productos compuestos de diferentes materiales"	"BC"	"Fabricacion de productos electrodomesticos"	"FABRICACION DE APARATOS DE LINEA BLANCA"				"25°45'26"""	"100°12'32"""	"Avenida ANTIGUA CARR. A ROMA"	" KM.9"	" "	"Colonia El Milagro"	"Ciudad Apodaca"	"NUEVO LEON"	"Apodaca"	"66600"
"IAZ2G3007311"	"COMPAÑÍA INDUSTRIAL AZUCARERA S.A. DE C.V.,"	"311311"	"Elaboración de azúcar de caña"	"Alimenticio y/o de consumo humano"	"2G"	"Ingenios azucareros"	"ELABORACIÓN DE AZÚCAR "				"18°9'36"""	"95°11'12"""	"Calle  PRINCIPAL"	"S/N "	" "	"Colonia JUAN DIAZ COVARRUBIAS CENTRO"	"Juan Díaz Covarrubias"	"VERACRUZ"	"Hueyapan de Ocampo"	"95850"
"IBCTQ0804511"	"IGP-BGD, S. DE R. L. DE C. V.,"	"812210"	"Lavanderías y tintorerías"	"Otros"	"TQ"	"Lavanderias, Tintorerias o Planchadurias de ropa, textiles y otros"	"LAVADO DE PRENDAS DE VESTIR DE MEZCLILLA"				"28°16'59"""	"105°29'45"""	"Calle JC VIRAMONTES"	"100 "	" "	"Sector MEOQUI"	"Pedro Meoqui"	"CHIHUAHUA"	"Meoqui"	"33130"
"ICAAI3008511"	"INGENIO EL CARMEN, S.A. DE C.V.,INGENIO EL CARMEN S.A. DE C.V."	"311311"	"Elaboración de azúcar de caña"	"Alimenticio y/o de consumo humano"	"2G"	"Ingenios azucareros"	"ELABORACIÓN DE AZÚCAR REFINADA"				"18°52'24"""	"97°1'32"""	"Boulevard  HERMANOS PERDOMO GONZALEZ S/N"	" 0 0"	"0 0"	"Colonia CUAUTLALPAN"	"Cuautlapan"	"VERACRUZ"	"Ixtaczoquitlan"	"94454"
"ICAND0900211"	"COMPAÑIA INDUSTRIAL Y COMERCIAL DEL AGUA S.A DE C.V.,CICASA"	"331520"	"Moldeo por fundición de piezas metálicas no ferrosas"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"FABRICACIÓN Y VENTA DE APARATOS DE PRECISIÓN Y MEDIDA"				"19°29'43"""	"99°10'8"""	"Calle Poniente 134"	"779 "	" "	"Colonia Industrial Vallejo"	"Azcapotzalco"	"DISTRITO FEDERAL"	"Azcapotzalco"	"02300"
"ICA190000017"	"INDUSTRIALIZADORA DE CALIZA SA DE CV,INCASA"	"212311"	"Minería de piedra caliza"	"Cemento y Cal"	"UA"	"Explotacion y produccion de materiales para la construccion"	"EXPLOTACION Y PROCESAMIENTO DE PIEDRA CALIZA "	"CENTRO VILLA DE GARCIA (CASCO)"			"25°45'21"""	"100°29'55"""	"Eje Vial Libramiento Noreste"	"KM9 "	"KM9 "		"García"	"NUEVO LEON"	"Garcia"	"66000"
"ICA7P0901111"	"INDUSTRIAS CAR S.A. DE C.V.,INDUSTRIAS CAR"	"331420"	"Laminación secundaria de cobre"	"Metalurgica (incluye la siderurgica)"	"7P"	"Laminacion de cobre y sus aleaciones"	"LAMINACIÓN DE COBRE Y SUS ALEACIONES"				"19°18'15"""	"99°2'23"""	"Calle FF.CC. SAN RAFEL ATLIXCO"	"3442 "	" "	"Colonia ZAPOTITLAN"	"Tláhuac"	"DISTRITO FEDERAL"	"Tlahuac"	"13300"
"ICA821903911"	"INDUSTRIAS CAT SA DE CV,INDUSTRIAS CAT, S.A. DE C.V."	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"GALVANOPLASTIA"				"25°37'44"""	"100°16'46"""	"Calle CERRO DE LAMPAZOS"	"1706 "	" "	"Colonia SIERRA VENTANA"	"Monterrey"	"NUEVO LEON"	"Monterrey"	"64780"
"ICCAY2300511"	"INMOBILIARIA CARIBE CANCUN SA DE CV,HOTEL GRAND PARK ROYAL CANCUN"	"721112"	"Hoteles sin otros servicios integrados"	"Otros"	"AY"	"Servicios de Hotel"	"HOSPEDAJE"				"21°9'4"""	"86°47'42"""	"Boulevard BLVD. KUKULCAN KM 10.5"	"LT 14 "	" "	"Colonia ZONA HOTELERA"	"Cancún"	"QUINTANA ROO"	"Benito Juarez"	"77500"
"ICC0200200391"	"ILUMINACION COOPER DE LAS CALIFORNIAS S. DE R.L. DE C.V.,"	"335110"	"Fabricación de focos"	"Equipos y articulos electronicos, electricos y domesticos"	"92"	"Produccion de focos y tubos de iluminacion"	"Ensamble de lámparas de tecnologia incandesente, fluorescente y led"	"PIMSA II"			"32°35'53"""	"115°24'13"""	"Calle Orbita"	"3 "	" "		"Mexicali"	"BAJA CALIFORNIA"	"Mexicali"	"21397"
"ICE6T0801911"	"INTERNACIONAL DE CERAMICA,SAB DE CV,INTERNACIONAL DE CERÁMICA S.A.B. DE C.V. PLANTA 1"	"327122"	"Fabricación de azulejos y losetas no refractarias"	"Cemento y Cal"	"6T"	"Fabricacion de articulos y productos de ceramica, arcilla o similares"	"Fabricación de loseta esmaltada."	"MADERA 65 (SECTOR 26)"			"28°37'45"""	"106°2'13"""	"Avenida AV. CARLOS PACHECO"	"7200 "	" "		"Chihuahua"	"CHIHUAHUA"	"Chihuahua"	"31060"
"ICE6T0801912"	"INTERNACIONAL DE CÉRAMICA, S.A.B. DE C.V.,INTERNACIONAL DE CERÁMICA S.A.B. DE C.V. PLANTA 5 Y 7"	"327122"	"Fabricación de azulejos y losetas no refractarias"	"Cemento y Cal"	"6T"	"Fabricacion de articulos y productos de ceramica, arcilla o similares"	"Fabricación de loseta esmaltada"	"COMPLEJO INDUSTRIAL CHIHUAHUA"			"28°43'7"""	"106°6'19"""	"Calle AVE. ALEJANDRO DUMAS Y ESPUELA DE FERROC"	"S/N "	" "		"Chihuahua"	"CHIHUAHUA"	"Chihuahua"	"31136"
"ICE6T0801913"	"INTERNACIONAL DE CERAMICA, S.A.B. DE C.V.,INTERNACIONAL DE CERÁMICA S.A.B. DE C.V. PLANTA 8 Y 9"	"327122"	"Fabricación de azulejos y losetas no refractarias"	"Cemento y Cal"	"6T"	"Fabricacion de articulos y productos de ceramica, arcilla o similares"	"Fabricación de loseta esmaltada"	"COMPLEJO INDUSTRIAL CHIHUAHUA"			"28°43'16"""	"106°6'20"""	"Avenida AV. ALEJANDRO DUMAS Y ESPUELA DE FERROCARRIL"	"S/N "	" "		"Chihuahua"	"CHIHUAHUA"	"Chihuahua"	"31136"
"ICE860801911"	"INTERNACIONAL DE CERAMICA,SAB DE CV,INTERNACIONAL DE CERÁMICA, S.A.B. DE C.V. PLANTA MAQUINADOS"	"333249"	"Fabricación de maquinaria y equipo para otras industrias manufactureras"	"Metalurgica (incluye la siderurgica)"	"LK"	"Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales"	"Fabricación de punzones, matrices y moldes para la industria de loseta cerámica."				"28°40'0"""	"106°4'36"""	"Avenida AV. HEROICO COLEGGIO MILITAR"	"3305 "	" "	"Colonia NOMBRE DE DIOS"	"Chihuahua"	"CHIHUAHUA"	"Chihuahua"	"31188"
"ICM1903800006"	"INDUSTRIAS CITRÍCOLAS DE MONTEMORELOS S.A. DE C.V.,"	"311411"	"Congelación de frutas y verduras"	"Alimenticio y/o de consumo humano"	"1W"	"Deshidratacion, molienda y envasado de productos agricolas alimenticios"	"Envasado de fruta en estado natural"				"25°11'50"""	"99°48'30"""	"Carretera  A General Terán Km. 1"	"SN "	"SN "	"Colonia JOSE MARIA PARAS"	"Montemorelos"	"NUEVO LEON"	"Montemorelos"	"67588"
"ICM301509911"	"INAMEX DE CERVEZA Y MALTA, S.A DE C.V.,"	"333999"	"Fabricación de otra maquinaria y equipo para la industria en general"	"Articulos y productos metalicos"	"8L"	"Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas"	"FABRICAC E INSTALAC DE EQUIPO PARTES PARA MAQUINARIA Y BIENES DE CAPITAL PARA LA INDUSTRIA"				"19°26'48"""	"98°54'12"""	"Carretera  LOS REYES TEXCOCO KM. 13.3"	"13.3 "	" "	"Colonia SANTIAGO CUAUTLALPAN"	"Villa Santiago Cuautlalpan"	"MEXICO"	"Texcoco"	"56250"
"ICR5L1610211"	"INDUSTRIAL Y COMERCIAL RESINERA S.A.,INDUSTRIAL Y COMERCIAL RESINERA"	"325190"	"Fabricación de otros productos químicos básicos orgánicos"	"Quimica"	"5L"	"Produccion de aguarras y brea"	"PRODUCCIÓN DE AGUARRÁS Y BREA"				"19°24'53"""	"102°3'1"""	"Calle F.F.C.C. CALTZONZIN - URUAPAN"	"KM 4.25 "	" "	"Colonia EDUARDO RUIZ"	"Uruapan"	"MICHOACAN"	"Uruapan"	"60130"
"ICSBJ0502011"	"INDUSTRIAL DE CARBON SIGNUM, SAPI DE CV,SIGNUM"	"212110"	"Minería de carbón mineral"	"Metalurgica (incluye la siderurgica)"	"1L"	"Extraccion y/o beneficio de minerales no metalicos"	"EXTRACCION DE CARBON MINERAL"				"27°44'4"""	"101°22'25"""	"Calle EJIDO LA MOTA"	" SN"	" "	"Colonia LA MOTA"	"Las Esperanzas"	"COAHUILA"	"Muzquiz"	"26366"
"IDA9M1403911"	"INDUSTRIA DISE¿ADORA DE AUTOPARTES S.A. DE C.V.,INDUSTRIA DISEÑADORA DE AUTOPARTES S.A. DE C.V."	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACION DE ACCESORIOS AUTOMOTRICES"				"20°38'17"""	"103°22'14"""	"Calle  2"	"2731 "	" "	"Colonia ZONA INDUSTRIAL"	"Guadalajara"	"JALISCO"	"Guadalajara"	"44940"
"IDELQ3003911"	"INDUSTRIAS DERIVADAS DEL ETILENO S.A. DE C.V.,UNIDAD INDUSTRIAL COATZACOALCOS"	"325190"	"Fabricación de otros productos químicos básicos orgánicos"	"Petroleo y petroquimica"	"LQ"	"Produccion de petroquimicos secundarios"	"Producción de Petroquimicos secundarios principalmente aminas y glicoles"	"COATZACOALCOS"			"18°7'50"""	"94°22'16"""	"Boulevard KM. 4.2 DEL  A PETROQUIMICA MOR"	"SN "	" "		"Coatzacoalcos"	"VERACRUZ"	"Coatzacoalcos"	"96382"
"IEA2800300089"	"IBERDROLA ENERGIA ALTAMIRA S.A. DE C.V.,"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN DE ENERGÍA ELÉCTRICA"	"ALTAMIRA CENTRO"			"22°28'44"""	"97°52'51"""	"Boulevard Blvd. de los Ríos"	"Km. 10.3 "	"NA "		"Altamira"	"TAMAULIPAS"	"Altamira"	"89600"
"IEGAD2800311"	"IBERDROLA ENERGIA DEL GOLFO SA DE CV,"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN DE ENERGÍA ELECTRICA"	"CORREDOR INDUSTRIAL PUERTO ALTAMIRA"			"22°28'59"""	"97°54'16"""	"Boulevard DE LOS RÍOS "	"KM 11.17 "	" "		"Altamira"	"TAMAULIPAS"	"Altamira"	"89600"
"IELAD1000711"	"IBERDROLA ENERGÍA LA LAGUNA S.A. DE C. V.,CENTRAL CICLO COMBINADO LA LAGUNA II"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"Generación de energía eléctrica"				"25°36'8"""	"103°28'5"""	"Calle CIRCUITO INDUSTRIAL DURANGO"	"NO.4300 "	" "	"Colonia EX EJIDO CUBA"	"Gómez Palacio"	"DURANGO"	"Gomez Palacio"	"35140"
"IEMAD1903911"	"IBERDROLA ENERGIA MONTERREY, S.A. DE C.V.,IBERDROLA"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN DE ENERGÍA ELÉCTRICA Y VAPOR"				"25°41'32"""	"100°19'8"""	"Calle GRAL. MIGUEL BARRAGAN PTE."	"702 "	" "	"Colonia INDUSTRIAL"	"Monterrey"	"NUEVO LEON"	"Monterrey"	"64440"
"IEMAD1904111"	"IBERDROLA ENERGIA MONTERREY, S.A. DE C.V.,CENTRAL DE CICLO COMBINADO DULCES NOMBRES"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN DE ENERGÍA ELECTRICA"				"25°42'44"""	"100°5'49"""	"Calle CARR. MONTERREY DULCES NOMBRES"	"KM. 12.5 "	" "	"Pueblo PESQUERIA"	"Pesquería"	"NUEVO LEON"	"Pesqueria"	"66650"
"IEQ1503300013"	"INDUSTRIAL DE ESPECIALIDADES QUÍMICAS, S. A. DE C. V. ,NA"	"324191"	"Fabricación de aceites y grasas lubricantes"	"Quimica"	"69"	"Produccion de grasas, aceites lubricantes y aditivos"	"Fabricación de aceites lubricantes y aditivos"				"19°32'4"""	"99°3'52"""	"Calle PLASTICOS"	"25 "	" "	"Colonia SANTA CLARA"	"Ecatepec de Morelos"	"MEXICO"	"Ecatepec de Morelos"	"55540"
"IEQ362201411"	"INDUSTRIA ENVASADORA DE QUERÉTARO S.A DE C.V,"	"312111"	"Elaboración de refrescos y otras bebidas no alcohólicas"	"Bebidas y tabaco"	"36"	"Produccion de refrescos"	"Elaboración de Bebidas Carbonatadas y No Carbonatadas sin Alcohol"				"20°36'6"""	"100°25'1"""	"Avenida AVE. 5 DE FEBRERO"	"1323 "	" "	"Colonia Obrera Carrillo-Puerto"	"Santiago de Querétaro"	"QUERETARO"	"Queretaro"	"76130"
"IETQS2403711"	"IBERDROLA ENERGIA TAMAZUNCHALE S.A. DE C.V.,IBERDROLA ENERGÍA TAMAZUNCHALE S. A. DE C. V."	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"Generación de Energía Eléctrica"				"21°18'16"""	"98°45'27"""	"Calle PREDIO EL CLÉRIGO, ENTRE TEPETATE Y CUIXCUATITLA"	"S/N "	" "	"Ciudad Tamazunchale"	"Tamazunchale"	"SAN LUIS POTOSI"	"Tamazunchale"	"79960"
"IFA5I1904611"	"ICL FOSFATOS Y ADITIVOS MEXICO S.A. DE C.V.,"	"325180"	"Fabricación de otros productos químicos básicos inorgánicos"	"Quimica"	"5I"	"Produccion de acidos, bases y sales inorganicas"	"PRODUCCIÓN DE ÁCIDOS, BASES Y SALES INORGÁNICAS."				"25°43'17"""	"100°17'11"""	"Avenida VIA A MATAMOROS"	"1503 "	" "	"Fraccionamiento INDUSTRIAL NOGALAR"	"San Nicolás de los Garza"	"NUEVO LEON"	"San Nicolas de los Garza"	"66484"
"IFA5W1605311"	"INDUSTRIAL LA FAMA SA DE CV,"	"325610"	"Fabricación de jabones, limpiadores y dentífricos"	"Quimica"	"5W"	"Produccion de jabones y detergentes"	"Fabricación de jabones y productos de limpieza"	"CIUDAD INDUSTRIAL MORELIA"			"19°43'42"""	"101°8'41"""	"Calle ORIENTE 4"	"146 "	" "		"Morelia"	"MICHOACAN"	"Morelia"	"58200"
"IFA8B2803211"	"INDUSTRIA FABRICADORA DE ALUMINIO, S. DE R.L DE C.V.,"	"332999"	"Fabricación de otros productos metálicos"	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"ENSAMBLE DE REJILLAS DE ALUMINIO Y ACERO PARA DUCTOS DE AIRE ACONDICIONADO"	"PARQUE INDUSTRIAL DEL NORTE"			"26°2'54"""	"98°22'5"""	"Calle AVE. INDUSTRIAL DEL NORTE"	"L. 10 "	" "		"Reynosa"	"TAMAULIPAS"	"Reynosa"	"88747"
"IFM3003903914"	"INNOPHOS FOSFATADOS DE MÉXICO, S. DE R. L. DE C. V.,"	"325180"	"Fabricación de otros productos químicos básicos inorgánicos"	"Quimica"	"5I"	"Produccion de acidos, bases y sales inorganicas"	"Elaboración de Acido Fosfórico y Sales de Fosfato"				"18°7'2"""	"94°23'41"""	"Corredor COMPLEJO INDUSTRIAL PAJARITOS"	"SN "	" "	"Ninguno COATZACOALCOS CENTRO"	"Coatzacoalcos"	"VERACRUZ"	"Coatzacoalcos"	"96400"
"IGL2G3019111"	"INGENIO LA GLORIA S.A.,"	"311311"	"Elaboración de azúcar de caña"	"Alimenticio y/o de consumo humano"	"2G"	"Ingenios azucareros"	"FÁBRICA DE AZÚCAR Y ALCOHOL"				"19°24'40"""	"96°22'29"""	"Calle DOMICILIO CONOCIDO"	"S/N "	" "	"Colonia Congregación la Gloria"	"La Gloria"	"VERACRUZ"	"Ursulo Galvan"	"91663"
"IGO2M2700411"	"INMUEBLES DEL GOLFO, S. DE R.L. DE C.V.,"	"312111"	"Elaboración de refrescos y otras bebidas no alcohólicas"	"Bebidas y tabaco"	"36"	"Produccion de refrescos"	"produccion de refrescos"				"17°57'33"""	"92°58'11"""	"Calle CARRETERA LUISS GIL PEREZ"	"KM 1.5 NA"	"NA NA"	"Ranchería IXTACOMITAN 1A SECCION"	"Villahermosa"	"TABASCO"	"Centro"	"86143"
"IGO2022700002"	"INMUEBLES DEL GOLFO, S. DE R.L. DE C.V.,BODEGA"	"431211"	"Comercio al por mayor de bebidas no alcohólicas y hielo"	"Otros"	"B3"	"Transporte y reparto de alimentos, productos, articulos ,liquidos y otros"	"DISTRIBUIDORA DE REFRESCOS EMBOTELLADOS Y AGUAS"				"17°8'54"""	"96°46'43"""	"Carretera FEDERAL 190"	"KM 243 "	" "	"Pueblo SAN LORENZO CACAOTEPEC"	"Santiago Etla"	"OAXACA"	"San Lorenzo Cacaotepec"	"68263"
"IHE9M2603011"	"IACNA HERMOSILLO S. DE R.L. DE C.V,"	"326192"	"Fabricación de autopartes de plástico con y sin reforzamiento"	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"Fabricación de partes plásticas automotrices y ensamble de puertas, consolas y tableros  "	"PARQUE INDUSTRIAL DYNATECH SUR "			"29°0'4"""	"110°54'37"""	"Calle BLVD. HENRY FORD"	"33 "	" "		"Hermosillo"	"SONORA"	"Hermosillo"	"83297"
"IHG6D1301011"	"INDUSTRIAS DE HULE GALGO, S.A. DE C.V.,INDUSTRIAS DE HULE GALGO S.A DE C.V."	"326290"	"Fabricación de otros productos de hule"	"Quimica"	"6D"	"Fabricacion de articulos y productos de hule "	"Fabricación de Artículos de Hule para la Renovación de Llantas"				"20°3'11"""	"99°15'48"""	"Calle MANUEL F. SOTO"	"MZ.2 L.6A "	"10,19 "	"Colonia PARQUE INDUSTRIAL"	"Atitalaquia"	"HIDALGO"	"Atitalaquia"	"42970"
"IHS2G3020511"	"INGENIO EL HIGO SA DE CV,"	"311311"	"Elaboración de azúcar de caña"	"Alimenticio y/o de consumo humano"	"2G"	"Ingenios azucareros"	"ELABORACION DE AZUCAR ESTANDAR"				"21°46'27"""	"98°27'17"""	"Calle RIBERA"	"39 "	" "	"Colonia CENTRO"	"El Higo"	"VERACRUZ"	"El Higo"	"92401"
"IHU2G0704011"	"INGENIO DE HUIXTLA, S. A. DE C. V.,INGENIO DE HUIXTLA, S.A. DE C.V."	"311311"	"Elaboración de azúcar de caña"	"Alimenticio y/o de consumo humano"	"2G"	"Ingenios azucareros"	"ELABORACIÓN DE AZÚCAR ESTANDAR"				"15°5'46"""	"92°30'3"""	"Carretera Km 8 carretera a el Arenal"	"SN "	" "	"Ingenio Ingenio"	"Huixtla"	"CHIAPAS"	"Huixtla"	"30640"
