"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA 
UTM X"	"COORDENADA 
UTM Y"	"LATITUD 
NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"GUI7X0900711"	"GUILSIL S.A DE C.V"	"331520"	"Moldeo por fundición de piezas metálicas no ferrosas"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"FUNDICION DE METALES NO FERROSOS"				"0°0'0"""	"0°0'0"""	"ESPACA"	"321"	"A"	"CERRO DE LA ESTRELLA"		"DISTRITO FEDERAL"	"Iztapalapa"	"09860"
"GUJ8A1403911"	"ARMANDO GÜERECA JIMENEZ"	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA)."				"20°37'19"""	"103°22'17"""	"TEODOMIRO MANZANO"	"3547"		"POLANCO"		"JALISCO"	"Guadalajara"	"44960"
"GUN9P0501011"	"GUNDERSON GIMSA S. DE R.L. DE C.V."	"336510"	"Fabricación de equipo ferroviario"	"Automotriz"	"9P"	"Produccion de equipo ferroviario"	"PRODUCCIÓN DE EQUIPO FERROVIARIO (INCLUYE MÁQUINAS Y CARROS, TROLEBUSES, TRANVÍAS Y TRENES"	"ZONA INDUSTRIAL FRONTERA"			"26°55'5"""	"101°27'34"""	"PRESIDENTE CARRANZA"	"150"		"ZONA INDUSTRIAL FRONTERA"	"FRONTERA"	"COAHUILA"	"Frontera"	"25680"
"GUP8A0200221"	"MIGUEL GUTIERREZ PEDROZA Y/O CROMADORA DE BAJA CALIFORNIA"	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA)."				"32°37'18"""	"115°28'9"""	"AVENIDA ENRIQUETA CAMARILLO"	"370"		"AURORA"	"MEXICALI"	"BAJA CALIFORNIA"	"Mexicali"	"21340"
"GVAQT3110211"	"COMPAÑÍA DE GENERACIÓN VALLADOLID, S. DE R. L. DE C. V."	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN DE ENERGÍA ELÉCTRICA"				"20°43'3"""	"88°16'9"""	"CARRETERA FEDERAL NO. 180 KM"	"SN"		"NA"	"EBTÚN VALLADOLID"	"YUCATAN"	"Valladolid"	"97780"
"GVC1J1101711"	"GIGANTE VERDE S. DE R.L. DE C.V."	"311830"	"Elaboración de tortillas de maíz y molienda de nixtamal"	"Alimenticio y/o de consumo humano"	"1J"	"Produccion de extractos alimenticios de granos"	"Elaboracion de tostadas y tortillas de maiz y harina"				"20°40'23"""	"101°20'7"""	"Donald G. Norris"	"672"		"Esfuerzo Obrero"	"Irapuato"	"GUANAJUATO"	"Irapuato"	"36680"
"GVCQD1101721"	"GIGANTE VERDE S. DE R.L. DE C.V."	"493120"	"Almacenamiento con refrigeración"	"Alimenticio y/o de consumo humano"	"QD"	"Almacenes de productos congelados y en refrigeracion"	"Congeladora de vegetales y frutas procesadas"				"20°41'16"""	"101°20'31"""	"Av. Paseo Solidaridad"	"11051"		"Esfuerzo Obrero"	"Irapuato"	"GUANAJUATO"	"Irapuato"	"36680"
"GVI6D2900612"	"GUANTES VITEX, S. A. DE C. V."	"316214"	"Fabricación de calzado de hule"	"Quimica"	"6D"	"Fabricacion de articulos y productos de hule "	"PRODUCCIÓN DE ARTÍCULOS DE HULE (SÓLO SI SE ELABORA EL HULE)."				"19°35'35"""	"98°34'1"""	"CARRETERA FEDERAL MEXICO VERACRUZ"	"61.5"		"LA JOYA"		"TLAXCALA"	"Calpulalpan"	"90200"
"HAM9M1000711"	"HENNIGES AUTOMOTIVE MEXICO, S.A. DE C.V."	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN)."	"Parque Industrial Lagunero"			"25°34'0"""	"103°27'16"""	"Blvd. Gomez Palacio"	"265"	"N A"	"Parque Industrial Lagunero"	"GOMEZ PALACIO"	"DURANGO"	"Gomez Palacio"	"35070"
"HAM9M1100711"	"HUTCHINSON AUTOPARTES MEXICO S.A DE C.V PLANTA MANGUERAS"	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN)."				"20°31'7"""	"100°52'31"""	"CARRETERA ALTERNA CELAYA VILLAGRAN"	"KM. 3.8"		"SN"	"CELAYA"	"GUANAJUATO"	"Celaya"	"38110"
"HAR9M2803211"	"HYDRO ALUMINUM REYNOSA S DE R.L DE C.V"	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Extrusion de Tubos y Perfiles de Aluminio"	"Parque Industrial Villa Florida"			"26°4'23"""	"98°22'23"""	"Av. Del Parque s/n"	"1 2 15 16"		"Parque Industrial Villa Florida"		"TAMAULIPAS"	"Reynosa"	"88730"
"HAS8N1901221"	"HUSSMANN-AMERICAN S. DE R.L. DE C.V."	"333412"	"Fabricación de equipo de refrigeración industrial y comercial"	"Articulos y productos metalicos"	"8N"	"Produccion de aparatos de refrigeracion y/o aire acondicionado"	"FABRICACION DE REFRIGERADOES COMERCIALES"	"CORREDOR INDUSTRIAL EN CARRETERA NUEVO LAREDO"			"25°56'20"""	"100°13'30"""	"Carretera Mexico Nuevo Laredo Km 1009"	"Km"	"1009"		"Cienega de Flores"	"NUEVO LEON"	"Cienega de Flores"	"65550"
"HBA6D1502411"	"HULES BANDA, S. A. DE C.V."	"326290"	"Fabricación de otros productos de hule"	"Quimica"	"6D"	"Fabricacion de articulos y productos de hule "	"FABRICACIÓN DE HULE PISO PARA RENOVADO DE LLANTAS"	"PARQUE INDUSTRIAL LA LUZ"			"19°38'24"""	"99°10'59"""	"AVENIDA DE LA LUZ"	"80"		"PARQUE INDUSTRIAL LA LUZ"	"ESTADO DE MÉXICO"	"MEXICO"	"Cuautitlan"	"54716"
"HCA5W1510611"	"HENKEL CAPITAL S.A DE C.V."	"325610"	"Fabricación de jabones, limpiadores y dentífricos"	"Quimica"	"5W"	"Produccion de jabones y detergentes"	"FABRICACIÓN DE JABÓN GLICERINA Y DETERGENTES EN POLVO"	"ZONA INDUSTRIAL"			"19°21'28"""	"99°37'42"""	"HEROE DE NACOZARI S/N ESQ. MARIA CURIE"	"SN"		"FERROCARIILES REFORMA"	"TOLUCA"	"MEXICO"	"Toluca"	"50140"
"HCA5X1102711"	"HENKEL CAPITAL S. A. DE C. V."	"325520"	"Fabricación de adhesivos"	"Quimica"	"5X"	"Produccion de adhesivos y selladores"	"PRODUCCIÓN DE ADHESIVOS IMPERMEABILIZANTES Y ADITIVOS PARA LA CONSTRUCCIÓN"	"CORREDOR INDUSTRIAL CELAYA SALAMANCA"			"20°32'32"""	"101°5'57"""	"KM 312 CARRETERA PANAMERICANA"	"00000000"			"SALAMANCA"	"GUANAJUATO"	"Salamanca"	"36700"
"HCA5X1510611"	"HENKEL CAPITAL, S. A. DE C. V."	"325520"	"Fabricación de adhesivos"	"Quimica"	"5X"	"Produccion de adhesivos y selladores"	"PRODUCCIÓN Y COMERCIALIZACIÓN DE ADHESIVOS Y RESINAS"	"Ex HACIENDA EL COESILLO"			"19°17'32"""	"99°33'59"""	"CARRETERA A SAN PEDRO TOTOLTEPEC"	"107"		"COESILLOS"	"TOLUCA"	"MEXICO"	"Toluca"	"50246"
"HCA5X1903911"	"HENKEL CAPITAL, S.A. DE C.V."	"325520"	"Fabricación de adhesivos"	"Quimica"	"5X"	"Produccion de adhesivos y selladores"	"PRODUCCIÓN DE ADHESIVOS Y SELLADORES (SÓLO BASE SOLVENTE)."				"25°30'10"""	"100°16'30"""	"Av. Chapultepec"	"2244"		"Buenos Aires"	"Monterrey"	"NUEVO LEON"	"Monterrey"	"64800"
"HCAMB1503311"	"HENKEL CAPITAL S.A. DE C.V."	"325999"	"Fabricación de otros productos químicos"	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas "	"Fabricación de Poductos Químicos"				"19°34'75"""	"99°2'5"""	"Av. Lic. Ángel  Otero Rivero"	"8"		"Industrias Tulpetlac"	"Tulpetlac"	"MEXICO"	"Ecatepec de Morelos"	"55107"
"HEL8A0900212"	"HELVEX,  S.A. DE C.V."	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"FABRICACIÓN DE ACCESORIOS PARA BAÑO"	"INDUSTRIAL VALLEJO"			19	99	"CALZADA COLTONGO"	"293"		"INDUSTRIAL VALLEJO"		"DISTRITO FEDERAL"	"Azcapotzalco"	"02300"
"HEL8A2201411"	"HELVEX S.A DE C.V"	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"LIJADO, PULIDO Y CROMADO DE PIEZAS"	"ZONA IND. BENITO JUAREZ"			"20°37'33"""	"100°26'18"""	"ACCESO II"	"26"		"FRACCIONAMIENTO INDUSTRIAL BENITO JUEREZ"		"QUERETARO"	"Queretaro"	"76120"
"HEMHM0900511"	"HOSPITAL DE ESPECIALIDADES MIG, S.A. DE C.V."	"622112"	"Hospitales generales del sector público"	"Servicios de salud y de asistencia"	"HM"	"Hospitales"	"ATENCION DE SERVICIOS DE SALUD"	"COL. LINDAVISTA"			"19°30'0"""	"99°7'20"""	"RIO BAMBA"	"800"		"LINDAVISTA"		"DISTRITO FEDERAL"	"Gustavo A. Madero"	"07300"
"HEN8B2803211"	"PENTAIR TECHNICAL PRODUCTS, S. DE R.L. DE C.V."	"331510"	"Moldeo por fundición de piezas de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FABRICACION DE CAJAS Y DUCTOS PARA INSTALACIONES ELECTRICAS"	"Parque Industrial del Norte"			"26°2'0"""	"98°22'1"""	"Avenida Industrial Falcon"	"N.A."	"6 AL 8"	"N.A."	"Reynosa"	"TAMAULIPAS"	"Reynosa"	"88736"
"HER1Z0901611"	"HERDEZ S.A. DE C.V"	"311422"	"Conservación de frutas y verduras por procesos distintos a la congelación y la deshidratación"	"Alimenticio y/o de consumo humano"	"1Z"	"Preparacion y envasado alimentos"	"Elaboración y distribución de productos alimenticios"				"19°27'39"""	"99°12'45"""	"Calz. San Bartolo Naucalpan"	"360"		"Argentina Poniente"		"DISTRITO FEDERAL"	"Miguel Hidalgo"	"11230"
"HER2I1902112"	"HERSMEX S. DE R.L DE C.V"	"311350"	"Elaboración de chocolate y productos de chocolate"	"Alimenticio y/o de consumo humano"	"2I"	"Produccion de chocolates y confiteria a partir de cacao"	"ELABORACION DE DULCES,  BOMBONES Y CONFITURAS"	"LIBRAMIENTO NORESTE"			"25°49'20"""	"100°21'34"""	"AVENIDA INDUSTRIAS DEL PONIENTE 201"	"201"		"CENTRO PERIFERICO CUOTA"		"NUEVO LEON"	"Gral.  Escobedo"	"66050"
"HER7T0900511"	"HERD, S. DE R.L."	"331510"	"Moldeo por fundición de piezas de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO."				"19°29'21"""	"99°5'58"""	"NORTE 66[NORTE 64A y NORTE 66A]"	"8005"		"SALVADOR DÍAZ MIRÓN"		"DISTRITO FEDERAL"	"Gustavo A. Madero"	"07400"
"HER912803211"	"HD ELECTRONICS REYNOSA S. DE R.L."	"334290"	"Fabricación de otros equipos de comunicación"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"FABRICACION DE EQUIPO DE TRANSMISION Y RECEPCION DE SECAL DE RADIO, TELEVISION Y CABLE"	"PARQUE INDUSTRIAL REYNOSA NORTE"			"26°5'32"""	"98°16'40"""	"PRIVADA MARTEL"	"23"		"PARQUE INDUSTRIAL REYNOSA"	"REYNOSA"	"TAMAULIPAS"	"Reynosa"	"88788"
"HFP5U1507011"	"HI-FIL PINTURAS S.A DE C.V."	"325510"	"Fabricación de pinturas y recubrimientos"	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES (EXCLUYE PRODUCTO"				"19°22'0"""	"98°59'0"""	"CANTERA"	"3"		"LOS REYES LA PAZ"		"MEXICO"	"La Paz"	"56400"
"HFUTF2804011"	"HORNOS DE FUNDICION, S.A. DE C.V."	"562111"	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos"	"Tratamiento de residuos peligrosos"	"M1"	"Otros tratamientos a residuos peligrosos"	"RECICLAJE DE PLOMO PROVENIENTE DE ACUMULADORES USADOS"	"PARQUE INDUSTRIAL VALLE HERMOSO"			"25°37'586"""	"97°49'184"""	"CARRETERA 120 KM. 86.200"	"SN"		"PALO ALTO"	"VALLE HERMOSO"	"TAMAULIPAS"	"Valle Hermoso"	"87505"
"HGDHM0901211"	"HOSPITAL GENERAL DR. MANUEL GEA GONZÁLEZ"	"622111"	"Hospitales generales del sector privado"	"Servicios de salud y de asistencia"	"HM"	"Hospitales"	"SERVICIOS MEDICOS, DIAGNOSTICOS Y QUIRURGICOS DE ATENCION A PACIENTES"				"0°0'0"""	"0°0'0"""	"CALZADA DE TLALPAN"	"4800"		"SECCIÓN XVI"		"DISTRITO FEDERAL"	"Tlalpan"	"14080"
"HGM7T1901011"	"HIERRO GRIS DE MONTERREY S.A. DE C.V."	"331510"	"Moldeo por fundición de piezas de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FUNDICION DE HIERRO GRIS. NODULAR Y MOLDEO PARA LA PRODUCCION DE DIVERSAS PIESAS"	"PARQUE INDUSTRIAL EL CARMEN"			"25°56'55"""	"100°22'2"""	"ROMULO GARZA"	"215 PTE"				"NUEVO LEON"	"Carmen"	"66550"
"HIM5Q0900211"	"HYSOL INDAEL DE MEXICO S.A. DE C.V."	"325211"	"Fabricación de resinas sintéticas"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"PRODUCCIÓN DE RESINAS SINTÉTICAS (INCLUYE PLASTIFICANTES)."				"19°29'42"""	"99°9'43"""	"PONIENTE 140"	"707"		"INDUSTRIAL VALLEJO"		"DISTRITO FEDERAL"	"Azcapotzalco"	"02300"
"HIMMB1403011"	"HUNTSMAN INTERNATIONAL DE MEXICO S. DE R.L. DE C.V"	"325130"	"Fabricación de pigmentos y colorantes sintéticos"	"Quimica"	"5J"	"Produccion de colorantes y pigmentos"	"PRODUCCION DE COLORANTES TEXTILES SECUNDARIOS AUXILIARES TEXTILES, BLANQUEADORES OPTICOS"				"20°23'51"""	"103°11'27"""	"KM 43.5 CARRETERA GUADALAJARA OCOTLAN"	"NA"	"NA"	"NA"	"ATOTONILQUILLO"	"JALISCO"	"Chapala"	"45930"
"HIT7T1510111"	"HITCHINER S.A. DE C.V."	"331510"	"Moldeo por fundición de piezas de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO."	"ZONA INDUSTRIAL SANTIAGO TIANGUISTENCO"			"19°17'12"""	"99°33'1"""	"CRUCE DE CARRETERAS MARQUESATENANGO TIAN"	"SN"		"NA"	"SANTIAGO TIANGUISTENCO"	"MEXICO"	"Tianguistenco"	"52600"
"HJO6D0900211"	"HULERA JOYMA S.A. DE C.V."	"326290"	"Fabricación de otros productos de hule"	"Quimica"	"6D"	"Fabricacion de articulos y productos de hule "	"PRODUCCIÓN DE ARTÍCULOS DE HULE (SÓLO SI SE ELABORA EL HULE)."				"19°11'25"""	"99°6'50"""	"BIOL. MAXIMINO MARTINEZ"	"3371"		"SAN SALVADOR XOCHIMANCA"		"DISTRITO FEDERAL"	"Azcapotzalco"	"02870"
"HLA9M0801911"	"HAYES LEMMERZ ALUMINIO S. R.L DE R.L"	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACION DE RINES DE ALUMINIO"				"28°38'40"""	"106°1'18"""	"BLVD. JUAN PABLO II KM 2.5"	"SN"		"AEROPUERTO"	"CHIHUAHUA"	"CHIHUAHUA"	"Chihuahua"	"31390"
"HME3A1407011"	"HILASAL MEXICANA S.A.B. DE C.V."	"313240"	"Fabricación de telas de tejido de punto"	"Textiles, fibras e hilos"	"3A"	"Fabricacion de productos y articulos de fibras naturales"	"Fabricación de Toallas de Algodón"	"Corredor Industrial del El Salto"			"20°30'6"""	"103°15'2"""	"Carr. a El Salto via El Verde km. 9.2"	"NA"	"NA"	"NA"	"El Salto"	"JALISCO"	"El Salto"	"45680"
"HME9G1407011"	"HONDA DE MEXICO S.A DE C.V"	"336110"	"Fabricación de automóviles y camionetas"	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"PRODUCCIÓN DE AUTOMÓVILES Y CAMIONES (INCLUYE TRACTOCAMIONES Y SIMILARES)."	"PARQUE INDUSTRIAL EL SALTO"			"20°34'21"""	"103°12'5"""	"CARRETERA A EL CASTILLO"	"7250"			"EL SALTO"	"JALISCO"	"El Salto"	"45680"
"HME9H0502711"	"HIROTEC MEXICO S.A. DE C.V. PLANTA RAMOS ARIZPE"	"336210"	"Fabricación de carrocerías y remolques"	"Automotriz"	"9H"	"Produccion de carrocerias para autotransportes"	"ENSAMBLE DE PARTES METALICAS AUTOMOTRICES"	"PARQUE INDUSTRIAL SANTA MARIA"			"25°35'18"""	"100°54'51"""	"BOULEVARD KAPPA"	"1056"	"M4"	"PARQUE INDUSTRIAL"	"RAMOS ARIZPE"	"COAHUILA"	"Ramos Arizpe"	"25903"
"HME9Q1407011"	"HONDA DE MEXICO S.A. DE C.V."	"336991"	"Fabricación de motocicletas"	"Automotriz"	"9Q"	"Produccion de motocicletas"	"PRODUCCIÓN DE MOTOCICLETAS (INCLUYE CUADRIMOTOS). FABRICACION DE AUTOPARTES Y MOTOPARTES"	"PARQUE INDUSTRIAL EL SALTO"			"20°34'21"""	"103°12'5"""	"CARRETERA A EL CASTILLO"	"7250"		"PARQUE INDUSTRIAL EL SALTO"	"EL SALTO"	"JALISCO"	"El Salto"	"45680"
"HMER90707411"	"HALLIBURTON DE MÉXICO S DE RL DE CV"	"213111"	"Perforación de pozos petroleros y de gas"	"Otros"	"R9"	"Perforacion de pozos"	"SERVICIOS PARA LA INDUSTRIA DEL PETRÓLEO"				"17°53'9"""	"93°8'41"""	"Carretera Villahermosa- Reforma Km. 10.4"	"SN"		"Reforma"	"Reforma"	"CHIAPAS"	"Reforma"	"29500"
"HMMLK2402811"	"HITCHINER MANUFACTURING COMPANY DE MÉXICO S.DE R.L DE C.V"	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Metalurgica (incluye la siderurgica)"	"LK"	"Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales"	"Terminación y Ensamble de Partes Metálicas para la Industria Automotriz"	"PARQUE INDUSTRIAL TRES NACIONES"			"22°2'21"""	"100°52'0"""	"AVENIDA CIRCUITO EXPORTACIÓN"	"331"		"PARQUE INDUSTRIAL TRES NACIONES"	"SAN LUIS POTOSI"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78395"
"HNAMC1100511"	"HIDROGENADORA NACIONAL S.A. DE C.V."	"311222"	"Elaboración de aceites y grasas vegetales comestibles"	"Quimica"	"MC"	"Fabricacion de aceites y grasas alimenticias"	"PRODUCCIÓN DE ACEITES Y GRASAS CUANDO EN SU FABRICACIÓN EXISTE REACCIÓN QUÍMICA O EXTRACCI"	"ZONA INDUSTRIAL"			"20°32'31"""	"100°44'10"""	"CARRETERA PANAMERICANA"	"254"		"RANCHO NUEVO"	"APASEO EL GRANDE"	"GUANAJUATO"	"Apaseo el Grande"	"38160"
"HOL7Q1510911"	"HOLOPHANE, S.A. DE C.V."	"335110"	"Fabricación de focos"	"Equipos y articulos electronicos, electricos y domesticos"	"92"	"Produccion de focos y tubos de iluminacion"	"FABRICACIÓN DE LUMINARIA"				"19°38'327"""	"99°11'147"""	"KM 31 Carretera México Cuautitlán"	"SN"		"Barrio de la Concepcion"	"Estado de México"	"MEXICO"	"Tultitlan"	"54900"
"HOP910803713"	"HONEYWELL OPTOELECTRONICA S. DE R. L. DE C.V."	"334410"	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"ENSAMBLE Y PROCESAMIENTO DE COMPONENTES Y - Ó ARTICULOS ELECTRONICOS Y-Ó ELECTROMECÁNICOS"	"PARQUE INDUSTRIAL JUAREZ INTERMEX"			"31°42'7"""	"106°27'5"""	"PARQUE INDUSTRIAL JUAREZ"	"3328"		"PARQUE INDUSTRIAL JUAREZ"	"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32630"
"HOVN22900511"	"HOVOMEX S. A.  DE C. V."	"322220"	"Fabricación de bolsas de papel y productos celulósicos recubiertos y tratados"	"Celulosa y papel"	"N2"	"Produccion de papeles recubiertos y sus productos"	"FABRICACION  DE PAPEL FILTROAUTOMOTRIZ"	"KM. 1.2 CAMINO A COL. MORELOS"			"19°24'5"""	"97°58'59"""	"KM1.2 CAMINO A COLONIA MORELOS"	"S/N"			"APIZACO"	"TLAXCALA"	"Apizaco"	"90308"
"HPC6D0101111"	"HEXPOL COMPOUNDING, S.A. DE C.V."	"326290"	"Fabricación de otros productos de hule"	"Quimica"	"6D"	"Fabricacion de articulos y productos de hule "	"PRODUCCIÓN DE ARTÍCULOS DE HULE (SÓLO SI SE ELABORA EL HULE)."	"PARQUE INDUSTRIAL SAN FRANCISCO DE LOS ROMO"			"22°2'11"""	"102°16'17"""	"AVENIDA JAPON"	"302"		"PARQ. IND. SAN FRANCISCO DE LOS ROMO"	"SAN FRANCISCO DE LOS ROMO"	"AGUASCALIENTES"	"San Francisco de los Romo"	"20304"
"HPCMD3019311"	"HYDRIL PRESSURE CONTROL S. DE R.L. DE C.V."	"332110"	"Fabricación de productos metálicos forjados y troquelados"	"Metalurgica (incluye la siderurgica)"	"MD"	"Tratamiento termico de piezas metalicas"	"METAL MECÁNICA"	"CD. INDUSTRIAL BRUNO PAGLIAI"			"19°9'38"""	"96°14'25"""	"AV. ACACIAS ESQ. ARAUCARIAS"	"MZ. 11"	"LOTE 2"		"VERACRUZ"	"VERACRUZ"	"Veracruz"	"91697"
"HPHHE2603011"	"HOSPITAL PRIVADO DE HERMOSILLO, S.A. DE C.V."	"622111"	"Hospitales generales del sector privado"	"Servicios de salud y de asistencia"	"HM"	"Hospitales"	"HOSPITALIZACION Y CONSULTA MEDICA EXTERNA"				"29°4'38"""	"110°58'16"""	"PASE RIO SAN MIGUEL"	"35"		"PROYECTO RIO SONORA"		"SONORA"	"Hermosillo"	"83270"
"HSM9K0502511"	"HENDRICKSON SPRING MÉXICO S. DE R.L. DE C.V."	"336330"	"Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices"	"Automotriz"	"9K"	"Produccion de partes para el sistema de suspension y direccion"	"PRODUCCIÓN DE PARTES PARA EL SISTEMA DE SUSPENSIÓN Y DIRECCIÓN (SI INCLUYE PROCESOS TÉRMIC"				"28°41'16"""	"100°31'22"""	"RASSINI S.A. DE C.V."	"801"		"NICOLÁS BRAVO"	"PIEDRAS NEGRAS"	"COAHUILA"	"Piedras Negras"	"26030"
"HSM9M0200111"	"HUTCHINSON SEAL DE MEXICO, S.A. DE C.V."	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN)."				"31°46'24"""	"116°34'49"""	"PELICANOS"	"313"		"LOMAS DE SAN FERNANDO"	"ENSENADA"	"BAJA CALIFORNIA"	"Ensenada"	"22785"
"HSM9M0200112"	"HUTCHINSON SEAL DE MEXICO, S.A. DE C.V."	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN)."	"FRACC. INDUSTRIAL CHAPULTEPEC"			"31°46'89"""	"116°35'23"""	"PASEO DE TODOS LOS SANTOS"	"238"		"FRACC.  INDUSTRIAL CHAPULTEPEC"	"EX EJIDO CHAPULTEPEC"	"BAJA CALIFORNIA"	"Ensenada"	"22785"
"HSOSP2605111"	"HIERRO SONORA S.A DE C.V"	"212210"	"Minería de hierro"	"Metalurgica (incluye la siderurgica)"	"11"	"Mineria de hierro"	"Explotacion de minado a cielo abierto de preconcentrado de hierro"				"27°44'21"""	"109°18'32"""	"Domicilio conocido, Cedros, Rosario"	"NA"		"Cedros"	"Cedros"	"SONORA"	"Rosario"	"85700"
"HST7X2111411"	"HERRAMIENTAS STANLEY S.A. DE C.V."	"332999"	"Fabricación de otros productos metálicos"	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"MANUFACTURAS DE HERRAMIENTAS"	"ZONA INDUSTRIAL NORTE"			"19°2'58"""	"98°13'13"""	"KM 124 AUTOPISTA MEXICO PUEBLA"	"SN"	"SN"	"ZONA INDUSTRIAL NORTE"	"PUEBLA"	"PUEBLA"	"Puebla"	"72030"
"HTF912803211"	"HUTCHINSON TRANSFERENCIA DE FLUIDOS DE MEXICO S.A. DE C.V."	"336320"	"Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"FABRICACION DE SISTEMAS DE TRANSFERENCIA DE FLUIDOS PARA AIRE ACONDICIONADO AUTOMOTRIZ"	"PARQUE INDUSTRIAL DEL NORTE"			"26°2'55"""	"98°22'12"""	"AVE. INDUSTRIAL RIO BRAVO"	"SN"			"REYNOSA"	"TAMAULIPAS"	"Reynosa"	"88736"
"HTO6B0900211"	"COMPAÑIA HULERA TORNEL S.A. DE C.V.   PLANTA NO. 2"	"326211"	"Fabricación de llantas y cámaras"	"Automotriz"	"6B"	"Produccion de llantas y camaras nuevas"	"FABRICACIÓN DE LLANTAS Y PRODUCTOS DE HULE"	"SANTA CRUZ ACAYUCAN"			"19°28'32"""	"99°11'50"""	"AV. SANTA LUCIA"	"311"		"SANTA CRUZ ACAYUCAN"		"DISTRITO FEDERAL"	"Azcapotzalco"	"02770"
