actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
SERVICIOS REMUNERADOS DE HOSPITALIZACION	Atributo no considerado en este año	2012	BOULEVARD LUIS DONALDO COLOSIO	HI	42084.0	ARBOLEDAS DE SAN JAVIER	Consultorios de medicina general del sector privado.	AVENIDA DEL ROBEL	BOULEVARD RAMÓN G. BONFIL	MEDICA IDEAS, S.A. DE C.V.	HIDALGO	"20°6'36"""		"98°48'26"""	Pachuca de Soto	MIDHI1304811	MZ02	LC5		621111	Servicios de salud y de asistencia	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRESTACION DE SERVICIOS DE MANTENIMIENTO	Atributo no considerado en este año	2012	KM 117 AUTOPISTA MEXICO PUEBLA	1F	72710.0	PARQUE INDUSTRIAL FINSA	Reparación y mantenimiento de maquinaria y equipo industrial.	AV. SAN LORENZO	AUTOPISTA MEXICO PUEBLA	MANTENIMIENTO INTEGRAL FINSA, SA DE CV	PUEBLA	"19°6'36"""	SAN LORENZO	"98°14'37"""	Cuautlancingo	MIFKE2104111	200		PARQUE INDUSTRIAL FINSA PUEBLA	811312	Otros	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRESTACION DE TODA CLASE DE SERVICIOS A PARQUES INDUSTRIALES	Atributo no considerado en este año	2012	BLVD INTERAMERICAN	1F	66600.0	PARQUE INDUSTRIAL FINSA MONTERREY	Reparación y mantenimiento de maquinaria y equipo industrial.	BLVD TLC	CALLE INFINITI	MANTENIMIENTO INTEGRAL FINSA S. A. DE C. V.	NUEVO LEON	"25°47'7"""	APODACA	"100°8'14"""	Apodaca	MIFTZ1900611	304		PARQUE INDUSTRIAL FINSA MONTERREY	811312	Otros	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
ALQUILER DE OFICINAS Y LOCALES COMERCIALES	Atributo no considerado en este año	2012	na	B2	88780.0	PARQUE INDUTRIAL MAQUILPARK	Alquiler de equipo de cómputo y de otras máquinas y mobiliario de oficina.	na	na	MANTENIMIENTO INTEGRAL FINSA, S.A. DE C.V.	TAMAULIPAS	"26°5'13"""		"98°19'51"""	Reynosa	MIFUB2803211	na		parque industrial maquilpark	532420	Otros	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRESTADOR DE SERVICIOS DE MANTENIMIENTO Y CONSERVACION DE AREAS	Atributo no considerado en este año	2012	CARR. SALTILLO-PIEDRAS NEGRAS KM. 10.8	1F	25900.0	PARQUE INDUSTRIAL FINSA COAHUILA	Reparación y mantenimiento de maquinaria y equipo industrial.			MANTENIMIENTO INTEGRAL FINSA, S.A. DE C.V.	COAHUILA	"25°31'12"""	RAMOS ARIZPE	"100°58'13"""	Ramos Arizpe	MIFZU0502711	100		PARQUE INDUSTRIAL FINSA COAHUILA	811312	Otros	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FABRICACION Y VENTA DE HARINA DE MAIZ NIXTAMALIZADO	Atributo no considerado en este año	2012	PROLONGACION BENITO JUAREZ	2C	96210.0	FERROCARRILERA	Elaboración de tortillas de maíz y molienda de nixtamal.	BELIZARIO DOMINGUEZ	PINO SUAREZ	MINSA, S.A. DE C.V.	VERACRUZ	"17°57'40"""	JALTIPAN	"94°42'51"""	Jaltipan	MIN2C3008911	505		A ORILLAS DE LA CIUDAD	311830	Alimenticio y/o de consumo humano	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCIÓN DE CAL.	Atributo no considerado en este año	2012	CARRETERA LIBRE DE GARCIA KM 8.5	74	66000.0	SN	Fabricación de cal.	LIBRAMIENTO NORESTE	AV. LINCON	MINORTE S.A DE C.V	NUEVO LEON	"25°46'42"""	GARCIA	"100°32'12"""	Garcia	MIN741901811	KM	8.5	ZONA INDUSTRIAL PLAN	327410	Cemento y Cal	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
MINERÍA DE OTROS MINERALES METÁLICOS NO FERROSOS (SÓLO INCLUYE BENEFICIO).	Atributo no considerado en este año	2012	Prol. Av. Hidalgo	MJ	99000.0	Centro	Minería de plata.	Calzada Proaño	Cerro Proaño	MINERA  FRESNILLO SA DE CV	ZACATECAS	"23°9'13"""	Fresnillo	"102°52'27"""	Fresnillo	MFRMJ3201011	451			212222	Metalurgica (incluye la siderurgica)	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
GALVANOPLASTIA EN PIEZAS METALICAS NO INCLUYE JOYERIA	Atributo no considerado en este año	2012	FRANCISCO SILVA ROMERO	8A	44450.0	ANALCO	Recubrimientos y terminados metálicos.	GIGANTES	GOMEZ FARIAS	METALIZADOS GALVANOPLASTICOS S.A. DE C.V.	JALISCO	"20°40'10"""	GUADALAJARA	"103°20'2"""	Guadalajara	MGA1403900060	16			332810	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
MAQUILA DE LAMINA ACRILICA	Atributo no considerado en este año	2012	PONIENTE 2	ZA	87499.0	CIUDAD INDUSTRIAL	Fabricación de bolsas y películas de plástico flexible.	PEDRO  HINOJOSA	NORTE 7	MAQUILADORA GENERAL DE MATAMOROS S. A. DE C.V.	TAMAULIPAS	"26°50'18"""		"97°26'10"""	Matamoros	MGM6L2802211	17		CIUDAD INDUSTRIAL	326110	Articulos y productos plasticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
TALLER MECANICO DE REPARACION DE VEHICULOS AUTOMOTRICES	Atributo no considerado en este año	2012	SANTO DOMINGO	KE	89170.0	TRUEBA	Reparación mecánica en general de automóviles y camiones.			MECANICA DEL GOLFO, S.A. DE C.V.	TAMAULIPAS	"22°14'5"""	TAMPICO	"97°53'2"""	Tampico	MGOKE2803811	106			811111	Otros	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
COMPRA VENTA DE VEHICULOS NUEVOS, REFACCIONES Y SERVICIO DE MANTENIMIENTO AUTOMOTRIZ	Atributo no considerado en este año	2012	AVE.  PINO SUAREZ	EE	64000.0	CENTRO	Reparación mecánica en general de automóviles y camiones.	MM DE LLANO	ESPINOZA	MOTORES GENERALES LA SILLA, S.A DE C.V.	NUEVO LEON	"25°40'44"""	MONTERREY	"100°19'7"""	Monterrey	MGSEE1903911	351	NTE		811111	Otros	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCIÓN DE JABONES Y DETERGENTES (SÓLO SI SE PRODUCEN LAS SUSTANCIAS BÁSICAS; INCLUYE O	Atributo no considerado en este año	2012	CARR FED 57 KM 47 ENTRONCAL SJI KM 0.8	5W	37980.0	LA CANTERA	Fabricación de jabones, limpiadores y dentífricos.	ND	ND	MISSION HILLS S.A. DE C.V.	GUANAJUATO	"21°0'0"""		"100°23'50"""	San Jose Iturbide	MHI5W1103211	SN		ZONA INDUSTRIAL	325610	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCION DE MOTORES ELECTRICOS	Atributo no considerado en este año	2012	AV LAS LOMAS	8T	88736.0	PARQUE INDUSTRIAL DEL NORTE	Fabricación de motores y generadores eléctricos.	AV. INDUSTRIAL DEL NORTE	CALLE SAN FELIX	MOTORES HERMETICOS DEL SUR S.A. DE C.V.	TAMAULIPAS	"26°2'20"""	REYNOSA	"98°21'50"""	Reynosa	MHS8T2803211	M 5	L 2	PARQUE INDUSTRIAL DEKL NORTE	335311	Equipos y articulos electronicos, electricos y domesticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FABRICACIÓN DE PRODUCTOS QUÍMICOS DE LA INDUSTRIA HULERA	Atributo no considerado en este año	2012	EMILIANO ZAPATA	5H	54713.0	SAN LORENZO RIO TENCO	Fabricación de otros productos químicos básicos orgánicos.	EMISOR PONIENTE	BENITO JUAREZ	MICRO S.A DE C.V	MEXICO	"19°42'59"""	ESTADO DE MÉXICO	"99°12'25"""	Cuautitlan	MIC5H1502411	1			325190	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FABRICACION DE MEDICAMENTOS Y SUPLEMENTOS ALIMENTICIOS	Atributo no considerado en este año	2012	AV SAN LORENZO	5T	9830.0	PARAJE SAN JUAN	Fabricación de preparaciones farmacéuticas.	CAMINO REAL A SAN LORENZO	RUEDA DEL PASTOR	MICROMETRIX S. A. DE C.V.	DISTRITO FEDERAL	"19°20'44"""		"99°4'36"""	Iztapalapa	MIC5T0900721	97			325412	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
ENSAMBLE DE CIRCUITOS ELECTRICOS PARA LA INDUSTRIA AUTOMOTRIZ	Atributo no considerado en este año	2012	AVENIDA FINSA	91	67114.0		Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores.	ALBORADA	ANTIGUA CARRETERA A VILLA JUAREZ	MAGNA ELECTRONICS SYSTEMS DE MEXICO, S.A. DE C.V.	NUEVO LEON	"25°41'24"""	GUALUPE	"100°8'14"""	Guadalupe	MESQF1902611	1702		PARQUE INDUSTRIAL FINSA GUADALUPE	336320	Equipos y articulos electronicos, electricos y domesticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCIÓN DE COLORANTES Y PIGMENTOS (INCLUYE ORGÁNICOS E INORGÁNICOS, SÓLO CUANDO SE PROD	Atributo no considerado en este año	2012	CARRETERA A VERACRUZ KM. 144	5J	90460.0		Fabricación de pigmentos y colorantes sintéticos.	.	.	METAPOL, S.A. DE C.V.	TLAXCALA	"19°24'1"""	SAN COSME XALOZTOC	"98°4'44"""	Xaloztoc	MET5J2903911	SN		CORREDOR INDUSTRIAL XALOZTOC	325130	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FUNDICION Y MOLDEO DE PIEZAS DE ACERO Y HIERRO	Atributo no considerado en este año	2012	CARRETERA A PESQUERIA	7T	66650.0	PESQUERIA	Moldeo por fundición de piezas de hierro y acero.	CARRETERA A PESQUERIA	SOBRE LA CARRETERA	METALFIT, S.A. DE C.V.	NUEVO LEON	"25°47'34"""	PESQUERIA	"100°4'25"""	Pesqueria	MET7T1904111	KM 3			331510	Metalurgica (incluye la siderurgica)	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FABRICACION Y MAQUINADO DE TODA CLASE DE PARTES Y MAQUINARIA	Atributo no considerado en este año	2012	BLVD. DIAZ ORDAZ KM 339.2	LK	66350.0	LOS TREVIÑO	Fabricación de otra maquinaria y equipo para la industria en general.	FRANCISCO I. MADERO	LOS TREVIÑO	METAK S.A. DE C.V.	NUEVO LEON	"25°40'20"""	SANTA CATARINA	"100°26'23"""	Santa Catarina	MET861904811	970		ZONA INDUSTRIAL	333999	Metalurgica (incluye la siderurgica)	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
ENSAMBLE Y PINTURA DE PIEZAS AUTOMOTRICES	Atributo no considerado en este año	2012	LOTE NO M1	9H	22001.0	EJIDO DERRAMADERO	Fabricación de carrocerías y remolques.	CARR. SALTILLO ZACATECAS	Carr. Derramadero General Cepeda	METALSA, S.A. DE C.V.	COAHUILA	"25°15'50"""		"101°6'1"""	Saltillo	MET9M0503011	SN		PARQUE INDUSTRIAL SANTA MONICA	336210	Automotriz	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FABRICACION DE PARTES AUTOMOTRICES (CHASISES)	Atributo no considerado en este año	2012	Carretera  a Miguel Aleman km 16.5	9M	66600.0		Fabricación de otras partes para vehículos automotrices.			Metalsa S.A. de C.V.	NUEVO LEON	"25°44'54"""	Apodaca	"100°12'9"""	Apodaca	MET9M1900611	100			336390	Automotriz	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
MANUFACTURA Y ENSAMBLE DE COMPONENTES ELECTRONICOS	Atributo no considerado en este año	2012	BLVD. INSURGENTES CRR. LIBRE A TECATE	91	22550.0	CERRO COLORADO	Fabricación de componentes electrónicos.	SEMINARIO	PRIVADA TIJUANA	MEXHON S. DE R.L. DE C.V.	BAJA CALIFORNIA	"32°27'25"""	TIJUANA	"116°54'5"""	Tijuana	MEX8N0200421	18002			334410	Equipos y articulos electronicos, electricos y domesticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
Manufactura de tubos extruidos para cambiadores de calor automotrices.	Atributo no considerado en este año	2012	Tecnológico	9M	65550.0	Parque Industrial Estrella	Fabricación de otras partes para vehículos automotrices.	Av del Parque	Av Tecnológico	Monterrey Extrusions S. de R.L. de C.V.	NUEVO LEON	"25°53'53"""	Cienega de Flores	"100°14'14"""	Monterrey	MEX9M1901211	1255	3	Parque Industrial Estrella	336390	Automotriz	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2012	OSA MENOR	5T	4230.0	PRADO CHURUBUSCO	Fabricación de preparaciones farmacéuticas.	TRIANGULO	CENTAURO	MAVI FARMACEUTICA S.A. DE C.V.	DISTRITO FEDERAL	"19°20'0"""		"99°8'0"""	Coyoacan	MFA5T0900311	197			325412	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2012	CALLE 7	5T	8100.0	PANTITLAN	Fabricación de preparaciones farmacéuticas.	UNION	PRIVADA DE SAN JUAN	MAVI FARMACEUTICA S.A. DE C.V.	DISTRITO FEDERAL	"19°25'1"""		"99°3'27"""	Iztacalco	MFA5T0900611	386			325412	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
EXPLOTACION, BENEFICIO Y COMERCIALIZACION DE FLUORITA, MINERIA DE MINERAL NO METALICO	Atributo no considerado en este año	2012	DOMICILIO CONOCIDO COMO LA SALITRERA	1G	79550.0	NO APLICA	Minería de fluorita.	NO APLICA	NO APLICA	MEXICHEM FLUOR, S.A. C.V.	SAN LUIS POTOSI	"21°56'47"""	LA SALITRERA	"100°35'15"""	Zaragoza	MFL1G2405511	SN		NO APLICA	212395	Metalurgica (incluye la siderurgica)	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FUNDICIÓN Y MOLDEO DE PIEZAS DE METALES NO FERROSOS.	Atributo no considerado en este año	2012	Privada Angel Macias	ND	67190.0	Tacubaya	Moldeo por fundición de piezas metálicas no ferrosas.	Zertuche	Evolucion	Motores Electricos de Monterrey, S. de R.L. de C.V. Planta 3	NUEVO LEON	"25°40'26"""		"100°11'57"""	Guadalupe	MEMND1902611	200			331520	Metalurgica (incluye la siderurgica)	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FABRICACIÓN DE MOTORES Y CAJAS DE CONTROL ELECTRICO	Atributo no considerado en este año	2012	OCHO PONIENTE	QH	76802.0	ZONA INDUSTRIAL VALLE DE ORO	Fabricación de motores y generadores eléctricos.	AVENIDA CENTRAL	CONSTITUYENTES	MITSUBISHI ELECTRIC DE MÉXICO, S.A. DE C.V. PLANTA II	QUERETARO	"20°24'24"""	ZONA INDUSTRIAL VALLE DE ORO	"99°59'49"""	San Juan del Rio	MEMQH2201611	4		ZONA INDUSTRIAL VALLE DE ORO	335311	Articulos y productos metalicos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
ENSAMBLE Y SUBENSAMBLE DE APARATOS ELECTRICOS Y ELECTRONICOS	Atributo no considerado en este año	2012	AV. JUAN ZAVALA RUIZ	91	87313.0	LAS FUENTES	Fabricación de otros productos eléctricos.			MEXICAN ENSAMBLY S.A. DE C.V.	TAMAULIPAS	"25°53'36"""	H MATATAMOROS	"97°32'26"""	Matamoros	MEN912802211	SN			335999	Equipos y articulos electronicos, electricos y domesticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
MINERÍA DE OTROS MINERALES METÁLICOS NO FERROSOS (SÓLO INCLUYE BENEFICIO).	Atributo no considerado en este año	2012		MK	26340.0		Minería de otros minerales metálicos.			MINERA LA ENCANTADA, S.A. DE C.V.	COAHUILA	"28°20'30"""	LA ENCANTADA	"102°3'0"""	Ocampo	MENMK0502311				212299	Metalurgica (incluye la siderurgica)	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2012	CINCO	5T	53370.0	FRACCIONAMIENTO INDUSTRIAL ALCE BLANCO	Fabricación de preparaciones farmacéuticas.	16 DE SEPTIEMBRE	PERIFERICO	MERCK S.A. DE C.V.	MEXICO	"19°28'7"""		"99°13'28"""	Naucalpan de Juarez	MER5T1505711	7		FRACCIONAMIENTO INDUSTRIAL ALCE BLANCO	325412	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
ENRIQUECIMIENTO DE ÓXIDOS METÁLICOS DE BAJA LEY PRINCIPALMENTE ÓXIDO ZINC.	Atributo no considerado en este año	2012	Bronce	5I	66000.0		Fabricación de otros productos químicos básicos inorgánicos.	Omicrón	Cobre	MEREMEX, S.A. DE C.V.	NUEVO LEON	"25°47'25"""	García	"100°26'53"""	Garcia	MER7T1901811	9387		Ciudad Industrial Mitras	325180	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
ENRIQUECIMIENTO DE ÓXIDOS METÁLICOS DE BAJA LEY PRINCIPALMENTE ÓXIDO ZINC.	Atributo no considerado en este año	2012	Omicron	5I	66000.0		Fabricación de otros productos químicos básicos inorgánicos.	Cobre	Humberto Lobo	MEREMEX, S.A. DE C.V. PTA. II	NUEVO LEON	"25°47'24"""	García	"100°27'0"""	Garcia	MER7T1901812	8106		Parque Industrial Mitras	325180	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
LA COMPRA, VENTA, DISTRIBUCION, IMPORTACION, EXPORTACION, COMISION Y FABRICACION DE TODA	Atributo no considerado en este año	2012	AVENIDA  DOS DE ABRIL	6D	52900.0	CIUDAD LOPEZ MATEOS	Fabricación de bandas y mangueras de hule y de plástico.	AVENIDA ADOLFO LOPEZ MATEOS	BOULEVARD ADOLFO  RUIZ CORTINEZ	MANGUERAS ESPECIALIZADAS, S.A. DE C.V.	MEXICO	"19°30'55"""	MEXICO	"99°21'15"""	Atizapan de Zaragoza	MES6E1501311	17	C		326220	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO.	Atributo no considerado en este año	2012	CARRETERA A LA PRESA CHIHUAHUA KM 1	7T	31415.0	SAN ANTONIO	Moldeo por fundición de piezas de hierro y acero.	CARRETERA A CUAUHTEMOC	CETIS	HIPOLITO MENDOZA SIGALA	CHIHUAHUA	"28°34'12"""		"106°8'51"""	Chihuahua	MES7T0801911	SN			331510	Metalurgica (incluye la siderurgica)	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FABRICACION DE TUBERIA DE COBRE PARA EQUIPOS DE REFRIGERACION	Atributo no considerado en este año	2012	CARRETERA A VILLA GARCIA	7X	66350.0		Fabricación de otros productos metálicos.	CARRETERA A SALTILLO	ARCO VIAL	MANUFACTURAS ESPECIALIZADAS, S.A.	NUEVO LEON	"25°43'47"""		"100°31'23"""	Santa Catarina	MES7X1904811	3850		ZONA INDUSTRIAL SANTA CATARINA	332999	Articulos y productos metalicos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FABRICACIÓN Y ENSAMBLE DE MAQUINARIA Y EQUIPO PARA DIVERSOS USOS INDUSTRIALES, CUANDO INCL	Atributo no considerado en este año	2012	Avenida Industria Alimentaria	LK	67736.0	Parque Industrial Linares	Fabricación de otra maquinaria y equipo para la industria en general.	Francisco Villa		Motores Electricos Sumergibles de Mexico S de RL de CV	NUEVO LEON	"24°53'0"""	Linares	"99°34'43"""	Linares	MESLK1903311	2001		Parque Industrial Linares	333999	Metalurgica (incluye la siderurgica)	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
TRATAMIENTO DE RESIDUOS BIOLÓGICO-INFECCIOSOS.	Atributo no considerado en este año	2012	PRIMERA CERRADA EL CARMEN	LT	74160.0		Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos.	BLVD. EL CARMEN	CAMINO REAL A SAN MATEO	MEDAM S DE RL DE CV	PUEBLA	"19°12'46"""	SANTA ANA XALMIMILULCO	"98°24'28"""	Huejotzingo	MEDLT2107411	LOTE 2	MANZANA C	PARQUE INDUSTRIAL EL CARMEN, CORREDOR INDUST. QUETZALCOATL	562111	Tratamiento de residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FABRICACION DE MOTORES ELECTRICOS FRACCIONARIOS	Atributo no considerado en este año	2012	DEPORTISTAS	8T	32630.0	PARQUE IND. GEMA	Fabricación de motores y generadores eléctricos.	AVE. ADOLFO LOPEZ MATEOS	EJE VIAL JUAN GABRIEL	MOTORES ELECTRICOS DE JUAREZ S. DE R.L. DE C.V.  PLANTA  FME	CHIHUAHUA	"31°39'10"""	CD JUAREZ	"106°39'10"""	Juarez	MEJ8T0803711	7825		PARQUE INDUSTRIAL  GEMA	335311	Equipos y articulos electronicos, electricos y domesticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FABRICACION DE TAPAS DE ALUMINIO Y ROTORES PARA MOTORES ELECTRICOS	Atributo no considerado en este año	2012	BLVD.ZARAGOZA	8T	32690.0	OASIS	Fabricación de motores y generadores eléctricos.	PANAMERICANA	COSTA DE MARFIL	MOTORES ELECTRICOS DE JUAREZ S. DE R.L. DE C.V. PLANTA FCDM	CHIHUAHUA	"31°38'9"""	JUAREZ	"106°38'10"""	Juarez	MEJ8T0803712	6950		FUERA DE PARQUES	335311	Equipos y articulos electronicos, electricos y domesticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
ENSAMBLE DE MOTORES ELECTRICOS	Atributo no considerado en este año	2012	AVENIDA PARQUE INDUSTRIAL JUAREZ	8T	32360.0	PARQUE IND. JUAREZ	Fabricación de motores y generadores eléctricos.	AVE. ADOLFO LOPEZ MATEOS	EJE VIAL JUAN GABRIEL	MOTORES ELECTRICOS DE JUAREZ S. DE R.L. DE C.V.  PLANTA MEJ 2	CHIHUAHUA	"31°39'10"""	CD JUAREZ	"106°39'10"""	Juarez	MEJ8T0803716	3325		PARQUE INDUSTTRIAL JUAREZ	335311	Equipos y articulos electronicos, electricos y domesticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
Diseno Ingenieria y Fabricacion de Maquinaria	Atributo no considerado en este año	2012	Calle C	8L	66600.0		Maquinado de piezas metálicas para maquinaria y equipo en general.	Ave. A	Avenida G	Melter S.A. de C.V.	NUEVO LEON	"25°45'23"""		"100°11'35"""	Apodaca	MELMD1900611	511		Parque Industrial Almacentro	332710	Articulos y productos metalicos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FABRICACION DE GENERADORES ELECTRICOS	Atributo no considerado en este año	2012	CALLE DE LA INDUSTRIA	91	66350.0		Fabricación de motores y generadores eléctricos.	ANTIGUA CAMINO A GARCIA	ANTIGUO CAMINO A GARCIA	MARATHON ELECTRIC MANUFACTURING OF MEXICO, S. DE R.L. DE C.V.	NUEVO LEON	"25°41'48"""		"100°29'18"""	Santa Catarina	MEM7X1904811	2009		PARQUE INDUSTRIAL MILENIUM SANTA CATARINA	335311	Equipos y articulos electronicos, electricos y domesticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FABRICACION DE MOTORES ELECTRICOS	Atributo no considerado en este año	2012	ANTIGUA CARRETERA A VILLA DE GARCÍA	8T	66350.0		Fabricación de motores y generadores eléctricos.	Antigua carretera a Villa de Garcia		MARATHON ELECTRIC MANUFACTURING OF MEXICO, S. DE R.L. DE C.V.	NUEVO LEON	"25°41'48"""		"100°29'18"""	Santa Catarina	MEM7X1904812	1500		PARQUE INDUSTRIAL MILENIUM SANTA CATARINA	335311	Equipos y articulos electronicos, electricos y domesticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
Fabricacion y Ensamble de Motores Electricos	Atributo no considerado en este año	2012	Privada Angel Macias	8T	67190.0	Tacubaya	Fabricación de motores y generadores eléctricos.	Av. Zertuche	Av. Evolucion	Motores Electricos de Monterrey, S. de R.L. de C.V.	NUEVO LEON	"25°40'20"""		"100°12'1"""	Guadalupe	MEM8T1902611	222			335311	Equipos y articulos electronicos, electricos y domesticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FABRICACIÓN DE ELEVADORES PARA PASAJEROS Y SISTEMAS DE TRACCIÓN PARA TRANSPORTE ELECTRICO	Atributo no considerado en este año	2012	PASEO CENTRAL	1D	76802.0	ZONA INDUSTRIAL VALLE DE ORO	Fabricación de maquinaria y equipo para levantar y trasladar.	6 Poniente	7 Oriente	MITSUBISHI ELECTRIC DE MEXICO S.A. DE C.V.	QUERETARO	"20°24'21"""		"99°58'59"""	San Juan del Rio	MEM8T2201611	21		ZONA INDUSTRIAL VALLE DE ORO	333920	Articulos y productos metalicos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
EXPLOTQACION DE PLATA PLOMO Y ZINC	Atributo no considerado en este año	2012	CARRETERA BERMEJILLO CEBALLOS KM 5	MJ	35230.0		Minería de plata.			MINERA EXCELLON DE MEXICO S.A DE C.V.	DURANGO	"25°55'37"""	BERMEJILLO	"103°39'34"""	Mapimi	MEMMJ1001312				212222	Metalurgica (incluye la siderurgica)	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
AFINACIÓN Y REFINACIÓN DE OTROS METALES NO FERROSOS (INCLUYE FUNDICIÓN, EXTRUSIÓN O ESTIRA	Atributo no considerado en este año	2012	SAN MATEO	7L	55600.0	PUEBLO NUEVO DE MORELOS	Fundición y refinación de otros metales no ferrosos.	CAMINO REAL A SAN MATEO	CAMINO VECINAL	MEMME, S.A. DE C.V.	MEXICO	"19°48'10"""	ZUMPANGO	"99°5'51"""	Zumpango	MEMND1512011	SN			331419	Metalurgica (incluye la siderurgica)	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FUNDICIÓN Y MOLDEO DE PIEZAS DE METALES NO FERROSOS.	Atributo no considerado en este año	2012	LEONA VICARIO	ND	55670.0	ROMA	Moldeo por fundición de piezas metálicas no ferrosas.	CAMINO VECINAL	CAMINO SIN NOMBRE	METALES Y DERIVADOS DE IZCALLI,  S.A. DE C.V.	MEXICO	"19°54'19"""	HUEYPOXTLA	"99°4'22"""	Hueypoxtla	MDDND1503611	SN			331520	Metalurgica (incluye la siderurgica)	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
