actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
CARROZADO DE  AUTOBUSES	Atributo no considerado en este año	2013	AV. LAS MISIONES	9H	76249.0	3ERA ET.  P IND. B QUINTANA	Fabricación de carrocerías y remolques.	Atributo no considerado en este año	Atributo no considerado en este año	IRIZAR MEXICO  S.A. DE  C.V.	QUERETARO	"20°34'22"""		"100°15'5"""	El Marques	IME9H2201112	13		BERNARDO QUINTANA	336210.0	Automotriz	Produccion de carrocerias para autotransportes		
ENSAMBLE DE PRODUCTOS ELECTRICOS	Atributo no considerado en este año	2013	AV. DIAGONAL LORENZO DE LA GARZA	91	87499.0	CD. INDUSTRIAL	Fabricación de otros productos eléctricos.	Atributo no considerado en este año	Atributo no considerado en este año	ILSCO DE MEXICO S. de R.L. de C.V.	TAMAULIPAS	"25°50'21"""	MATAMOROS	"97°25'42"""	Matamoros	IME912802211	0	41	PARQUE INDUSTRIAL CIMA CIUDAD INDUSTRIAL	335999.0	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
FABRICACION DE LARGUEROS PARA CHASISSES DE CAMIONES PESADOS Y AUTOBUSES	Atributo no considerado en este año	2013		9M	25870.0		Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	Ingenieria y Maquinaria de Guadalupe S.A. de C.V.	COAHUILA	"26°45'50"""	Castaños	"101°24'19"""	Castanos	IMG7X0500611				336390.0	Automotriz	Produccion de otras auto partes		
PRODUCCIÓN DE LLANTAS Y CÁMARAS NUEVAS.	Atributo no considerado en este año	2013	AVENIDA 5 DE FEBRERO	6B	76120.0	PARQUE INDUSTRIAL BENITO JUAREZ	Fabricación de llantas y cámaras.	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS MICHELIN S.A. DE C.V.	QUERETARO	"20°37'52"""	QUERETARO	"100°24'31"""	Queretaro	IMI6B2201411	2113	A	PARQUE INDUSTRIAL BENITO JUAREZ	326211.0	Automotriz	Produccion de llantas y camaras nuevas		
MANUF. ENSAMBLE, DE TODA CLASE PRODUCTOS, PARTES Y APARATOS MEDICOS Y PRODUCTOS PLASTICOS	Atributo no considerado en este año	2013	AVE CUARZO	1C	22790.0	RANCHO SANTA CLARA	Fabricación de equipo no electrónico para uso médico, dental y para laboratorio.	Atributo no considerado en este año	Atributo no considerado en este año	ICU MEDICAL  DE MEXICO S.A. DE C.V.	BAJA CALIFORNIA	"31°44'36"""		"116°36'8"""	Ensenada	IMM1C0200111	250			339111.0	Articulos y productos compuestos de diferentes materiales	Produccion de equipos y/o articulos, medicos y/o quirurgicos		
REHABILITACION EQUIPO MAYOR MINA	Atributo no considerado en este año	2013	AVE. CENTENARIO Y CALLE TURQUESA	1F	33800.0	LA PRIETA	Reparación y mantenimiento de maquinaria y equipo industrial.	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL MINERA MEXICO S.A. DE C.V. TALLER CENTRAL	CHIHUAHUA	"26°56'20"""		"105°39'54"""	Hidalgo del Parral	IMM1F0803211	SN			811312.0	Otros	Reparacion y mantenimiento de equipos,maquinas y vehiculos industriales		
MINERÍA DE ZINC Y PLOMO (SÓLO INCLUYE BENEFICIO).	Atributo no considerado en este año	2013	DOMICILIO CONOCIDO	14	31650.0	FRANCISCO PORTILLO	Minería de plomo y zinc.	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL MINERA MEXICO S.A. DE C.V. UNIDAD SANTA EULALIA	CHIHUAHUA	"28°36'12"""	FRANCISCO PORTILLO	"105°49'0"""	Aquiles Serdan	IMM140800421	SN		ZONA INDUSTRIAL	212232.0	Metalurgica (incluye la siderurgica)	Mineria de zinc y plomo		
PRODUCCION DE COQUE Y OTROS DERIVADOS DEL CARBON MINERAL	Atributo no considerado en este año	2013	AVENIDA LIC. ADOLFO LOPEZ MATEOS	68	26880.0	DEL SEIS	Fabricación de coque y otros productos derivados del petróleo refinado y del carbón mineral.	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL MINERA MEXICO, S.A. DE C.V. PLANTA DE NUEVA ROSITA	COAHUILA	"27°55'47"""	NUEVA ROSITA	"101°13'52"""	San Juan de Sabinas	IMM680503211	SIN NUM			324199.0	Metalurgica (incluye la siderurgica)	Produccion de coque y otros derivados del carbon mineral		
AFINACIÓN Y REFINACIÓN DE OTROS METALES NO FERROSOS (INCLUYE FUNDICIÓN, EXTRUSIÓN O ESTIRA	Atributo no considerado en este año	2013	ARSENICO	7L	78180.0	MORALES	Fundición y refinación de otros metales no ferrosos.	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL MINERA MÉXICO, PLANTA DE COBRE	SAN LUIS POTOSI	"22°9'23"""		"101°1'50"""	San Luis Potosi	IMM7L2402811	700			331419.0	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de otros metales no ferrosos		
AFINACIÓN Y REFINACIÓN DE OTROS METALES NO FERROSOS (INCLUYE FUNDICIÓN, EXTRUSIÓN O ESTIRA	Atributo no considerado en este año	2013	CALLE ORO	7L	78180.0	MORALES	Fundición y refinación de otros metales no ferrosos.	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL MINERA MÉXICO S.A. DE C.V. REFINERÍA ELECTROLÍTICA DE ZINC	SAN LUIS POTOSI	"22°9'10"""	SAN LUIS POTOSI	"101°2'10"""	San Luis Potosi	IMM7L2402821	555		MORALES	331419.0	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de otros metales no ferrosos		
PRODUCCION,ENSAMBLE,MANUFACTURA,DISTRIBUCION Y COMERCIO DE EQUIPO DISPENSADOR DE BEBIDAS	Atributo no considerado en este año	2013	BLVD.MIKE ALLEN	8L	88780.0	PARQUE INDUSTRIAL REYNOSA	Maquinado de piezas metálicas para maquinaria y equipo en general.	Atributo no considerado en este año	Atributo no considerado en este año	IMI MANUFACTURING DE MEXICO S.A DE C.V	TAMAULIPAS	"26°4'0"""	REYNOSA	"98°17'0"""	Reynosa	IMM8L2803211	SN	A 12	PARQUE INDUSTRIAL REYNOSA	332710.0	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2013	Av. Parque Industrial Juarez	9M	32640.0	Parque Industrial Juarez	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	Industrial de Moldeo de Mexico S de RL de CV	CHIHUAHUA	"31°42'8"""	Juarez	"106°27'9"""	Juarez	IMM9M0803711	2925		Parque Industrial Juarez	336390.0	Automotriz	Produccion de otras auto partes		
FUNDICION Y MOLDEO DE PIEZAS DE METALES NO FERROSOS	Atributo no considerado en este año	2013	INDUSTRIA ELECTRONICA	ND	52000.0	LERMA	Moldeo por fundición de piezas metálicas no ferrosas.	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL MONDELO, S. DE R.L. DE C.V.	MEXICO	"19°17'43"""	LERMA	"99°32'58"""	Lerma	IMOBB1505112	NO. 1 MZA.2	LOTE 12	EX HACIENDA DOÑA ROSA, PARQUE INDUSTRIAL LERMA	331520.0	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos		
COMPRA VENTA DE AUTOS NUEVOS Y SEMINUEVOS SERVICIO DE MANTTO Y VENTA DE REFACCIONES	Atributo no considerado en este año	2013	AV. EUGENIO GARZA SADA	EE	64700.0	TECNOLOGICO	Reparación mecánica en general de automóviles y camiones.	Atributo no considerado en este año	Atributo no considerado en este año	INSIGNIA MOTORS S.A. DE C.V.	NUEVO LEON	"25°38'18"""		"100°17'5"""	Monterrey	IMOEE1903911	3515			811111.0	Otros	Centros distribuidores de autotransportes		
ELABORACION COMPRA VENTA IMPORTACION Y EXPORTACION DE PRODUCTOS QUIMICOS EN GENERAL	Atributo no considerado en este año	2013	AV. PROMOCION	5H	78395.0	ZONA INDUSTRIAL	Fabricación de otros productos químicos básicos orgánicos.	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS MONFEL S.A. DE C.V.	SAN LUIS POTOSI	"22°6'4"""	SAN LUIS POTOSI	"100°54'9"""	San Luis Potosi	IMO5H2402811	345		ZONA INDUSTRIAL 1a SECCION	325190.0	Quimica	Produccion de acidos organicos		
FABRICACION DE PARTES PARA MONTACARGAS	Atributo no considerado en este año	2013	CALLE 2	7X	76120.0		Fabricación de otros productos metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS MONTACARGAS, S. DE R.L. DE C.V. PLANTA 1	QUERETARO	"20°37'10"""	QUERETARO	"100°26'16"""	Queretaro	IMO7X2201411	45		PARQUE INDUSTRIAL BENITO JUAREZ	332999.0	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos		
TRATAMIENTO DE RESIDUOS PELIGROSOS PARA USO COMO COMBUSTIBLES ALTERNOS.	Atributo no considerado en este año	2013	VICENTE LOMBARDO TOLEDANO	LY	55490.0	MIGUEL HIDALGO	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos.	Atributo no considerado en este año	Atributo no considerado en este año	IMPULSORA MEXICANA DE PRODUCTOS QUIMICOS S.A DE C.V	MEXICO	"19°31'46"""	ECATEPEC	"99°3'53"""	Ecatepec de Morelos	IMPLY1503312	89	89		562111.0	Tratamiento de residuos peligrosos	Tratamiento de residuos peligrosos para uso como combustibles alternos		
FABRICACION DE IMPERMEABILIZANTES, PINTURAS Y SIMILARES	Atributo no considerado en este año	2013	KM. 47.6 CARR. FEDERAL  MEXICO-PACHUCA	5U	55755.0	LOS REYES ACOZAC	Fabricación de pinturas y recubrimientos.	Atributo no considerado en este año	Atributo no considerado en este año	IMPERQUIMIA, S.A DE C.V.	MEXICO	"19°47'48"""		"98°58'19"""	Tecamac	IMPMB1508111	sn		ZONA INDUSTRIAL TECAMAC	325510.0	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes		
INVESTIGACION Y DESARROLLO TECNOLOGICO DE LA INDUSTRIA PETROLERA NACIONAL	Atributo no considerado en este año	2013	EJE CENTRAL LAZARO CARDENAS NORTE	TS	7730.0	SAN BARTOLO ATEPEHUACAN	Laboratorios de pruebas.	Atributo no considerado en este año	Atributo no considerado en este año	INSTITUTO MEXICANO DEL PETROLEO	DISTRITO FEDERAL	"19°24'44"""		"99°14'13"""	Gustavo A. Madero	IMPTS0900511	152			541380.0	Otros	Laboratorios de analisis de control de calidad de productos, substancias y materiales		
PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES (EXCLUYE PRODUCTO	Atributo no considerado en este año	2013	MOCTEZUMA	5U	700.0	MOCTEZUNA	Fabricación de pinturas y recubrimientos.	Atributo no considerado en este año	Atributo no considerado en este año	IMPERIAL S.A. DE C.V.	DISTRITO FEDERAL	"19°28'44"""		"99°6'39"""	Gustavo A. Madero	IMP5U0900511	148			325510.0	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes		
SERVICIOS NO REMUNERADOS DE CONSULTA EXTERNA	Atributo no considerado en este año	2013	CARR. FED. GUADALAJARA-CARAPAN KM 19.5	HI	59720.0	ROMERO DE TORRES	Consultorios de medicina general del sector público.	Atributo no considerado en este año	Atributo no considerado en este año	INSTITUTO MEXICANO DEL SEGURO SOCIAL UMF 82	MICHOACAN	"20°1'2"""	ZAMORA	"102°15'4"""	Zamora	IMSHI1610813	SN	SN		621112.0	Servicios de salud y de asistencia	Clinicas, centros de salud y consultorios		
Unidad de Atención Médica Hospitalaria de Segundo Nivel	Atributo no considerado en este año	2013	Av. Sebastian Lerdo de Tejada	HM	21100.0	Segunda Sección	Hospitales generales del sector público.	Atributo no considerado en este año	Atributo no considerado en este año	Instituto Mexicano del Seguro Social	BAJA CALIFORNIA	"32°39'43"""	Mexicali	"115°28'5"""	Mexicali	IMSHM0200231	1498			622112.0	Servicios de salud y de asistencia	Hospitales		
SERVICIOS HOSPITALARIOS DE SALUD PUBLICA	Atributo no considerado en este año	2013	V. LOMAS VERDES No. 52	HM	53150.0	SANTA CRUZ ACATLAN	Hospitales generales del sector público.	Atributo no considerado en este año	Atributo no considerado en este año	UMAE HOSPITAL DE TRAUMATOLOGIA Y ORTOPEDIA LOMAS VERDES	MEXICO	"19°29'16"""	NAUCALPAN DE JUAREZ	"99°14'14"""	Naucalpan de Juarez	IMSHM1505711	52			622112.0	Servicios de salud y de asistencia	Hospitales		
ATENCION MEDICA DE CONSULTA EXTERNA Y HOSPITALARIA	Atributo no considerado en este año	2013	CALZADA BENITO JUAREZ	HM	60050.0	LINDA VISTA	Hospitales generales del sector público.	Atributo no considerado en este año	Atributo no considerado en este año	HOSPITAL GENERAL DE ZONA No. 8 INSTITUTO MEXICANO DEL SEGURO SOCIAL	MICHOACAN	"19°25'29"""	URUAPAN	"103°3'18"""	Uruapan	IMSHM1610211	SN			622112.0	Servicios de salud y de asistencia	Hospitales		
Exploración, explotación y beneficio e minerales	Atributo no considerado en este año	2013	Domicilio conocido	14	78570.0		Minería de plomo y zinc.	Atributo no considerado en este año	Atributo no considerado en este año	Impulsora Minera Santacruz, S.A. de C.V.	SAN LUIS POTOSI	"23°2'59"""	Ejido San Rafael	"101°12'40"""	Charcas	IMS2401500001			Ejido San Rafael	212232.0	Metalurgica (incluye la siderurgica)	Mineria de zinc y plomo		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2013	Santos Dumont	9M	32695.0		Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	International Manufacturing Solutions Operaciones S. De R. L. De C. V. Planta 3	CHIHUAHUA	"31°37'17"""	Cd. Juárez	"106°26'55"""	Juarez	IMS9M0803712	6620		Parque Industrial Panamericano	336390.0	Automotriz	Produccion de otras auto partes		
ASISTENCIA MÉDICA, INVESTIGACIÓN Y DOCENCIA	Atributo no considerado en este año	2013	Vasco de Quiroga	HM	1400.0	Sección XVI	Hospitales generales del sector público.	Atributo no considerado en este año	Atributo no considerado en este año	INSTITUTO NACIONAL DE CIENCIAS MÉDICAS Y NUTRICIÓN SALVADOR ZUBIRAN	DISTRITO FEDERAL	"19°17'18"""		"99°9'20"""	Tlalpan	INCHI0901211	15		Zona Sur de Hospitales o Institutos	622112.0	Servicios de salud y de asistencia	Hospitales		
ATENCION MEDICA ESPECIALIZADA	Atributo no considerado en este año	2013	JUAN BADIANO	HM	14080.0	SECCION XVI	Hospitales generales del sector público.	Atributo no considerado en este año	Atributo no considerado en este año	INSTITUTO NACIONAL DE CARDIOLOGIA IGNACIO CHAVEZ	DISTRITO FEDERAL	"19°17'59"""		"99°9'59"""	Tlalpan	INCHM0901221	1			622112.0	Servicios de salud y de asistencia	Hospitales		
Atención Médica Especializada	Atributo no considerado en este año	2013	Av. San Fernando	HM	14080.0	Sección XVI	Hospitales generales del sector público.	Atributo no considerado en este año	Atributo no considerado en este año	INSTITUTO NACIONAL DE CANCEROLOGIA	DISTRITO FEDERAL	"19°17'16"""		"99°9'30"""	Tlalpan	INCHM0901231	22			622112.0	Servicios de salud y de asistencia	Hospitales		
PRODUCCIÓN DE CAL.	Atributo no considerado en este año	2013	DOMICILIO CONOCIDO	74	49630.0	CONOCIDO	Fabricación de cal.	Atributo no considerado en este año	Atributo no considerado en este año	INCALPA S.A DE C.V	JALISCO	"19°38'36"""	ZAPOTILTIC	"103°29'30"""	Zapotiltic	INC741412111	SN	SN		327410.0	Cemento y Cal	Produccion de cal		
PRODUCCIÓN DE JABONES Y DETERGENTES (SÓLO SI SE PRODUCEN LAS SUSTANCIAS BÁSICAS; INCLUYE O	Atributo no considerado en este año	2013	EJE 140	5W	78395.0		Fabricación de jabones, limpiadores y dentífricos.	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIA NACIONAL DE DETERGENTES, S. A. DE C. V.	SAN LUIS POTOSI	"22°2'38"""		"100°52'41"""	San Luis Potosi	IND5W2402811	255		TRES NACIONES	325610.0	Quimica	Produccion de jabones y detergentes		
Fabricar elaborar comprar vender importar y comercio en gral. de prods. quimico secundario	Atributo no considerado en este año	2013	Boulevard Petrocel Km 0.5	5Q	89603.0		Fabricación de resinas sintéticas.	Atributo no considerado en este año	Atributo no considerado en este año	Indelpro S. A. de C. V.	TAMAULIPAS	"22°22'15"""	Altamira	"97°53'55"""	Altamira	IND662800311			Puerto Industrial Altamira	325211.0	Quimica	Produccion de resinas sinteticas		
AFINACIÓN Y LAMINACIÓN DE ALUMINIO (INCLUYE FUNDICIÓN, EXTRUSIÓN O ESTIRAJE).	Atributo no considerado en este año	2013	Aquiles Serdan	7Q	66480.0	DIAZ ORDAZ	Industria básica del aluminio.	Atributo no considerado en este año	Atributo no considerado en este año	INDALUM S.A.	NUEVO LEON	"25°42'49"""		"100°16'9"""	San Nicolas de los Garza	IND7Q1904611	203			331310.0	Metalurgica (incluye la siderurgica)	Afinacion y laminacion de aluminio		
INDUSTRIA METALMECANICA, elementos de fijación, remaches, ojillos, botones, maquinaria	Atributo no considerado en este año	2013	LAMINADORA	7X	1140.0	BELLAVISTA TACUBAYA	Fabricación de otros productos metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	INDUX S.A. DE C.V.	DISTRITO FEDERAL	"19°23'35"""		"99°11'52"""	Alvaro Obregon	IND7X0901011	37			332999.0	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos		
ATENCIÓN A LA SALUD E INVESTIGACIÓN.	Atributo no considerado en este año	2013	CALZADA DE TLALPAN	HM	14080.0	SECCION XVI	Hospitales generales del sector público.	Atributo no considerado en este año	Atributo no considerado en este año	INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS ISMAEL COSÍO VILLEGAS	DISTRITO FEDERAL	"19°17'29"""		"99°9'30"""	Tlalpan	INEHM0901211	5402			622112.0	Servicios de salud y de asistencia	Hospitales		
PRODUCCIÓN DE HULE SINTÉTICO (INCLUYE EL RECUBRIMIENTO DE PIEZAS CUANDO SE  PRODUCE EL HUL	Atributo no considerado en este año	2013	Carretera Tampico Mante Km. 13.5	5R	89608.0	LAGUNA DE LA PUERTA	Fabricación de hules sintéticos.	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS NEGROMEX, S.A. DE C.V.	TAMAULIPAS	"22°21'6"""	ALTAMIRA	"97°52'37"""	Altamira	INE5R2800311	KM	13.5	CORREDOR INDUSTRIAL DE ALTAMIRA	325212.0	Quimica	Produccion de hule sintetico		
FUNDICIÓN Y MOLDEO DE PIEZAS DE METALES NO FERROSOS.	Atributo no considerado en este año	2013	AV. INDUSTRIA MANUFACTURERA	ND	43800.0	ATEMPA	Moldeo por fundición de piezas metálicas no ferrosas.	Atributo no considerado en este año	Atributo no considerado en este año	INFU, S.A.	HIDALGO	"20°33'24"""	TIZAYUCA	"99°42'52"""	Tizayuca	INFND1306911	9 A			331520.0	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos		
TRATAMIENTO DE RESIDUOS PELIGROSOS PARA USO COMO COMBUSTIBLES ALTERNOS.	Atributo no considerado en este año	2013	DE LA ROSA	LY	45130.0	ALTAGRACIA	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos.	Atributo no considerado en este año	Atributo no considerado en este año	INLUBSA SA DE CV	JALISCO	"20°45'0"""		"103°23'37"""	Zapopan	INLLY1412011	782		ZONA INDUSTRIAL ZAPOPAN NORTE	562111.0	Tratamiento de residuos peligrosos	Tratamiento de residuos peligrosos para uso como combustibles alternos		
GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA).	Atributo no considerado en este año	2013	AV. 16 DE SEPTIEMBRE	8A	54900.0	PARQUE INDUSTRIAL TULTITLAN	Recubrimientos y terminados metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	INMERMEK SA DE CV	MEXICO	"19°38'57"""	ESTADO DE MEXICO	"99°10'2"""	Tultitlan	INM8A1510911	10		PARQUE INDUSTRIAL TULTITLAN	332810.0	Quimica	Galvanoplastia		
CONSTRUCCION, REPARACION, MANTENIMIENTO Y DESGUACE DE EMBARCACIONES	Atributo no considerado en este año	2013	ZONA INDUSTRIAL	9N	85430.0	PUNTA ARENA	Fabricación de embarcaciones.	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIA NAVAL DEL PACIFICO, S.A. DE C.V.	SONORA	"27°52'45"""	GUAYMAS	"110°48'30"""	Guaymas	INP9N2602911	SN			336610.0	Automotriz	Produccion de embarcaciones		
FABRICACION DE GRASAS ACEITES LUBRICANTES  Y ADITIVOS	Atributo no considerado en este año	2013	LATERAL SUR PERIFERICO NORTE	69	45150.0	PARQUE INDUSTRIAL BELENES NORTE	Fabricación de aceites y grasas lubricantes.	Atributo no considerado en este año	Atributo no considerado en este año	INTERLUB S.A. DE C.V.	JALISCO	"20°44'15"""		"103°23'44"""	Zapopan	INTM91412011	559		PARQUE INDUSTRIAL BELENES NORTE	324191.0	Quimica	Produccion de grasas, aceites lubricantes y aditivos		
FABRICACIÓN, COMERCIALIZACION DE FILTROS PARA EL SECTOR AUTOMOTOR	Atributo no considerado en este año	2013	AVENIDA DOS	MV	54918.0	PARQUE INDUSTRIAL CARTAGENA	Fabricación de asientos y accesorios interiores para vehículos automotores.	Atributo no considerado en este año	Atributo no considerado en este año	INTERFIL S.A. DE C.V.	MEXICO	"19°38'45"""		"99°9'11"""	Tultitlan	INTQF1510911	2		PARQUE INDUSTRIAL CARTAGENA	336360.0	Automotriz	Confeccion de asientos y accesorios de tela de uso automotriz		
PRODUCCIÓN DE MATERIAS PRIMAS PARA MEDICAMENTOS.	Atributo no considerado en este año	2013	ANTOINA LAVOISIER	5M	54730.0	PARQUE INDUSTRIAL CUAMATLA	Fabricación de materias primas para la industria farmacéutica.	Atributo no considerado en este año	Atributo no considerado en este año	INTERQUIM SA DE CV	MEXICO	"19°39'59"""	CUAUTITLAN IZCALLI	"99°11'28"""	Cuautitlan Izcalli	INT5M1512111	22		PARQUE INDUSTRIAL	325411.0	Quimica	Produccion de materias primas para medicamentos		
FABRICACION Y ENSAMBLE DE MUEBLES METALICOS ESPECIALES Y ACCESORIOS	Atributo no considerado en este año	2013	AVENIDA INDUSTRIAL EL PUENTE MANIMEX	7X	88783.0	PARQUE INDUSTRIAL EL PUENTE MANIMEX	Fabricación de otros productos metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	INVAMEX S. DE R.L. DE C.V.	TAMAULIPAS	"26°11'5"""	REYNOSA	"98°11'10"""	Reynosa	INV7Y2803211	SN	SN	PARQUE INDUSTRIAL EL PUENTE MANIMEX	332999.0	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos		
PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA excluye mezclas sin reac	Atributo no considerado en este año	2013	VENADO	MB	52300.0	PARQUE INDUSTRIAL TENANGO	Fabricación de otros productos químicos.	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS OLEOQUIMICAS S.A. DE C.V.	MEXICO	"19°6'1"""	TENANGO DEL VALLE	"99°35'37"""	Tenango del Valle	IOLMB1509011	9		PARQUE INDUSTRIAL TENANGO	325999.0	Quimica	Produccion de substancias quimicas a partir de mezclas		
OTROS TRATAMIENTOS.	Atributo no considerado en este año	2013	CEREZO	MC	44900.0	DEL FRESNO	Elaboración de aceites y grasas vegetales comestibles.	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL DE OLEAGINOSAS, S.A. DE C.V.	JALISCO	"20°39'39"""	GUADALAJARA	"103°22'19"""	Guadalajara	IOLMC1403911	1105			311222.0	Quimica	Fabricacion de aceites y grasas alimenticias		
PRODUCCIÓN DE ACEITES Y GRASAS	Atributo no considerado en este año	2013	FRANCISCO MONTEJANO	MC	45221.0	LA VENTA DEL ASTILLERO	Elaboración de aceites y grasas vegetales comestibles.	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIALIZADORA OLEOFINOS S.A. DE C.V.	JALISCO	"20°43'17"""	LA VENTA DE ASTILLERO	"103°32'23"""	Zapopan	IOLMC1412011	25			311222.0	Quimica	Fabricacion de aceites y grasas alimenticias		
PRODUCCIÓN DE ACEITES Y GRASAS CUANDO EN SU FABRICACIÓN EXISTE REACCIÓN QUÍMICA O EXTRACCI	Atributo no considerado en este año	2013	CALLE PATRONA	MC	94690.0	ZONA INDUSTRIAL	Elaboración de aceites y grasas vegetales comestibles.	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL PATRONA S.A. DE C.V.	VERACRUZ	"18°52'22"""	CÓRDOBA	"96°54'59"""	Cordoba	IPAMC3004411	13		ZONA INDUSTRIAL	311222.0	Quimica	Fabricacion de aceites y grasas alimenticias		
ELABORACIÓN DE AZÚCAR REFINADA	Atributo no considerado en este año	2013	ADOLFO LOPEZ MATEOS	2G	79030.0	PLAN DE AYALA	Elaboración de azúcar de caña.	Atributo no considerado en este año	Atributo no considerado en este año	INGENIO PLAN DE AYALA, S.A. DE C.V.	SAN LUIS POTOSI	"22°0'49"""	CIUDAD VALLES	"99°2'53"""	Ciudad Valles	IPA2G2401311	2331		A ORILLAS DE LA CIUDAD	311311.0	Alimenticio y/o de consumo humano	Ingenios azucareros		
PRODUCCIÓN DE PLAGUICIDAS Y OTROS QUÍMICOS AGRÍCOLAS (INCLUYE PRODUCTOS ORGÁNICOS E INORGÁ	Atributo no considerado en este año	2013	CARRETERA INTERNACIONAL KM 540	5P	85000.0	ZONA INDUSTRIAL 2	Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes.	Atributo no considerado en este año	Atributo no considerado en este año	INSECTICIDAS DEL PACIFICO, S.A. DE C.V.	SONORA	"27°27'35"""	CD. OBREGON	"109°53'48"""	Cajeme	IPA5P2601811	SN		ZONA INDUSTRIAL 2	325320.0	Quimica	Produccion de plaguicidas y otros quimicos agricolas		
PERFORACION Y MANTENIMIENTO DE POZOS PETROLEROS	Atributo no considerado en este año	2013	AVENIDA JARACHINA	R9	88720.0	JARACHINA NORTE	Perforación de pozos petroleros y de gas.	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL PERFORADORA DE CAMPECHE S.A. DE C.V.	TAMAULIPAS	"26°3'6"""	REYNOSA	"98°21'24"""	Reynosa	IPCMG2803211	245		ZONA URBANA	213111.0	Otros	Perforacion de pozos		
PERFORACION DE POZOS PETROLEROS Y DE GAS	Atributo no considerado en este año	2013	COSTAS DEL ESTADO DE VERACRUZ	R9	92770.0		Perforación de pozos petroleros y de gas.	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL PERFORADORA DE CAMPECHE S.A. DE C.V.	VERACRUZ	"20°57'46"""	Tuxpam	"97°24'1"""	Tuxpam	IPCMG3018911			PLATAFORMA SEMISUMERGIBLE BICENTARIO	213111.0	Otros	Perforacion de pozos		
