anio	cas	em_agua	em_aire	em_suelo	estado	gruposustancia	municipio	nombre	nra	sector	sustancia	tr_alcantarillado	tr_coprocesamiento	tr_dispfinal	tr_incineracion	tr_otros	tr_reciclado	tr_reutilizacion	tr_tratamiento	unidad
2005	7440-38-2	6.8329e-05			SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL QUÍMICA DE MEXICO S.A. DE C.V.	IQM5I2402811	Quimica	Arsénico									ton/año
2005	7440-43-9	7.605e-05			SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL QUÍMICA DE MEXICO S.A. DE C.V.	IQM5I2402811	Quimica	Cadmio									ton/año
2005	S/C3	6.76e-05			SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL QUÍMICA DE MEXICO S.A. DE C.V.	IQM5I2402811	Quimica	Cromo (compuestos)									ton/año
2005	S/C4	5.07e-07			SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL QUÍMICA DE MEXICO S.A. DE C.V.	IQM5I2402811	Quimica	Mercurio (compuestos)									ton/año
2005	S/C5	7.605e-05	0.064		SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL QUÍMICA DE MEXICO S.A. DE C.V.	IQM5I2402811	Quimica	Níquel (compuestos)									ton/año
2005	124-38-9		49118.378		SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL QUÍMICA DE MEXICO S.A. DE C.V.	IQM5I2402811	Quimica	Bióxido de carbono									ton/año
2005	S/C6	5.3151e-05			SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL QUÍMICA DE MEXICO S.A. DE C.V.	IQM5I2402811	Quimica	Plomo (compuestos)									ton/año
2005	57-12-5	1.6767e-06			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS QUETZAL S.A. DE C.V.	IQUAI1501411	Madera y Productos 	Cianuro inorgánico/orgánico									ton/año
2005	7440-38-2	2.2659e-06			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS QUETZAL S.A. DE C.V.	IQUAI1501411	Madera y Productos 	Arsénico									ton/año
2005	7440-43-9	1.8988e-05			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS QUETZAL S.A. DE C.V.	IQUAI1501411	Madera y Productos 	Cadmio									ton/año
2005	S/C6	4.8944e-05			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS QUETZAL S.A. DE C.V.	IQUAI1501411	Madera y Productos 	Plomo (compuestos)									ton/año
2005	S/C5	3.3535e-05			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS QUETZAL S.A. DE C.V.	IQUAI1501411	Madera y Productos 	Níquel (compuestos)									ton/año
2005	S/C4	1.3595e-06			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS QUETZAL S.A. DE C.V.	IQUAI1501411	Madera y Productos 	Mercurio (compuestos)									ton/año
2005	S/C3	5.3521e-05			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS QUETZAL S.A. DE C.V.	IQUAI1501411	Madera y Productos 	Cromo (compuestos)									ton/año
2005	S/C4	2.14e-07			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS RAGAR S.A. DE .C.V.	IRA1Z2104111	Alimenticio y/o de consumo humano 	Mercurio (compuestos)									ton/año
2005	S/C3	1.0058e-05			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS RAGAR S.A. DE .C.V.	IRA1Z2104111	Alimenticio y/o de consumo humano 	Cromo (compuestos)									ton/año
2005	7440-43-9	8.56e-07			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS RAGAR S.A. DE .C.V.	IRA1Z2104111	Alimenticio y/o de consumo humano 	Cadmio									ton/año
2005	7440-38-2	6.42e-07			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS RAGAR S.A. DE .C.V.	IRA1Z2104111	Alimenticio y/o de consumo humano 	Arsénico									ton/año
2005	57-12-5	2.782e-06			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS RAGAR S.A. DE .C.V.	IRA1Z2104111	Alimenticio y/o de consumo humano 	Cianuro inorgánico/orgánico									ton/año
2005	124-38-9		0.412		PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS RAGAR S.A. DE .C.V.	IRA1Z2104111	Alimenticio y/o de consumo humano 	Bióxido de carbono									ton/año
2005	S/C5	1.177e-05			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS RAGAR S.A. DE .C.V.	IRA1Z2104111	Alimenticio y/o de consumo humano 	Níquel (compuestos)									ton/año
2005	S/C6	6.634e-06			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS RAGAR S.A. DE .C.V.	IRA1Z2104111	Alimenticio y/o de consumo humano 	Plomo (compuestos)									ton/año
2005	S/C4	2.2863e-06			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INNOVA Recubrimientos S.A. de C.V.	IRE5U1902611	Pinturas y tintas 	Mercurio (compuestos)									ton/año
2005	S/C3	0.00011431			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INNOVA Recubrimientos S.A. de C.V.	IRE5U1902611	Pinturas y tintas 	Cromo (compuestos)									ton/año
2005	7440-43-9	0.00011431			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INNOVA Recubrimientos S.A. de C.V.	IRE5U1902611	Pinturas y tintas 	Cadmio									ton/año
2005	7440-38-2	0.00011431			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INNOVA Recubrimientos S.A. de C.V.	IRE5U1902611	Pinturas y tintas 	Arsénico									ton/año
2005	57-12-5	0.00022863			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INNOVA Recubrimientos S.A. de C.V.	IRE5U1902611	Pinturas y tintas 	Cianuro inorgánico/orgánico									ton/año
2005	110-80-5		0.141		NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INNOVA Recubrimientos S.A. de C.V.	IRE5U1902611	Pinturas y tintas 	2-Etoxietanol (Termonoetilico de etilenglicol)									ton/año
2005	S/C5	0.00091454			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INNOVA Recubrimientos S.A. de C.V.	IRE5U1902611	Pinturas y tintas 	Níquel (compuestos)									ton/año
2005	S/C6	0.00022863			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INNOVA Recubrimientos S.A. de C.V.	IRE5U1902611	Pinturas y tintas 	Plomo (compuestos)									ton/año
2005	57-12-5	0.000523			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	Industrias Rheem S.A. de C.V.	IRH882802711	Articulos y productos metalicos 	Cianuro inorgánico/orgánico									ton/año
2005	7440-38-2	0.001			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	Industrias Rheem S.A. de C.V.	IRH882802711	Articulos y productos metalicos 	Arsénico									ton/año
2005	7440-43-9	0.000523			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	Industrias Rheem S.A. de C.V.	IRH882802711	Articulos y productos metalicos 	Cadmio									ton/año
2005	S/C3	0.005			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	Industrias Rheem S.A. de C.V.	IRH882802711	Articulos y productos metalicos 	Cromo (compuestos)									ton/año
2005	S/C4	0.000105			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	Industrias Rheem S.A. de C.V.	IRH882802711	Articulos y productos metalicos 	Mercurio (compuestos)									ton/año
2005	S/C5	0.006			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	Industrias Rheem S.A. de C.V.	IRH882802711	Articulos y productos metalicos 	Níquel (compuestos)									ton/año
2005	S/C6	0.001			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	Industrias Rheem S.A. de C.V.	IRH882802711	Articulos y productos metalicos 	Plomo (compuestos)									ton/año
2005	57-12-5	0.00054			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS RHEEM S.A. DE C.V.	IRH8N2802712	Articulos y productos metalicos 	Cianuro inorgánico/orgánico									ton/año
2005	7440-43-9	0.00015			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS RHEEM S.A. DE C.V.	IRH8N2802712	Articulos y productos metalicos 	Cadmio									ton/año
2005	S/C3	4e-05			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS RHEEM S.A. DE C.V.	IRH8N2802712	Articulos y productos metalicos 	Cromo (compuestos)									ton/año
2005	S/C4	1e-05			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS RHEEM S.A. DE C.V.	IRH8N2802712	Articulos y productos metalicos 	Mercurio (compuestos)									ton/año
2005	S/C5	0.00078			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS RHEEM S.A. DE C.V.	IRH8N2802712	Articulos y productos metalicos 	Níquel (compuestos)									ton/año
2005	S/C6	0.00059			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS RHEEM S.A. DE C.V.	IRH8N2802712	Articulos y productos metalicos 	Plomo (compuestos)									ton/año
2005	7440-38-2	0.00011946			MICHOACAN	Atributo no considerado en este año	Atributo no considerado en este año	INGENIO SANTA CLARA S.A. DE C.V.	ISC2G1609511	Alimenticio y/o de consumo humano 	Arsénico									ton/año
2005	57-12-5	0.003			MICHOACAN	Atributo no considerado en este año	Atributo no considerado en este año	INGENIO SANTA CLARA S.A. DE C.V.	ISC2G1609511	Alimenticio y/o de consumo humano 	Cianuro inorgánico/orgánico									ton/año
2005	7440-43-9	0.024			MICHOACAN	Atributo no considerado en este año	Atributo no considerado en este año	INGENIO SANTA CLARA S.A. DE C.V.	ISC2G1609511	Alimenticio y/o de consumo humano 	Cadmio									ton/año
2005	S/C3	0.054			MICHOACAN	Atributo no considerado en este año	Atributo no considerado en este año	INGENIO SANTA CLARA S.A. DE C.V.	ISC2G1609511	Alimenticio y/o de consumo humano 	Cromo (compuestos)									ton/año
2005	S/C4	0.0002090592			MICHOACAN	Atributo no considerado en este año	Atributo no considerado en este año	INGENIO SANTA CLARA S.A. DE C.V.	ISC2G1609511	Alimenticio y/o de consumo humano 	Mercurio (compuestos)									ton/año
2005	S/C5	0.054			MICHOACAN	Atributo no considerado en este año	Atributo no considerado en este año	INGENIO SANTA CLARA S.A. DE C.V.	ISC2G1609511	Alimenticio y/o de consumo humano 	Níquel (compuestos)									ton/año
2005	S/C6	0.06			MICHOACAN	Atributo no considerado en este año	Atributo no considerado en este año	INGENIO SANTA CLARA S.A. DE C.V.	ISC2G1609511	Alimenticio y/o de consumo humano 	Plomo (compuestos)									ton/año
2005	57-12-5	1.3333e-05			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL SANTA CLARA S.A. DE C.V.	ISC7Q1503311	Metalurgica (incluye la siderurgica) 	Cianuro inorgánico/orgánico									ton/año
2005	7440-38-2	2.6666e-06			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL SANTA CLARA S.A. DE C.V.	ISC7Q1503311	Metalurgica (incluye la siderurgica) 	Arsénico									ton/año
2005	7440-43-9	0.0002000013			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL SANTA CLARA S.A. DE C.V.	ISC7Q1503311	Metalurgica (incluye la siderurgica) 	Cadmio									ton/año
2005	S/C3	0.00013333			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL SANTA CLARA S.A. DE C.V.	ISC7Q1503311	Metalurgica (incluye la siderurgica) 	Cromo (compuestos)									ton/año
2005	S/C4	2.6666e-06			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL SANTA CLARA S.A. DE C.V.	ISC7Q1503311	Metalurgica (incluye la siderurgica) 	Mercurio (compuestos)									ton/año
2005	S/C5	0.00033333			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL SANTA CLARA S.A. DE C.V.	ISC7Q1503311	Metalurgica (incluye la siderurgica) 	Níquel (compuestos)									ton/año
2005	S/C6	0.00024000156			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL SANTA CLARA S.A. DE C.V.	ISC7Q1503311	Metalurgica (incluye la siderurgica) 	Plomo (compuestos)									ton/año
2005	7440-38-2	1.191e-07			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INGENIERIA EN SISTEMAS DE CARBURACIÓN S. A. DE C. V.	ISCKE1510411	Otros	Arsénico									ton/año
2005	57-12-5	4.367e-06			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INGENIERIA EN SISTEMAS DE CARBURACIÓN S. A. DE C. V.	ISCKE1510411	Otros	Cianuro inorgánico/orgánico									ton/año
2005	7440-43-9	7.3246e-06			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INGENIERIA EN SISTEMAS DE CARBURACIÓN S. A. DE C. V.	ISCKE1510411	Otros	Cadmio									ton/año
2005	S/C6	5.70886e-05			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INGENIERIA EN SISTEMAS DE CARBURACIÓN S. A. DE C. V.	ISCKE1510411	Otros	Plomo (compuestos)									ton/año
2005	S/C5	2.6599e-05			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INGENIERIA EN SISTEMAS DE CARBURACIÓN S. A. DE C. V.	ISCKE1510411	Otros	Níquel (compuestos)									ton/año
2005	S/C4	3.176e-07			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INGENIERIA EN SISTEMAS DE CARBURACIÓN S. A. DE C. V.	ISCKE1510411	Otros	Mercurio (compuestos)									ton/año
2005	S/C3	3.0569e-06			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INGENIERIA EN SISTEMAS DE CARBURACIÓN S. A. DE C. V.	ISCKE1510411	Otros	Cromo (compuestos)									ton/año
2005	124-38-9		67.03		AGUASCALIENTES	Atributo no considerado en este año	Atributo no considerado en este año	INSTITUTO DE SALUD DEL ESTADO DE AGUASCALIENTES PLANTA DE TRATAMIENTO DE RPBIs	ISELT0100111	Tratamiento de residuos peligrosos 	Bióxido de carbono									ton/año
2005	124-38-9		1.004		CHIHUAHUA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS SELKIRK DE MEXICO S. DE R.L. DE C.V.	ISM7U0805211	Metalurgica (incluye la siderurgica) 	Bióxido de carbono									ton/año
2005	124-38-9		1.131e-06		GUANAJUATO	Atributo no considerado en este año	Atributo no considerado en este año	LABORATORIO ESTATAL DE SALUD PUBLICA	ISPHH1102011	Servicios de salud y de asistencia	Bióxido de carbono									ton/año
2005	7440-38-2	2e-05			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	IDEAL STANDARD	IST8A1901211	Quimica	Arsénico									ton/año
2005	57-12-5	1e-05			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	IDEAL STANDARD	IST8A1901211	Quimica	Cianuro inorgánico/orgánico									ton/año
2005	124-38-9		7325.471		NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	IDEAL STANDARD	IST8A1901211	Quimica	Bióxido de carbono									ton/año
2005	7440-43-9	1e-05			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	IDEAL STANDARD	IST8A1901211	Quimica	Cadmio									ton/año
2005	79-01-6				NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	IDEAL STANDARD	IST8A1901211	Quimica	Tricloroetileno						3.8			ton/año
2005	S/C6	0.00059			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	IDEAL STANDARD	IST8A1901211	Quimica	Plomo (compuestos)			131.102						ton/año
2005	S/C5	0.000435	0.00096		NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	IDEAL STANDARD	IST8A1901211	Quimica	Níquel (compuestos)			131.102						ton/año
2005	S/C4	4e-06			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	IDEAL STANDARD	IST8A1901211	Quimica	Mercurio (compuestos)									ton/año
2005	S/C3	0.002	0.00036		NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	IDEAL STANDARD	IST8A1901211	Quimica	Cromo (compuestos)			131.102						ton/año
2005	124-38-9		19.116		YUCATAN	Atributo no considerado en este año	Atributo no considerado en este año	INFRA DEL SUR, S.A. DE C.V.	ISU5K3105011	Quimica	Bióxido de carbono									ton/año
2005	124-38-9		37036.315		QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	ITALAISE S.A. DE C.V.	ITAAD2201411	Generacion de energia electrica 	Bióxido de carbono									ton/año
2005	124-38-9		1589.0		MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	ITAPSA S.A. DE C.V.	ITALM1507011	Asbesto	Bióxido de carbono									ton/año
2005	7440-38-2	1.07968e-07			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	ITAPSA S.A. DE C.V.	ITALM1507011	Asbesto	Arsénico									ton/año
2005	57-12-5	5.0128e-08			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	ITAPSA S.A. DE C.V.	ITALM1507011	Asbesto	Cianuro inorgánico/orgánico									ton/año
2005	S/C6	1.2271e-06			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	ITAPSA S.A. DE C.V.	ITALM1507011	Asbesto	Plomo (compuestos)									ton/año
2005	S/C5	1.3496e-06			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	ITAPSA S.A. DE C.V.	ITALM1507011	Asbesto	Níquel (compuestos)									ton/año
2005	S/C4	4.071684e-09			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	ITAPSA S.A. DE C.V.	ITALM1507011	Asbesto	Mercurio (compuestos)									ton/año
2005	S/C3	4.7896e-07			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	ITAPSA S.A. DE C.V.	ITALM1507011	Asbesto	Cromo (compuestos)									ton/año
2005	7440-43-9	1.6677e-07			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	ITAPSA S.A. DE C.V.	ITALM1507011	Asbesto	Cadmio									ton/año
2005	50-00-0		0.1		JALISCO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIA DE TABLEROS EMMAN S.A DE C.V.	ITE4T1406311	Madera y Productos 	Formaldehido									ton/año
2005	S/C5	5.605635e-07			CHIHUAHUA	Atributo no considerado en este año	Atributo no considerado en este año	Ingenieria y Troqueles Especializados S.A. de C.V.	ITE8A0803711	Quimica	Níquel (compuestos)									ton/año
2005	S/C3	3.4227e-07			CHIHUAHUA	Atributo no considerado en este año	Atributo no considerado en este año	Ingenieria y Troqueles Especializados S.A. de C.V.	ITE8A0803711	Quimica	Cromo (compuestos)									ton/año
2005	124-38-9		0.00032452		CHIHUAHUA	Atributo no considerado en este año	Atributo no considerado en este año	Ingenieria y Troqueles Especializados S.A. de C.V.	ITE8A0803711	Quimica	Bióxido de carbono									ton/año
2005	S/C5	0.00078447			MORELOS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TECNOS S.A. DE C.V.	ITE8Q1700711	Metalurgica (incluye la siderurgica) 	Níquel (compuestos)									ton/año
2005	7440-43-9	0.00022282			MORELOS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TECNOS S.A. DE C.V.	ITE8Q1700711	Metalurgica (incluye la siderurgica) 	Cadmio									ton/año
2005	7440-38-2	3.9659e-05			MORELOS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TECNOS S.A. DE C.V.	ITE8Q1700711	Metalurgica (incluye la siderurgica) 	Arsénico									ton/año
2005	57-12-5	0.00036818			MORELOS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TECNOS S.A. DE C.V.	ITE8Q1700711	Metalurgica (incluye la siderurgica) 	Cianuro inorgánico/orgánico									ton/año
2005	S/C6	0.002			MORELOS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TECNOS S.A. DE C.V.	ITE8Q1700711	Metalurgica (incluye la siderurgica) 	Plomo (compuestos)									ton/año
2005	S/C3	0.01			MORELOS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TECNOS S.A. DE C.V.	ITE8Q1700711	Metalurgica (incluye la siderurgica) 	Cromo (compuestos)									ton/año
2005	S/C4	4.4919e-06			MORELOS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TECNOS S.A. DE C.V.	ITE8Q1700711	Metalurgica (incluye la siderurgica) 	Mercurio (compuestos)									ton/año
2005	124-38-9		71.938		CHIHUAHUA	Atributo no considerado en este año	Atributo no considerado en este año	Industria de Trabajos Electricos S.A. de C.V.	ITE950803711	Equipos y articulos electronicos, electricos y domesticos 	Bióxido de carbono									ton/año
2005	57-12-5	6.64e-07			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	Industrial Tenango S.A. de C.V.	ITELJ1509011	Metalurgica (incluye la siderurgica) 	Cianuro inorgánico/orgánico									ton/año
2005	S/C6	1.328e-05			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	Industrial Tenango S.A. de C.V.	ITELJ1509011	Metalurgica (incluye la siderurgica) 	Plomo (compuestos)									ton/año
2005	124-38-9		57.74		MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	Industrial Tenango S.A. de C.V.	ITELJ1509011	Metalurgica (incluye la siderurgica) 	Bióxido de carbono									ton/año
2005	124-38-9		8.4e-08		MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUCCIONES TECNICAS S.A. DE C.V.	ITEMD1510421	Metalurgica (incluye la siderurgica) 	Bióxido de carbono									ton/año
2005	S/C6				MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL TECNICA DE PINTURAS S.A. DE C.V.	ITP5U1505112	Pinturas y tintas 	Plomo (compuestos)			0.212						ton/año
2005	S/C3				MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL TECNICA DE PINTURAS S.A. DE C.V.	ITP5U1505112	Pinturas y tintas 	Cromo (compuestos)			0.089						ton/año
2005	75-09-2		0.871		MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL TECNICA DE PINTURAS S.A. DE C.V.	ITP5U1505112	Pinturas y tintas 	Cloruro de metileno									ton/año
2005	7440-43-9	1.842e-05			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL TÉCNICA DE PINTURAS SA DE CV	ITP5U1510411	Pinturas y tintas 	Cadmio									ton/año
2005	S/C6	3.684e-05			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL TÉCNICA DE PINTURAS SA DE CV	ITP5U1510411	Pinturas y tintas 	Plomo (compuestos)									ton/año
2005	S/C5	0.0001842			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL TÉCNICA DE PINTURAS SA DE CV	ITP5U1510411	Pinturas y tintas 	Níquel (compuestos)									ton/año
2005	S/C4	3.64e-07			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL TÉCNICA DE PINTURAS SA DE CV	ITP5U1510411	Pinturas y tintas 	Mercurio (compuestos)									ton/año
2005	S/C3	4.05e-06			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL TÉCNICA DE PINTURAS SA DE CV	ITP5U1510411	Pinturas y tintas 	Cromo (compuestos)									ton/año
2005	7440-38-2	3.68e-06			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL TÉCNICA DE PINTURAS SA DE CV	ITP5U1510411	Pinturas y tintas 	Arsénico									ton/año
2005	57-12-5	7.368e-06			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL TÉCNICA DE PINTURAS SA DE CV	ITP5U1510411	Pinturas y tintas 	Cianuro inorgánico/orgánico									ton/año
2005	7440-38-2	1e-11			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TUK S.A. DE C.V.	ITU5X1900611	Quimica	Arsénico									ton/año
2005	57-12-5	3e-12			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TUK S.A. DE C.V.	ITU5X1900611	Quimica	Cianuro inorgánico/orgánico									ton/año
2005	S/C4	2e-12			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TUK S.A. DE C.V.	ITU5X1900611	Quimica	Mercurio (compuestos)									ton/año
2005	S/C3	5.1e-12			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TUK S.A. DE C.V.	ITU5X1900611	Quimica	Cromo (compuestos)									ton/año
2005	7440-43-9	5e-12			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TUK S.A. DE C.V.	ITU5X1900611	Quimica	Cadmio									ton/año
2005	S/C5	5e-11			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TUK S.A. DE C.V.	ITU5X1900611	Quimica	Níquel (compuestos)									ton/año
2005	S/C6	1e-11			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TUK S.A. DE C.V.	ITU5X1900611	Quimica	Plomo (compuestos)									ton/año
2005	S/C6	4.55e-07			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TUGAL S. A .DE C. V.	ITU7J1506211	Metalurgica (incluye la siderurgica) 	Plomo (compuestos)									ton/año
2005	7440-43-9	5.589e-08			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TUGAL S. A .DE C. V.	ITU7J1506211	Metalurgica (incluye la siderurgica) 	Cadmio									ton/año
2005	7440-38-2	1.03e-11			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TUGAL S. A .DE C. V.	ITU7J1506211	Metalurgica (incluye la siderurgica) 	Arsénico									ton/año
2005	57-12-5	9.813e-08			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TUGAL S. A .DE C. V.	ITU7J1506211	Metalurgica (incluye la siderurgica) 	Cianuro inorgánico/orgánico									ton/año
2005	S/C5	3.4e-11			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TUGAL S. A .DE C. V.	ITU7J1506211	Metalurgica (incluye la siderurgica) 	Níquel (compuestos)									ton/año
2005	S/C4	5.51e-09			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TUGAL S. A .DE C. V.	ITU7J1506211	Metalurgica (incluye la siderurgica) 	Mercurio (compuestos)									ton/año
2005	S/C3	2.972e-08			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TUGAL S. A .DE C. V.	ITU7J1506211	Metalurgica (incluye la siderurgica) 	Cromo (compuestos)									ton/año
2005	S/C3	0.286			VERACRUZ	Atributo no considerado en este año	Atributo no considerado en este año	INGENIO TRES VALLES S.A. DE C.V.	ITV302071111	Alimenticio y/o de consumo humano 	Cromo (compuestos)									ton/año
2005	7440-43-9	0.033			VERACRUZ	Atributo no considerado en este año	Atributo no considerado en este año	INGENIO TRES VALLES S.A. DE C.V.	ITV302071111	Alimenticio y/o de consumo humano 	Cadmio									ton/año
