anio	cas	em_agua	em_aire	em_suelo	estado	gruposustancia	municipio	nombre	nra	sector	sustancia	tr_alcantarillado	tr_coprocesamiento	tr_dispfinal	tr_incineracion	tr_otros	tr_reciclado	tr_reutilizacion	tr_tratamiento	unidad
2004	124-38-9		12388.445		SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL PAPELERA SAN LUIS S.A. DE C.V.	IPS562402811	Celulosa y papel	Bióxido de carbono									ton/año
2004	S/C5	0.005			QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS PULITEC S.A DE C. V.	IPU8A2201411	Quimica	Níquel (compuestos)									ton/año
2004	7440-38-2	3.55e-06			QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS PULITEC S.A DE C. V.	IPU8A2201411	Quimica	Arsénico									ton/año
2004	57-12-5	3.479e-05			QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS PULITEC S.A DE C. V.	IPU8A2201411	Quimica	Cianuro inorgánico/orgánico									ton/año
2004	S/C4	3.55e-06			QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS PULITEC S.A DE C. V.	IPU8A2201411	Quimica	Mercurio (compuestos)									ton/año
2004	S/C6	0.014			VERACRUZ	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIA QUIMICA DEL ISTMO S.A DE C.V.	IQI5K3003921	Quimica	Plomo (compuestos)									ton/año
2004	S/C5	0.006			VERACRUZ	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIA QUIMICA DEL ISTMO S.A DE C.V.	IQI5K3003921	Quimica	Níquel (compuestos)									ton/año
2004	S/C4	0.000244481056			VERACRUZ	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIA QUIMICA DEL ISTMO S.A DE C.V.	IQI5K3003921	Quimica	Mercurio (compuestos)									ton/año
2004	S/C3	0.008			VERACRUZ	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIA QUIMICA DEL ISTMO S.A DE C.V.	IQI5K3003921	Quimica	Cromo (compuestos)									ton/año
2004	7440-38-2	0.0001914032			VERACRUZ	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIA QUIMICA DEL ISTMO S.A DE C.V.	IQI5K3003921	Quimica	Arsénico									ton/año
2004	124-38-9		6804.252		VERACRUZ	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIA QUIMICA DEL ISTMO S.A DE C.V.	IQI5K3003921	Quimica	Bióxido de carbono									ton/año
2004	7439-97-6		0.05		VERACRUZ	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIA QUIMICA DEL ISTMO S.A DE C.V.	IQI5K3003921	Quimica	Mercurio									ton/año
2004	57-12-5	1.12			VERACRUZ	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIA QUIMICA DEL ISTMO S.A DE C.V.	IQI5K3003921	Quimica	Cianuro inorgánico/orgánico									ton/año
2004	7439-97-6				NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	Industrias Químicas del Itsmo S. A. de C. V.	IQI5M1903911	Quimica	Mercurio			0.172					0.075	ton/año
2004	124-38-9		253.451		TLAXCALA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIA QUIMICA DEL ISTMO S.A.DE C.V.	IQIMB2903911	Quimica	Bióxido de carbono									ton/año
2004	57-12-5	3.9e-06			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS RAGAR S.A. DE .C.V.	IRA1Z2104111	Alimenticio y/o de consumo humano 	Cianuro inorgánico/orgánico									ton/año
2004	7440-38-2	9e-07			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS RAGAR S.A. DE .C.V.	IRA1Z2104111	Alimenticio y/o de consumo humano 	Arsénico									ton/año
2004	S/C4	3e-07			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS RAGAR S.A. DE .C.V.	IRA1Z2104111	Alimenticio y/o de consumo humano 	Mercurio (compuestos)									ton/año
2004	57-12-5	0.000113302			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INNOVA Recubrimientos S.A. de C.V.	IRE5U1902611	Pinturas y tintas 	Cianuro inorgánico/orgánico									ton/año
2004	110-80-5		12.309		NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INNOVA Recubrimientos S.A. de C.V.	IRE5U1902611	Pinturas y tintas 	2-Etoxietanol (Termonoetilico de etilenglicol)									ton/año
2004	7440-38-2	2.50883e-05			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INNOVA Recubrimientos S.A. de C.V.	IRE5U1902611	Pinturas y tintas 	Arsénico									ton/año
2004	S/C4	4.0465e-05			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INNOVA Recubrimientos S.A. de C.V.	IRE5U1902611	Pinturas y tintas 	Mercurio (compuestos)									ton/año
2004	S/C5	0.004			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INNOVA Recubrimientos S.A. de C.V.	IRE5U1902611	Pinturas y tintas 	Níquel (compuestos)									ton/año
2004	S/C6	0.001			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	INNOVA Recubrimientos S.A. de C.V.	IRE5U1902611	Pinturas y tintas 	Plomo (compuestos)									ton/año
2004	S/C6	0.001			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	Industrias Rheem S.A. de C.V.	IRH882802711	Articulos y productos metalicos 	Plomo (compuestos)									ton/año
2004	S/C5	0.008			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	Industrias Rheem S.A. de C.V.	IRH882802711	Articulos y productos metalicos 	Níquel (compuestos)									ton/año
2004	S/C4	0.0005282			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	Industrias Rheem S.A. de C.V.	IRH882802711	Articulos y productos metalicos 	Mercurio (compuestos)									ton/año
2004	57-12-5	0.0005282			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	Industrias Rheem S.A. de C.V.	IRH882802711	Articulos y productos metalicos 	Cianuro inorgánico/orgánico									ton/año
2004	7440-38-2	0.001			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	Industrias Rheem S.A. de C.V.	IRH882802711	Articulos y productos metalicos 	Arsénico									ton/año
2004	7440-43-9	0.0005282			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	Industrias Rheem S.A. de C.V.	IRH882802711	Articulos y productos metalicos 	Cadmio									ton/año
2004	S/C3	0.005			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	Industrias Rheem S.A. de C.V.	IRH882802711	Articulos y productos metalicos 	Cromo (compuestos)									ton/año
2004	S/C6		0.013		BAJA CALIFORNIA	Atributo no considerado en este año	Atributo no considerado en este año	Industrias SL S.A. de C.V.	ISLRP0200411	Articulos y productos metalicos 	Plomo (compuestos)									ton/año
2004	S/C4	1.7e-11			SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	INGENIO SAN MIGUEL DEL NARANJO SA DE CV	ISMDA2405811	Alimenticio y/o de consumo humano 	Mercurio (compuestos)									ton/año
2004	57-12-5	1.01e-10			SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	INGENIO SAN MIGUEL DEL NARANJO SA DE CV	ISMDA2405811	Alimenticio y/o de consumo humano 	Cianuro inorgánico/orgánico									ton/año
2004	7440-38-2	4e-12			SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	INGENIO SAN MIGUEL DEL NARANJO SA DE CV	ISMDA2405811	Alimenticio y/o de consumo humano 	Arsénico									ton/año
2004	7440-38-2	3.08e-06			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL SOBASA S.A. DE C.V.	ISOEA2111411	Metalurgica (incluye la siderurgica) 	Arsénico									ton/año
2004	S/C4	1.6e-07			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL SOBASA S.A. DE C.V.	ISOEA2111411	Metalurgica (incluye la siderurgica) 	Mercurio (compuestos)									ton/año
2004	57-12-5	1.6e-06			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL SOBASA S.A. DE C.V.	ISOEA2111411	Metalurgica (incluye la siderurgica) 	Cianuro inorgánico/orgánico									ton/año
2004	124-38-9		553.0		PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL SOBASA S.A. DE C.V.	ISOEA2111411	Metalurgica (incluye la siderurgica) 	Bióxido de carbono									ton/año
2004	S/C4	0.00015			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	IDEAL STANDARD	IST8A1901211	Quimica	Mercurio (compuestos)									ton/año
2004	7440-38-2	0.0003			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	IDEAL STANDARD	IST8A1901211	Quimica	Arsénico									ton/año
2004	S/C5	0.002			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	IDEAL STANDARD	IST8A1901211	Quimica	Níquel (compuestos)			124.105						ton/año
2004	79-01-6				NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	IDEAL STANDARD	IST8A1901211	Quimica	Tricloroetileno						8.847			ton/año
2004	124-38-9		7424.47		NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	IDEAL STANDARD	IST8A1901211	Quimica	Bióxido de carbono									ton/año
2004	57-12-5	0.00021			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	IDEAL STANDARD	IST8A1901211	Quimica	Cianuro inorgánico/orgánico									ton/año
2004	124-38-9		1290.83		QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	ITALAISE S.A. DE C.V.	ITAAD2201411	Generacion de energia electrica 	Bióxido de carbono									ton/año
2004	S/C6	0.002			MORELOS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TECNOS S.A. DE C.V.	ITE8Q1700711	Metalurgica (incluye la siderurgica) 	Plomo (compuestos)									ton/año
2004	S/C4	1.981e-09			MORELOS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TECNOS S.A. DE C.V.	ITE8Q1700711	Metalurgica (incluye la siderurgica) 	Mercurio (compuestos)									ton/año
2004	S/C3	0.01			MORELOS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TECNOS S.A. DE C.V.	ITE8Q1700711	Metalurgica (incluye la siderurgica) 	Cromo (compuestos)									ton/año
2004	7440-43-9	0.001			MORELOS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TECNOS S.A. DE C.V.	ITE8Q1700711	Metalurgica (incluye la siderurgica) 	Cadmio									ton/año
2004	7440-38-2	4.003962e-05			MORELOS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TECNOS S.A. DE C.V.	ITE8Q1700711	Metalurgica (incluye la siderurgica) 	Arsénico									ton/año
2004	S/C6	0.002			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TRICON DE MEXICO S.A. DE C.V.	ITMRP2802711	Automotriz 	Plomo (compuestos)									ton/año
2004	7440-38-2	2.562e-05			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TRICON DE MEXICO S.A. DE C.V.	ITMRP2802711	Automotriz 	Arsénico									ton/año
2004	S/C4	8.54e-06			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TRICON DE MEXICO S.A. DE C.V.	ITMRP2802711	Automotriz 	Mercurio (compuestos)									ton/año
2004	S/C5	0.002			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS TRICON DE MEXICO S.A. DE C.V.	ITMRP2802711	Automotriz 	Níquel (compuestos)									ton/año
2004	75-09-2		0.792		MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL TECNICA DE PINTURAS S.A. DE C.V.	ITP5U1505112	Pinturas y tintas 	Cloruro de metileno									ton/año
2004	7440-38-2	2.3616e-06			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL TÉCNICA DE PINTURAS SA DE CV	ITP5U1510411	Pinturas y tintas 	Arsénico									ton/año
2004	S/C4	4.2938e-06			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL TÉCNICA DE PINTURAS SA DE CV	ITP5U1510411	Pinturas y tintas 	Mercurio (compuestos)									ton/año
2004	57-12-5	3.47805414e-06			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL TÉCNICA DE PINTURAS SA DE CV	ITP5U1510411	Pinturas y tintas 	Cianuro inorgánico/orgánico									ton/año
2004	124-38-9		354.42		VERACRUZ	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS VORIDIAN S.A. DE C.V.	IVO6E3004811	Quimica	Bióxido de carbono									ton/año
2004	75-07-0		6.949		VERACRUZ	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS VORIDIAN S.A. DE C.V.	IVO6E3004811	Quimica	Acetaldehido									ton/año
2004	S/C6		0.004		CHIHUAHUA	Atributo no considerado en este año	Atributo no considerado en este año	Jabil Circuit de Chihuahua S. de R.L. de C.V.	JCC910801911	Equipos y articulos electronicos, electricos y domesticos 	Plomo (compuestos)						30.936			ton/año
2004	124-38-9		1062.0		PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	JANSSEN CILAG, S.A. DE C.V.	JCI5T2107411	Quimica	Bióxido de carbono									ton/año
2004	57-12-5	0.001			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	JANSSEN CILAG, S.A. DE C.V.	JCI5T2107411	Quimica	Cianuro inorgánico/orgánico									ton/año
2004	S/C5	0.008			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	JANSSEN CILAG, S.A. DE C.V.	JCI5T2107411	Quimica	Níquel (compuestos)									ton/año
2004	7440-43-9	0.009			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	JANSSEN CILAG, S.A. DE C.V.	JCI5T2107411	Quimica	Cadmio									ton/año
2004	S/C3	0.01			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	JANSSEN CILAG, S.A. DE C.V.	JCI5T2107411	Quimica	Cromo (compuestos)									ton/año
2004	S/C4	8.3866e-05			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	JANSSEN CILAG, S.A. DE C.V.	JCI5T2107411	Quimica	Mercurio (compuestos)									ton/año
2004	S/C6	0.007			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	JANSSEN CILAG, S.A. DE C.V.	JCI5T2107411	Quimica	Plomo (compuestos)									ton/año
2004	7440-38-2	0.001			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	JANSSEN CILAG, S.A. DE C.V.	JCI5T2107411	Quimica	Arsénico									ton/año
2004	57-12-5	2.4e-05			JALISCO	Atributo no considerado en este año	Atributo no considerado en este año	DAVID JIMENEZ GORDILLO	JIGEA1403911	Quimica	Cianuro inorgánico/orgánico									ton/año
2004	S/C4	1.0416e-05			JALISCO	Atributo no considerado en este año	Atributo no considerado en este año	DAVID JIMENEZ GORDILLO	JIGEA1403911	Quimica	Mercurio (compuestos)									ton/año
2004	7440-38-2	2.016e-06			JALISCO	Atributo no considerado en este año	Atributo no considerado en este año	DAVID JIMENEZ GORDILLO	JIGEA1403911	Quimica	Arsénico									ton/año
2004	124-38-9		244.461		CHIHUAHUA	Atributo no considerado en este año	Atributo no considerado en este año	JUVER INDUSTRIAL S.A. DE C.V.	JIN9D0803711	Equipos y articulos electronicos, electricos y domesticos 	Bióxido de carbono									ton/año
2004	124-38-9		13107.25		JALISCO	Atributo no considerado en este año	Atributo no considerado en este año	JABONES MEXICANOS SA DE CV	JMEEA1412011	Quimica	Bióxido de carbono									ton/año
2004	57-12-5	2e-05			QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	Johnson Matthey de México S.A. de C.V.	JMM9M2201111	Automotriz 	Cianuro inorgánico/orgánico									ton/año
2004	57-12-5	0.00088088			AGUASCALIENTES	Atributo no considerado en este año	Atributo no considerado en este año	J. M. ROMO, S.A. DE C.V.	JMR8A0100111	Articulos y productos compuestos de diferentes materiales 	Cianuro inorgánico/orgánico									ton/año
2004	7440-43-9	0.001			AGUASCALIENTES	Atributo no considerado en este año	Atributo no considerado en este año	J. M. ROMO, S.A. DE C.V.	JMR8A0100111	Articulos y productos compuestos de diferentes materiales 	Cadmio									ton/año
2004	S/C5	0.028			AGUASCALIENTES	Atributo no considerado en este año	Atributo no considerado en este año	J. M. ROMO, S.A. DE C.V.	JMR8A0100111	Articulos y productos compuestos de diferentes materiales 	Níquel (compuestos)	0.028								ton/año
2004	124-38-9		688.4		DISTRITO FEDERAL	Atributo no considerado en este año	Atributo no considerado en este año	JABONES Y PERFUMES S.A. DE C.V.	JPEEA0901611	Quimica	Bióxido de carbono									ton/año
2004	7440-38-2	9.3e-06			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	KONGSBERG AUTOMOTIVE S. DE R.L. DE C.V.	KAC9M2803211	Automotriz 	Arsénico									ton/año
2004	S/C4	3.1e-06			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	KONGSBERG AUTOMOTIVE S. DE R.L. DE C.V.	KAC9M2803211	Automotriz 	Mercurio (compuestos)									ton/año
2004	57-12-5	0.0003875			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	KONGSBERG AUTOMOTIVE S. DE R.L. DE C.V.	KAC9M2803211	Automotriz 	Cianuro inorgánico/orgánico									ton/año
2004	124-38-9		523.242		BAJA CALIFORNIA	Atributo no considerado en este año	Atributo no considerado en este año	KAMIMEX S.A DE C.V	KAM8A0200412	Quimica	Bióxido de carbono									ton/año
2004	S/C4	1.3e-06			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	KIMBERLY CLARK DE MEXICO S.A. DE C.V.	KCM561505711	Celulosa y papel	Mercurio (compuestos)									ton/año
2004	7440-38-2	1.45e-06			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	KIMBERLY CLARK DE MEXICO S.A. DE C.V.	KCM561505711	Celulosa y papel	Arsénico									ton/año
2004	124-38-9		156496.6		MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	KIMBERLY CLARK DE MEXICO S.A. DE C.V.	KCM561505711	Celulosa y papel	Bióxido de carbono									ton/año
2004	57-12-5	1.1e-05			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	KIMBERLY CLARK DE MEXICO S.A. DE C.V.	KCM561505711	Celulosa y papel	Cianuro inorgánico/orgánico									ton/año
2004	7440-38-2	0.028			QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	KIMBERLY CLARK DE MEXICO .S.A. DE C.V	KCM562201621	Celulosa y papel	Arsénico									ton/año
2004	74-82-8		5945.782		QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	KIMBERLY CLARK DE MEXICO .S.A. DE C.V	KCM562201621	Celulosa y papel	Metano									ton/año
2004	57-12-5	0.038			QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	KIMBERLY CLARK DE MEXICO .S.A. DE C.V	KCM562201621	Celulosa y papel	Cianuro inorgánico/orgánico									ton/año
2004	50-00-0		0.458		QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	KIMBERLY CLARK DE MEXICO .S.A. DE C.V	KCM562201621	Celulosa y papel	Formaldehido									ton/año
2004	124-38-9		75210.0		QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	KIMBERLY CLARK DE MEXICO .S.A. DE C.V	KCM562201621	Celulosa y papel	Bióxido de carbono									ton/año
2004	84-74-2		0.83		QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	KIMBERLY CLARK DE MEXICO .S.A. DE C.V	KCM562201621	Celulosa y papel	Dibutilftalato									ton/año
2004	7440-43-9	0.149			QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	KIMBERLY CLARK DE MEXICO .S.A. DE C.V	KCM562201621	Celulosa y papel	Cadmio									ton/año
2004	S/C3	0.573			QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	KIMBERLY CLARK DE MEXICO .S.A. DE C.V	KCM562201621	Celulosa y papel	Cromo (compuestos)									ton/año
2004	S/C4	0.01			QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	KIMBERLY CLARK DE MEXICO .S.A. DE C.V	KCM562201621	Celulosa y papel	Mercurio (compuestos)									ton/año
2004	S/C5	1.12			QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	KIMBERLY CLARK DE MEXICO .S.A. DE C.V	KCM562201621	Celulosa y papel	Níquel (compuestos)									ton/año
2004	S/C6	0.698			QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	KIMBERLY CLARK DE MEXICO .S.A. DE C.V	KCM562201621	Celulosa y papel	Plomo (compuestos)									ton/año
2004	57-12-5	4.8384e-06			DISTRITO FEDERAL	Atributo no considerado en este año	Atributo no considerado en este año	CEVA KEMIA S.A. DE C.V.	KEM5T0901211	Quimica	Cianuro inorgánico/orgánico									ton/año
2004	7440-38-2	8.95104e-08			DISTRITO FEDERAL	Atributo no considerado en este año	Atributo no considerado en este año	CEVA KEMIA S.A. DE C.V.	KEM5T0901211	Quimica	Arsénico									ton/año
2004	S/C4	2.4192e-07			DISTRITO FEDERAL	Atributo no considerado en este año	Atributo no considerado en este año	CEVA KEMIA S.A. DE C.V.	KEM5T0901211	Quimica	Mercurio (compuestos)									ton/año
2004	57-12-5	1.92e-06			JALISCO	Atributo no considerado en este año	Atributo no considerado en este año	KEMINSOL S.A. DE C.V.	KEMQB1409811	Otros	Cianuro inorgánico/orgánico									ton/año
2004	7440-38-2	9.6e-06			JALISCO	Atributo no considerado en este año	Atributo no considerado en este año	KEMINSOL S.A. DE C.V.	KEMQB1409811	Otros	Arsénico									ton/año
2004	S/C4	9.6e-06			JALISCO	Atributo no considerado en este año	Atributo no considerado en este año	KEMINSOL S.A. DE C.V.	KEMQB1409811	Otros	Mercurio (compuestos)									ton/año
2004	S/C4	3.603025e-06			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	Kaltex Fibers S.A. de C.V.	KFIS52800311	Quimica	Mercurio (compuestos)									ton/año
2004	7440-38-2	3.603025e-06			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	Kaltex Fibers S.A. de C.V.	KFIS52800311	Quimica	Arsénico									ton/año
2004	57-12-5	7.20605e-05			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	Kaltex Fibers S.A. de C.V.	KFIS52800311	Quimica	Cianuro inorgánico/orgánico									ton/año
2004	124-38-9		134647.453		TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	Kaltex Fibers S.A. de C.V.	KFIS52800311	Quimica	Bióxido de carbono									ton/año
2004	107-13-1		0.012		TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	Kaltex Fibers S.A. de C.V.	KFIS52800311	Quimica	Acrilonitrilo									ton/año
2004	S/C4	6.5016e-05			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	Kimex S.A. de C.V.	KIM3A1510411	Textiles, fibras e hilos 	Mercurio (compuestos)									ton/año
2004	S/C3	0.005			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	Kimex S.A. de C.V.	KIM3A1510411	Textiles, fibras e hilos 	Cromo (compuestos)									ton/año
2004	7440-43-9	0.001			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	Kimex S.A. de C.V.	KIM3A1510411	Textiles, fibras e hilos 	Cadmio									ton/año
2004	S/C6	0.006			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	Kimex S.A. de C.V.	KIM3A1510411	Textiles, fibras e hilos 	Plomo (compuestos)									ton/año
2004	124-38-9		34757.0		MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	Kimex S.A. de C.V.	KIM3A1510411	Textiles, fibras e hilos 	Bióxido de carbono									ton/año
2004	S/C5	0.004			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	Kimex S.A. de C.V.	KIM3A1510411	Textiles, fibras e hilos 	Níquel (compuestos)									ton/año
2004	57-12-5	0.000130032			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	Kimex S.A. de C.V.	KIM3A1510411	Textiles, fibras e hilos 	Cianuro inorgánico/orgánico									ton/año
2004	7440-38-2	0.00013653			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	Kimex S.A. de C.V.	KIM3A1510411	Textiles, fibras e hilos 	Arsénico									ton/año
2004	57-12-5	5.3628e-06			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	KIMCO S.A DE C.V	KIMEA2803211	Articulos y productos compuestos de diferentes materiales 	Cianuro inorgánico/orgánico									ton/año
2004	S/C4	0.000446904			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	KIMCO S.A DE C.V	KIMEA2803211	Articulos y productos compuestos de diferentes materiales 	Mercurio (compuestos)									ton/año
2004	S/C6	8.938e-06	1.23		TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	KIMCO S.A DE C.V	KIMEA2803211	Articulos y productos compuestos de diferentes materiales 	Plomo (compuestos)									ton/año
2004	7440-38-2	1.34071e-06			TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	KIMCO S.A DE C.V	KIMEA2803211	Articulos y productos compuestos de diferentes materiales 	Arsénico									ton/año
2004	7440-38-2	1.1534e-06			QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	KLUBER LUBRICACION MEXICANA S. A. DE C. V.	KLM692201411	Quimica	Arsénico									ton/año
2004	57-12-5	5.7672e-06			QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	KLUBER LUBRICACION MEXICANA S. A. DE C. V.	KLM692201411	Quimica	Cianuro inorgánico/orgánico									ton/año
2004	S/C4	2.8836e-07			QUERETARO	Atributo no considerado en este año	Atributo no considerado en este año	KLUBER LUBRICACION MEXICANA S. A. DE C. V.	KLM692201411	Quimica	Mercurio (compuestos)									ton/año
2004	7440-38-2	4.26e-09			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	KOLMAR DE MÉXICO S. A DE C.V.	KLMRP1510411	Quimica	Arsénico									ton/año
2004	S/C1	5.62e-09			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	KOLMAR DE MÉXICO S. A DE C.V.	KLMRP1510411	Quimica	Arsénico (compuestos)									ton/año
2004	7439-97-6	9.88e-09			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	KOLMAR DE MÉXICO S. A DE C.V.	KLMRP1510411	Quimica	Mercurio									ton/año
2004	57-12-5	6.421e-08			MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	KOLMAR DE MÉXICO S. A DE C.V.	KLMRP1510411	Quimica	Cianuro inorgánico/orgánico									ton/año
2004	57-12-5	2.4683e-07			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	KENDALL DE MEXICO S.A. DE C.V.	KME5T2113211	Quimica	Cianuro inorgánico/orgánico									ton/año
2004	124-38-9		1595.58		PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	KENDALL DE MEXICO S.A. DE C.V.	KME5T2113211	Quimica	Bióxido de carbono									ton/año
2004	S/C4	1.6926e-08			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	KENDALL DE MEXICO S.A. DE C.V.	KME5T2113211	Quimica	Mercurio (compuestos)									ton/año
2004	7440-38-2	1.615023e-07			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	KENDALL DE MEXICO S.A. DE C.V.	KME5T2113211	Quimica	Arsénico									ton/año
